
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
									1998-03-28T11:00:00.000	0	118	1	.038	0	53	0	13.93	0	4.634	0
									1998-03-28T12:00:00.000	0	118	1	.043	0	66	0	13.93	0	4.634	0
									1998-03-28T13:00:00.000	0	118	1	.044	0	72	0	13.93	0	4.634	0
									1998-03-28T14:00:00.000	0	118	1	.049	0	83	0	13.94	0	4.634	0
									1998-03-28T15:00:00.000	0	118	1	.06	0	105	0	13.93	0	4.638	0
									1998-03-28T16:00:00.000	0	118	1	.028	0	120	0	13.93	0	4.634	0
									1998-03-28T17:00:00.000	0	118	1	.02	0	189	0	13.96	0	4.648	0
									1998-03-28T18:00:00.000	0	118	1	.037	0	217	0	13.99	0	4.656	0
									1998-03-28T19:00:00.000	0	118	1	.03	0	235	0	14	0	4.652	0
									1998-03-28T20:00:00.000	0	118	1	.025	0	251	0	14.02	0	4.66	0
									1998-03-28T21:00:00.000	0	118	1	.013	0	233	0	13.93	0	4.634	0
									1998-03-28T22:00:00.000	0	118	1	.018	0	142	0	13.96	0	4.634	0
									1998-03-28T23:00:00.000	0	118	1	.058	0	121	0	13.91	0	4.634	0
									1998-03-29T00:00:00.000	0	118	1	.017	0	114	0	13.93	0	4.634	0
									1998-03-29T01:00:00.000	0	118	1	.012	0	237	0	13.89	0	4.634	0
									1998-03-29T02:00:00.000	0	118	1	.01	0	250	0	13.93	0	4.634	0
									1998-03-29T03:00:00.000	0	118	1	.011	0	256	0	13.94	0	4.634	0
									1998-03-29T04:00:00.000	0	118	1	.011	0	274	0	13.94	0	4.634	0
									1998-03-29T05:00:00.000	0	118	1	.012	0	5	0	13.94	0	4.634	0
									1998-03-29T06:00:00.000	0	118	1	.019	0	38	0	13.94	0	4.634	0
									1998-03-29T07:00:00.000	0	118	1	.053	0	66	0	13.94	0	4.638	0
									1998-03-29T08:00:00.000	0	118	1	.053	0	55	0	13.96	0	4.648	0
									1998-03-29T09:00:00.000	0	118	1	.059	0	80	0	13.96	0	4.648	0
									1998-03-29T10:00:00.000	0	118	1	.063	0	98	0	13.96	0	4.648	0
									1998-03-29T11:00:00.000	0	118	1	.05	0	108	0	13.94	0	4.645	0
									1998-03-29T12:00:00.000	0	118	1	.03	0	130	0	13.96	0	4.645	0
									1998-03-29T13:00:00.000	0	118	1	.01	0	107	0	13.89	0	4.634	0
									1998-03-29T14:00:00.000	0	118	1	.014	0	126	0	13.87	0	4.631	0
									1998-03-29T15:00:00.000	0	118	1	.012	0	101	0	13.91	0	4.634	0
									1998-03-29T16:00:00.000	0	118	1	.018	0	93	0	13.93	0	4.634	0
									1998-03-29T17:00:00.000	0	118	1	.046	0	125	0	13.93	0	4.634	0
									1998-03-29T18:00:00.000	0	118	1	.038	0	156	0	13.91	0	4.634	0
									1998-03-29T19:00:00.000	0	118	1	.057	0	217	0	13.93	0	4.634	0
									1998-03-29T20:00:00.000	0	118	1	.049	0	245	0	13.94	0	4.638	0
									1998-03-29T21:00:00.000	0	118	1	.051	0	291	0	13.91	0	4.634	0
									1998-03-29T22:00:00.000	0	118	1	.058	0	329	0	13.89	0	4.634	0
									1998-03-29T23:00:00.000	0	118	1	.046	0	341	0	13.89	0	4.634	0
									1998-03-30T00:00:00.000	0	118	1	.054	0	12	0	13.91	0	4.634	0
									1998-03-30T01:00:00.000	0	118	1	.069	0	27	0	13.94	0	4.638	0
									1998-03-30T02:00:00.000	0	118	1	.057	0	31	0	13.94	0	4.641	0
									1998-03-30T03:00:00.000	0	118	1	.043	0	61	0	13.96	0	4.645	0
									1998-03-30T04:00:00.000	0	118	1	.053	0	81	0	13.96	0	4.648	0
									1998-03-30T05:00:00.000	0	118	1	.027	0	97	0	13.96	0	4.641	0
									1998-03-30T06:00:00.000	0	118	1	.021	0	111	0	13.91	0	4.638	0
									1998-03-30T07:00:00.000	0	118	1	.033	0	114	0	13.91	0	4.634	0
									1998-03-30T08:00:00.000	0	118	1	.013	0	107	0	13.89	0	4.634	0
									1998-03-30T09:00:00.000	0	118	1	.037	0	102	0	13.94	0	4.641	0
									1998-03-30T10:00:00.000	0	118	1	.088	0	115	0	13.94	0	4.634	0
									1998-03-30T11:00:00.000	0	118	1	.031	0	141	0	13.87	0	4.634	0
									1998-03-30T12:00:00.000	0	118	1	.023	0	154	0	13.89	0	4.634	0
									1998-03-30T13:00:00.000	0	118	1	.011	0	171	0	13.94	0	4.634	0
									1998-03-30T14:00:00.000	0	118	1	.011	0	189	0	13.93	0	4.634	0
									1998-03-30T15:00:00.000	0	118	1	.011	0	201	0	13.87	0	4.634	0
									1998-03-30T16:00:00.000	0	118	1	.011	0	227	0	13.89	0	4.634	0
									1998-03-30T17:00:00.000	0	118	1	.011	0	293	0	13.94	0	4.634	0
									1998-03-30T18:00:00.000	0	118	1	.01	0	344	0	13.93	0	4.634	0
									1998-03-30T19:00:00.000	0	118	1	.01	0	19	0	13.93	0	4.634	0
									1998-03-30T20:00:00.000	0	118	1	.011	0	54	0	13.94	0	4.634	0
									1998-03-30T21:00:00.000	0	118	1	.011	0	81	0	13.94	0	4.645	0
									1998-03-30T22:00:00.000	0	118	1	.011	0	108	0	13.97	0	4.648	0
									1998-03-30T23:00:00.000	0	118	1	.011	0	134	0	13.97	0	4.648	0
									1998-03-31T00:00:00.000	0	118	1	.011	0	101	0	13.97	0	4.648	0
									1998-03-31T01:00:00.000	0	118	1	.011	0	98	0	13.97	0	4.648	0
									1998-03-31T02:00:00.000	0	118	1	.011	0	88	0	13.87	0	4.634	0
									1998-03-31T03:00:00.000	0	118	1	.013	0	89	0	13.87	0	4.634	0
									1998-03-31T04:00:00.000	0	118	1	.023	0	97	0	13.89	0	4.634	0
									1998-03-31T05:00:00.000	0	118	1	.011	0	103	0	13.97	0	4.648	0
									1998-03-31T06:00:00.000	0	118	1	.011	0	106	0	13.97	0	4.648	0
									1998-03-31T07:00:00.000	0	118	1	.028	0	124	0	13.96	0	4.641	0
									1998-03-31T08:00:00.000	0	118	1	.012	0	152	0	13.97	0	4.641	0
									1998-03-31T09:00:00.000	0	118	1	.018	0	195	0	14	0	4.648	0
									1998-03-31T10:00:00.000	0	118	1	.057	0	213	0	13.99	0	4.641	0
									1998-03-31T11:00:00.000	0	118	1	.025	0	168	0	13.88	0	4.631	0
									1998-03-31T12:00:00.000	0	118	1	.013	0	186	0	13.97	0	4.641	0
									1998-03-31T13:00:00.000	0	118	1	.011	0	197	0	13.89	0	4.631	0
									1998-03-31T14:00:00.000	0	118	1	.011	0	197	0	13.93	0	4.634	0
									1998-03-31T15:00:00.000	0	118	1	.006	0	275	0	13.97	0	4.641	0
									1998-03-31T16:00:00.000	0	118	1	.01	0	326	0	14.06	0	4.663	0
									1998-03-31T17:00:00.000	0	118	1	.011	0	317	0	14.05	0	4.656	0
									1998-03-31T18:00:00.000	0	118	1	.011	0	0	0	14.03	0	4.66	0
									1998-03-31T19:00:00.000	0	118	1	.014	0	34	0	13.99	0	4.648	0
									1998-03-31T20:00:00.000	0	118	1	.016	0	53	0	13.99	0	4.648	0
									1998-03-31T21:00:00.000	0	118	1	.03	0	85	0	13.92	0	4.641	0
									1998-03-31T22:00:00.000	0	118	1	.015	0	75	0	13.97	0	4.649	0
									1998-03-31T23:00:00.000	0	118	1	.011	0	98	0	13.96	0	4.645	0
									1998-04-01T00:00:00.000	0	118	1	.072	0	103	0	13.97	0	4.648	0
									1998-04-01T01:00:00.000	0	118	1	.073	0	85	0	13.91	0	4.631	0
									1998-04-01T02:00:00.000	0	118	1	.074	0	77	0	13.91	0	4.634	0
									1998-04-01T03:00:00.000	0	118	1	.064	0	144	0	13.97	0	4.645	0
									1998-04-01T04:00:00.000	0	118	1	.063	0	156	0	13.97	0	4.641	0
									1998-04-01T05:00:00.000	0	118	1	.066	0	178	0	14	0	4.656	0
									1998-04-01T06:00:00.000	0	118	1	.059	0	187	0	14	0	4.652	0
									1998-04-01T07:00:00.000	0	118	1	.078	0	189	0	13.99	0	4.645	0
									1998-04-01T08:00:00.000	0	118	1	.076	0	198	0	13.96	0	4.641	0
									1998-04-01T09:00:00.000	0	118	1	.066	0	233	0	14	0	4.648	0
									1998-04-01T10:00:00.000	0	118	1	.045	0	253	0	13.99	0	4.641	0
									1998-04-01T11:00:00.000	0	118	1	.047	0	250	0	13.92	0	4.634	0
									1998-04-01T12:00:00.000	0	118	1	.063	0	251	0	13.92	0	4.634	0
									1998-04-01T13:00:00.000	0	118	1	.046	0	321	0	14	0	4.648	0
									1998-04-01T14:00:00.000	0	118	1	.012	0	0	0	14.02	0	4.648	0
									1998-04-01T15:00:00.000	0	118	1	.011	0	43	0	14.03	0	4.652	0
									1998-04-01T16:00:00.000	0	118	1	.013	0	48	0	14.03	0	4.652	0
									1998-04-01T17:00:00.000	0	118	1	.023	0	59	0	14	0	4.648	0
									1998-04-01T18:00:00.000	0	118	1	.072	0	53	0	13.93	0	4.634	0
									1998-04-01T19:00:00.000	0	118	1	.11	0	66	0	13.84	0	4.623	0
									1998-04-01T20:00:00.000	0	118	1	.117	0	70	0	13.81	0	4.619	0
									1998-04-01T21:00:00.000	0	118	1	.1	0	100	0	13.92	0	4.634	0
									1998-04-01T22:00:00.000	0	118	1	.038	0	104	0	13.75	0	4.605	0
									1998-04-01T23:00:00.000	0	118	1	.011	0	101	0	13.74	0	4.605	0
									1998-04-02T00:00:00.000	0	118	1	.011	0	142	0	13.84	0	4.623	0
									1998-04-02T01:00:00.000	0	118	1	.011	0	152	0	13.66	0	4.598	0
									1998-04-02T02:00:00.000	0	118	1	.03	0	175	0	13.88	0	4.631	0
									1998-04-02T03:00:00.000	0	118	1	.103	0	184	0	13.83	0	4.623	0
									1998-04-02T04:00:00.000	0	118	1	.131	0	196	0	13.81	0	4.616	0
									1998-04-02T05:00:00.000	0	118	1	.132	0	209	0	13.94	0	4.638	0
									1998-04-02T06:00:00.000	0	118	1	.082	0	245	0	14.03	0	4.656	0
									1998-04-02T07:00:00.000	0	118	1	.023	0	274	0	14.03	0	4.656	0
									1998-04-02T08:00:00.000	0	118	1	.012	0	301	0	14.02	0	4.656	0
									1998-04-02T09:00:00.000	0	118	1	.015	0	319	0	14	0	4.648	0
									1998-04-02T10:00:00.000	0	118	1	.017	0	354	0	14	0	4.648	0
									1998-04-02T11:00:00.000	0	118	1	.04	0	5	0	13.97	0	4.638	0
									1998-04-02T12:00:00.000	0	118	1	.077	0	5	0	13.93	0	4.634	0
									1998-04-02T13:00:00.000	0	118	1	.084	0	25	0	13.84	0	4.623	0
									1998-04-02T14:00:00.000	0	118	1	.08	0	37	0	13.72	0	4.605	0
									1998-04-02T15:00:00.000	0	118	1	.093	0	51	0	13.61	0	4.59	0
									1998-04-02T16:00:00.000	0	118	1	.047	0	59	0	13.63	0	4.583	0
									1998-04-02T17:00:00.000	0	118	1	.013	0	86	0	13.83	0	4.623	0
									1998-04-02T18:00:00.000	0	118	1	.012	0	138	0	13.97	0	4.645	0
									1998-04-02T19:00:00.000	0	118	1	.011	0	150	0	13.84	0	4.623	0
									1998-04-02T20:00:00.000	0	118	1	.011	0	164	0	13.77	0	4.616	0
									1998-04-02T21:00:00.000	0	118	1	.011	0	180	0	13.78	0	4.616	0
									1998-04-02T22:00:00.000	0	118	1	.011	0	184	0	13.86	0	4.627	0
									1998-04-02T23:00:00.000	0	118	1	.011	0	206	0	13.89	0	4.634	0
									1998-04-03T00:00:00.000	0	118	1	.011	0	223	0	13.96	0	4.645	0
									1998-04-03T01:00:00.000	0	118	1	.011	0	232	0	13.91	0	4.638	0
									1998-04-03T02:00:00.000	0	118	1	.011	0	249	0	13.91	0	4.638	0
									1998-04-03T03:00:00.000	0	118	1	.011	0	257	0	13.64	0	4.59	0
									1998-04-03T04:00:00.000	0	118	1	.011	0	267	0	13.59	0	4.583	0
									1998-04-03T05:00:00.000	0	118	1	.011	0	292	0	13.58	0	4.583	0
									1998-04-03T06:00:00.000	0	118	1	.011	0	320	0	13.66	0	4.598	0
									1998-04-03T07:00:00.000	0	118	1	.011	0	1	0	13.61	0	4.59	0
									1998-04-03T08:00:00.000	0	118	1	.011	0	19	0	13.75	0	4.612	0
									1998-04-03T09:00:00.000	0	118	1	.011	0	33	0	13.93	0	4.634	0
									1998-04-03T10:00:00.000	0	118	1	.011	0	48	0	13.94	0	4.634	0
									1998-04-03T11:00:00.000	0	118	1	.011	0	82	0	13.99	0	4.652	0
									1998-04-03T12:00:00.000	0	118	1	.011	0	108	0	13.99	0	4.652	0
									1998-04-03T13:00:00.000	0	118	1	.011	0	119	0	13.94	0	4.638	0
									1998-04-03T14:00:00.000	0	118	1	.011	0	111	0	13.86	0	4.623	0
									1998-04-03T15:00:00.000	0	118	1	.011	0	105	0	13.87	0	4.623	0
									1998-04-03T16:00:00.000	0	118	1	.011	0	124	0	13.77	0	4.609	0
									1998-04-03T17:00:00.000	0	118	1	.011	0	168	0	13.83	0	4.62	0
									1998-04-03T18:00:00.000	0	118	1	.011	0	203	0	13.91	0	4.631	0
									1998-04-03T19:00:00.000	0	118	1	.011	0	227	0	13.86	0	4.627	0
									1998-04-03T20:00:00.000	0	118	1	.011	0	247	0	13.89	0	4.627	0
									1998-04-03T21:00:00.000	0	118	1	.011	0	259	0	13.84	0	4.623	0
									1998-04-03T22:00:00.000	0	118	1	.011	0	279	0	13.78	0	4.616	0
									1998-04-03T23:00:00.000	0	118	1	.011	0	292	0	13.77	0	4.612	0
									1998-04-04T00:00:00.000	0	118	1	.011	0	313	0	13.81	0	4.62	0
									1998-04-04T01:00:00.000	0	118	1	.011	0	329	0	13.86	0	4.627	0
									1998-04-04T02:00:00.000	0	118	1	.011	0	350	0	13.94	0	4.638	0
									1998-04-04T03:00:00.000	0	118	1	.011	0	8	0	13.89	0	4.631	0
									1998-04-04T04:00:00.000	0	118	1	.011	0	31	0	13.93	0	4.634	0
									1998-04-04T05:00:00.000	0	118	1	.011	0	47	0	13.91	0	4.634	0
									1998-04-04T06:00:00.000	0	118	1	.011	0	63	0	13.91	0	4.631	0
									1998-04-04T07:00:00.000	0	118	1	.011	0	76	0	13.89	0	4.631	0
									1998-04-04T08:00:00.000	0	118	1	.011	0	88	0	13.89	0	4.631	0
									1998-04-04T09:00:00.000	0	118	1	.011	0	98	0	13.86	0	4.627	0
									1998-04-04T10:00:00.000	0	118	1	.011	0	117	0	13.93	0	4.634	0
									1998-04-04T11:00:00.000	0	118	1	.011	0	138	0	13.8	0	4.612	0
									1998-04-04T12:00:00.000	0	118	1	.011	0	158	0	13.94	0	4.634	0
									1998-04-04T13:00:00.000	0	118	1	.011	0	192	0	13.94	0	4.634	0
									1998-04-04T14:00:00.000	0	118	1	.011	0	222	0	13.93	0	4.634	0
									1998-04-04T15:00:00.000	0	118	1	.011	0	240	0	13.94	0	4.634	0
									1998-04-04T16:00:00.000	0	118	1	.011	0	265	0	13.88	0	4.631	0
									1998-04-04T17:00:00.000	0	118	1	.011	0	293	0	13.91	0	4.634	0
									1998-04-04T18:00:00.000	0	118	1	.011	0	312	0	13.86	0	4.627	0
									1998-04-04T19:00:00.000	0	118	1	.011	0	322	0	13.83	0	4.623	0
									1998-04-04T20:00:00.000	0	118	1	.011	0	335	0	13.81	0	4.616	0
									1998-04-04T21:00:00.000	0	118	1	.011	0	357	0	13.89	0	4.631	0
									1998-04-04T22:00:00.000	0	118	1	.011	0	5	0	13.75	0	4.612	0
									1998-04-04T23:00:00.000	0	118	1	.011	0	5	0	13.64	0	4.59	0
									1998-04-05T00:00:00.000	0	118	1	.011	0	22	0	13.81	0	4.616	0
									1998-04-05T01:00:00.000	0	118	1	.011	0	44	0	13.86	0	4.631	0
									1998-04-05T02:00:00.000	0	118	1	.011	0	61	0	13.88	0	4.631	0
									1998-04-05T03:00:00.000	0	118	1	.011	0	100	0	13.89	0	4.634	0
									1998-04-05T04:00:00.000	0	118	1	.011	0	103	0	13.83	0	4.623	0
									1998-04-05T05:00:00.000	0	118	1	.011	0	125	0	13.77	0	4.616	0
									1998-04-05T06:00:00.000	0	118	1	.011	0	139	0	13.77	0	4.612	0
									1998-04-05T07:00:00.000	0	118	1	.011	0	178	0	13.93	0	4.634	0
									1998-04-05T08:00:00.000	0	118	1	.011	0	203	0	13.88	0	4.627	0
									1998-04-05T09:00:00.000	0	118	1	.011	0	214	0	13.94	0	4.634	0
									1998-04-05T10:00:00.000	0	118	1	.011	0	236	0	13.94	0	4.634	0
									1998-04-05T11:00:00.000	0	118	1	.011	0	253	0	13.89	0	4.627	0
									1998-04-05T12:00:00.000	0	118	1	.011	0	271	0	13.83	0	4.623	0
									1998-04-05T13:00:00.000	0	118	1	.011	0	290	0	13.77	0	4.612	0
									1998-04-05T14:00:00.000	0	118	1	.011	0	307	0	13.81	0	4.619	0
									1998-04-05T15:00:00.000	0	118	1	.011	0	326	0	13.77	0	4.609	0
									1998-04-05T16:00:00.000	0	118	1	.011	0	354	0	13.87	0	4.627	0
									1998-04-05T17:00:00.000	0	118	1	.011	0	3	0	13.88	0	4.631	0
									1998-04-05T18:00:00.000	0	118	1	.011	0	18	0	13.93	0	4.638	0
									1998-04-05T19:00:00.000	0	118	1	.011	0	31	0	13.86	0	4.631	0
									1998-04-05T20:00:00.000	0	118	1	.011	0	46	0	13.91	0	4.634	0
									1998-04-05T21:00:00.000	0	118	1	.011	0	60	0	13.88	0	4.631	0
									1998-04-05T22:00:00.000	0	118	1	.011	0	65	0	13.8	0	4.619	0
									1998-04-05T23:00:00.000	0	118	1	.011	0	81	0	13.77	0	4.616	0
									1998-04-06T00:00:00.000	0	118	1	.011	0	111	0	13.83	0	4.623	0
									1998-04-06T01:00:00.000	0	118	1	.011	0	139	0	13.77	0	4.619	0
									1998-04-06T02:00:00.000	0	118	1	.011	0	187	0	13.91	0	4.634	0
									1998-04-06T03:00:00.000	0	118	1	.011	0	214	0	13.91	0	4.634	0
									1998-04-06T04:00:00.000	0	118	1	.011	0	235	0	13.91	0	4.634	0
									1998-04-06T05:00:00.000	0	118	1	.011	0	248	0	13.91	0	4.634	0
									1998-04-06T06:00:00.000	0	118	1	.011	0	268	0	13.91	0	4.634	0
									1998-04-06T07:00:00.000	0	118	1	.011	0	284	0	13.94	0	4.641	0
									1998-04-06T08:00:00.000	0	118	1	.011	0	311	0	13.91	0	4.634	0
									1998-04-06T09:00:00.000	0	118	1	.011	0	333	0	13.94	0	4.641	0
