
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
MAMES3	MM300	*	1979-08-18T13:20:00.000	15.6233333	38.1928333	301496	120	200	1979-08-18T13:20:00.000	1	196	1	13.3	1	.324	1	357	1
									1979-08-18T13:35:00.000	1	196	1	13.3	1	.281	1	0	1
									1979-08-18T13:50:00.000	1	196	1	13.3	1	.249	1	0	1
									1979-08-18T14:05:00.000	1	196	1	13.3	1	.228	1	6	1
									1979-08-18T14:20:00.000	1	196	1	13.3	1	.234	1	6	1
									1979-08-18T14:35:00.000	1	196	1	13.3	1	.179	1	20	1
									1979-08-18T14:50:00.000	1	196	1	13.3	1	.167	1	17	1
									1979-08-18T15:05:00.000	1	196	1	13.3	1	.127	1	17	1
									1979-08-18T15:20:00.000	1	196	1	13.4	1	.071	1	233	3
									1979-08-18T15:35:00.000	1	196	1	13.4	1	.045	1	82	3
									1979-08-18T15:50:00.000	1	196	1	13.3	1	.025	1	259	3
									1979-08-18T16:05:00.000	1	196	1	13.3	1	.034	1	245	1
									1979-08-18T16:20:00.000	1	196	1	13.3	1	.057	1	217	1
									1979-08-18T16:35:00.000	1	196	1	13.3	1	.103	1	205	1
									1979-08-18T16:50:00.000	1	196	1	13.3	1	.124	1	197	1
									1979-08-18T17:05:00.000	1	196	1	13.3	1	.138	1	191	1
									1979-08-18T17:20:00.000	1	196	1	13.4	1	.176	1	191	1
									1979-08-18T17:35:00.000	1	196	1	13.4	1	.132	1	191	1
									1979-08-18T17:50:00.000	1	196	1	13.4	1	.147	1	172	1
									1979-08-18T18:05:00.000	1	196	1	13.4	1	.167	1	160	1
									1979-08-18T18:20:00.000	1	196	1	13.3	1	.208	1	155	1
									1979-08-18T18:35:00.000	1	196	1	13.3	1	.176	1	155	1
									1979-08-18T18:50:00.000	1	196	1	13.3	1	.179	1	158	1
									1979-08-18T19:05:00.000	1	196	1	13.3	1	.156	1	158	1
									1979-08-18T19:20:00.000	1	196	1	13.3	1	.124	1	183	3
									1979-08-18T19:35:00.000	1	196	1	13.3	1	.086	1	158	3
									1979-08-18T19:50:00.000	1	196	1	13.3	1	.028	1	239	1
									1979-08-18T20:05:00.000	1	196	1	13.3	1	.036	1	250	1
									1979-08-18T20:20:00.000	1	196	1	13.4	1	.06	1	267	1
									1979-08-18T20:35:00.000	1	196	1	13.4	1	.176	1	284	1
									1979-08-18T20:50:00.000	1	196	1	13.4	1	.199	1	295	1
									1979-08-18T21:05:00.000	1	196	1	13.4	1	.182	1	335	1
									1979-08-18T21:20:00.000	1	196	1	13.4	1	.237	1	352	1
