
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
DIBAG4	DIB40	*	1982-11-13T13:17:00.000	15.1976667	37.1938333	300851	120	15	1982-11-13T13:17:00.000	1	7	1	20.1	1	.04	1	332	1
									1982-11-13T13:27:00.000	1	7	1	20.1	1	.048	1	172	1
									1982-11-13T13:37:00.000	1	7	1	20.1	1	.04	1	169	1
									1982-11-13T13:47:00.000	1	7	1	20.2	1	.05	1	138	3
									1982-11-13T13:57:00.000	1	7	1	20.1	1	.042	1	166	3
									1982-11-13T14:07:00.000	1	7	1	20.1	1	.04	1	135	3
									1982-11-13T14:17:00.000	1	7	1	20.1	1	.044	1	194	3
									1982-11-13T14:27:00.000	1	7	1	20.1	1	.033	1	155	1
									1982-11-13T14:37:00.000	1	7	1	20.1	1	.044	1	155	1
									1982-11-13T14:47:00.000	1	7	1	20.1	1	.044	1	163	1
									1982-11-13T14:57:00.000	1	7	1	20.1	1	.035	1	124	3
									1982-11-13T15:07:00.000	1	7	1	20.1	1	.042	1	152	1
									1982-11-13T15:17:00.000	1	7	1	20.1	1	.033	1	186	1
									1982-11-13T15:27:00.000	1	7	1	20.1	1	.033	1	180	1
									1982-11-13T15:37:00.000	1	7	1	20.1	1	.035	1	166	1
									1982-11-13T15:47:00.000	1	7	1	20.1	1	.046	1	169	1
									1982-11-13T15:57:00.000	1	7	1	20.1	1	.035	1	146	3
									1982-11-13T16:07:00.000	1	7	1	20.1	1	.029	1	169	1
									1982-11-13T16:17:00.000	1	7	1	20.1	1	.038	1	160	1
									1982-11-13T16:27:00.000	1	7	1	20.1	1	.029	1	152	1
									1982-11-13T16:37:00.000	1	7	1	20.2	1	.029	1	158	1
									1982-11-13T16:47:00.000	1	7	1	20.1	1	.027	1	138	1
									1982-11-13T16:57:00.000	1	7	1	20.1	1	.038	1	143	1
									1982-11-13T17:07:00.000	1	7	1	20.1	1	.035	1	174	3
									1982-11-13T17:17:00.000	1	7	1	20.1	1	.035	1	155	3
									1982-11-13T17:27:00.000	1	7	1	20.1	1	.042	1	225	3
									1982-11-13T17:37:00.000	1	7	1	20.1	1	.04	1	183	1
									1982-11-13T17:47:00.000	1	7	1	20.1	1	.038	1	163	3
									1982-11-13T17:57:00.000	1	7	1	20.1	1	.04	1	335	3
									1982-11-13T18:07:00.000	1	7	1	20.1	1	.031	1	23	3
									1982-11-13T18:17:00.000	1	7	1	20.1	1	.046	1	194	3
									1982-11-13T18:27:00.000	1	7	1	20.1	1	.033	1	166	3
									1982-11-13T18:37:00.000	1	7	1	20.1	1	.031	1	194	3
									1982-11-13T18:47:00.000	1	7	1	20.1	1	.033	1	160	3
									1982-11-13T18:57:00.000	1	7	1	20.1	1	.027	1	186	3
									1982-11-13T19:07:00.000	1	7	1	20.1	1	.031	1	174	3
									1982-11-13T19:17:00.000	1	7	1	20.1	1	.029	1	197	1
									1982-11-13T19:27:00.000	1	7	1	20.1	1	.035	1	301	3
									1982-11-13T19:37:00.000	1	7	1	20.1	1	.029	1	197	3
									1982-11-13T19:47:00.000	1	7	1	20.1	1	.04	1	273	3
									1982-11-13T19:57:00.000	1	7	1	20.1	1	.038	1	242	1
									1982-11-13T20:07:00.000	1	7	1	20.1	1	.044	1	248	1
									1982-11-13T20:17:00.000	1	7	1	20.1	1	.05	1	273	1
									1982-11-13T20:27:00.000	1	7	1	20.1	1	.05	1	273	1
									1982-11-13T20:37:00.000	1	7	1	20.1	1	.046	1	281	1
									1982-11-13T20:47:00.000	1	7	1	20.1	1	.042	1	281	1
									1982-11-13T20:57:00.000	1	7	1	20.1	1	.04	1	315	1
									1982-11-13T21:07:00.000	1	7	1	20.1	1	.035	1	312	1
									1982-11-13T21:17:00.000	1	7	1	20.1	1	.031	1	332	1
									1982-11-13T21:27:00.000	1	7	1	20.1	1	.027	1	329	1
									1982-11-13T21:37:00.000	1	7	1	20.2	1	.023	1	318	1
									1982-11-13T21:47:00.000	1	7	1	20.1	1	.031	1	326	1
									1982-11-13T21:57:00.000	1	7	1	20.1	1	.027	1	326	1
									1982-11-13T22:07:00.000	1	7	1	20	1	.031	1	326	1
									1982-11-13T22:17:00.000	1	7	1	20	1	.029	1	321	1
									1982-11-13T22:27:00.000	1	7	1	20	1	.031	1	346	3
									1982-11-13T22:37:00.000	1	7	1	20	1	.027	1	323	1
									1982-11-13T22:47:00.000	1	7	1	20	1	.023	1	329	1
									1982-11-13T22:57:00.000	1	7	1	20	1	.02	1	352	1
									1982-11-13T23:07:00.000	1	7	1	20	1	.025	1	346	1
									1982-11-13T23:17:00.000	1	7	1	20	1	.025	1	0	3
									1982-11-13T23:27:00.000	1	7	1	20	1	.029	1	357	1
									1982-11-13T23:37:00.000	1	7	1	20.1	1	.027	1	354	1
									1982-11-13T23:47:00.000	1	7	1	20	1	.027	1	346	1
									1982-11-13T23:57:00.000	1	7	1	20	1	.029	1	349	1
									1982-11-14T00:07:00.000	1	7	1	20	1	.027	1	6	3
									1982-11-14T00:17:00.000	1	7	1	20	1	.029	1	349	3
									1982-11-14T00:27:00.000	1	7	1	20.1	1	.025	1	17	3
									1982-11-14T00:37:00.000	1	7	1	20	1	.025	1	346	3
									1982-11-14T00:47:00.000	1	7	1	20	1	.027	1	8	3
									1982-11-14T00:57:00.000	1	7	1	20	1	.029	1	354	1
									1982-11-14T01:07:00.000	1	7	1	20.1	1	.029	1	357	1
									1982-11-14T01:17:00.000	1	7	1	20.1	1	.033	1	3	3
									1982-11-14T01:27:00.000	1	7	1	20.1	1	.025	1	357	3
									1982-11-14T01:37:00.000	1	7	1	20.1	1	.023	1	11	3
									1982-11-14T01:47:00.000	1	7	1	20.1	1	.025	1	34	1
									1982-11-14T01:57:00.000	1	7	1	20.1	1	.027	1	25	1
									1982-11-14T02:07:00.000	1	7	1	20.1	1	.018	1	338	1
									1982-11-14T02:17:00.000	1	7	1	20.2	1	.018	1	354	3
									1982-11-14T02:27:00.000	1	7	1	20.1	1	.018	1	8	3
									1982-11-14T02:37:00.000	1	7	1	20.1	1	.016	1	349	3
									1982-11-14T02:47:00.000	1	7	1	20.1	1	.016	1	20	3
									1982-11-14T02:57:00.000	1	7	1	20.1	1	.023	1	51	1
									1982-11-14T03:07:00.000	1	7	1	20.1	1	.025	1	82	1
									1982-11-14T03:17:00.000	1	7	1	20.1	1	.018	1	172	1
									1982-11-14T03:27:00.000	1	7	1	20.1	1	.014	1	174	1
									1982-11-14T03:37:00.000	1	7	1	20.1	1	.012	1	186	3
									1982-11-14T03:47:00.000	1	7	1	20.1	1	.012	1	174	1
									1982-11-14T03:57:00.000	1	7	1	20.1	1	.014	1	152	3
									1982-11-14T04:07:00.000	1	7	1	20.1	1	.014	1	166	3
									1982-11-14T04:17:00.000	1	7	1	20.1	1	.014	1	118	1
