
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXE0	UX000	*	1979-12-07T14:57:00.000	15.615	38.2328333	300882	120	137	1979-12-07T14:57:00.000	1	124	1	14.8	1	.66	1	253	1
									1979-12-07T15:02:00.000	1	124	1	14.7	1	.66	1	267	3
									1979-12-07T15:07:00.000	1	124	1	14.6	1	.592	1	242	3
									1979-12-07T15:12:00.000	1	124	1	14.6	1	.609	1	253	1
									1979-12-07T15:17:00.000	1	124	1	14.7	1	.694	1	250	1
									1979-12-07T15:22:00.000	1	124	1	14.6	1	.626	1	250	1
									1979-12-07T15:27:00.000	1	124	1	14.6	1	.592	1	250	1
									1979-12-07T15:32:00.000	1	124	1	14.6	1	.523	1	262	1
									1979-12-07T15:37:00.000	1	124	1	14.6	1	.489	1	262	1
									1979-12-07T15:42:00.000	1	124	1	14.6	1	.335	1	278	1
									1979-12-07T15:47:00.000	1	124	1	14.6	1	.284	1	315	3
									1979-12-07T15:52:00.000	1	124	1	14.7	1	.181	1	28	1
									1979-12-07T15:57:00.000	1	124	1	14.6	1	.181	1	28	1
									1979-12-07T16:02:00.000	1	124	1	14.6	1	.249	1	25	1
									1979-12-07T16:07:00.000	1	124	1	14.5	1	.215	1	28	1
									1979-12-07T16:12:00.000	1	124	1	14.5	1	.181	1	53	1
									1979-12-07T16:17:00.000	1	124	1	14.5	1	.181	1	51	1
									1979-12-07T16:22:00.000	1	124	1	14.4	1	.215	1	56	1
									1979-12-07T16:27:00.000	1	124	1	14.4	1	.215	1	48	1
									1979-12-07T16:32:00.000	1	124	1	14.4	1	.164	1	42	1
									1979-12-07T16:37:00.000	1	124	1	14.4	1	.181	1	31	1
									1979-12-07T16:42:00.000	1	124	1	14.5	1	.181	1	17	1
									1979-12-07T16:47:00.000	1	124	1	14.5	1	.215	1	11	1
									1979-12-07T16:52:00.000	1	124	1	14.4	1	.335	1	14	1
									1979-12-07T16:57:00.000	1	124	1	14.4	1	.421	1	357	3
									1979-12-07T17:02:00.000	1	124	1	14.4	1	.472	1	346	1
									1979-12-07T17:07:00.000	1	124	1	14.3	1	.489	1	346	1
									1979-12-07T17:12:00.000	1	124	1	14.4	1	.489	1	340	1
									1979-12-07T17:17:00.000	1	124	1	14.4	1	.455	1	340	1
									1979-12-07T17:22:00.000	1	124	1	14.3	1	.284	1	8	1
									1979-12-07T17:27:00.000	1	124	1	14.3	1	.267	1	3	1
