
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	TotPressSeaFL [dbar]	QV:SEADATANET
									1980-04-25T13:35:04.000	1	80	1	14.5	1	.249	1	59	1	82.2	1
									1980-04-25T13:40:04.000	1	80	1	14.5	1	.215	1	51	1	81.3	1
									1980-04-25T13:45:04.000	1	80	1	14.5	1	.198	1	76	1	81.7	1
									1980-04-25T13:50:04.000	1	80	1	14.5	1	.232	1	70	1	82.2	1
									1980-04-25T13:55:04.000	1	80	1	14.5	1	.232	1	65	1	81.7	1
									1980-04-25T14:00:04.000	1	80	1	14.5	1	.232	1	82	3	81.7	1
									1980-04-25T14:05:04.000	1	80	1	14.5	1	.164	1	70	1	81.7	1
									1980-04-25T14:10:04.000	1	80	1	14.5	1	.181	1	56	3	82.6	1
									1980-04-25T14:15:04.000	1	80	1	14.5	1	.164	1	82	3	82.2	1
									1980-04-25T14:20:04.000	1	80	1	14.5	1	.267	1	65	1	82.6	1
									1980-04-25T14:25:04.000	1	80	1	14.4	1	.386	3	73	1	83.4	1
									1980-04-25T14:30:04.000	1	80	1	14.4	1	.284	1	82	1	82.6	1
									1980-04-25T14:35:04.000	1	80	1	14.4	1	.249	1	53	3	83	1
									1980-04-25T14:40:04.000	1	80	1	14.4	1	.352	3	84	3	82.2	1
									1980-04-25T14:45:04.000	1	80	1	14.4	1	.215	1	70	1	81.7	1
									1980-04-25T14:50:04.000	1	80	1	14.4	1	.232	1	79	1	81.7	1
									1980-04-25T14:55:04.000	1	80	1	14.4	1	.13	1	42	1	81.7	1
									1980-04-25T15:00:04.000	1	80	1	14.5	1	.095	1	51	1	81.7	1
									1980-04-25T15:05:04.000	1	80	1	14.4	1	.061	1	56	1	81.3	1
									1980-04-25T15:10:04.000	1	80	1	14.4	1	.147	1	25	3	81.3	1
									1980-04-25T15:15:04.000	1	80	1	14.4	1	.112	1	62	1	81.3	1
									1980-04-25T15:20:04.000	1	80	1	14.4	1	.044	1	104	1	81.3	1
									1980-04-25T15:25:04.000	1	80	1	14.4	1	.044	1	233	3	80.9	1
									1980-04-25T15:30:04.000	1	80	1	14.4	1	.147	1	203	1	81.3	1
									1980-04-25T15:35:04.000	1	80	1	14.4	1	.078	1	172	3	80.9	1
									1980-04-25T15:40:04.000	1	80	1	14.4	1	.078	1	231	3	80.9	1
									1980-04-25T15:45:04.000	1	80	1	14.4	1	.095	1	129	3	80.9	1
									1980-04-25T15:50:04.000	1	80	1	14.4	1	.147	1	166	1	80.9	1
									1980-04-25T15:55:04.000	1	80	1	14.3	1	.044	1	236	3	80.9	1
									1980-04-25T16:00:04.000	1	80	1	14.3	1	.078	1	211	1	80.5	1
									1980-04-25T16:05:04.000	1	80	1	14.3	1	.078	1	138	3	80.5	1
									1980-04-25T16:10:04.000	1	80	1	14.3	1	.078	1	163	1	80.5	1
									1980-04-25T16:15:04.000	1	80	1	14.3	1	.181	1	211	1	80.5	1
									1980-04-25T16:20:04.000	1	80	1	14.2	1	.181	1	211	1	80.5	1
									1980-04-25T16:25:04.000	1	80	1	14.2	1	.198	1	203	1	80.5	1
									1980-04-25T16:30:04.000	1	80	1	14.2	1	.181	1	166	3	80.5	1
									1980-04-25T16:35:04.000	1	80	1	14.2	1	.181	1	219	3	80.5	1
									1980-04-25T16:40:04.000	1	80	1	14.1	1	.267	1	200	1	80.9	1
									1980-04-25T16:45:04.000	1	80	1	14.1	1	.318	1	194	1	80.9	1
									1980-04-25T16:50:04.000	1	80	1	14.1	1	.421	1	214	1	80.9	1
									1980-04-25T16:55:04.000	1	80	1	14.1	1	.523	1	208	1	80.9	1
									1980-04-25T17:00:04.000	1	80	1	14.1	1	.523	1	211	1	80.9	1
									1980-04-25T17:05:04.000	1	80	1	14.1	1	.472	1	205	1	80.9	1
									1980-04-25T17:10:04.000	1	80	1	14.1	1	.506	1	197	1	80.9	1
									1980-04-25T17:15:04.000	1	80	1	14.1	1	.557	1	203	1	80.9	1
									1980-04-25T17:20:04.000	1	80	1	14	1	.506	1	203	1	80.9	1
									1980-04-25T17:25:04.000	1	80	1	14.2	1	.592	1	203	1	80.9	1
									1980-04-25T17:30:04.000	1	80	1	14.2	1	.626	1	203	1	80.9	1
									1980-04-25T17:35:04.000	1	80	1	14.2	1	.609	1	197	1	80.9	1
									1980-04-25T17:40:04.000	1	80	1	14.2	1	.626	1	214	3	80.9	1
									1980-04-25T17:45:04.000	1	80	1	14.1	1	.694	1	197	1	81.3	1
									1980-04-25T17:50:04.000	1	80	1	14.1	1	.677	1	205	1	81.3	1
									1980-04-25T17:55:04.000	1	80	1	14	1	.694	1	205	1	81.3	1
									1980-04-25T18:00:04.000	1	80	1	14	1	.746	1	214	1	81.7	1
									1980-04-25T18:05:04.000	1	80	1	14.1	1	.763	1	208	1	81.7	1
									1980-04-25T18:10:04.000	1	80	1	14.1	1	.763	1	211	1	81.7	1
									1980-04-25T18:15:04.000	1	80	1	14.1	1	.763	1	219	1	81.7	1
									1980-04-25T18:20:04.000	1	80	1	14.1	1	.746	1	211	1	81.7	1
									1980-04-25T18:25:04.000	1	80	1	14.1	1	.78	1	208	1	82.2	1
									1980-04-25T18:30:04.000	1	80	1	14.1	1	.831	1	217	1	82.2	1
									1980-04-25T18:35:04.000	1	80	1	14.1	1	.814	1	219	1	82.2	1
									1980-04-25T18:40:04.000	1	80	1	14.1	1	.831	1	217	1	82.2	1
									1980-04-25T18:45:04.000	1	80	1	14.2	1	.848	1	233	1	82.6	1
									1980-04-25T18:50:04.000	1	80	1	14.2	1	.831	1	233	1	82.6	1
									1980-04-25T18:55:04.000	1	80	1	14.2	1	.848	1	231	1	82.6	1
									1980-04-25T19:00:04.000	1	80	1	14.1	1	.848	1	228	1	82.6	1
									1980-04-25T19:05:04.000	1	80	1	14.2	1	.866	1	236	1	83	1
									1980-04-25T19:10:04.000	1	80	1	14.2	1	.848	1	239	1	83	1
									1980-04-25T19:15:04.000	1	80	1	14.2	1	.831	1	239	1	83	1
									1980-04-25T19:20:04.000	1	80	1	14.2	1	.797	1	236	1	83	1
									1980-04-25T19:25:04.000	1	80	1	14.2	1	.797	1	239	1	83	1
									1980-04-25T19:30:04.000	1	80	1	14.1	1	.814	1	228	1	83	1
									1980-04-25T19:35:04.000	1	80	1	14.2	1	.831	1	236	1	83	1
									1980-04-25T19:40:04.000	1	80	1	14	1	.78	1	233	1	82.6	1
									1980-04-25T19:45:04.000	1	80	1	14.1	1	.78	1	231	1	83	1
									1980-04-25T19:50:04.000	1	80	1	14.2	1	.78	1	236	1	83.4	1
									1980-04-25T19:55:04.000	1	80	1	14.2	1	.746	1	231	1	82.6	1
									1980-04-25T20:00:04.000	1	80	1	14.2	1	.694	1	222	1	82.2	1
									1980-04-25T20:05:04.000	1	80	1	14.2	1	.66	1	219	1	82.2	1
									1980-04-25T20:10:04.000	1	80	1	14.3	1	.643	1	217	1	82.2	1
									1980-04-25T20:15:04.000	1	80	1	14.2	1	.626	1	214	1	82.2	1
									1980-04-25T20:20:04.000	1	80	1	14.3	1	.643	1	217	1	82.2	1
									1980-04-25T20:25:04.000	1	80	1	14.3	1	.643	1	219	1	82.2	1
									1980-04-25T20:30:04.000	1	80	1	14.3	1	.643	1	228	1	82.2	1
									1980-04-25T20:35:04.000	1	80	1	14.3	1	.66	1	217	3	82.2	1
									1980-04-25T20:40:04.000	1	80	1	14.3	1	.609	1	231	1	82.2	1
									1980-04-25T20:45:04.000	1	80	1	14.2	1	.626	1	253	3	82.6	1
									1980-04-25T20:50:04.000	1	80	1	14.2	1	.609	1	239	3	82.2	1
									1980-04-25T20:55:04.000	1	80	1	14.2	1	.575	1	250	1	81.7	1
									1980-04-25T21:00:04.000	1	80	1	14.2	1	.557	1	253	1	81.7	1
									1980-04-25T21:05:04.000	1	80	1	14.2	1	.54	1	262	1	81.3	1
									1980-04-25T21:10:04.000	1	80	1	14.2	1	.54	1	256	1	81.3	1
									1980-04-25T21:15:04.000	1	80	1	14.2	1	.506	1	256	1	81.3	1
									1980-04-25T21:20:04.000	1	80	1	14.2	1	.472	1	250	1	81.3	1
									1980-04-25T21:25:04.000	1	80	1	14.2	1	.455	1	248	1	81.3	1
									1980-04-25T21:30:04.000	1	80	1	14.2	1	.455	1	250	1	80.9	1
									1980-04-25T21:35:04.000	1	80	1	14.2	1	.438	1	245	1	80.9	1
									1980-04-25T21:40:04.000	1	80	1	14.2	1	.403	1	253	1	80.9	1
									1980-04-25T21:45:04.000	1	80	1	14.2	1	.386	1	250	1	80.5	1
									1980-04-25T21:50:04.000	1	80	1	14.2	1	.335	1	256	1	80.5	1
									1980-04-25T21:55:04.000	1	80	1	14.2	1	.267	1	270	1	80.5	1
									1980-04-25T22:00:04.000	1	80	1	14.2	1	.249	1	276	1	80.5	1
									1980-04-25T22:05:04.000	1	80	1	14.2	1	.267	1	264	1	80.5	1
									1980-04-25T22:10:04.000	1	80	1	14.2	1	.301	1	262	1	80.5	1
									1980-04-25T22:15:04.000	1	80	1	14.1	1	.181	1	245	3	80.5	1
									1980-04-25T22:20:04.000	1	80	1	14	1	.061	1	256	1	80.5	1
									1980-04-25T22:25:04.000	1	80	1	14	1	.044	1	278	1	80.5	1
									1980-04-25T22:30:04.000	1	80	1	14.1	1	.095	1	287	1	80.5	1
									1980-04-25T22:35:04.000	1	80	1	14.1	1	.078	1	278	1	80.5	1
									1980-04-25T22:40:04.000	1	80	1	14.2	1	.13	1	264	3	80.5	1
									1980-04-25T22:45:04.000	1	80	1	14.2	1	.095	1	295	1	80.5	1
									1980-04-25T22:50:04.000	1	80	1	14.2	1	.061	1	346	3	80.5	1
									1980-04-25T22:55:04.000	1	80	1	14.2	1	.01	1	307	1	80.5	1
									1980-04-25T23:00:04.000	1	80	1	14.2	1	.027	1	76	3	80.5	1
									1980-04-25T23:05:04.000	1	80	1	14.1	1	.095	1	87	1	80.5	1
									1980-04-25T23:10:04.000	1	80	1	14.1	1	.13	1	82	1	80.5	1
									1980-04-25T23:15:04.000	1	80	1	14.1	1	.147	1	70	1	80.5	1
									1980-04-25T23:20:04.000	1	80	1	14.1	1	.061	1	76	1	80.5	1
									1980-04-25T23:25:04.000	1	80	1	14.2	1	.095	1	326	1	80.5	1
									1980-04-25T23:30:04.000	1	80	1	14.3	1	.095	1	326	1	80.5	1
									1980-04-25T23:35:04.000	1	80	1	14.2	1	.164	1	14	3	80.5	1
									1980-04-25T23:40:04.000	1	80	1	14.2	1	.112	1	25	1	80.9	1
									1980-04-25T23:45:04.000	1	80	1	14.2	1	.13	1	37	1	80.9	1
									1980-04-25T23:50:04.000	1	80	1	14.2	1	.13	1	70	3	80.9	1
									1980-04-25T23:55:04.000	1	80	1	14.2	1	.198	1	51	3	80.9	1
									1980-04-26T00:00:04.000	1	80	1	14.2	1	.164	1	93	1	81.3	1
									1980-04-26T00:05:04.000	1	80	1	14.3	1	.147	1	124	3	80.9	1
									1980-04-26T00:10:04.000	1	80	1	14.3	1	.112	1	87	1	80.9	1
									1980-04-26T00:15:04.000	1	80	1	14.3	1	.078	1	82	1	80.5	1
									1980-04-26T00:20:04.000	1	80	1	14.3	1	.13	1	42	1	80.9	1
									1980-04-26T00:25:04.000	1	80	1	14.2	1	.249	1	45	1	80.9	1
									1980-04-26T00:30:04.000	1	80	1	14.3	1	.301	1	53	1	80.9	1
									1980-04-26T00:35:04.000	1	80	1	14.3	1	.421	1	59	1	80.9	1
									1980-04-26T00:40:04.000	1	80	1	14.3	1	.386	1	11	1	80.5	1
									1980-04-26T00:45:04.000	1	80	1	14.3	1	.301	1	14	1	80.9	1
									1980-04-26T00:50:04.000	1	80	1	14.3	1	.335	1	25	1	80.5	1
									1980-04-26T00:55:04.000	1	80	1	14.3	1	.352	1	48	1	80.5	1
									1980-04-26T01:00:04.000	1	80	1	14.3	1	.335	1	56	1	80.5	1
									1980-04-26T01:05:04.000	1	80	1	14.3	1	.352	1	70	3	80.9	1
									1980-04-26T01:10:04.000	1	80	1	14.3	1	.369	1	56	1	80.9	1
									1980-04-26T01:15:04.000	1	80	1	14.4	1	.301	1	59	1	80.9	1
									1980-04-26T01:20:04.000	1	80	1	14.3	1	.335	1	62	1	80.9	1
									1980-04-26T01:25:04.000	1	80	1	14.3	1	.232	1	39	3	80.9	1
									1980-04-26T01:30:04.000	1	80	1	14.4	1	.13	1	65	3	81.3	1
									1980-04-26T01:35:04.000	1	80	1	14.4	1	.215	1	53	3	80.9	1
									1980-04-26T01:40:04.000	1	80	1	14.4	1	.164	1	82	1	80.5	1
									1980-04-26T01:45:04.000	1	80	1	14.4	1	.181	1	90	1	80.9	1
									1980-04-26T01:50:04.000	1	80	1	14.4	1	.198	1	62	3	80.5	1
									1980-04-26T01:55:04.000	1	80	1	14.4	1	.198	1	110	3	80.9	1
									1980-04-26T02:00:04.000	1	80	1	14.4	1	.112	1	96	3	80.9	1
									1980-04-26T02:05:04.000	1	80	1	14.4	1	.061	1	343	3	80.9	1
									1980-04-26T02:10:04.000	1	80	1	14.4	1	.01	1	214	3	80.9	1
									1980-04-26T02:15:04.000	1	80	1	14.4	1	.01	1	231	3	80.5	1
									1980-04-26T02:20:04.000	1	80	1	14.4	1	.044	1	177	3	80.5	1
									1980-04-26T02:25:04.000	1	80	1	14.4	1	.044	1	211	3	80.5	1
									1980-04-26T02:30:04.000	1	80	1	14.4	1	.061	1	177	3	80.5	1
									1980-04-26T02:35:04.000	1	80	1	14.4	1	.078	1	307	3	80.5	1
									1980-04-26T02:40:04.000	1	80	1	14.4	1	.061	1	14	3	80.5	1
									1980-04-26T02:45:04.000	1	80	1	14.4	1	.01	1	143	1	80.5	1
									1980-04-26T02:50:04.000	1	80	1	14.4	1	.027	1	194	3	80.5	1
									1980-04-26T02:55:04.000	1	80	1	14.4	1	.078	1	39	3	80.5	1
									1980-04-26T03:00:04.000	1	80	1	14.4	1	.13	1	73	3	80.5	1
									1980-04-26T03:05:04.000	1	80	1	14.3	1	.078	1	37	3	80.9	1
									1980-04-26T03:10:04.000	1	80	1	14.3	1	.078	1	82	1	80.5	1
									1980-04-26T03:15:04.000	1	80	1	14.3	1	.078	1	138	3	80.5	1
									1980-04-26T03:20:04.000	1	80	1	14.3	1	.078	1	107	1	80.5	1
									1980-04-26T03:25:04.000	1	80	1	14.3	1	.147	1	65	1	80.5	1
									1980-04-26T03:30:04.000	1	80	1	14.3	1	.078	1	62	1	80.5	1
									1980-04-26T03:35:04.000	1	80	1	14.3	1	.027	1	98	1	80.5	1
									1980-04-26T03:40:04.000	1	80	1	14.3	1	.01	1	304	3	80.5	1
									1980-04-26T03:45:04.000	1	80	1	14.3	1	.044	1	163	3	80.5	1
									1980-04-26T03:50:04.000	1	80	1	14.3	1	.061	1	200	3	80.5	1
									1980-04-26T03:55:04.000	1	80	1	14.3	1	.095	1	186	1	80.5	1
									1980-04-26T04:00:04.000	1	80	1	14.3	1	.13	1	174	3	80.5	1
									1980-04-26T04:05:04.000	1	80	1	14.2	1	.13	1	191	1	80.5	1
									1980-04-26T04:10:04.000	1	80	1	14.2	1	.095	1	225	1	80.5	1
									1980-04-26T04:15:04.000	1	80	1	14.2	1	.198	1	217	1	80.5	1
									1980-04-26T04:20:04.000	1	80	1	14.2	1	.301	1	222	1	80.9	1
									1980-04-26T04:25:04.000	1	80	1	14.2	1	.301	1	228	1	80.9	1
									1980-04-26T04:30:04.000	1	80	1	14.2	1	.386	1	228	1	80.9	1
									1980-04-26T04:35:04.000	1	80	1	14.1	1	.455	1	200	1	80.9	1
									1980-04-26T04:40:04.000	1	80	1	14.1	1	.592	1	203	1	81.3	1
									1980-04-26T04:45:04.000	1	80	1	14.1	1	.626	1	194	1	81.3	1
									1980-04-26T04:50:04.000	1	80	1	14.1	1	.694	1	203	1	81.7	1
									1980-04-26T04:55:04.000	1	80	1	14	1	.557	1	236	3	81.7	1
									1980-04-26T05:00:04.000	1	80	1	14	1	.609	1	194	3	81.7	1
									1980-04-26T05:05:04.000	1	80	1	14.2	1	.729	1	208	3	82.2	1
									1980-04-26T05:10:04.000	1	80	1	14.2	1	.78	1	197	3	82.2	1
									1980-04-26T05:15:04.000	1	80	1	14.2	1	.9	1	211	1	82.6	1
									1980-04-26T05:20:04.000	1	80	1	14.2	1	.883	1	208	1	83	1
									1980-04-26T05:25:04.000	1	80	1	14.2	1	.934	1	205	1	83.8	1
									1980-04-26T05:30:04.000	1	80	1	14.1	1	.934	1	200	1	84.2	1
									1980-04-26T05:35:04.000	1	80	1	14.1	1	1.02	1	197	1	84.6	1
									1980-04-26T05:40:04.000	1	80	1	14.1	1	.968	1	205	1	85	1
									1980-04-26T05:45:04.000	1	80	1	14.1	1	.951	1	219	1	85	1
									1980-04-26T05:50:04.000	1	80	1	14.1	1	.951	1	217	1	85	1
									1980-04-26T05:55:04.000	1	80	1	14.1	1	.951	1	228	1	85.9	1
									1980-04-26T06:00:04.000	1	80	1	14.2	1	.968	1	233	1	86.3	1
									1980-04-26T06:05:04.000	1	80	1	14.1	1	.951	1	225	1	87.5	1
									1980-04-26T06:10:04.000	1	80	1	14.1	1	.968	1	228	1	88.3	1
									1980-04-26T06:15:04.000	1	80	1	14.1	1	1.037	1	236	1	88.7	1
									1980-04-26T06:20:04.000	1	80	1	14.1	1	1.071	1	211	3	90	1
									1980-04-26T06:25:04.000	1	80	1	14	1	1.105	1	228	1	90.8	1
									1980-04-26T06:30:04.000	1	80	1	14	1	1.139	1	219	1	91.6	1
									1980-04-26T06:35:04.000	1	80	1	14	1	1.139	1	222	1	91.2	1
									1980-04-26T06:40:04.000	1	80	1	14	1	1.191	1	219	1	90.8	1
									1980-04-26T06:45:04.000	1	80	1	14	1	1.174	1	205	1	90	1
									1980-04-26T06:50:04.000	1	80	1	14	1	1.191	1	208	1	90.8	1
									1980-04-26T06:55:04.000	1	80	1	14	1	1.225	1	205	1	90.8	1
									1980-04-26T07:00:04.000	1	80	1	14	1	1.191	1	219	1	90.8	1
									1980-04-26T07:05:04.000	1	80	1	14	1	1.225	1	214	1	90	1
									1980-04-26T07:10:04.000	1	80	1	14	1	1.191	1	222	1	90	1
									1980-04-26T07:15:04.000	1	80	1	14.1	1	1.122	1	219	1	90.4	1
									1980-04-26T07:20:04.000	1	80	1	14.1	1	1.122	1	228	1	89.2	1
									1980-04-26T07:25:04.000	1	80	1	14.1	1	1.105	1	225	1	89.2	1
									1980-04-26T07:30:04.000	1	80	1	14.1	1	1.071	1	222	1	88.3	1
									1980-04-26T07:35:04.000	1	80	1	14	1	1.088	1	233	3	87.9	1
									1980-04-26T07:40:04.000	1	80	1	14	1	1.088	1	222	3	87.9	1
									1980-04-26T07:45:04.000	1	80	1	14	1	1.037	1	236	1	87.5	1
									1980-04-26T07:50:04.000	1	80	1	14	1	1.02	1	228	1	87.1	1
									1980-04-26T07:55:04.000	1	80	1	14.1	1	1.02	1	239	1	87.1	1
									1980-04-26T08:00:04.000	1	80	1	14.1	1	.985	1	245	1	87.1	1
									1980-04-26T08:05:04.000	1	80	1	14.1	1	1.02	1	239	1	86.7	1
									1980-04-26T08:10:04.000	1	80	1	14	1	.985	1	245	1	86.7	1
									1980-04-26T08:15:04.000	1	80	1	14.1	1	.934	1	245	1	86.3	1
									1980-04-26T08:20:04.000	1	80	1	14.1	1	.917	1	236	1	86.3	1
									1980-04-26T08:25:04.000	1	80	1	14.1	1	.917	1	245	1	85.9	1
									1980-04-26T08:30:04.000	1	80	1	14.1	1	.917	1	239	1	85.4	1
									1980-04-26T08:35:04.000	1	80	1	14.1	1	.917	1	245	1	85	1
									1980-04-26T08:40:04.000	1	80	1	14.1	1	.9	1	239	1	84.6	1
									1980-04-26T08:45:04.000	1	80	1	14.1	1	.9	1	239	1	84.2	1
									1980-04-26T08:50:04.000	1	80	1	14.1	1	.866	1	239	1	84.2	1
									1980-04-26T08:55:04.000	1	80	1	14.1	1	.848	1	239	1	83.8	1
									1980-04-26T09:00:04.000	1	80	1	14.1	1	.814	1	242	1	83.8	1
									1980-04-26T09:05:04.000	1	80	1	14.1	1	.78	1	242	1	83.4	1
									1980-04-26T09:10:04.000	1	80	1	14.1	1	.746	1	239	1	83	1
									1980-04-26T09:15:04.000	1	80	1	14.1	1	.694	1	242	1	83	1
									1980-04-26T09:20:04.000	1	80	1	14.1	1	.643	1	239	1	82.6	1
									1980-04-26T09:25:04.000	1	80	1	14.1	1	.626	1	239	1	82.6	1
									1980-04-26T09:30:04.000	1	80	1	14.1	1	.592	1	236	1	82.2	1
									1980-04-26T09:35:04.000	1	80	1	14.1	1	.557	1	242	1	81.7	1
									1980-04-26T09:40:04.000	1	80	1	14.1	1	.557	1	242	1	81.7	1
									1980-04-26T09:45:04.000	1	80	1	14.1	1	.523	1	245	1	81.3	1
									1980-04-26T09:50:04.000	1	80	1	14.1	1	.472	1	245	1	81.3	1
									1980-04-26T09:55:04.000	1	80	1	14.1	1	.438	1	245	1	81.3	1
									1980-04-26T10:00:04.000	1	80	1	14.1	1	.403	1	242	1	81.3	1
									1980-04-26T10:05:04.000	1	80	1	14.1	1	.403	1	231	1	80.9	1
									1980-04-26T10:10:04.000	1	80	1	14.1	1	.386	1	231	1	80.9	1
									1980-04-26T10:15:04.000	1	80	1	14.1	1	.352	1	228	1	80.9	1
									1980-04-26T10:20:04.000	1	80	1	14.1	1	.352	1	231	1	80.5	1
									1980-04-26T10:25:04.000	1	80	1	14	1	.335	1	233	1	80.5	1
									1980-04-26T10:30:04.000	1	80	1	14	1	.318	1	256	1	80.5	1
									1980-04-26T10:35:04.000	1	80	1	14	1	.284	1	256	1	80.5	1
									1980-04-26T10:40:04.000	1	80	1	14.1	1	.232	1	194	1	80.5	1
									1980-04-26T10:45:04.000	1	80	1	14.1	1	.232	1	191	1	80.5	1
									1980-04-26T10:50:04.000	1	80	1	14	1	.198	1	188	1	80.5	1
									1980-04-26T10:55:04.000	1	80	1	14	1	.164	1	245	1	80.5	1
									1980-04-26T11:00:04.000	1	80	1	14.1	1	.164	1	267	1	80.5	1
									1980-04-26T11:05:04.000	1	80	1	14.2	1	.198	1	284	1	80.5	1
									1980-04-26T11:10:04.000	1	80	1	14.1	1	.147	1	281	1	80.5	1
									1980-04-26T11:15:04.000	1	80	1	14.1	1	.112	1	304	1	80.5	1
									1980-04-26T11:20:04.000	1	80	1	14.1	1	.112	1	309	1	80.5	1
									1980-04-26T11:25:04.000	1	80	1	14	1	.061	1	93	3	80.5	1
									1980-04-26T11:30:04.000	1	80	1	14	1	.061	1	107	3	80.5	1
									1980-04-26T11:35:04.000	1	80	1	14	1	.078	1	93	1	80.5	1
									1980-04-26T11:40:04.000	1	80	1	14	1	.061	1	101	1	80.5	1
									1980-04-26T11:45:04.000	1	80	1	14	1	.095	1	45	1	80.5	1
									1980-04-26T11:50:04.000	1	80	1	14.1	1	.147	1	51	1	80.5	1
									1980-04-26T11:55:04.000	1	80	1	14.1	1	.164	1	17	3	80.5	1
									1980-04-26T12:00:04.000	1	80	1	14.1	1	.215	1	45	1	80.5	1
									1980-04-26T12:05:04.000	1	80	1	14.1	1	.198	1	48	1	80.5	1
									1980-04-26T12:10:04.000	1	80	1	14.2	1	.164	1	62	1	80.9	1
									1980-04-26T12:15:04.000	1	80	1	14.2	1	.198	1	59	1	80.5	1
									1980-04-26T12:20:04.000	1	80	1	14.2	1	.198	1	62	1	80.5	1
									1980-04-26T12:25:04.000	1	80	1	14.2	1	.181	1	73	1	80.9	1
									1980-04-26T12:30:04.000	1	80	1	14.3	1	.249	1	68	1	80.9	1
									1980-04-26T12:35:04.000	1	80	1	14.3	1	.335	1	65	1	81.3	1
									1980-04-26T12:40:04.000	1	80	1	14.4	1	.284	1	65	1	80.9	1
									1980-04-26T12:45:04.000	1	80	1	14.4	1	.284	1	87	3	80.9	1
									1980-04-26T12:50:04.000	1	80	1	14.3	1	.386	3	73	1	80.9	1
									1980-04-26T12:55:04.000	1	80	1	14.3	1	.232	1	62	1	81.3	1
									1980-04-26T13:00:04.000	1	80	1	14.3	1	.198	1	56	1	80.9	1
									1980-04-26T13:05:04.000	1	80	1	14.3	1	.352	1	56	1	80.9	1
									1980-04-26T13:10:04.000	1	80	1	14.3	1	.438	1	31	1	81.3	1
									1980-04-26T13:15:04.000	1	80	1	14.4	1	.575	1	37	1	81.3	1
									1980-04-26T13:20:04.000	1	80	1	14.4	1	.609	1	8	1	81.3	1
									1980-04-26T13:25:04.000	1	80	1	14.4	1	.455	1	3	1	81.3	1
									1980-04-26T13:30:04.000	1	80	1	14.4	1	.352	3	31	1	81.7	1
									1980-04-26T13:35:04.000	1	80	1	14.3	1	.489	1	45	1	81.3	1
									1980-04-26T13:40:04.000	1	80	1	14.3	1	.523	1	42	1	81.7	1
									1980-04-26T13:45:04.000	1	80	1	14.4	1	.506	1	34	1	81.7	1
									1980-04-26T13:50:04.000	1	80	1	14.4	1	.438	1	53	1	81.7	1
									1980-04-26T13:55:04.000	1	80	1	14.5	1	.386	1	65	3	81.3	1
									1980-04-26T14:00:04.000	1	80	1	14.4	1	.421	1	45	3	80.9	1
									1980-04-26T14:05:04.000	1	80	1	14.5	1	.164	1	135	3	80.9	1
									1980-04-26T14:10:04.000	1	80	1	14.5	1	.232	1	62	3	80.9	1
