
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEE	UXE00	*	1980-04-24T12:10:00.000	15.6471667	38.2366667	300916	120	155	1980-04-24T12:10:03.000	1	35	1	14.5	1	.062	1	259	1
									1980-04-24T12:15:03.000	1	35	1	14.5	1	.045	1	245	3
									1980-04-24T12:20:03.000	1	35	1	14.5	1	.032	1	256	1
									1980-04-24T12:25:03.000	1	35	1	14.5	1	.032	1	295	3
									1980-04-24T12:30:03.000	1	35	1	14.5	1	.027	1	281	1
									1980-04-24T12:35:03.000	1	35	1	14.4	1	.027	1	270	1
									1980-04-24T12:40:03.000	1	35	1	14.4	1	.04	1	276	1
									1980-04-24T12:45:03.000	1	35	1	14.5	1	.071	1	284	1
									1980-04-24T12:50:03.000	1	35	1	14.5	1	.092	1	287	1
									1980-04-24T12:55:03.000	1	35	1	14.5	1	.123	1	290	1
									1980-04-24T13:00:03.000	1	35	1	14.5	1	.123	1	284	1
									1980-04-24T13:05:03.000	1	35	1	14.5	1	.097	1	276	1
									1980-04-24T13:10:03.000	1	35	1	14.5	1	.11	1	278	1
									1980-04-24T13:15:03.000	1	35	1	14.5	1	.118	1	295	1
									1980-04-24T13:20:03.000	1	35	1	14.5	1	.105	1	304	1
									1980-04-24T13:25:03.000	1	35	1	14.4	1	.123	1	304	1
									1980-04-24T13:30:03.000	1	35	1	14.4	1	.158	1	298	1
									1980-04-24T13:35:03.000	1	35	1	14.4	1	.166	1	298	1
									1980-04-24T13:40:03.000	1	35	1	14.4	1	.136	1	332	1
									1980-04-24T13:45:03.000	1	35	1	14.3	1	.171	1	357	3
									1980-04-24T13:50:03.000	1	35	1	14.3	1	.179	1	6	1
									1980-04-24T13:55:03.000	1	35	1	14.2	1	.097	1	11	1
									1980-04-24T14:00:03.000	1	35	1	14.2	1	.079	1	31	1
									1980-04-24T14:05:03.000	1	35	1	14.2	1	.123	1	59	1
									1980-04-24T14:10:03.000	1	35	1	14.4	1	.053	1	118	1
									1980-04-24T14:15:03.000	1	35	1	14.6	1	.027	1	264	1
									1980-04-24T14:20:03.000	1	35	1	14.5	1	.032	1	262	1
									1980-04-24T14:25:03.000	1	35	1	14.4	1	.071	1	245	1
									1980-04-24T14:30:03.000	1	35	1	14.4	1	.045	1	250	1
									1980-04-24T14:35:03.000	1	35	1	14.3	1	.027	1	262	1
									1980-04-24T14:40:03.000	1	35	1	14.3	1	.027	1	304	3
									1980-04-24T14:45:03.000	1	35	1	14.3	1	.027	1	262	1
									1980-04-24T14:50:03.000	1	35	1	14.3	1	.027	1	256	1
									1980-04-24T14:55:03.000	1	35	1	14.4	1	.045	1	253	1
									1980-04-24T15:00:03.000	1	35	1	14.4	1	.123	1	248	1
									1980-04-24T15:05:03.000	1	35	1	14.4	1	.149	1	245	1
									1980-04-24T15:10:03.000	1	35	1	14.4	1	.201	1	242	1
									1980-04-24T15:15:03.000	1	35	1	14.5	1	.188	1	250	1
									1980-04-24T15:20:03.000	1	35	1	14.5	1	.296	1	245	1
									1980-04-24T15:25:03.000	1	35	1	14.5	1	.383	1	242	1
									1980-04-24T15:30:03.000	1	35	1	14.5	1	.435	1	253	1
									1980-04-24T15:35:03.000	1	35	1	14.4	1	.492	1	262	1
									1980-04-24T15:40:03.000	1	35	1	14.4	1	.492	1	256	1
									1980-04-24T15:45:03.000	1	35	1	14.5	1	.492	1	253	1
									1980-04-24T15:50:03.000	1	35	1	14.5	1	.518	1	253	1
									1980-04-24T15:55:03.000	1	35	1	14.4	1	.496	1	253	1
									1980-04-24T16:00:03.000	1	35	1	14.4	1	.505	1	250	1
									1980-04-24T16:05:03.000	1	35	1	14.4	1	.501	1	253	1
									1980-04-24T16:10:03.000	1	35	1	14.4	1	.514	1	253	1
									1980-04-24T16:15:03.000	1	35	1	14.5	1	.561	1	262	1
									1980-04-24T16:20:03.000	1	35	1	14.5	1	.635	1	253	1
									1980-04-24T16:25:03.000	1	35	1	14.4	1	.678	1	256	1
									1980-04-24T16:30:03.000	1	35	1	14.4	1	.657	1	253	1
									1980-04-24T16:35:03.000	1	35	1	14.5	1	.67	1	253	1
									1980-04-24T16:40:03.000	1	35	1	14.5	1	.705	1	250	1
									1980-04-24T16:45:03.000	1	35	1	14.5	1	.735	1	248	1
									1980-04-24T16:50:03.000	1	35	1	14.5	1	.739	1	250	1
									1980-04-24T16:55:03.000	1	35	1	14.4	1	.748	1	256	1
									1980-04-24T17:00:03.000	1	35	1	14.4	1	.744	1	253	1
									1980-04-24T17:05:03.000	1	35	1	14.5	1	.77	1	253	1
									1980-04-24T17:10:03.000	1	35	1	14.5	1	.791	1	259	1
									1980-04-24T17:15:03.000	1	35	1	14.5	1	.791	1	253	1
									1980-04-24T17:20:03.000	1	35	1	14.5	1	.787	1	262	1
									1980-04-24T17:25:03.000	1	35	1	14.5	1	.796	1	262	1
