
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
									1999-03-05T05:00:00.000	0	1213	1	.685	0	98.7	0	13.74	0		9
									1999-03-05T06:00:00.000	0	1213	1	.704	0	110.3	0	13.74	0		9
									1999-03-05T07:00:00.000	0	1213	1	.806	0	94.8	0	13.74	0		9
									1999-03-05T08:00:00.000	0	1213	1	.804	0	77.4	0	13.74	0		9
									1999-03-05T09:00:00.000	0	1213	1	.777	0	83.6	0	13.74	0		9
									1999-03-05T10:00:00.000	0	1213	1	.783	0	82.9	0	13.74	0		9
									1999-03-05T11:00:00.000	0	1213	1	.74	0	87.1	0	13.74	0		9
									1999-03-05T12:00:00.000	0	1213	1	.697	0	84.7	0	13.74	0		9
									1999-03-05T13:00:00.000	0	1213	1	.712	0	89.4	0	13.74	0		9
									1999-03-05T14:00:00.000	0	1213	1	.63	0	87.7	0	13.74	0		9
									1999-03-05T15:00:00.000	0	1213	1	.71	0	88.3	0	13.74	0		9
									1999-03-05T16:00:00.000	0	1213	1	.72	0	77.3	0	13.74	0		9
									1999-03-05T17:00:00.000	0	1213	1	.756	0	84.7	0	13.74	0		9
									1999-03-05T18:00:00.000	0	1213	1	.673	0	88.7	0	13.71	0		9
									1999-03-05T19:00:00.000	0	1213	1	.722	0	86.7	0	13.73	0		9
									1999-03-05T20:00:00.000	0	1213	1	.685	0	81	0	13.74	0		9
									1999-03-05T21:00:00.000	0	1213	1	.765	0	79.1	0	13.74	0		9
									1999-03-05T22:00:00.000	0	1213	1	.548	0	53.5	0	13.74	0		9
									1999-03-05T23:00:00.000	0	1213	1	.825	0	84.7	0	13.74	0		9
									1999-03-06T00:00:00.000	0	1213	1	.811	0	76.4	0	13.74	0		9
									1999-03-06T01:00:00.000	0	1213	1	.666	0	73.1	0	13.74	0		9
									1999-03-06T02:00:00.000	0	1213	1	.754	0	57	0	13.74	0		9
									1999-03-06T03:00:00.000	0	1213	1	.76	0	51.9	0	13.74	0		9
									1999-03-06T04:00:00.000	0	1213	1	.698	0	43.3	0	13.71	0		9
									1999-03-06T05:00:00.000	0	1213	1	.745	0	43	0	13.71	0		9
									1999-03-06T06:00:00.000	0	1213	1	.728	0	48.6	0	13.73	0		9
									1999-03-06T07:00:00.000	0	1213	1	.718	0	40.9	0	13.74	0		9
									1999-03-06T08:00:00.000	0	1213	1	.727	0	41	0	13.74	0		9
									1999-03-06T09:00:00.000	0	1213	1	.778	0	48.7	0	13.74	0		9
									1999-03-06T10:00:00.000	0	1213	1	.748	0	59.7	0	13.74	0		9
									1999-03-06T11:00:00.000	0	1213	1	.703	0	64.5	0	13.74	0		9
									1999-03-06T12:00:00.000	0	1213	1	.685	0	65.6	0	13.74	0		9
									1999-03-06T13:00:00.000	0	1213	1	.734	0	53.9	0	13.74	0		9
									1999-03-06T14:00:00.000	0	1213	1	.764	0	59.9	0	13.74	0		9
									1999-03-06T15:00:00.000	0	1213	1	.742	0	73.7	0	13.74	0		9
									1999-03-06T16:00:00.000	0	1213	1	.751	0	81.9	0	13.74	0		9
									1999-03-06T17:00:00.000	0	1213	1	.754	0	100.2	0	13.74	0		9
									1999-03-06T18:00:00.000	0	1213	1	.71	0	102.1	0	13.71	0		9
									1999-03-06T19:00:00.000	0	1213	1	.451	0	105.6	0	13.74	0		9
									1999-03-06T20:00:00.000	0	1213	1	.729	0	322.4	0	13.74	0		9
									1999-03-06T21:00:00.000	0	1213	1	.757	0	345.9	0	13.74	0		9
									1999-03-06T22:00:00.000	0	1213	1	.738	0	356.8	0	13.74	0		9
									1999-03-06T23:00:00.000	0	1213	1	.791	0	7.3	0	13.74	0		9
									1999-03-07T00:00:00.000	0	1213	1	.744	0	14.3	0	13.74	0		9
									1999-03-07T01:00:00.000	0	1213	1	.724	0	16.4	0	13.74	0		9
									1999-03-07T02:00:00.000	0	1213	1	.764	0	14.7	0	13.74	0		9
									1999-03-07T03:00:00.000	0	1213	1	.716	0	19.9	0	13.74	0		9
									1999-03-07T04:00:00.000	0	1213	1	.737	0	25	0	13.73	0		9
									1999-03-07T05:00:00.000	0	1213	1	.742	0	36.1	0	13.71	0		9
									1999-03-07T06:00:00.000	0	1213	1	.782	0	32.4	0	13.74	0		9
									1999-03-07T07:00:00.000	0	1213	1	.684	0	39.9	0	13.74	0		9
									1999-03-07T08:00:00.000	0	1213	1	.781	0	54.4	0	13.74	0		9
									1999-03-07T09:00:00.000	0	1213	1	.758	0	70	0	13.74	0		9
									1999-03-07T10:00:00.000	0	1213	1	.766	0	76.1	0	13.74	0		9
									1999-03-07T11:00:00.000	0	1213	1	.785	0	71.2	0	13.74	0		9
									1999-03-07T12:00:00.000	0	1213	1	.705	0	83.6	0	13.71	0		9
									1999-03-07T13:00:00.000	0	1213	1	.815	0	79.7	0	13.71	0		9
									1999-03-07T14:00:00.000	0	1213	1	.728	0	46	0	13.74	0		9
									1999-03-07T15:00:00.000	0	1213	1	.728	0	15.6	0	13.74	0		9
									1999-03-07T16:00:00.000	0	1213	1	.76	0	20.1	0	13.74	0		9
									1999-03-07T17:00:00.000	0	1213	1	.717	0	31.8	0	13.72	0		9
									1999-03-07T18:00:00.000	0	1213	1	.724	0	30.2	0	13.71	0		9
									1999-03-07T19:00:00.000	0	1213	1	.741	0	17.5	0	13.72	0		9
									1999-03-07T20:00:00.000	0	1213	1	.753	0	23.2	0	13.74	0		9
									1999-03-07T21:00:00.000	0	1213	1	.749	0	23.9	0	13.74	0		9
									1999-03-07T22:00:00.000	0	1213	1	.717	0	23.2	0	13.74	0		9
									1999-03-07T23:00:00.000	0	1213	1	.725	0	24.6	0	13.74	0		9
									1999-03-08T00:00:00.000	0	1213	1	.72	0	38.9	0	13.74	0		9
									1999-03-08T01:00:00.000	0	1213	1	.708	0	44.6	0	13.74	0		9
									1999-03-08T02:00:00.000	0	1213	1	.682	0	48	0	13.74	0		9
									1999-03-08T03:00:00.000	0	1213	1	.741	0	58.3	0	13.74	0		9
									1999-03-08T04:00:00.000	0	1213	1	.672	0	76.5	0	13.74	0		9
									1999-03-08T05:00:00.000	0	1213	1	.754	0	96	0	13.74	0		9
									1999-03-08T06:00:00.000	0	1213	1	.692	0	107.2	0	13.74	0		9
									1999-03-08T07:00:00.000	0	1213	1	.732	0	111	0	13.74	0		9
									1999-03-08T08:00:00.000	0	1213	1	.697	0	59.9	0	13.74	0		9
									1999-03-08T09:00:00.000	0	1213	1	.746	0	327.5	0	13.74	0		9
									1999-03-08T10:00:00.000	0	1213	1	.768	0	334.7	0	13.74	0		9
									1999-03-08T11:00:00.000	0	1213	1	.712	0	1.4	0	13.74	0		9
									1999-03-08T12:00:00.000	0	1213	1	.707	0	16.7	0	13.74	0		9
									1999-03-08T13:00:00.000	0	1213	1	.789	0	17.3	0	13.74	0		9
									1999-03-08T14:00:00.000	0	1213	1	.721	0	27.8	0	13.74	0		9
									1999-03-08T15:00:00.000	0	1213	1	.744	0	29.5	0	13.74	0		9
									1999-03-08T16:00:00.000	0	1213	1	.717	0	38.3	0	13.74	0		9
									1999-03-08T17:00:00.000	0	1213	1	.639	0	41.1	0	13.73	0		9
									1999-03-08T18:00:00.000	0	1213	1	.71	0	53	0	13.74	0		9
									1999-03-08T19:00:00.000	0	1213	1	.779	0	60.1	0	13.74	0		9
									1999-03-08T20:00:00.000	0	1213	1	.707	0	49.1	0	13.74	0		9
									1999-03-08T21:00:00.000	0	1213	1	.682	0	45.6	0	13.74	0		9
									1999-03-08T22:00:00.000	0	1213	1	.799	0	38.2	0	13.74	0		9
									1999-03-08T23:00:00.000	0	1213	1	.723	0	57	0	13.74	0		9
									1999-03-09T00:00:00.000	0	1213	1	.762	0	63.3	0	13.74	0		9
									1999-03-09T01:00:00.000	0	1213	1	.766	0	66.4	0	13.74	0		9
									1999-03-09T02:00:00.000	0	1213	1	.776	0	51.9	0	13.72	0		9
									1999-03-09T03:00:00.000	0	1213	1	.795	0	41.6	0	13.71	0		9
									1999-03-09T04:00:00.000	0	1213	1	.76	0	45.4	0	13.73	0		9
									1999-03-09T05:00:00.000	0	1213	1	.744	0	49.8	0	13.74	0		9
									1999-03-09T06:00:00.000	0	1213	1	.769	0	48.5	0	13.74	0		9
									1999-03-09T07:00:00.000	0	1213	1	.787	0	29.8	0	13.74	0		9
									1999-03-09T08:00:00.000	0	1213	1	.71	0	25.3	0	13.74	0		9
									1999-03-09T09:00:00.000	0	1213	1	.663	0	35.1	0	13.74	0		9
									1999-03-09T10:00:00.000	0	1213	1	.837	0	47	0	13.74	0		9
									1999-03-09T11:00:00.000	0	1213	1	.78	0	70.3	0	13.74	0		9
									1999-03-09T12:00:00.000	0	1213	1	.374	0	36.7	0	13.74	0		9
									1999-03-09T13:00:00.000	0	1213	1	.685	0	76.4	0	13.74	0		9
									1999-03-09T14:00:00.000	0	1213	1	.72	0	58.8	0	13.74	0		9
									1999-03-09T15:00:00.000	0	1213	1	.782	0	50.9	0	13.74	0		9
									1999-03-09T16:00:00.000	0	1213	1	.733	0	53.9	0	13.74	0		9
									1999-03-09T17:00:00.000	0	1213	1	.726	0	54.5	0	13.74	0		9
									1999-03-09T18:00:00.000	0	1213	1	.725	0	53.4	0	13.74	0		9
									1999-03-09T19:00:00.000	0	1213	1	.725	0	58.4	0	13.74	0		9
									1999-03-09T20:00:00.000	0	1213	1	.772	0	83.1	0	13.74	0		9
									1999-03-09T21:00:00.000	0	1213	1	.766	0	89.2	0	13.74	0		9
									1999-03-09T22:00:00.000	0	1213	1	.746	0	111.1	0	13.74	0		9
									1999-03-09T23:00:00.000	0	1213	1	.645	0	137.2	0	13.74	0		9
									1999-03-10T00:00:00.000	0	1213	1	.689	0	175.6	0	13.74	0		9
									1999-03-10T01:00:00.000	0	1213	1	.76	0	180.3	0	13.74	0		9
									1999-03-10T02:00:00.000	0	1213	1	.695	0	220.5	0	13.74	0		9
									1999-03-10T03:00:00.000	0	1213	1	.721	0	253.2	0	13.74	0		9
									1999-03-10T04:00:00.000	0	1213	1	.785	0	309.7	0	13.74	0		9
									1999-03-10T05:00:00.000	0	1213	1	.766	0	341.9	0	13.74	0		9
									1999-03-10T06:00:00.000	0	1213	1	.689	0	18.8	0	13.74	0		9
									1999-03-10T07:00:00.000	0	1213	1	.741	0	67.2	0	13.74	0		9
									1999-03-10T08:00:00.000	0	1213	1	.785	0	82.8	0	13.74	0		9
									1999-03-10T09:00:00.000	0	1213	1	.79	0	102.6	0	13.74	0		9
									1999-03-10T10:00:00.000	0	1213	1	.72	0	111.5	0	13.74	0		9
									1999-03-10T11:00:00.000	0	1213	1	.769	0	108	0	13.74	0		9
									1999-03-10T12:00:00.000	0	1213	1	.726	0	99.1	0	13.74	0		9
									1999-03-10T13:00:00.000	0	1213	1	.705	0	95.7	0	13.74	0		9
									1999-03-10T14:00:00.000	0	1213	1	.706	0	128.2	0	13.74	0		9
									1999-03-10T15:00:00.000	0	1213	1	.765	0	139.5	0	13.74	0		9
									1999-03-10T16:00:00.000	0	1213	1	.634	0	151.1	0	13.74	0		9
									1999-03-10T17:00:00.000	0	1213	1	.719	0	142.1	0	13.73	0		9
									1999-03-10T18:00:00.000	0	1213	1	.714	0	127.8	0	13.73	0		9
									1999-03-10T19:00:00.000	0	1213	1	.784	0	132.5	0	13.74	0		9
									1999-03-10T20:00:00.000	0	1213	1	.799	0	171	0	13.74	0		9
									1999-03-10T21:00:00.000	0	1213	1	.655	0	179.4	0	13.74	0		9
									1999-03-10T22:00:00.000	0	1213	1	.662	0	338.8	0	13.74	0		9
									1999-03-10T23:00:00.000	0	1213	1	.676	0	27.4	0	13.71	0		9
									1999-03-11T00:00:00.000	0	1213	1	.705	0	42.1	0	13.74	0		9
									1999-03-11T01:00:00.000	0	1213	1	.765	0	67.6	0	13.74	0		9
									1999-03-11T02:00:00.000	0	1213	1	.712	0	82.1	0	13.74	0		9
									1999-03-11T03:00:00.000	0	1213	1	.769	0	73	0	13.74	0		9
									1999-03-11T04:00:00.000	0	1213	1	.756	0	62.6	0	13.74	0		9
									1999-03-11T05:00:00.000	0	1213	1	.659	0	64.7	0	13.74	0		9
									1999-03-11T06:00:00.000	0	1213	1	.682	0	69.9	0	13.74	0		9
									1999-03-11T07:00:00.000	0	1213	1	.677	0	69.3	0	13.74	0		9
									1999-03-11T08:00:00.000	0	1213	1	.605	0	76.5	0	13.74	0		9
									1999-03-11T09:00:00.000	0	1213	1	.753	0	88.8	0	13.74	0		9
									1999-03-11T10:00:00.000	0	1213	1	.727	0	87.7	0	13.74	0		9
									1999-03-11T11:00:00.000	0	1213	1	.685	0	94.9	0	13.74	0		9
									1999-03-11T12:00:00.000	0	1213	1	.672	0	96.8	0	13.74	0		9
									1999-03-11T13:00:00.000	0	1213	1	.735	0	93.1	0	13.74	0		9
									1999-03-11T14:00:00.000	0	1213	1	.791	0	84.3	0	13.72	0		9
									1999-03-11T15:00:00.000	0	1213	1	.753	0	86.6	0	13.71	0		9
									1999-03-11T16:00:00.000	0	1213	1	.74	0	84.6	0	13.71	0		9
									1999-03-11T17:00:00.000	0	1213	1	.796	0	84.9	0	13.73	0		9
									1999-03-11T18:00:00.000	0	1213	1	.786	0	82.3	0	13.74	0		9
									1999-03-11T19:00:00.000	0	1213	1	.763	0	68.4	0	13.74	0		9
									1999-03-11T20:00:00.000	0	1213	1	.731	0	73.5	0	13.74	0		9
									1999-03-11T21:00:00.000	0	1213	1	.749	0	80.5	0	13.74	0		9
									1999-03-11T22:00:00.000	0	1213	1	.709	0	90.5	0	13.74	0		9
									1999-03-11T23:00:00.000	0	1213	1	.722	0	93.4	0	13.74	0		9
									1999-03-12T00:00:00.000	0	1213	1	.75	0	104.7	0	13.74	0		9
									1999-03-12T01:00:00.000	0	1213	1	.697	0	98.9	0	13.74	0		9
									1999-03-12T02:00:00.000	0	1213	1	.794	0	102.4	0	13.74	0		9
									1999-03-12T03:00:00.000	0	1213	1	.704	0	112.1	0	13.74	0		9
									1999-03-12T04:00:00.000	0	1213	1	.729	0	108.3	0	13.74	0		9
									1999-03-12T05:00:00.000	0	1213	1	.743	0	115.1	0	13.74	0		9
									1999-03-12T06:00:00.000	0	1213	1	.687	0	108.1	0	13.74	0		9
									1999-03-12T07:00:00.000	0	1213	1	.75	0	113.7	0	13.74	0		9
									1999-03-12T08:00:00.000	0	1213	1	.697	0	118.8	0	13.71	0		9
									1999-03-12T09:00:00.000	0	1213	1	.717	0	120.5	0	13.71	0		9
									1999-03-12T10:00:00.000	0	1213	1	.684	0	107.6	0	13.71	0		9
									1999-03-12T11:00:00.000	0	1213	1	.795	0	106.2	0	13.74	0		9
									1999-03-12T12:00:00.000	0	1213	1	.727	0	103.3	0	13.74	0		9
									1999-03-12T13:00:00.000	0	1213	1	.757	0	116.6	0	13.74	0		9
									1999-03-12T14:00:00.000	0	1213	1	.745	0	119.4	0	13.74	0		9
									1999-03-12T15:00:00.000	0	1213	1	.75	0	122.7	0	13.74	0		9
									1999-03-12T16:00:00.000	0	1213	1	.75	0	82.7	0	13.74	0		9
									1999-03-12T17:00:00.000	0	1213	1	.724	0	74.8	0	13.74	0		9
									1999-03-12T18:00:00.000	0	1213	1	.75	0	66.4	0	13.74	0		9
									1999-03-12T19:00:00.000	0	1213	1	.752	0	63.7	0	13.74	0		9
									1999-03-12T20:00:00.000	0	1213	1	.72	0	65.2	0	13.74	0		9
