
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEC	UXC00	*	1980-02-26T12:22:00.000	15.6208333	38.2395	300889	120	111	1980-02-26T12:22:00.000	1	91	1	13.8	1	.221	1	87	1
									1980-02-26T12:27:00.000	1	91	1	13.8	1	.198	1	93	1
									1980-02-26T12:32:00.000	1	91	1	13.8	1	.225	1	87	1
									1980-02-26T12:37:00.000	1	91	1	13.7	1	.252	1	93	1
									1980-02-26T12:42:00.000	1	91	1	13.7	1	.266	1	73	1
									1980-02-26T12:47:00.000	1	91	1	13.7	1	.364	1	76	1
									1980-02-26T12:52:00.000	1	91	1	13.7	1	.351	1	70	1
									1980-02-26T12:57:00.000	1	91	1	13.7	1	.498	1	68	1
									1980-02-26T13:02:00.000	1	91	1	13.7	1	.561	1	65	1
									1980-02-26T13:07:00.000	1	91	1	13.7	1	.561	1	59	1
									1980-02-26T13:12:00.000	1	91	1	13.7	1	.641	1	56	1
									1980-02-26T13:17:00.000	1	91	1	13.7	1	.7	1	48	1
									1980-02-26T13:22:00.000	1	91	1	13.7	1	.619	1	48	1
									1980-02-26T13:27:00.000	1	91	1	13.7	1	.677	1	48	1
									1980-02-26T13:32:00.000	1	91	1	13.7	1	.668	1	48	1
									1980-02-26T13:37:00.000	1	91	1	13.7	1	.615	1	45	1
									1980-02-26T13:42:00.000	1	91	1	13.7	1	.664	1	45	1
									1980-02-26T13:47:00.000	1	91	1	13.7	1	.659	1	39	1
									1980-02-26T13:52:00.000	1	91	1	13.7	1	.65	1	37	1
									1980-02-26T13:57:00.000	1	91	1	13.6	1	.655	1	37	1
									1980-02-26T14:02:00.000	1	91	1	13.6	1	.615	1	37	1
									1980-02-26T14:07:00.000	1	91	1	13.7	1	.601	1	39	1
									1980-02-26T14:12:00.000	1	91	1	13.7	1	.615	1	34	1
									1980-02-26T14:17:00.000	1	91	1	13.6	1	.664	1	31	1
									1980-02-26T14:22:00.000	1	91	1	13.6	1	.637	1	23	1
									1980-02-26T14:27:00.000	1	91	1	13.7	1	.588	1	39	1
									1980-02-26T14:32:00.000	1	91	1	13.7	1	.574	1	31	1
									1980-02-26T14:37:00.000	1	91	1	13.7	1	.543	1	28	1
									1980-02-26T14:42:00.000	1	91	1	13.7	1	.552	1	31	1
									1980-02-26T14:47:00.000	1	91	1	13.7	1	.521	1	39	1
									1980-02-26T14:52:00.000	1	91	1	13.7	1	.48	1	48	1
									1980-02-26T14:57:00.000	1	91	1	13.7	1	.498	1	34	1
									1980-02-26T15:02:00.000	1	91	1	13.7	1	.454	1	37	1
									1980-02-26T15:07:00.000	1	91	1	13.7	1	.48	1	37	1
									1980-02-26T15:12:00.000	1	91	1	13.7	1	.467	1	31	1
									1980-02-26T15:17:00.000	1	91	1	13.7	1	.386	1	31	1
									1980-02-26T15:22:00.000	1	91	1	13.7	1	.31	1	45	3
									1980-02-26T15:27:00.000	1	91	1	13.7	1	.23	1	28	1
									1980-02-26T15:32:00.000	1	91	1	13.7	1	.1	1	25	1
									1980-02-26T15:37:00.000	1	91	1	13.7	1	.042	1	253	3
									1980-02-26T15:42:00.000	1	91	1	13.7	1	.073	1	203	1
									1980-02-26T15:47:00.000	1	91	1	13.7	1	.051	1	163	3
									1980-02-26T15:52:00.000	1	91	1	13.7	1	.131	1	191	3
									1980-02-26T15:57:00.000	1	91	1	13.7	1	.131	1	172	1
									1980-02-26T16:02:00.000	1	91	1	13.7	1	.149	1	149	1
									1980-02-26T16:07:00.000	1	91	1	13.8	1	.172	1	132	3
									1980-02-26T16:12:00.000	1	91	1	13.8	1	.167	1	143	1
									1980-02-26T16:17:00.000	1	91	1	13.7	1	.14	1	135	1
									1980-02-26T16:22:00.000	1	91	1	13.7	1	.185	1	155	1
									1980-02-26T16:27:00.000	1	91	1	13.7	1	.198	1	158	1
									1980-02-26T16:32:00.000	1	91	1	13.7	1	.207	1	166	1
									1980-02-26T16:37:00.000	1	91	1	13.8	1	.23	1	169	1
									1980-02-26T16:42:00.000	1	91	1	13.8	1	.257	1	169	1
									1980-02-26T16:47:00.000	1	91	1	13.7	1	.301	1	177	1
									1980-02-26T16:52:00.000	1	91	1	13.7	1	.319	1	177	1
									1980-02-26T16:57:00.000	1	91	1	13.7	1	.355	1	177	1
									1980-02-26T17:02:00.000	1	91	1	13.7	1	.418	1	180	1
									1980-02-26T17:07:00.000	1	91	1	13.7	1	.489	1	186	1
									1980-02-26T17:12:00.000	1	91	1	13.7	1	.48	1	186	1
									1980-02-26T17:17:00.000	1	91	1	13.7	1	.503	1	188	1
									1980-02-26T17:22:00.000	1	91	1	13.7	1	.512	1	211	1
