
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEI	UXI00	*	1980-02-27T13:21:00.000	15.664	38.2583333	300905	120	235	1980-02-27T13:21:00.000	1	85	1		9	.298	1	73	1
									1980-02-27T13:26:00.000	1	85	1		9	.315	1	96	1
									1980-02-27T13:31:00.000	1	85	1		9	.541	3	87	1
									1980-02-27T13:36:00.000	1	85	1		9	.437	1	45	3
									1980-02-27T13:41:00.000	1	85	1		9	.471	1	56	3
									1980-02-27T13:46:00.000	1	85	1		9	.471	1	37	3
									1980-02-27T13:51:00.000	1	85	1		9	.454	1	56	3
									1980-02-27T13:56:00.000	1	85	1		9	.489	1	45	1
									1980-02-27T14:01:00.000	1	85	1		9	.541	1	45	1
									1980-02-27T14:06:00.000	1	85	1		9	.506	1	56	1
									1980-02-27T14:11:00.000	1	85	1		9	.541	1	59	1
									1980-02-27T14:16:00.000	1	85	1		9	.558	1	62	1
									1980-02-27T14:21:00.000	1	85	1		9	.523	1	62	1
									1980-02-27T14:26:00.000	1	85	1		9	.489	1	65	1
									1980-02-27T14:31:00.000	1	85	1		9	.454	1	68	1
									1980-02-27T14:36:00.000	1	85	1		9	.437	1	76	1
									1980-02-27T14:41:00.000	1	85	1		9	.437	1	62	1
									1980-02-27T14:46:00.000	1	85	1		9	.385	1	62	1
									1980-02-27T14:51:00.000	1	85	1		9	.385	1	62	1
									1980-02-27T14:56:00.000	1	85	1		9	.367	1	59	1
									1980-02-27T15:01:00.000	1	85	1		9	.35	1	53	1
									1980-02-27T15:06:00.000	1	85	1		9	.35	1	65	3
									1980-02-27T15:11:00.000	1	85	1		9	.315	1	51	1
									1980-02-27T15:16:00.000	1	85	1		9	.281	1	51	1
									1980-02-27T15:21:00.000	1	85	1		9	.264	1	42	1
									1980-02-27T15:26:00.000	1	85	1		9	.264	1	48	1
									1980-02-27T15:31:00.000	1	85	1		9	.281	1	59	1
									1980-02-27T15:36:00.000	1	85	1		9	.315	1	65	1
									1980-02-27T15:41:00.000	1	85	1		9	.315	1	70	1
									1980-02-27T15:46:00.000	1	85	1		9	.471	1	73	1
									1980-02-27T15:51:00.000	1	85	1		9	.471	1	68	1
									1980-02-27T15:56:00.000	1	85	1		9	.419	1	79	3
									1980-02-27T16:01:00.000	1	85	1		9	.419	1	59	3
									1980-02-27T16:06:00.000	1	85	1		9	.489	1	76	1
									1980-02-27T16:11:00.000	1	85	1		9	.385	1	70	1
									1980-02-27T16:16:00.000	1	85	1		9	.194	1	127	1
									1980-02-27T16:21:00.000	1	85	1		9	.142	1	169	1
									1980-02-27T16:26:00.000	1	85	1		9	.212	1	245	1
									1980-02-27T16:31:00.000	1	85	1		9	.194	1	248	1
									1980-02-27T16:36:00.000	1	85	1		9	.194	1	239	1
									1980-02-27T16:41:00.000	1	85	1		9	.264	1	276	1
									1980-02-27T16:46:00.000	1	85	1		9	.229	1	267	1
									1980-02-27T16:51:00.000	1	85	1		9	.281	1	256	1
									1980-02-27T16:56:00.000	1	85	1		9	.281	1	245	1
									1980-02-27T17:01:00.000	1	85	1		9	.281	1	245	1
									1980-02-27T17:06:00.000	1	85	1		9	.264	1	242	1
									1980-02-27T17:11:00.000	1	85	1		9	.315	1	239	1
									1980-02-27T17:16:00.000	1	85	1		9	.315	1	233	1
									1980-02-27T17:21:00.000	1	85	1		9	.333	1	242	1
									1980-02-27T17:26:00.000	1	85	1		9	.315	1	236	1
									1980-02-27T17:31:00.000	1	85	1		9	.35	1	231	1
									1980-02-27T17:36:00.000	1	85	1		9	.35	1	214	1
									1980-02-27T17:41:00.000	1	85	1		9	.35	1	222	1
									1980-02-27T17:46:00.000	1	85	1		9	.333	1	219	1
									1980-02-27T17:51:00.000	1	85	1		9	.385	1	205	3
									1980-02-27T17:56:00.000	1	85	1		9	.437	1	217	1
									1980-02-27T18:01:00.000	1	85	1		9	.506	1	211	1
									1980-02-27T18:06:00.000	1	85	1		9	.627	1	208	1
									1980-02-27T18:11:00.000	1	85	1		9	.645	1	228	1
									1980-02-27T18:16:00.000	1	85	1		9	.575	1	222	1
									1980-02-27T18:21:00.000	1	85	1		9	.662	1	219	1
									1980-02-27T18:26:00.000	1	85	1		9	.8	1	200	1
									1980-02-27T18:31:00.000	1	85	1		9	.835	1	205	1
									1980-02-27T18:36:00.000	1	85	1		9	.783	1	214	1
									1980-02-27T18:41:00.000	1	85	1		9	.766	1	217	1
									1980-02-27T18:46:00.000	1	85	1		9	.8	1	214	1
									1980-02-27T18:51:00.000	1	85	1		9	.818	1	214	1
									1980-02-27T18:56:00.000	1	85	1		9	.922	1	211	1
									1980-02-27T19:01:00.000	1	85	1		9	.956	1	208	1
									1980-02-27T19:06:00.000	1	85	1		9	.974	1	211	1
									1980-02-27T19:11:00.000	1	85	1		9	.939	1	203	1
									1980-02-27T19:16:00.000	1	85	1		9	.939	1	203	1
									1980-02-27T19:21:00.000	1	85	1		9	.904	1	219	1
									1980-02-27T19:26:00.000	1	85	1		9	.852	1	219	1
									1980-02-27T19:31:00.000	1	85	1		9	.87	1	214	1
									1980-02-27T19:36:00.000	1	85	1		9	.939	1	211	1
									1980-02-27T19:41:00.000	1	85	1		9	.974	1	214	1
									1980-02-27T19:46:00.000	1	85	1		9	.939	1	222	1
									1980-02-27T19:51:00.000	1	85	1		9	.939	1	228	1
									1980-02-27T19:56:00.000	1	85	1		9	.904	1	233	1
									1980-02-27T20:01:00.000	1	85	1		9	.922	1	231	1
									1980-02-27T20:06:00.000	1	85	1		9	.904	1	239	1
									1980-02-27T20:11:00.000	1	85	1		9	.922	1	233	1
									1980-02-27T20:16:00.000	1	85	1		9	.887	1	233	1
									1980-02-27T20:21:00.000	1	85	1		9	.887	1	239	1
									1980-02-27T20:26:00.000	1	85	1		9	.904	1	236	1
									1980-02-27T20:31:00.000	1	85	1		9	.922	1	228	1
									1980-02-27T20:36:00.000	1	85	1		9	.904	1	228	1
									1980-02-27T20:41:00.000	1	85	1		9	.87	1	228	1
									1980-02-27T20:46:00.000	1	85	1		9	.887	1	239	1
									1980-02-27T20:51:00.000	1	85	1		9	.887	1	236	1
									1980-02-27T20:56:00.000	1	85	1		9	.87	1	231	1
									1980-02-27T21:01:00.000	1	85	1		9	.887	1	231	1
									1980-02-27T21:06:00.000	1	85	1		9	.87	1	225	1
									1980-02-27T21:11:00.000	1	85	1		9	.852	1	228	1
									1980-02-27T21:16:00.000	1	85	1		9	.835	1	228	1
									1980-02-27T21:21:00.000	1	85	1		9	.818	1	228	1
									1980-02-27T21:26:00.000	1	85	1		9	.783	1	228	1
									1980-02-27T21:31:00.000	1	85	1		9	.766	1	231	1
									1980-02-27T21:36:00.000	1	85	1		9	.731	1	228	1
									1980-02-27T21:41:00.000	1	85	1		9	.714	1	225	1
									1980-02-27T21:46:00.000	1	85	1		9	.679	1	217	1
									1980-02-27T21:51:00.000	1	85	1		9	.662	1	222	1
									1980-02-27T21:56:00.000	1	85	1		9	.645	1	214	1
									1980-02-27T22:01:00.000	1	85	1		9	.627	1	217	1
									1980-02-27T22:06:00.000	1	85	1		9	.593	1	217	1
									1980-02-27T22:11:00.000	1	85	1		9	.541	1	219	1
									1980-02-27T22:16:00.000	1	85	1		9	.489	1	222	1
									1980-02-27T22:21:00.000	1	85	1		9	.471	1	225	1
									1980-02-27T22:26:00.000	1	85	1		9	.437	1	222	1
									1980-02-27T22:31:00.000	1	85	1		9	.419	1	217	1
									1980-02-27T22:36:00.000	1	85	1		9	.402	1	225	1
									1980-02-27T22:41:00.000	1	85	1		9	.367	1	242	1
									1980-02-27T22:46:00.000	1	85	1		9	.333	1	248	1
									1980-02-27T22:51:00.000	1	85	1		9	.315	1	256	1
									1980-02-27T22:56:00.000	1	85	1		9	.264	1	248	1
									1980-02-27T23:01:00.000	1	85	1		9	.229	1	259	3
									1980-02-27T23:06:00.000	1	85	1		9	.212	1	245	1
									1980-02-27T23:11:00.000	1	85	1		9	.177	1	253	1
									1980-02-27T23:16:00.000	1	85	1		9	.125	1	256	1
									1980-02-27T23:21:00.000	1	85	1		9	.142	1	270	1
									1980-02-27T23:26:00.000	1	85	1		9	.125	1	290	1
									1980-02-27T23:31:00.000	1	85	1		9	.021	1	321	3
									1980-02-27T23:36:00.000	1	85	1		9	.021	1	149	1
									1980-02-27T23:41:00.000	1	85	1		9	.16	1	90	3
									1980-02-27T23:46:00.000	1	85	1		9	.212	1	110	1
									1980-02-27T23:51:00.000	1	85	1		9	.125	1	354	3
									1980-02-27T23:56:00.000	1	85	1		9	.142	1	48	1
									1980-02-28T00:01:00.000	1	85	1		9	.177	1	53	1
									1980-02-28T00:06:00.000	1	85	1		9	.212	1	315	3
									1980-02-28T00:11:00.000	1	85	1		9	.177	1	90	1
									1980-02-28T00:16:00.000	1	85	1		9	.264	1	76	1
									1980-02-28T00:21:00.000	1	85	1		9	.229	1	56	3
									1980-02-28T00:26:00.000	1	85	1		9	.489	1	73	3
									1980-02-28T00:31:00.000	1	85	1		9	.541	1	59	1
									1980-02-28T00:36:00.000	1	85	1		9	.593	1	51	1
