
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEF	UXF00	*	1980-04-24T15:03:00.000	15.6436667	38.2475	300922	120	220	1980-04-24T15:03:00.000	1	207	1	13.8	1	.112	1	73	1
									1980-04-24T15:08:00.000	1	207	1	13.7	1	.164	1	53	1
									1980-04-24T15:13:00.000	1	207	1	13.7	1	.13	1	39	3
									1980-04-24T15:18:00.000	1	207	1	13.7	1	.095	1	76	3
									1980-04-24T15:23:00.000	1	207	1	13.7	1	.147	1	51	1
									1980-04-24T15:28:00.000	1	207	1	13.7	1	.181	1	28	3
									1980-04-24T15:33:00.000	1	207	1	13.7	1	.267	1	70	3
									1980-04-24T15:38:00.000	1	207	1	13.7	1	.232	1	56	1
									1980-04-24T15:43:00.000	1	207	1	13.7	1	.301	1	42	1
									1980-04-24T15:48:00.000	1	207	1	13.7	1	.232	1	51	1
									1980-04-24T15:53:00.000	1	207	1	13.7	1	.181	1	62	1
									1980-04-24T15:58:00.000	1	207	1	13.7	1	.181	1	59	1
									1980-04-24T16:03:00.000	1	207	1	13.8	1	.13	1	62	1
									1980-04-24T16:08:00.000	1	207	1	13.8	1	.13	1	42	1
									1980-04-24T16:13:00.000	1	207	1	13.8	1	.095	1	51	1
									1980-04-24T16:18:00.000	1	207	1	13.8	1	.164	1	48	1
									1980-04-24T16:23:00.000	1	207	1	13.8	1	.232	1	45	1
									1980-04-24T16:28:00.000	1	207	1	13.7	1	.198	1	31	1
									1980-04-24T16:33:00.000	1	207	1	13.8	1	.249	1	25	1
									1980-04-24T16:38:00.000	1	207	1	13.8	1	.198	1	37	1
									1980-04-24T16:43:00.000	1	207	1	13.8	1	.232	1	42	1
									1980-04-24T16:48:00.000	1	207	1	13.8	1	.215	1	37	1
									1980-04-24T16:53:00.000	1	207	1	13.8	1	.147	1	42	1
									1980-04-24T16:58:00.000	1	207	1	13.8	1	.13	1	73	3
									1980-04-24T17:03:00.000	1	207	1	13.8	1	.147	1	62	1
									1980-04-24T17:08:00.000	1	207	1	13.8	1	.095	1	59	1
									1980-04-24T17:13:00.000	1	207	1	13.8	1	.112	1	82	1
									1980-04-24T17:18:00.000	1	207	1	13.8	1	.061	1	82	1
									1980-04-24T17:23:00.000	1	207	1	13.8	1	.112	1	118	3
									1980-04-24T17:28:00.000	1	207	1	13.7	1	.078	1	73	3
									1980-04-24T17:33:00.000	1	207	1	13.7	1	.061	1	113	3
									1980-04-24T17:38:00.000	1	207	1	13.8	1	.095	1	70	3
									1980-04-24T17:43:00.000	1	207	1	13.8	1	.095	1	104	1
									1980-04-24T17:48:00.000	1	207	1	13.8	1	.044	1	149	1
									1980-04-24T17:53:00.000	1	207	1	13.8	1	.027	1	141	1
									1980-04-24T17:58:00.000	1	207	1	13.8	1	.01	1	98	1
									1980-04-24T18:03:00.000	1	207	1	13.8	1	.01	1	25	3
									1980-04-24T18:08:00.000	1	207	1	13.8	1	.112	1	352	3
									1980-04-24T18:13:00.000	1	207	1	13.8	1	.112	1	318	3
									1980-04-24T18:18:00.000	1	207	1	13.8	1	.078	1	332	3
									1980-04-24T18:23:00.000	1	207	1	13.8	1	.01	1	11	3
									1980-04-24T18:28:00.000	1	207	1	13.8	1	.01	1	23	1
									1980-04-24T18:33:00.000	1	207	1	13.8	1	.01	1	62	1
									1980-04-24T18:38:00.000	1	207	1	13.8	1	.01	1	127	1
									1980-04-24T18:43:00.000	1	207	1	13.8	1	.044	1	166	3
									1980-04-24T18:48:00.000	1	207	1	13.8	1	.061	1	152	3
									1980-04-24T18:53:00.000	1	207	1	13.8	1	.215	1	205	1
									1980-04-24T18:58:00.000	1	207	1	13.8	1	.215	1	217	1
									1980-04-24T19:03:00.000	1	207	1	13.8	1	.369	1	233	1
									1980-04-24T19:08:00.000	1	207	1	13.8	1	.352	1	239	1
									1980-04-24T19:13:00.000	1	207	1	13.8	1	.318	1	225	1
									1980-04-24T19:18:00.000	1	207	1	13.8	1	.284	1	231	1
									1980-04-24T19:23:00.000	1	207	1	13.8	1	.318	1	217	1
									1980-04-24T19:28:00.000	1	207	1	13.8	1	.249	1	211	1
									1980-04-24T19:33:00.000	1	207	1	13.8	1	.249	1	217	1
									1980-04-24T19:38:00.000	1	207	1	13.8	1	.301	1	205	1
									1980-04-24T19:43:00.000	1	207	1	13.7	1	.232	1	191	1
									1980-04-24T19:48:00.000	1	207	1	13.7	1	.181	1	163	3
									1980-04-24T19:53:00.000	1	207	1	13.8	1	.164	1	186	3
									1980-04-24T19:58:00.000	1	207	1	13.8	1	.198	1	166	3
									1980-04-24T20:03:00.000	1	207	1	13.8	1	.147	1	183	1
									1980-04-24T20:08:00.000	1	207	1	13.8	1	.147	1	194	3
									1980-04-24T20:13:00.000	1	207	1	13.8	1	.078	1	98	3
									1980-04-24T20:18:00.000	1	207	1	13.8	1	.147	1	160	1
									1980-04-24T20:23:00.000	1	207	1	13.8	1	.13	1	152	1
									1980-04-24T20:28:00.000	1	207	1	13.8	1	.095	1	155	1
									1980-04-24T20:33:00.000	1	207	1	13.8	1	.061	1	124	3
									1980-04-24T20:38:00.000	1	207	1	13.8	1	.095	1	135	1
									1980-04-24T20:43:00.000	1	207	1	13.8	1	.112	1	132	1
									1980-04-24T20:48:00.000	1	207	1	13.8	1	.061	1	127	1
									1980-04-24T20:53:00.000	1	207	1	13.8	1	.044	1	90	3
									1980-04-24T20:58:00.000	1	207	1	13.8	1	.01	1	101	3
									1980-04-24T21:03:00.000	1	207	1	13.8	1	.078	1	82	1
									1980-04-24T21:08:00.000	1	207	1	13.8	1	.13	1	76	1
									1980-04-24T21:13:00.000	1	207	1	13.8	1	.112	1	70	1
									1980-04-24T21:18:00.000	1	207	1	13.8	1	.164	1	65	1
									1980-04-24T21:23:00.000	1	207	1	13.8	1	.232	1	45	1
									1980-04-24T21:28:00.000	1	207	1	13.8	1	.249	1	48	1
									1980-04-24T21:33:00.000	1	207	1	13.8	1	.249	1	45	1
									1980-04-24T21:38:00.000	1	207	1	13.8	1	.249	1	51	1
									1980-04-24T21:43:00.000	1	207	1	13.8	1	.232	1	39	3
									1980-04-24T21:48:00.000	1	207	1	13.8	1	.301	1	56	1
									1980-04-24T21:53:00.000	1	207	1	13.8	1	.318	1	51	1
									1980-04-24T21:58:00.000	1	207	1	13.8	1	.318	1	62	1
									1980-04-24T22:03:00.000	1	207	1	13.8	1	.318	1	73	3
									1980-04-24T22:08:00.000	1	207	1	13.8	1	.267	1	53	1
									1980-04-24T22:13:00.000	1	207	1	13.8	1	.232	1	51	1
									1980-04-24T22:18:00.000	1	207	1	13.8	1	.335	1	53	1
									1980-04-24T22:23:00.000	1	207	1	13.8	1	.455	1	56	1
									1980-04-24T22:28:00.000	1	207	1	13.8	1	.421	1	39	3
									1980-04-24T22:33:00.000	1	207	1	13.8	1	.472	1	56	1
									1980-04-24T22:38:00.000	1	207	1	13.8	1	.506	1	62	1
									1980-04-24T22:43:00.000	1	207	1	13.8	1	.557	1	51	3
									1980-04-24T22:48:00.000	1	207	1	13.8	1	.575	1	65	3
									1980-04-24T22:53:00.000	1	207	1	13.8	1	.592	1	51	1
									1980-04-24T22:58:00.000	1	207	1	13.8	1	.489	1	53	1
									1980-04-24T23:03:00.000	1	207	1	13.8	1	.472	1	45	1
									1980-04-24T23:08:00.000	1	207	1	13.8	1	.489	1	59	1
									1980-04-24T23:13:00.000	1	207	1	13.8	1	.267	1	53	1
									1980-04-24T23:18:00.000	1	207	1	13.8	1	.232	1	79	1
									1980-04-24T23:23:00.000	1	207	1	13.8	1	.335	1	127	3
									1980-04-24T23:28:00.000	1	207	1	13.8	1	.506	3	65	3
									1980-04-24T23:33:00.000	1	207	1	13.8	1	.301	3	76	1
									1980-04-24T23:38:00.000	1	207	1	13.8	1	.455	3	79	1
									1980-04-24T23:43:00.000	1	207	1	13.8	1	.318	3	48	3
									1980-04-24T23:48:00.000	1	207	1	13.8	1	.455	1	76	1
									1980-04-24T23:53:00.000	1	207	1	13.7	1	.66	1	70	1
									1980-04-24T23:58:00.000	1	207	1	13.7	1	.694	1	73	1
									1980-04-25T00:03:00.000	1	207	1	13.7	1	.814	1	73	1
									1980-04-25T00:08:00.000	1	207	1	13.7	1	1.002	1	68	1
									1980-04-25T00:13:00.000	1	207	1	13.6	2	.985	1	65	1
									1980-04-25T00:18:00.000	1	207	1	13.6	2	.917	1	76	1
									1980-04-25T00:23:00.000	1	207	1	13.6	2	.866	1	96	3
									1980-04-25T00:28:00.000	1	207	1	13.6	2	.883	1	82	1
									1980-04-25T00:33:00.000	1	207	1	13.6	2	1.002	1	73	1
									1980-04-25T00:38:00.000	1	207	1	13.6	2	1.002	1	53	3
									1980-04-25T00:43:00.000	1	207	1	13.6	2	1.122	3	90	3
									1980-04-25T00:48:00.000	1	207	1	13.6	2	.951	1	48	3
									1980-04-25T00:53:00.000	1	207	1	13.6	2	1.037	1	84	1
									1980-04-25T00:58:00.000	1	207	1	13.6	2	1.054	1	79	1
									1980-04-25T01:03:00.000	1	207	1	13.7	1	1.191	3	82	1
									1980-04-25T01:08:00.000	1	207	1	13.7	1	1.088	3	110	3
									1980-04-25T01:13:00.000	1	207	1	13.7	1	1.259	1	93	1
									1980-04-25T01:18:00.000	1	207	1	13.7	1	1.191	1	101	1
									1980-04-25T01:23:00.000	1	207	1	13.8	1	1.465	1	82	3
									1980-04-25T01:28:00.000	1	207	1	13.8	1	1.465	1	93	1
									1980-04-25T01:33:00.000	1	207	1	13.8	1	1.43	1	90	1
									1980-04-25T01:38:00.000	1	207	1	13.8	1	1.174	1	96	1
									1980-04-25T01:43:00.000	1	207	1	13.8	1	.934	1	107	1
									1980-04-25T01:48:00.000	1	207	1	13.8	1	.9	1	107	1
									1980-04-25T01:53:00.000	1	207	1	13.8	1	.985	1	129	3
									1980-04-25T01:58:00.000	1	207	1	13.8	1	.9	1	110	1
									1980-04-25T02:03:00.000	1	207	1	13.8	1	.763	1	96	1
									1980-04-25T02:08:00.000	1	207	1	13.8	1	.729	1	76	1
									1980-04-25T02:13:00.000	1	207	1	13.8	1	.883	1	84	1
									1980-04-25T02:18:00.000	1	207	1	13.8	1	.814	1	79	1
									1980-04-25T02:23:00.000	1	207	1	13.8	1	.746	1	82	1
									1980-04-25T02:28:00.000	1	207	1	13.8	1	.78	1	59	3
									1980-04-25T02:33:00.000	1	207	1	13.8	1	.746	1	82	1
									1980-04-25T02:38:00.000	1	207	1	13.8	1	.66	1	87	1
									1980-04-25T02:43:00.000	1	207	1	13.8	1	.66	1	101	3
									1980-04-25T02:48:00.000	1	207	1	13.8	1	.677	1	90	3
									1980-04-25T02:53:00.000	1	207	1	13.8	1	.763	1	101	3
									1980-04-25T02:58:00.000	1	207	1	13.8	1	.9	3	79	3
									1980-04-25T03:03:00.000	1	207	1	13.8	1	.797	1	110	1
									1980-04-25T03:08:00.000	1	207	1	13.8	1	.729	1	101	1
									1980-04-25T03:13:00.000	1	207	1	13.8	1	.506	3	110	1
									1980-04-25T03:18:00.000	1	207	1	13.8	1	.643	1	98	1
									1980-04-25T03:23:00.000	1	207	1	13.8	1	.626	1	84	1
									1980-04-25T03:28:00.000	1	207	1	13.8	1	.814	3	84	1
									1980-04-25T03:33:00.000	1	207	1	13.8	1	.712	1	90	1
									1980-04-25T03:38:00.000	1	207	1	13.8	1	.729	1	90	1
									1980-04-25T03:43:00.000	1	207	1	13.8	1	.677	1	93	1
									1980-04-25T03:48:00.000	1	207	1	13.8	1	.712	1	90	1
									1980-04-25T03:53:00.000	1	207	1	13.8	1	.797	1	90	1
									1980-04-25T03:58:00.000	1	207	1	13.8	1	.78	1	98	1
									1980-04-25T04:03:00.000	1	207	1	13.8	1	.677	1	87	1
									1980-04-25T04:08:00.000	1	207	1	13.8	1	.54	1	79	1
									1980-04-25T04:13:00.000	1	207	1	13.8	1	.472	1	96	3
									1980-04-25T04:18:00.000	1	207	1	13.8	1	.249	1	84	1
									1980-04-25T04:23:00.000	1	207	1	13.8	1	.249	1	93	1
									1980-04-25T04:28:00.000	1	207	1	13.8	1	.318	1	93	1
									1980-04-25T04:33:00.000	1	207	1	13.8	1	.575	1	90	1
									1980-04-25T04:38:00.000	1	207	1	13.8	1	.609	1	73	1
									1980-04-25T04:43:00.000	1	207	1	13.8	1	.626	1	70	1
									1980-04-25T04:48:00.000	1	207	1	13.8	1	.489	1	73	1
									1980-04-25T04:53:00.000	1	207	1	13.8	1	.386	1	51	1
									1980-04-25T04:58:00.000	1	207	1	13.8	1	.352	1	53	1
									1980-04-25T05:03:00.000	1	207	1	13.8	1	.249	1	59	1
									1980-04-25T05:08:00.000	1	207	1	13.8	1	.232	1	65	1
									1980-04-25T05:13:00.000	1	207	1	13.8	1	.164	1	87	3
									1980-04-25T05:18:00.000	1	207	1	13.8	1	.13	1	48	3
									1980-04-25T05:23:00.000	1	207	1	13.8	1	.112	1	59	3
									1980-04-25T05:28:00.000	1	207	1	13.8	1	.061	1	28	1
									1980-04-25T05:33:00.000	1	207	1	13.8	1	.061	1	34	1
									1980-04-25T05:38:00.000	1	207	1	13.8	1	.078	1	20	1
									1980-04-25T05:43:00.000	1	207	1	13.8	1	.147	1	14	1
									1980-04-25T05:48:00.000	1	207	1	13.8	1	.198	1	3	1
									1980-04-25T05:53:00.000	1	207	1	13.8	1	.249	1	6	1
									1980-04-25T05:58:00.000	1	207	1	13.8	1	.215	1	14	1
									1980-04-25T06:03:00.000	1	207	1	13.8	1	.147	1	14	1
									1980-04-25T06:08:00.000	1	207	1	13.8	1	.164	1	17	1
									1980-04-25T06:13:00.000	1	207	1	13.8	1	.164	1	352	3
									1980-04-25T06:18:00.000	1	207	1	13.8	1	.147	1	6	3
									1980-04-25T06:23:00.000	1	207	1	13.8	1	.13	1	17	1
									1980-04-25T06:28:00.000	1	207	1	13.8	1	.078	1	59	1
									1980-04-25T06:33:00.000	1	207	1	13.8	1	.044	1	256	1
									1980-04-25T06:38:00.000	1	207	1	13.8	1	.13	1	250	1
									1980-04-25T06:43:00.000	1	207	1	13.8	1	.164	1	203	1
									1980-04-25T06:48:00.000	1	207	1	13.8	1	.112	1	203	1
									1980-04-25T06:53:00.000	1	207	1	13.8	1	.249	1	276	3
									1980-04-25T06:58:00.000	1	207	1	13.8	1	.318	1	236	1
									1980-04-25T07:03:00.000	1	207	1	13.8	1	.386	1	228	1
									1980-04-25T07:08:00.000	1	207	1	13.8	1	.369	1	194	3
									1980-04-25T07:13:00.000	1	207	1	13.8	1	.369	1	217	3
									1980-04-25T07:18:00.000	1	207	1	13.8	1	.403	1	200	3
									1980-04-25T07:23:00.000	1	207	1	13.8	1	.403	1	222	1
									1980-04-25T07:28:00.000	1	207	1	13.8	1	.472	1	219	1
									1980-04-25T07:33:00.000	1	207	1	13.8	1	.403	1	200	3
									1980-04-25T07:38:00.000	1	207	1	13.8	1	.352	1	211	1
									1980-04-25T07:43:00.000	1	207	1	13.8	1	.318	1	211	1
									1980-04-25T07:48:00.000	1	207	1	13.8	1	.335	1	205	1
									1980-04-25T07:53:00.000	1	207	1	13.8	1	.318	1	194	1
									1980-04-25T07:58:00.000	1	207	1	13.8	1	.318	1	197	1
									1980-04-25T08:03:00.000	1	207	1	13.8	1	.267	1	236	3
									1980-04-25T08:08:00.000	1	207	1	13.8	1	.249	1	222	3
									1980-04-25T08:13:00.000	1	207	1	13.8	1	.215	1	245	3
									1980-04-25T08:18:00.000	1	207	1	13.8	1	.164	1	183	3
									1980-04-25T08:23:00.000	1	207	1	13.8	1	.198	1	211	1
									1980-04-25T08:28:00.000	1	207	1	13.8	1	.095	3	242	1
									1980-04-25T08:33:00.000	1	207	1	13.8	1	.369	1	248	1
									1980-04-25T08:38:00.000	1	207	1	13.8	1	.284	1	231	3
									1980-04-25T08:43:00.000	1	207	1	13.8	1	.335	1	253	3
									1980-04-25T08:48:00.000	1	207	1	13.8	1	.318	1	222	1
									1980-04-25T08:53:00.000	1	207	1	13.8	1	.215	3	214	1
									1980-04-25T08:58:00.000	1	207	1	13.8	1	.335	1	233	1
									1980-04-25T09:03:00.000	1	207	1	13.8	1	.318	1	250	1
									1980-04-25T09:08:00.000	1	207	1	13.8	1	.249	1	248	1
									1980-04-25T09:13:00.000	1	207	1	13.8	1	.215	1	248	1
									1980-04-25T09:18:00.000	1	207	1	13.8	1	.232	1	239	1
									1980-04-25T09:23:00.000	1	207	1	13.8	1	.284	1	233	1
									1980-04-25T09:28:00.000	1	207	1	13.8	1	.232	1	250	1
									1980-04-25T09:33:00.000	1	207	1	13.8	1	.198	1	242	1
									1980-04-25T09:38:00.000	1	207	1	13.8	1	.112	1	248	1
									1980-04-25T09:43:00.000	1	207	1	13.8	1	.061	1	228	1
									1980-04-25T09:48:00.000	1	207	1	13.8	1	.061	1	166	1
									1980-04-25T09:53:00.000	1	207	1	13.8	1	.044	1	82	3
									1980-04-25T09:58:00.000	1	207	1	13.8	1	.095	1	104	1
									1980-04-25T10:03:00.000	1	207	1	13.8	1	.112	1	98	1
									1980-04-25T10:08:00.000	1	207	1	13.8	1	.147	1	90	1
									1980-04-25T10:13:00.000	1	207	1	13.8	1	.164	1	79	1
									1980-04-25T10:18:00.000	1	207	1	13.8	1	.181	1	70	1
									1980-04-25T10:23:00.000	1	207	1	13.8	1	.215	1	73	1
