
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEH	UXH00	*	1980-04-25T15:06:00.000	15.6783333	38.2503333	300927	120	162	1980-04-25T15:06:30.000	1	92	1		9	.036	1	186	1
									1980-04-25T15:11:30.000	1	92	1		9	.071	1	14	3
									1980-04-25T15:16:30.000	1	92	1		9	.036	1	278	3
									1980-04-25T15:21:30.000	1	92	1		9	.123	1	143	1
									1980-04-25T15:26:30.000	1	92	1		9	.14	1	146	1
									1980-04-25T15:31:30.000	1	92	1		9	.14	1	149	1
									1980-04-25T15:36:30.000	1	92	1		9	.14	1	228	1
									1980-04-25T15:41:30.000	1	92	1		9	.158	1	222	1
									1980-04-25T15:46:30.000	1	92	1		9	.123	1	228	1
									1980-04-25T15:51:30.000	1	92	1		9	.158	1	194	1
									1980-04-25T15:56:30.000	1	92	1		9	.123	1	197	1
									1980-04-25T16:01:30.000	1	92	1		9	.14	1	163	3
									1980-04-25T16:06:30.000	1	92	1		9	.088	1	200	1
									1980-04-25T16:11:30.000	1	92	1		9	.019	1	290	3
									1980-04-25T16:16:30.000	1	92	1		9	.036	1	203	3
									1980-04-25T16:21:30.000	1	92	1		9	.054	1	318	3
									1980-04-25T16:26:30.000	1	92	1		9	.019	1	273	3
									1980-04-25T16:31:30.000	1	92	1		9	.106	1	304	3
									1980-04-25T16:36:30.000	1	92	1		9	.106	1	290	1
									1980-04-25T16:41:30.000	1	92	1		9	.088	1	264	1
									1980-04-25T16:46:30.000	1	92	1		9	.106	1	250	1
									1980-04-25T16:51:30.000	1	92	1		9	.088	1	245	1
									1980-04-25T16:56:30.000	1	92	1		9	.123	1	245	1
									1980-04-25T17:01:30.000	1	92	1		9	.123	1	242	1
									1980-04-25T17:06:30.000	1	92	1		9	.123	1	242	1
									1980-04-25T17:11:30.000	1	92	1		9	.14	1	256	1
									1980-04-25T17:16:30.000	1	92	1		9	.175	1	259	1
									1980-04-25T17:21:30.000	1	92	1		9	.158	1	239	1
									1980-04-25T17:26:30.000	1	92	1		9	.175	1	217	1
									1980-04-25T17:31:30.000	1	92	1		9	.21	1	225	1
									1980-04-25T17:36:30.000	1	92	1		9	.244	1	222	1
									1980-04-25T17:41:30.000	1	92	1		9	.296	1	231	1
									1980-04-25T17:46:30.000	1	92	1		9	.348	1	228	1
									1980-04-25T17:51:30.000	1	92	1		9	.383	1	222	1
									1980-04-25T17:56:30.000	1	92	1		9	.4	1	219	1
									1980-04-25T18:01:30.000	1	92	1		9	.418	1	214	1
									1980-04-25T18:06:30.000	1	92	1		9	.366	1	217	1
									1980-04-25T18:11:30.000	1	92	1		9	.331	1	211	1
									1980-04-25T18:16:30.000	1	92	1		9	.348	1	217	1
									1980-04-25T18:21:30.000	1	92	1		9	.348	1	222	1
									1980-04-25T18:26:30.000	1	92	1		9	.366	1	219	1
									1980-04-25T18:31:30.000	1	92	1		9	.383	1	225	1
									1980-04-25T18:36:30.000	1	92	1		9	.383	1	225	1
									1980-04-25T18:41:30.000	1	92	1		9	.366	1	236	1
									1980-04-25T18:46:30.000	1	92	1		9	.4	1	231	1
									1980-04-25T18:51:30.000	1	92	1		9	.383	1	231	1
									1980-04-25T18:56:30.000	1	92	1		9	.366	1	231	1
									1980-04-25T19:01:30.000	1	92	1		9	.366	1	231	1
									1980-04-25T19:06:30.000	1	92	1		9	.314	1	242	3
									1980-04-25T19:11:30.000	1	92	1		9	.279	1	225	3
									1980-04-25T19:16:30.000	1	92	1		9	.262	1	253	1
									1980-04-25T19:21:30.000	1	92	1		9	.262	1	250	1
									1980-04-25T19:26:30.000	1	92	1		9	.262	1	253	1
									1980-04-25T19:31:30.000	1	92	1		9	.244	1	248	1
									1980-04-25T19:36:30.000	1	92	1		9	.262	1	253	1
									1980-04-25T19:41:30.000	1	92	1		9	.244	1	236	1
									1980-04-25T19:46:30.000	1	92	1		9	.244	1	208	3
									1980-04-25T19:51:30.000	1	92	1		9	.192	1	225	1
									1980-04-25T19:56:30.000	1	92	1		9	.158	1	231	1
									1980-04-25T20:01:30.000	1	92	1		9	.14	1	242	1
									1980-04-25T20:06:30.000	1	92	1		9	.244	1	256	1
									1980-04-25T20:11:30.000	1	92	1		9	.227	1	262	1
									1980-04-25T20:16:30.000	1	92	1		9	.279	1	262	1
									1980-04-25T20:21:30.000	1	92	1		9	.4	1	256	1
									1980-04-25T20:26:30.000	1	92	1		9	.47	1	262	1
									1980-04-25T20:31:30.000	1	92	1		9	.504	1	253	1
									1980-04-25T20:36:30.000	1	92	1		9	.504	1	245	1
									1980-04-25T20:41:30.000	1	92	1		9	.522	1	245	1
									1980-04-25T20:46:30.000	1	92	1		9	.522	1	245	1
									1980-04-25T20:51:30.000	1	92	1		9	.504	1	245	1
									1980-04-25T20:56:30.000	1	92	1		9	.504	1	250	1
									1980-04-25T21:01:30.000	1	92	1		9	.487	1	242	1
									1980-04-25T21:06:30.000	1	92	1		9	.487	1	239	1
									1980-04-25T21:11:30.000	1	92	1		9	.487	1	248	1
									1980-04-25T21:16:30.000	1	92	1		9	.452	1	245	1
									1980-04-25T21:21:30.000	1	92	1		9	.435	1	250	1
									1980-04-25T21:26:30.000	1	92	1		9	.418	1	253	1
									1980-04-25T21:31:30.000	1	92	1		9	.4	1	250	1
									1980-04-25T21:36:30.000	1	92	1		9	.4	1	262	1
									1980-04-25T21:41:30.000	1	92	1		9	.383	1	256	1
									1980-04-25T21:46:30.000	1	92	1		9	.348	1	256	1
									1980-04-25T21:51:30.000	1	92	1		9	.331	1	256	1
									1980-04-25T21:56:30.000	1	92	1		9	.314	1	253	1
									1980-04-25T22:01:30.000	1	92	1		9	.331	1	248	1
									1980-04-25T22:06:30.000	1	92	1		9	.314	1	253	1
