
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	TotPressSeaFL [dbar]	QV:SEADATANET
									1980-04-25T15:25:00.000	1	43	1	15.1	1	.181	1	208	3	44.7	1
									1980-04-25T15:30:00.000	1	43	1	15.1	1	.164	1	233	3	44.3	1
									1980-04-25T15:35:00.000	1	43	1	15.1	1	.249	1	208	1	44.3	1
									1980-04-25T15:40:00.000	1	43	1	15.1	1	.249	1	208	1	44.3	1
									1980-04-25T15:45:00.000	1	43	1	15.1	1	.215	1	233	3	44.3	1
									1980-04-25T15:50:00.000	1	43	1	15.1	1	.232	1	211	1	44.3	1
									1980-04-25T15:55:00.000	1	43	1	15.1	1	.318	1	194	1	44.3	1
									1980-04-25T16:00:00.000	1	43	1	15.2	1	.352	1	194	1	43.9	1
									1980-04-25T16:05:00.000	1	43	1	15.2	1	.386	1	191	1	43.9	1
									1980-04-25T16:10:00.000	1	43	1	15.1	1	.455	1	194	1	43.9	1
									1980-04-25T16:15:00.000	1	43	1	15.1	1	.489	1	197	1	43.9	1
									1980-04-25T16:20:00.000	1	43	1	15.1	1	.523	1	191	1	43.9	1
									1980-04-25T16:25:00.000	1	43	1	15.2	1	.455	1	208	1	43.9	1
									1980-04-25T16:30:00.000	1	43	1	15.2	1	.438	1	222	1	43.9	1
									1980-04-25T16:35:00.000	1	43	1	15.2	1	.472	1	219	1	43.9	1
									1980-04-25T16:40:00.000	1	43	1	15.2	1	.472	1	214	1	43.9	1
									1980-04-25T16:45:00.000	1	43	1	15.2	1	.54	1	208	1	43.9	1
									1980-04-25T16:50:00.000	1	43	1	15.2	1	.523	1	211	1	43.9	1
									1980-04-25T16:55:00.000	1	43	1	15.2	1	.557	1	217	1	43.9	1
									1980-04-25T17:00:00.000	1	43	1	15.2	1	.575	1	217	1	44.3	1
									1980-04-25T17:05:00.000	1	43	1	15.2	1	.592	1	214	1	43.9	1
									1980-04-25T17:10:00.000	1	43	1	15.1	1	.609	1	217	1	43.9	1
									1980-04-25T17:15:00.000	1	43	1	15.1	1	.592	1	211	1	44.3	1
									1980-04-25T17:20:00.000	1	43	1	15.1	1	.677	1	217	1	44.3	1
									1980-04-25T17:25:00.000	1	43	1	15.1	1	.66	1	217	1	44.3	1
									1980-04-25T17:30:00.000	1	43	1	15.1	1	.677	1	211	1	43.9	1
									1980-04-25T17:35:00.000	1	43	1	15.1	1	.643	1	217	1	44.3	1
									1980-04-25T17:40:00.000	1	43	1	15.1	1	.677	1	211	1	44.3	1
									1980-04-25T17:45:00.000	1	43	1	15.1	1	.746	1	205	1	44.3	1
									1980-04-25T17:50:00.000	1	43	1	15.1	1	.746	1	203	1	44.3	1
									1980-04-25T17:55:00.000	1	43	1	15.1	1	.78	1	208	1	44.7	1
									1980-04-25T18:00:00.000	1	43	1	15.1	1	.78	1	203	1	44.3	1
									1980-04-25T18:05:00.000	1	43	1	15.1	1	.831	1	208	1	44.7	1
									1980-04-25T18:10:00.000	1	43	1	15.1	1	.883	1	208	1	45.1	1
									1980-04-25T18:15:00.000	1	43	1	15.1	1	.883	1	208	1	45.1	1
									1980-04-25T18:20:00.000	1	43	1	15.1	1	.934	1	208	1	45.1	1
									1980-04-25T18:25:00.000	1	43	1	15.1	1	.968	1	214	1	45.5	1
									1980-04-25T18:30:00.000	1	43	1	15.1	1	.951	1	211	1	45.5	1
									1980-04-25T18:35:00.000	1	43	1	15.1	1	.9	1	211	1	45.5	1
									1980-04-25T18:40:00.000	1	43	1	15.1	1	.934	1	211	1	45.5	1
									1980-04-25T18:45:00.000	1	43	1	15.1	1	.934	1	208	1	45.5	1
									1980-04-25T18:50:00.000	1	43	1	15.1	1	.934	1	208	1	45.9	1
									1980-04-25T18:55:00.000	1	43	1	15.1	1	.951	1	208	1	45.9	1
									1980-04-25T19:00:00.000	1	43	1	15.1	1	.968	1	211	1	46.3	1
									1980-04-25T19:05:00.000	1	43	1	15.1	1	.951	1	214	1	45.9	1
									1980-04-25T19:10:00.000	1	43	1	15.1	1	.934	1	205	1	45.9	1
									1980-04-25T19:15:00.000	1	43	1	15.1	1	.951	1	208	1	46.3	1
									1980-04-25T19:20:00.000	1	43	1	15.1	1	.968	1	205	1	46.3	1
									1980-04-25T19:25:00.000	1	43	1	15.1	1	.951	1	208	1	46.3	1
									1980-04-25T19:30:00.000	1	43	1	15.1	1	.934	1	205	1	46.7	1
									1980-04-25T19:35:00.000	1	43	1	15.1	1	.934	1	200	1	46.3	1
									1980-04-25T19:40:00.000	1	43	1	15.1	1	.934	1	208	1	46.7	1
									1980-04-25T19:45:00.000	1	43	1	15.1	1	.968	1	208	1	46.3	1
									1980-04-25T19:50:00.000	1	43	1	14.9	1	.917	1	214	1	45.9	1
									1980-04-25T19:55:00.000	1	43	1	15	1	.883	1	205	1	46.3	1
									1980-04-25T20:00:00.000	1	43	1	15	1	.917	1	208	1	46.3	1
									1980-04-25T20:05:00.000	1	43	1	15.1	1	.848	1	208	1	46.3	1
									1980-04-25T20:10:00.000	1	43	1	15.1	1	.797	1	217	1	45.9	1
									1980-04-25T20:15:00.000	1	43	1	15.1	1	.729	1	214	1	45.5	1
									1980-04-25T20:20:00.000	1	43	1	15.1	1	.677	1	208	1	45.5	1
									1980-04-25T20:25:00.000	1	43	1	15.1	1	.677	1	211	1	45.5	1
									1980-04-25T20:30:00.000	1	43	1	15.1	1	.66	1	208	1	45.5	1
									1980-04-25T20:35:00.000	1	43	1	15.1	1	.66	1	203	1	45.5	1
									1980-04-25T20:40:00.000	1	43	1	15.1	1	.66	1	205	1	45.5	1
									1980-04-25T20:45:00.000	1	43	1	15.1	1	.66	1	208	1	45.5	1
									1980-04-25T20:50:00.000	1	43	1	15.1	1	.66	1	203	1	45.5	1
									1980-04-25T20:55:00.000	1	43	1	15.1	1	.677	1	200	1	45.5	1
									1980-04-25T21:00:00.000	1	43	1	15.1	1	.712	1	205	1	45.5	1
									1980-04-25T21:05:00.000	1	43	1	15.1	1	.694	1	203	1	45.1	1
									1980-04-25T21:10:00.000	1	43	1	15.1	1	.712	1	205	1	45.1	1
									1980-04-25T21:15:00.000	1	43	1	14.9	1	.609	1	217	1	44.7	1
									1980-04-25T21:20:00.000	1	43	1	15	1	.626	1	214	1	45.1	1
									1980-04-25T21:25:00.000	1	43	1	15	1	.626	1	205	1	44.7	1
									1980-04-25T21:30:00.000	1	43	1	15.1	1	.592	1	197	1	44.7	1
									1980-04-25T21:35:00.000	1	43	1	15.1	1	.609	1	197	1	44.3	1
									1980-04-25T21:40:00.000	1	43	1	15.1	1	.557	1	197	1	44.3	1
									1980-04-25T21:45:00.000	1	43	1	15.1	1	.54	1	200	1	44.3	1
									1980-04-25T21:50:00.000	1	43	1	15.1	1	.523	1	194	1	44.3	1
									1980-04-25T21:55:00.000	1	43	1	15.1	1	.472	1	200	1	43.9	1
									1980-04-25T22:00:00.000	1	43	1	15	1	.403	1	219	1	43.9	1
									1980-04-25T22:05:00.000	1	43	1	14.9	1	.369	1	228	1	43.9	1
									1980-04-25T22:10:00.000	1	43	1	14.9	1	.318	1	259	3	43.9	1
									1980-04-25T22:15:00.000	1	43	1	14.9	1	.335	1	225	1	43.9	1
									1980-04-25T22:20:00.000	1	43	1	14.9	1	.352	1	233	1	43.5	1
									1980-04-25T22:25:00.000	1	43	1	14.9	1	.369	1	253	1	43.9	1
									1980-04-25T22:30:00.000	1	43	1	14.9	1	.386	1	256	1	43.9	1
									1980-04-25T22:35:00.000	1	43	1	14.9	1	.403	1	245	1	43.5	1
									1980-04-25T22:40:00.000	1	43	1	15	1	.301	1	239	1	43.5	1
									1980-04-25T22:45:00.000	1	43	1	15	1	.249	1	242	1	43.9	1
									1980-04-25T22:50:00.000	1	43	1	14.9	1	.198	1	245	1	43.9	1
									1980-04-25T22:55:00.000	1	43	1	15	1	.13	1	245	1	43.5	1
									1980-04-25T23:00:00.000	1	43	1	15	1	.198	1	248	1	43.5	1
									1980-04-25T23:05:00.000	1	43	1	15	1	.164	1	267	3	43.9	1
									1980-04-25T23:10:00.000	1	43	1	15	1	.147	1	250	3	43.9	1
									1980-04-25T23:15:00.000	1	43	1	15	1	.112	1	264	3	43.9	1
									1980-04-25T23:20:00.000	1	43	1	15	1	.147	1	248	1	43.9	1
									1980-04-25T23:25:00.000	1	43	1	15.1	1	.164	1	242	1	43.9	1
									1980-04-25T23:30:00.000	1	43	1	15.1	1	.164	1	256	1	43.5	1
									1980-04-25T23:35:00.000	1	43	1	15.1	1	.164	1	273	1	43.9	1
									1980-04-25T23:40:00.000	1	43	1	15.2	1	.147	1	273	1	43.9	1
									1980-04-25T23:45:00.000	1	43	1	15.1	1	.13	1	281	1	43.9	1
									1980-04-25T23:50:00.000	1	43	1	15.1	1	.095	1	264	1	43.9	1
									1980-04-25T23:55:00.000	1	43	1	15.1	1	.061	1	256	1	43.9	1
									1980-04-26T00:00:00.000	1	43	1	15.1	1	.044	1	239	3	44.3	1
									1980-04-26T00:05:00.000	1	43	1	15.1	1	.044	1	262	1	44.3	1
									1980-04-26T00:10:00.000	1	43	1	15.1	1	.027	1	273	1	44.7	1
									1980-04-26T00:15:00.000	1	43	1	15.1	1	.01	1	281	1	44.3	1
									1980-04-26T00:20:00.000	1	43	1	15.1	1	.01	1	287	1	43.9	1
									1980-04-26T00:25:00.000	1	43	1	15.1	1	.044	1	318	3	43.9	1
									1980-04-26T00:30:00.000	1	43	1	15.1	1	.095	1	298	3	44.3	1
									1980-04-26T00:35:00.000	1	43	1	15.1	1	.112	1	318	1	43.9	1
									1980-04-26T00:40:00.000	1	43	1	15.1	1	.147	1	321	1	44.3	1
									1980-04-26T00:45:00.000	1	43	1	15	1	.13	1	346	1	44.3	1
									1980-04-26T00:50:00.000	1	43	1	15	1	.164	1	349	1	43.9	1
									1980-04-26T00:55:00.000	1	43	1	15.1	1	.215	1	338	1	43.9	1
									1980-04-26T01:00:00.000	1	43	1	15	1	.198	1	6	3	43.9	1
									1980-04-26T01:05:00.000	1	43	1	15	1	.198	1	352	1	43.9	1
									1980-04-26T01:10:00.000	1	43	1	15	1	.198	1	343	1	43.9	1
									1980-04-26T01:15:00.000	1	43	1	15	1	.181	1	354	3	43.9	1
									1980-04-26T01:20:00.000	1	43	1	15	1	.198	1	329	3	44.3	1
									1980-04-26T01:25:00.000	1	43	1	15	1	.181	1	343	1	44.3	1
									1980-04-26T01:30:00.000	1	43	1	15	1	.198	1	354	1	44.3	1
									1980-04-26T01:35:00.000	1	43	1	15	1	.215	1	349	1	43.9	1
									1980-04-26T01:40:00.000	1	43	1	15	1	.164	1	340	1	45.1	1
									1980-04-26T01:45:00.000	1	43	1	15	1	.147	1	357	3	43.9	1
									1980-04-26T01:50:00.000	1	43	1	15	1	.13	1	335	1	44.3	1
									1980-04-26T01:55:00.000	1	43	1	15	1	.147	1	23	1	44.3	1
									1980-04-26T02:00:00.000	1	43	1	15	1	.164	1	17	1	43.9	1
									1980-04-26T02:05:00.000	1	43	1	15	1	.078	1	34	1	44.3	1
									1980-04-26T02:10:00.000	1	43	1	15	1	.01	1	309	1	44.3	1
									1980-04-26T02:15:00.000	1	43	1	15	1	.044	1	354	1	43.9	1
									1980-04-26T02:20:00.000	1	43	1	15	1	.044	1	357	1	44.3	1
									1980-04-26T02:25:00.000	1	43	1	15	1	.078	1	354	1	43.9	1
									1980-04-26T02:30:00.000	1	43	1	15.1	1	.095	1	8	3	43.9	1
									1980-04-26T02:35:00.000	1	43	1	15	1	.044	1	42	1	43.9	1
									1980-04-26T02:40:00.000	1	43	1	15	1	.01	1	39	1	43.9	1
									1980-04-26T02:45:00.000	1	43	1	15	1	.01	1	28	3	43.9	1
									1980-04-26T02:50:00.000	1	43	1	15	1	.01	1	276	3	43.9	1
									1980-04-26T02:55:00.000	1	43	1	15.1	1	.027	1	219	1	43.9	1
									1980-04-26T03:00:00.000	1	43	1	15.1	1	.044	1	160	3	43.9	1
									1980-04-26T03:05:00.000	1	43	1	15.1	1	.095	1	177	1	43.9	1
									1980-04-26T03:10:00.000	1	43	1	15.1	1	.147	1	180	1	43.9	1
									1980-04-26T03:15:00.000	1	43	1	15	1	.215	1	177	1	43.9	1
									1980-04-26T03:20:00.000	1	43	1	15	1	.198	1	203	1	43.9	1
									1980-04-26T03:25:00.000	1	43	1	15	1	.164	1	208	1	43.9	1
									1980-04-26T03:30:00.000	1	43	1	15	1	.112	1	219	1	43.9	1
									1980-04-26T03:35:00.000	1	43	1	15	1	.164	1	219	1	43.9	1
									1980-04-26T03:40:00.000	1	43	1	15	1	.267	1	200	1	43.9	1
									1980-04-26T03:45:00.000	1	43	1	15.1	1	.403	1	200	1	43.9	1
									1980-04-26T03:50:00.000	1	43	1	15.1	1	.506	1	203	1	43.9	1
									1980-04-26T03:55:00.000	1	43	1	15.2	1	.506	1	205	1	43.9	1
									1980-04-26T04:00:00.000	1	43	1	15.2	1	.523	1	217	1	43.9	1
									1980-04-26T04:05:00.000	1	43	1	15.2	1	.609	1	211	1	43.9	1
									1980-04-26T04:10:00.000	1	43	1	15.2	1	.609	1	225	1	43.9	1
									1980-04-26T04:15:00.000	1	43	1	15.2	1	.626	1	225	1	43.9	1
									1980-04-26T04:20:00.000	1	43	1	15.2	1	.609	1	217	1	44.3	1
									1980-04-26T04:25:00.000	1	43	1	15.2	1	.643	1	211	1	43.9	1
									1980-04-26T04:30:00.000	1	43	1	15.2	1	.677	1	219	1	43.9	1
									1980-04-26T04:35:00.000	1	43	1	15.1	1	.643	1	228	1	44.3	1
									1980-04-26T04:40:00.000	1	43	1	15.1	1	.677	1	225	1	44.3	1
									1980-04-26T04:45:00.000	1	43	1	15.1	1	.78	1	228	1	44.3	1
									1980-04-26T04:50:00.000	1	43	1	15.2	1	.746	1	225	1	44.7	1
									1980-04-26T04:55:00.000	1	43	1	15.1	1	.763	1	217	1	44.7	1
									1980-04-26T05:00:00.000	1	43	1	15.1	1	.763	1	222	1	45.1	1
									1980-04-26T05:05:00.000	1	43	1	15.1	1	.866	1	219	1	45.5	1
									1980-04-26T05:10:00.000	1	43	1	15.1	1	.917	1	225	1	45.1	1
									1980-04-26T05:15:00.000	1	43	1	15.1	1	.797	1	228	1	45.1	1
									1980-04-26T05:20:00.000	1	43	1	15.1	1	.814	1	219	1	45.9	1
									1980-04-26T05:25:00.000	1	43	1	15.1	1	.883	1	219	1	46.3	1
									1980-04-26T05:30:00.000	1	43	1	15.1	1	.934	1	233	1	46.3	1
									1980-04-26T05:35:00.000	1	43	1	15.1	1	.968	1	228	1	46.7	1
									1980-04-26T05:40:00.000	1	43	1	15.1	1	.985	1	231	1	47.6	1
									1980-04-26T05:45:00.000	1	43	1	15.1	1	1.037	1	219	1	48.4	1
									1980-04-26T05:50:00.000	1	43	1	15.1	1	1.054	1	228	1	48.8	1
									1980-04-26T05:55:00.000	1	43	1	15.1	1	1.02	1	222	1	48.8	1
									1980-04-26T06:00:00.000	1	43	1	15.1	1	1.02	1	225	1	48.8	1
									1980-04-26T06:05:00.000	1	43	1	15.1	1	1.002	1	231	1	49.6	1
									1980-04-26T06:10:00.000	1	43	1	15.1	1	1.037	1	219	1	50	1
									1980-04-26T06:15:00.000	1	43	1	15.1	1	1.071	1	225	1	51.2	1
									1980-04-26T06:20:00.000	1	43	1	15	1	1.105	1	222	1	52	1
									1980-04-26T06:25:00.000	1	43	1	15	1	1.105	1	228	1	52.8	1
									1980-04-26T06:30:00.000	1	43	1	15	1	1.122	1	228	1	53.2	1
									1980-04-26T06:35:00.000	1	43	1	14.9	1	1.139	1	233	1	54.4	1
									1980-04-26T06:40:00.000	1	43	1	14.9	1	1.174	1	225	1	55.6	1
									1980-04-26T06:45:00.000	1	43	1	14.9	1	1.208	1	225	1	55.2	1
									1980-04-26T06:50:00.000	1	43	1	14.9	1	1.208	1	228	1	54.8	1
									1980-04-26T06:55:00.000	1	43	1	14.9	1	1.208	1	236	1	54.8	1
									1980-04-26T07:00:00.000	1	43	1	14.9	1	1.208	1	228	1	54.4	1
									1980-04-26T07:05:00.000	1	43	1	14.9	1	1.225	1	228	1	55.2	1
									1980-04-26T07:10:00.000	1	43	1	14.9	1	1.225	1	231	1	54.8	1
									1980-04-26T07:15:00.000	1	43	1	14.9	1	1.225	1	231	1	54.4	1
									1980-04-26T07:20:00.000	1	43	1	14.8	1	1.208	1	231	1	54	1
									1980-04-26T07:25:00.000	1	43	1	14.8	1	1.225	1	231	1	54.4	1
									1980-04-26T07:30:00.000	1	43	1	14.9	1	1.225	1	225	1	53.6	1
									1980-04-26T07:35:00.000	1	43	1	14.9	1	1.208	1	225	1	53.2	1
									1980-04-26T07:40:00.000	1	43	1	15	1	1.191	1	225	1	53.2	1
									1980-04-26T07:45:00.000	1	43	1	14.9	1	1.156	1	228	1	52	1
									1980-04-26T07:50:00.000	1	43	1	14.9	1	1.156	1	225	1	52	1
									1980-04-26T07:55:00.000	1	43	1	15	1	1.139	1	225	1	51.2	1
									1980-04-26T08:00:00.000	1	43	1	15	1	1.139	1	217	1	51.2	1
									1980-04-26T08:05:00.000	1	43	1	15.1	1	1.139	1	233	1	50.8	1
									1980-04-26T08:10:00.000	1	43	1	15.1	1	1.122	1	231	1	50.8	1
									1980-04-26T08:15:00.000	1	43	1	15.1	1	1.122	1	228	1	50.8	1
									1980-04-26T08:20:00.000	1	43	1	15	1	1.105	1	219	1	50.8	1
									1980-04-26T08:25:00.000	1	43	1	15.1	1	1.088	1	231	1	50	1
									1980-04-26T08:30:00.000	1	43	1	15.1	1	1.071	1	233	1	50	1
									1980-04-26T08:35:00.000	1	43	1	15.1	1	1.037	1	231	1	49.6	1
									1980-04-26T08:40:00.000	1	43	1	15.1	1	1.002	1	231	1	49.2	1
									1980-04-26T08:45:00.000	1	43	1	15.1	1	.985	1	231	1	48.8	1
									1980-04-26T08:50:00.000	1	43	1	15.1	1	.968	1	228	1	48.4	1
									1980-04-26T08:55:00.000	1	43	1	15.1	1	.934	1	219	1	48.4	1
									1980-04-26T09:00:00.000	1	43	1	15.1	1	.917	1	225	1	48	1
									1980-04-26T09:05:00.000	1	43	1	15.1	1	.9	1	219	1	47.2	1
									1980-04-26T09:10:00.000	1	43	1	15.1	1	.866	1	228	1	47.6	1
									1980-04-26T09:15:00.000	1	43	1	15.1	1	.831	1	219	1	46.7	1
									1980-04-26T09:20:00.000	1	43	1	15.1	1	.814	1	222	1	46.7	1
									1980-04-26T09:25:00.000	1	43	1	15.1	1	.797	1	231	1	46.3	1
									1980-04-26T09:30:00.000	1	43	1	15.1	1	.763	1	222	1	46.3	1
									1980-04-26T09:35:00.000	1	43	1	15.1	1	.746	1	222	1	45.5	1
									1980-04-26T09:40:00.000	1	43	1	15.1	1	.729	1	225	1	45.5	1
									1980-04-26T09:45:00.000	1	43	1	15.1	1	.694	1	219	1	45.1	1
									1980-04-26T09:50:00.000	1	43	1	15.1	1	.677	1	225	1	44.7	1
									1980-04-26T09:55:00.000	1	43	1	15.1	1	.66	1	225	1	44.7	1
									1980-04-26T10:00:00.000	1	43	1	15.1	1	.643	1	228	1	44.7	1
									1980-04-26T10:05:00.000	1	43	1	15.1	1	.609	1	231	1	44.7	1
									1980-04-26T10:10:00.000	1	43	1	15.1	1	.592	1	231	1	44.3	1
									1980-04-26T10:15:00.000	1	43	1	15	1	.557	1	231	1	44.3	1
									1980-04-26T10:20:00.000	1	43	1	15	1	.54	1	231	1	44.3	1
									1980-04-26T10:25:00.000	1	43	1	15.1	1	.506	1	228	1	44.3	1
									1980-04-26T10:30:00.000	1	43	1	15.1	1	.455	1	219	1	43.9	1
									1980-04-26T10:35:00.000	1	43	1	15.1	1	.386	1	233	1	43.9	1
									1980-04-26T10:40:00.000	1	43	1	15.1	1	.352	1	248	1	43.9	1
									1980-04-26T10:45:00.000	1	43	1	15.1	1	.318	1	248	1	43.9	1
									1980-04-26T10:50:00.000	1	43	1	15.1	1	.318	1	264	1	43.9	1
									1980-04-26T10:55:00.000	1	43	1	15.1	1	.352	1	273	1	43.5	1
									1980-04-26T11:00:00.000	1	43	1	15.1	1	.386	1	273	1	43.5	1
									1980-04-26T11:05:00.000	1	43	1	15.1	1	.318	1	273	1	43.5	1
									1980-04-26T11:10:00.000	1	43	1	15.1	1	.232	1	270	1	43.5	1
									1980-04-26T11:15:00.000	1	43	1	15.1	1	.215	1	262	1	43.9	1
									1980-04-26T11:20:00.000	1	43	1	15.1	1	.164	1	281	3	43.5	1
									1980-04-26T11:25:00.000	1	43	1	15.1	1	.164	1	270	3	43.9	1
									1980-04-26T11:30:00.000	1	43	1	15.1	1	.164	1	281	1	43.9	1
									1980-04-26T11:35:00.000	1	43	1	15.1	1	.232	1	284	1	43.9	1
									1980-04-26T11:40:00.000	1	43	1	15.1	1	.249	1	270	1	43.5	1
									1980-04-26T11:45:00.000	1	43	1	15.1	1	.232	1	276	1	43.5	1
									1980-04-26T11:50:00.000	1	43	1	15.1	1	.198	1	287	3	43.5	1
									1980-04-26T11:55:00.000	1	43	1	15.1	1	.181	1	273	1	43.5	1
									1980-04-26T12:00:00.000	1	43	1	15.1	1	.147	1	281	1	43.9	1
									1980-04-26T12:05:00.000	1	43	1	15.1	1	.198	1	298	1	43.9	1
									1980-04-26T12:10:00.000	1	43	1	15.1	1	.164	1	309	3	43.9	1
									1980-04-26T12:15:00.000	1	43	1	15.1	1	.181	1	298	3	43.9	1
									1980-04-26T12:20:00.000	1	43	1	15.1	1	.215	1	326	1	44.3	1
									1980-04-26T12:25:00.000	1	43	1	15	1	.147	1	323	1	43.9	1
									1980-04-26T12:30:00.000	1	43	1	15.1	1	.181	1	312	3	44.3	1
									1980-04-26T12:35:00.000	1	43	1	15.1	1	.147	1	323	1	44.3	1
									1980-04-26T12:40:00.000	1	43	1	15.1	1	.112	1	343	1	43.9	1
									1980-04-26T12:45:00.000	1	43	1	15.1	1	.112	1	354	1	44.3	1
									1980-04-26T12:50:00.000	1	43	1	15.1	1	.147	1	357	1	44.3	1
									1980-04-26T12:55:00.000	1	43	1	15.1	1	.181	1	68	3	44.3	1
									1980-04-26T13:00:00.000	1	43	1	15.1	1	.267	1	110	3	44.7	1
									1980-04-26T13:05:00.000	1	43	1	15	1	.352	1	96	1	44.3	1
									1980-04-26T13:10:00.000	1	43	1	15	1	.369	1	68	1	44.3	1
									1980-04-26T13:15:00.000	1	43	1	15	1	.318	1	56	1	44.3	1
									1980-04-26T13:20:00.000	1	43	1	15	1	.267	1	48	1	44.7	1
									1980-04-26T13:25:00.000	1	43	1	15	1	.284	1	34	3	44.7	1
									1980-04-26T13:30:00.000	1	43	1	15	1	.318	1	357	3	44.7	1
									1980-04-26T13:35:00.000	1	43	1	15.1	1	.455	1	3	3	44.7	1
									1980-04-26T13:40:00.000	1	43	1	15.1	1	.403	1	354	3	45.1	1
									1980-04-26T13:45:00.000	1	43	1	15.1	1	.403	1	329	3	44.7	1
									1980-04-26T13:50:00.000	1	43	1	15	1	.335	1	343	1	45.1	1
									1980-04-26T13:55:00.000	1	43	1	15	1	.489	3	349	1	45.1	1
									1980-04-26T14:00:00.000	1	43	1	15	1	.386	1	349	1	44.7	1
									1980-04-26T14:05:00.000	1	43	1	15.1	1	.403	1	326	3	44.3	1
									1980-04-26T14:10:00.000	1	43	1	15.1	1	.284	1	352	1	44.3	1
									1980-04-26T14:15:00.000	1	43	1	15.1	1	.198	1	357	1	43.9	1
									1980-04-26T14:20:00.000	1	43	1	15.1	1	.215	1	14	3	44.3	1
