
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEF	UXF00	*	1980-05-21T12:31:00.000	15.6436667	38.2475	300946	120	210	1980-05-21T12:31:00.000	1	104	1	14.3	1	.073	1	93	1
									1980-05-21T12:36:00.000	1	104	1	14.2	1	.091	1	84	1
									1980-05-21T12:41:00.000	1	104	1	14.2	1	.144	1	39	3
									1980-05-21T12:46:00.000	1	104	1	14.2	1	.127	1	73	1
									1980-05-21T12:51:00.000	1	104	1	14.2	1	.144	1	73	1
									1980-05-21T12:56:00.000	1	104	1	14.2	1	.109	1	73	1
									1980-05-21T13:01:00.000	1	104	1	14.2	1	.109	1	76	1
									1980-05-21T13:06:00.000	1	104	1	14.2	1	.073	1	110	1
									1980-05-21T13:11:00.000	1	104	1	14.3	1	.109	1	163	3
									1980-05-21T13:16:00.000	1	104	1	14.2	1	.144	1	149	1
									1980-05-21T13:21:00.000	1	104	1	14.3	1	.127	1	158	1
									1980-05-21T13:26:00.000	1	104	1	14.2	1	.073	1	191	1
									1980-05-21T13:31:00.000	1	104	1	14.3	1	.038	1	222	3
									1980-05-21T13:36:00.000	1	104	1	14.3	1	.127	1	197	1
									1980-05-21T13:41:00.000	1	104	1	14.3	1	.18	1	194	1
									1980-05-21T13:46:00.000	1	104	1	14.2	1	.233	1	183	1
									1980-05-21T13:51:00.000	1	104	1	14.2	1	.233	1	183	1
									1980-05-21T13:56:00.000	1	104	1	14.1	1	.216	1	177	1
									1980-05-21T14:01:00.000	1	104	1	14.1	1	.233	1	177	1
									1980-05-21T14:06:00.000	1	104	1	14.1	1	.233	1	174	1
									1980-05-21T14:11:00.000	1	104	1	14	1	.251	1	172	1
									1980-05-21T14:16:00.000	1	104	1	14	1	.251	1	172	1
									1980-05-21T14:21:00.000	1	104	1	14	1	.251	1	169	1
									1980-05-21T14:26:00.000	1	104	1	14	1	.269	1	163	1
									1980-05-21T14:31:00.000	1	104	1	14	1	.251	1	152	3
									1980-05-21T14:36:00.000	1	104	1	14	1	.251	1	163	1
									1980-05-21T14:41:00.000	1	104	1	14	1	.198	1	155	1
									1980-05-21T14:46:00.000	1	104	1	14.2	1	.144	1	211	1
									1980-05-21T14:51:00.000	1	104	1	14.2	1	.162	1	219	1
									1980-05-21T14:56:00.000	1	104	1	14	1	.144	1	197	3
									1980-05-21T15:01:00.000	1	104	1	14.2	1	.162	1	228	1
									1980-05-21T15:06:00.000	1	104	1	14.1	1	.162	1	239	1
									1980-05-21T15:11:00.000	1	104	1	14.1	1	.18	1	233	1
