
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEF	UXF00	*	1980-04-24T15:02:00.000	15.6436667	38.2475	300921	120	220	1980-04-24T15:02:00.000	1	115	1	14.1	1	.454	1	70	1
									1980-04-24T15:07:00.000	1	115	1	14.1	1	.315	1	70	1
									1980-04-24T15:12:00.000	1	115	1	14.1	1	.263	1	79	1
									1980-04-24T15:17:00.000	1	115	1	14.1	1	.176	1	76	1
									1980-04-24T15:22:00.000	1	115	1	14.1	1	.159	1	82	1
									1980-04-24T15:27:00.000	1	115	1	14.1	1	.142	1	76	1
									1980-04-24T15:32:00.000	1	115	1	14.1	1	.124	1	56	1
									1980-04-24T15:37:00.000	1	115	1	14.1	1	.124	1	48	1
									1980-04-24T15:42:00.000	1	115	1	14.1	1	.176	1	37	3
									1980-04-24T15:47:00.000	1	115	1	14.1	1	.228	1	53	1
									1980-04-24T15:52:00.000	1	115	1	14.1	1	.228	1	56	1
									1980-04-24T15:57:00.000	1	115	1	14.1	1	.176	1	68	1
									1980-04-24T16:02:00.000	1	115	1	14.1	1	.159	1	76	1
									1980-04-24T16:07:00.000	1	115	1	14.1	1	.142	1	76	1
									1980-04-24T16:12:00.000	1	115	1	14.2	1	.107	1	68	1
									1980-04-24T16:17:00.000	1	115	1	14.2	1	.02	1	256	3
									1980-04-24T16:22:00.000	1	115	1	14.1	1	.072	1	183	3
									1980-04-24T16:27:00.000	1	115	1	14.1	1	.072	1	197	3
									1980-04-24T16:32:00.000	1	115	1	14.1	1	.055	1	183	3
									1980-04-24T16:37:00.000	1	115	1	14.1	1	.089	1	194	1
									1980-04-24T16:42:00.000	1	115	1	14.1	1	.055	1	203	1
									1980-04-24T16:47:00.000	1	115	1	14.1	1	.055	1	236	3
									1980-04-24T16:52:00.000	1	115	1	14.1	1	.037	1	214	3
									1980-04-24T16:57:00.000	1	115	1	14.2	1	.072	1	264	1
									1980-04-24T17:02:00.000	1	115	1	14.2	1	.211	1	267	1
									1980-04-24T17:07:00.000	1	115	1	14.2	1	.176	1	245	1
									1980-04-24T17:12:00.000	1	115	1	14.2	1	.194	1	245	1
									1980-04-24T17:17:00.000	1	115	1	14.2	1	.28	1	245	1
									1980-04-24T17:22:00.000	1	115	1	14.1	1	.246	1	236	1
									1980-04-24T17:27:00.000	1	115	1	14.1	1	.228	1	236	1
									1980-04-24T17:32:00.000	1	115	1	14.1	1	.211	1	236	1
									1980-04-24T17:37:00.000	1	115	1	14.1	1	.263	1	245	1
									1980-04-24T17:42:00.000	1	115	1	14.1	1	.263	1	245	1
									1980-04-24T17:47:00.000	1	115	1	14.1	1	.28	1	250	1
									1980-04-24T17:52:00.000	1	115	1	14.1	1	.298	1	248	1
									1980-04-24T17:57:00.000	1	115	1	14.1	1	.333	1	253	1
									1980-04-24T18:02:00.000	1	115	1	14.1	1	.367	1	253	1
									1980-04-24T18:07:00.000	1	115	1	14.1	1	.315	1	256	1
									1980-04-24T18:12:00.000	1	115	1	14.1	1	.35	1	256	1
									1980-04-24T18:17:00.000	1	115	1	14.1	1	.367	1	256	1
									1980-04-24T18:22:00.000	1	115	1	14.1	1	.385	1	253	1
									1980-04-24T18:27:00.000	1	115	1	14.1	1	.402	1	236	3
									1980-04-24T18:32:00.000	1	115	1	14.1	1	.437	1	253	3
									1980-04-24T18:37:00.000	1	115	1	14	1	.489	1	242	1
									1980-04-24T18:42:00.000	1	115	1	14	1	.506	1	239	1
									1980-04-24T18:47:00.000	1	115	1	14	1	.471	1	242	1
									1980-04-24T18:52:00.000	1	115	1	14	1	.489	1	250	1
									1980-04-24T18:57:00.000	1	115	1	14.1	1	.506	1	245	1
									1980-04-24T19:02:00.000	1	115	1	14.1	1	.506	1	239	1
									1980-04-24T19:07:00.000	1	115	1	14.1	1	.454	1	242	1
									1980-04-24T19:12:00.000	1	115	1	14.1	1	.419	1	242	1
									1980-04-24T19:17:00.000	1	115	1	14.1	1	.454	1	245	1
									1980-04-24T19:22:00.000	1	115	1	14.1	1	.454	1	242	1
									1980-04-24T19:27:00.000	1	115	1	14.1	1	.471	1	245	1
									1980-04-24T19:32:00.000	1	115	1	14.1	1	.454	1	242	1
									1980-04-24T19:37:00.000	1	115	1	14.1	1	.454	1	245	1
									1980-04-24T19:42:00.000	1	115	1	14.1	1	.454	1	245	1
									1980-04-24T19:47:00.000	1	115	1	14.1	1	.454	1	248	1
									1980-04-24T19:52:00.000	1	115	1	14.1	1	.454	1	248	1
									1980-04-24T19:57:00.000	1	115	1	14.1	1	.471	1	253	1
									1980-04-24T20:02:00.000	1	115	1	14.1	1	.385	1	245	1
									1980-04-24T20:07:00.000	1	115	1	14.1	1	.333	1	245	1
									1980-04-24T20:12:00.000	1	115	1	14.1	1	.333	1	242	1
									1980-04-24T20:17:00.000	1	115	1	14.1	1	.35	1	239	1
									1980-04-24T20:22:00.000	1	115	1	14.1	1	.28	1	245	1
									1980-04-24T20:27:00.000	1	115	1	14.1	1	.246	1	245	1
									1980-04-24T20:32:00.000	1	115	1	14.1	1	.246	1	242	1
									1980-04-24T20:37:00.000	1	115	1	14.1	1	.263	1	233	1
									1980-04-24T20:42:00.000	1	115	1	14.1	1	.211	1	236	1
									1980-04-24T20:47:00.000	1	115	1	14.1	1	.194	1	231	1
									1980-04-24T20:52:00.000	1	115	1	14.1	1	.142	1	239	1
									1980-04-24T20:57:00.000	1	115	1	14.1	1	.089	1	236	1
									1980-04-24T21:02:00.000	1	115	1	14.1	1	.089	1	236	1
									1980-04-24T21:07:00.000	1	115	1	14.1	1	.089	1	239	1
									1980-04-24T21:12:00.000	1	115	1	14.1	1	.055	1	219	1
									1980-04-24T21:17:00.000	1	115	1	14.1	1	.02	1	138	1
									1980-04-24T21:22:00.000	1	115	1	14.1	1	.037	1	107	1
									1980-04-24T21:27:00.000	1	115	1	14.1	1	.037	1	90	1
									1980-04-24T21:32:00.000	1	115	1	14.1	1	.089	1	84	1
									1980-04-24T21:37:00.000	1	115	1	14.1	1	.055	1	84	1
									1980-04-24T21:42:00.000	1	115	1	14.1	1	.037	1	110	1
									1980-04-24T21:47:00.000	1	115	1	14.1	1	.037	1	113	1
									1980-04-24T21:52:00.000	1	115	1	14.1	1	.02	1	31	1
									1980-04-24T21:57:00.000	1	115	1	14.1	1	.037	1	14	3
									1980-04-24T22:02:00.000	1	115	1	14.1	1	.072	1	352	3
									1980-04-24T22:07:00.000	1	115	1	14.1	1	.055	1	307	1
									1980-04-24T22:12:00.000	1	115	1	14.1	1	.02	1	225	1
									1980-04-24T22:17:00.000	1	115	1	14.1	1	.02	1	225	1
									1980-04-24T22:22:00.000	1	115	1	14.1	1	.072	1	149	1
									1980-04-24T22:27:00.000	1	115	1	14	1	.089	1	138	1
									1980-04-24T22:32:00.000	1	115	1	14.1	1	.124	1	129	1
									1980-04-24T22:37:00.000	1	115	1	14	1	.142	1	124	1
									1980-04-24T22:42:00.000	1	115	1	14	1	.176	1	104	1
									1980-04-24T22:47:00.000	1	115	1	14	1	.159	1	104	1
									1980-04-24T22:52:00.000	1	115	1	14	1	.176	1	84	1
									1980-04-24T22:57:00.000	1	115	1	14	1	.176	1	65	1
									1980-04-24T23:02:00.000	1	115	1	14.1	1	.194	1	70	1
									1980-04-24T23:07:00.000	1	115	1	14.1	1	.176	1	90	3
									1980-04-24T23:12:00.000	1	115	1	14.2	1	.263	1	70	1
									1980-04-24T23:17:00.000	1	115	1	14.2	1	.524	1	76	1
									1980-04-24T23:22:00.000	1	115	1	14.2	1	.524	1	82	1
									1980-04-24T23:27:00.000	1	115	1	14.2	1	.593	1	82	1
									1980-04-24T23:32:00.000	1	115	1	14.2	1	.506	1	90	1
									1980-04-24T23:37:00.000	1	115	1	14.3	1	.541	1	79	1
									1980-04-24T23:42:00.000	1	115	1	14.3	1	.663	1	65	1
									1980-04-24T23:47:00.000	1	115	1	14.3	1	.784	3	65	1
									1980-04-24T23:52:00.000	1	115	1	14.4	1	.645	1	59	1
									1980-04-24T23:57:00.000	1	115	1	14.4	1	.454	1	53	1
									1980-04-25T00:02:00.000	1	115	1	14.4	1	.541	1	59	1
									1980-04-25T00:07:00.000	1	115	1	14.5	1	.419	3	62	1
									1980-04-25T00:12:00.000	1	115	1	14.4	1	.558	3	45	3
									1980-04-25T00:17:00.000	1	115	1	14.4	1	.298	3	59	1
									1980-04-25T00:22:00.000	1	115	1	14.5	1	.506	1	73	1
									1980-04-25T00:27:00.000	1	115	1	14.4	1	.437	1	113	3
									1980-04-25T00:32:00.000	1	115	1	14.4	1	.367	1	76	1
									1980-04-25T00:37:00.000	1	115	1	14.3	1	.541	3	51	1
									1980-04-25T00:42:00.000	1	115	1	14.4	1	.298	1	34	3
									1980-04-25T00:47:00.000	1	115	1	14.4	1	.385	1	56	1
									1980-04-25T00:52:00.000	1	115	1	14.4	1	.315	1	93	3
									1980-04-25T00:57:00.000	1	115	1	14.4	1	.385	1	65	1
									1980-04-25T01:02:00.000	1	115	1	14.3	1	.471	1	56	1
									1980-04-25T01:07:00.000	1	115	1	14.5	1	.767	3	76	3
									1980-04-25T01:12:00.000	1	115	1	14.4	1	.593	1	45	3
									1980-04-25T01:17:00.000	1	115	1	14.4	1	.524	1	82	3
									1980-04-25T01:22:00.000	1	115	1	14.5	1	.315	1	51	3
									1980-04-25T01:27:00.000	1	115	1	14.5	1	.315	1	73	1
									1980-04-25T01:32:00.000	1	115	1	14.5	1	.471	1	65	1
									1980-04-25T01:37:00.000	1	115	1	14.3	1	.801	1	68	1
									1980-04-25T01:42:00.000	1	115	1	14.1	1	.975	1	51	3
									1980-04-25T01:47:00.000	1	115	1	14.1	1	1.183	1	65	1
									1980-04-25T01:52:00.000	1	115	1	14.1	1	1.374	1	62	1
									1980-04-25T01:57:00.000	1	115	1	14.1	1	1.34	1	65	1
									1980-04-25T02:02:00.000	1	115	1	14.1	1	1.166	1	48	1
									1980-04-25T02:07:00.000	1	115	1	14.1	1	1.166	1	42	1
									1980-04-25T02:12:00.000	1	115	1	14.1	1	1.131	1	59	1
									1980-04-25T02:17:00.000	1	115	1	14	1	1.183	1	53	1
									1980-04-25T02:22:00.000	1	115	1	14.1	1	1.149	1	48	1
									1980-04-25T02:27:00.000	1	115	1	14.1	1	1.027	1	45	1
									1980-04-25T02:32:00.000	1	115	1	14	1	.992	1	51	1
									1980-04-25T02:37:00.000	1	115	1	14	1	.975	1	53	1
									1980-04-25T02:42:00.000	1	115	1	14.1	1	.975	1	59	1
									1980-04-25T02:47:00.000	1	115	1	14	1	1.027	1	53	1
									1980-04-25T02:52:00.000	1	115	1	14	1	.975	1	51	1
									1980-04-25T02:57:00.000	1	115	1	14	1	.94	1	56	1
									1980-04-25T03:02:00.000	1	115	1	14	1	.906	1	51	1
									1980-04-25T03:07:00.000	1	115	1	14	1	1.027	3	59	1
									1980-04-25T03:12:00.000	1	115	1	14.1	1	.61	1	59	1
									1980-04-25T03:17:00.000	1	115	1	14.1	1	.489	3	56	1
