
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
DIBAG1	DIB10	*	1982-10-02T08:36:00.000	15.234	37.195	300845	120	40	1982-10-02T08:36:00.000	1	30	1	23	1	.068	1	278	1
									1982-10-02T08:46:00.000	1	30	1	22.5	1	.089	1	256	1
									1982-10-02T08:56:00.000	1	30	1	22.6	1	.074	1	242	1
									1982-10-02T09:06:00.000	1	30	1	23.3	1	.044	1	231	3
									1982-10-02T09:16:00.000	1	30	1	23.2	1	.053	1	253	1
									1982-10-02T09:26:00.000	1	30	1	23	1	.098	1	264	3
									1982-10-02T09:36:00.000	1	30	1	23.2	1	.106	1	250	1
									1982-10-02T09:46:00.000	1	30	1	23.1	1	.119	1	259	1
									1982-10-02T09:56:00.000	1	30	1	23.1	1	.117	1	253	1
									1982-10-02T10:06:00.000	1	30	1	22.8	1	.136	1	259	1
									1982-10-02T10:16:00.000	1	30	1	23.2	1	.142	1	256	1
									1982-10-02T10:26:00.000	1	30	1	23	1	.145	1	262	1
									1982-10-02T10:36:00.000	1	30	1	23	1	.127	1	264	1
									1982-10-02T10:46:00.000	1	30	1	22.8	1	.108	1	278	1
									1982-10-02T10:56:00.000	1	30	1	22.9	1	.125	1	278	1
									1982-10-02T11:06:00.000	1	30	1	22.7	1	.132	1	281	1
									1982-10-02T11:16:00.000	1	30	1	22.6	1	.138	1	278	1
									1982-10-02T11:26:00.000	1	30	1	22.5	1	.108	1	273	1
									1982-10-02T11:36:00.000	1	30	1	22.5	1	.123	1	276	1
									1982-10-02T11:46:00.000	1	30	1	22.5	1	.119	1	284	1
									1982-10-02T11:56:00.000	1	30	1	22.6	1	.136	1	276	1
									1982-10-02T12:06:00.000	1	30	1	22.5	1	.142	1	273	1
									1982-10-02T12:16:00.000	1	30	1	22.5	1	.093	1	278	1
									1982-10-02T12:26:00.000	1	30	1	22.5	1	.106	1	264	3
									1982-10-02T12:36:00.000	1	30	1	22.3	1	.117	1	281	1
									1982-10-02T12:46:00.000	1	30	1	22.5	1	.1	1	287	1
									1982-10-02T12:56:00.000	1	30	1	22.8	1	.093	1	298	1
									1982-10-02T13:06:00.000	1	30	1	22.6	1	.057	1	307	1
									1982-10-02T13:16:00.000	1	30	1	22.5	1	.074	1	278	1
									1982-10-02T13:26:00.000	1	30	1	22.4	1	.123	1	262	3
									1982-10-02T13:36:00.000	1	30	1	22.7	1	.1	1	290	3
									1982-10-02T13:46:00.000	1	30	1	22.3	1	.108	1	267	3
									1982-10-02T13:56:00.000	1	30	1	22.8	1	.102	1	287	3
									1982-10-02T14:06:00.000	1	30	1	21.6	3	.106	1	262	3
									1982-10-02T14:16:00.000	1	30	1	22.8	1	.13	1	276	3
									1982-10-02T14:26:00.000	1	30	1	22.4	1	.08	1	256	1
									1982-10-02T14:36:00.000	1	30	1	22.5	1	.112	1	264	1
									1982-10-02T14:46:00.000	1	30	1	22.8	1	.083	1	273	1
									1982-10-02T14:56:00.000	1	30	1	22.8	1	.05	1	281	1
									1982-10-02T15:06:00.000	1	30	1	22.7	1	.068	1	276	1
									1982-10-02T15:16:00.000	1	30	1	22.9	1	.014	1	312	3
									1982-10-02T15:26:00.000	1	30	1	23.1	1	.01	1	284	1
									1982-10-02T15:36:00.000	1	30	1	22.8	1	.031	1	281	1
									1982-10-02T15:46:00.000	1	30	1	22.6	1	.061	1	298	3
									1982-10-02T15:56:00.000	1	30	1	22	1	.072	1	264	1
									1982-10-02T16:06:00.000	1	30	1	22.2	1	.138	1	262	1
									1982-10-02T16:16:00.000	1	30	1	22.3	1	.125	1	290	1
									1982-10-02T16:26:00.000	1	30	1	22.6	1	.091	1	284	1
									1982-10-02T16:36:00.000	1	30	1	23	1	.072	1	273	3
									1982-10-02T16:46:00.000	1	30	1	22.4	1	.08	1	284	3
									1982-10-02T16:56:00.000	1	30	1	22	1	.089	1	267	1
									1982-10-02T17:06:00.000	1	30	1	22	1	.076	1	253	1
									1982-10-02T17:16:00.000	1	30	1	22.2	1	.042	1	228	3
									1982-10-02T17:26:00.000	1	30	1	22.1	1	.095	1	264	1
									1982-10-02T17:36:00.000	1	30	1	22.3	1	.106	1	278	1
									1982-10-02T17:46:00.000	1	30	1	22.7	1	.123	1	276	1
									1982-10-02T17:56:00.000	1	30	1	22.5	1	.115	1	270	1
									1982-10-02T18:06:00.000	1	30	1	22.4	1	.091	1	281	1
									1982-10-02T18:16:00.000	1	30	1	21.3	3	.1	1	273	1
									1982-10-02T18:26:00.000	1	30	1	22	1	.098	1	253	3
									1982-10-02T18:36:00.000	1	30	1	22.8	1	.068	1	278	1
									1982-10-02T18:46:00.000	1	30	1	23.1	1	.063	1	281	1
									1982-10-02T18:56:00.000	1	30	1	23	1	.072	1	278	1
									1982-10-02T19:06:00.000	1	30	1	22.6	1	.083	1	262	1
									1982-10-02T19:16:00.000	1	30	1	22.4	1	.057	1	239	1
									1982-10-02T19:26:00.000	1	30	1	22.3	1	.027	1	208	1
									1982-10-02T19:36:00.000	1	30	1	22.4	1	.01	1	160	3
									1982-10-02T19:46:00.000	1	30	1	22.4	1	.01	1	222	1
									1982-10-02T19:56:00.000	1	30	1	22.1	1	.042	1	284	3
									1982-10-02T20:06:00.000	1	30	1	21.1	1	.053	1	262	3
									1982-10-02T20:16:00.000	1	30	1	20.8	1	.185	1	284	1
									1982-10-02T20:26:00.000	1	30	1	21.7	1	.087	1	278	1
									1982-10-02T20:36:00.000	1	30	1	21.5	1	.074	1	259	3
									1982-10-02T20:46:00.000	1	30	1	21.1	1	.222	1	298	3
									1982-10-02T20:56:00.000	1	30	1	20	3	.337	3	267	1
									1982-10-02T21:06:00.000	1	30	1	22.7	1	.215	1	250	3
									1982-10-02T21:16:00.000	1	30	1	22.2	1	.145	1	270	1
									1982-10-02T21:26:00.000	1	30	1	21.3	1	.247	1	309	3
									1982-10-02T21:36:00.000	1	30	1	21.8	1	.237	1	281	1
									1982-10-02T21:46:00.000	1	30	1	22.5	3	.177	1	281	1
									1982-10-02T21:56:00.000	1	30	1	21.2	1	.181	1	273	1
									1982-10-02T22:06:00.000	1	30	1	21.2	1	.145	1	318	3
									1982-10-02T22:16:00.000	1	30	1	22.3	1	.035	3	276	1
									1982-10-02T22:26:00.000	1	30	1	21.8	1	.14	1	262	3
									1982-10-02T22:36:00.000	1	30	1	21.7	1	.104	1	321	3
									1982-10-02T22:46:00.000	1	30	1	22.2	1	.089	1	267	3
									1982-10-02T22:56:00.000	1	30	1	22	1	.102	1	284	1
									1982-10-02T23:06:00.000	1	30	1	21.3	1	.121	1	304	3
									1982-10-02T23:16:00.000	1	30	1	21.3	1	.102	1	276	3
									1982-10-02T23:26:00.000	1	30	1	21.4	1	.121	1	287	1
									1982-10-02T23:36:00.000	1	30	1	21.4	1	.112	1	290	1
									1982-10-02T23:46:00.000	1	30	1	21.4	1	.115	1	273	3
									1982-10-02T23:56:00.000	1	30	1	20.9	1	.157	1	298	3
									1982-10-03T00:06:00.000	1	30	1	21.3	1	.13	1	284	1
									1982-10-03T00:16:00.000	1	30	1	21.3	1	.089	1	267	1
									1982-10-03T00:26:00.000	1	30	1	21.2	1	.068	1	267	1
									1982-10-03T00:36:00.000	1	30	1	21.4	1	.055	1	273	1
									1982-10-03T00:46:00.000	1	30	1	21.3	1	.083	1	281	1
									1982-10-03T00:56:00.000	1	30	1	21.5	1	.095	1	290	1
									1982-10-03T01:06:00.000	1	30	1	22.3	3	.11	1	273	1
									1982-10-03T01:16:00.000	1	30	1	21.7	1	.095	1	273	1
									1982-10-03T01:26:00.000	1	30	1	21.6	1	.121	1	281	1
									1982-10-03T01:36:00.000	1	30	1	21.7	1	.112	1	276	1
									1982-10-03T01:46:00.000	1	30	1	21.6	1	.136	1	281	1
									1982-10-03T01:56:00.000	1	30	1	21.7	1	.1	1	278	1
									1982-10-03T02:06:00.000	1	30	1	21.5	1	.147	1	276	1
									1982-10-03T02:16:00.000	1	30	1	21.6	1	.112	1	298	3
									1982-10-03T02:26:00.000	1	30	1	21.7	1	.098	1	267	3
									1982-10-03T02:36:00.000	1	30	1	21.7	1	.102	1	278	1
									1982-10-03T02:46:00.000	1	30	1	21.7	1	.091	1	284	1
									1982-10-03T02:56:00.000	1	30	1	21.9	1	.068	1	287	1
									1982-10-03T03:06:00.000	1	30	1	21.8	1	.05	1	262	1
									1982-10-03T03:16:00.000	1	30	1	21.8	1	.031	1	259	1
									1982-10-03T03:26:00.000	1	30	1	22	1	.014	1	259	1
									1982-10-03T03:36:00.000	1	30	1	22.1	1	.01	1	276	1
									1982-10-03T03:46:00.000	1	30	1	22.3	1	.014	1	304	1
