
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
DIBAG1	DIB10	*	1982-11-16T10:35:00.000	15.234	37.195	300848	120	40	1982-11-16T10:35:12.000	1	30	1	18.6	1	.16	1	262	1
									1982-11-16T10:45:12.000	1	30	1	18.8	1	.209	1	256	1
									1982-11-16T10:55:12.000	1	30	1	19.1	1	.187	1	267	1
									1982-11-16T11:05:12.000	1	30	1	18.8	1	.151	1	290	1
									1982-11-16T11:15:12.000	1	30	1	18.7	1	.168	1	298	1
									1982-11-16T11:25:12.000	1	30	1	18.4	1	.237	1	284	1
									1982-11-16T11:35:12.000	1	30	1	18.4	1	.232	1	250	3
									1982-11-16T11:45:12.000	1	30	1	18.6	1	.194	1	281	1
									1982-11-16T11:55:12.000	1	30	1	18.2	1	.23	1	276	1
									1982-11-16T12:05:12.000	1	30	1	18.3	1	.252	1	276	1
									1982-11-16T12:15:12.000	1	30	1	18.2	1	.243	1	264	1
									1982-11-16T12:25:12.000	1	30	1	18.2	1	.241	1	267	1
									1982-11-16T12:35:12.000	1	30	1	18.2	1	.234	1	270	1
									1982-11-16T12:45:12.000	1	30	1	18.1	1	.222	1	267	1
									1982-11-16T12:55:12.000	1	30	1	18	1	.217	1	270	1
									1982-11-16T13:05:12.000	1	30	1	18	1	.222	1	270	1
									1982-11-16T13:15:12.000	1	30	1	17.8	1	.243	1	278	1
									1982-11-16T13:25:12.000	1	30	1	17.7	1	.23	1	267	1
									1982-11-16T13:35:12.000	1	30	1	17.8	1	.249	1	262	1
									1982-11-16T13:45:12.000	1	30	1	17.8	1	.249	1	262	1
									1982-11-16T13:55:12.000	1	30	1	17.9	1	.222	1	287	1
									1982-11-16T14:05:12.000	1	30	1	17.7	1	.226	1	281	1
									1982-11-16T14:15:12.000	1	30	1	17.7	1	.271	1	262	1
									1982-11-16T14:25:12.000	1	30	1	17.9	1	.269	1	259	1
									1982-11-16T14:35:12.000	1	30	1	18	1	.232	1	264	1
									1982-11-16T14:45:12.000	1	30	1	18	1	.222	1	264	1
									1982-11-16T14:55:12.000	1	30	1	17.8	1	.217	1	270	1
									1982-11-16T15:05:12.000	1	30	1	17.9	1	.237	1	267	1
									1982-11-16T15:15:12.000	1	30	1	17.6	1	.271	1	273	1
									1982-11-16T15:25:12.000	1	30	1	17.6	1	.264	1	276	1
									1982-11-16T15:35:12.000	1	30	1	17.3	1	.26	1	273	1
									1982-11-16T15:45:12.000	1	30	1	17.3	1	.271	1	270	1
									1982-11-16T15:55:12.000	1	30	1	17.3	1	.26	1	267	1
									1982-11-16T16:05:12.000	1	30	1	17.5	1	.241	1	259	1
									1982-11-16T16:15:12.000	1	30	1	17.3	1	.256	1	264	1
									1982-11-16T16:25:12.000	1	30	1	17.2	1	.269	1	264	1
									1982-11-16T16:35:12.000	1	30	1	17.5	1	.252	1	262	1
									1982-11-16T16:45:12.000	1	30	1	17.3	1	.239	1	276	1
									1982-11-16T16:55:12.000	1	30	1	17.1	1	.239	1	276	1
									1982-11-16T17:05:12.000	1	30	1	17.2	1	.258	1	273	1
									1982-11-16T17:15:12.000	1	30	1	17.1	1	.252	1	276	1
									1982-11-16T17:25:12.000	1	30	1	17.2	1	.243	1	270	1
									1982-11-16T17:35:12.000	1	30	1	17	1	.241	1	284	3
									1982-11-16T17:45:12.000	1	30	1	17.1	1	.219	1	273	1
									1982-11-16T17:55:12.000	1	30	1	17	1	.215	1	276	1
									1982-11-16T18:05:12.000	1	30	1	17.1	1	.224	1	262	1
									1982-11-16T18:15:12.000	1	30	1	17.4	1	.241	1	250	1
									1982-11-16T18:25:12.000	1	30	1	17.5	1	.245	1	253	1
									1982-11-16T18:35:12.000	1	30	1	17.3	1	.219	1	250	1
									1982-11-16T18:45:12.000	1	30	1	17.2	1	.2	1	259	1
									1982-11-16T18:55:12.000	1	30	1	17.1	1	.179	1	262	1
									1982-11-16T19:05:12.000	1	30	1	17.2	1	.202	1	267	1
									1982-11-16T19:15:12.000	1	30	1	17.1	1	.2	1	267	1
									1982-11-16T19:25:12.000	1	30	1	17.2	1	.175	1	264	1
									1982-11-16T19:35:12.000	1	30	1	17.2	1	.164	1	284	1
									1982-11-16T19:45:12.000	1	30	1	17.6	1	.166	1	276	1
