
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEI	UXI00	*	1980-04-25T12:01:00.000	15.664	38.2583333	300931	120	230	1980-04-25T12:01:04.000	1	120	1	14.2	1	.638	1	76	1
									1980-04-25T12:06:04.000	1	120	1	14.2	1	.738	1	73	1
									1980-04-25T12:11:04.000	1	120	1	14.2	1	.791	1	70	1
									1980-04-25T12:16:04.000	1	120	1	14.2	1	.799	1	73	1
									1980-04-25T12:21:04.000	1	120	1	14.2	1	.673	1	70	1
									1980-04-25T12:26:04.000	1	120	1	14.2	1	.721	1	73	1
									1980-04-25T12:31:04.000	1	120	1	14.2	1	.725	1	68	1
									1980-04-25T12:36:04.000	1	120	1	14.2	1	.725	1	62	1
									1980-04-25T12:41:04.000	1	120	1	14.1	1	.834	1	59	1
									1980-04-25T12:46:04.000	1	120	1	14.1	1	.934	1	56	1
									1980-04-25T12:51:04.000	1	120	1	14.1	1	.9	1	62	1
									1980-04-25T12:56:04.000	1	120	1	14.1	1	.913	1	65	1
									1980-04-25T13:01:04.000	1	120	1	14.1	1	.917	1	68	1
									1980-04-25T13:06:04.000	1	120	1	14.1	1	.865	1	70	1
									1980-04-25T13:11:04.000	1	120	1	14.1	1	.804	1	70	1
									1980-04-25T13:16:04.000	1	120	1	14.1	1	.695	1	70	1
									1980-04-25T13:21:04.000	1	120	1	14.2	1	.695	1	76	1
									1980-04-25T13:26:04.000	1	120	1	14.2	1	.595	1	82	1
									1980-04-25T13:31:04.000	1	120	1	14.2	1	.603	1	76	1
									1980-04-25T13:36:04.000	1	120	1	14.2	1	.721	1	59	1
									1980-04-25T13:41:04.000	1	120	1	14.2	1	.629	1	56	1
									1980-04-25T13:46:04.000	1	120	1	14.2	1	.808	1	65	1
									1980-04-25T13:51:04.000	1	120	1	14.2	1	.795	1	70	1
									1980-04-25T13:56:04.000	1	120	1	14.2	1	.852	1	62	1
									1980-04-25T14:01:04.000	1	120	1	14.2	1	.747	1	73	1
									1980-04-25T14:06:04.000	1	120	1	14.2	1	.738	1	68	1
									1980-04-25T14:11:04.000	1	120	1	14.2	1	.677	1	53	1
									1980-04-25T14:16:04.000	1	120	1	14.1	1	.873	1	45	1
									1980-04-25T14:21:04.000	1	120	1	14	1	.83	1	62	3
									1980-04-25T14:26:04.000	1	120	1	14	1	1.022	1	51	1
