
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXED	UXD00	*	1980-04-23T15:19:00.000	15.6115	38.2478333	300915	120	112	1980-04-23T15:19:00.000	1	89	1	12.5	1	.352	1	23	1
									1980-04-23T15:24:00.000	1	89	1	12.5	1	.061	1	357	3
									1980-04-23T15:29:00.000	1	89	1	12.5	1	.078	1	14	1
									1980-04-23T15:34:00.000	1	89	1	12.5	1	.095	1	8	1
									1980-04-23T15:39:00.000	1	89	1	12.4	1	.095	1	23	3
									1980-04-23T15:44:00.000	1	89	1	12.4	1	.095	1	6	3
									1980-04-23T15:49:00.000	1	89	1	12.4	1	.078	1	28	1
									1980-04-23T15:54:00.000	1	89	1	12.5	1	.078	1	73	1
									1980-04-23T15:59:00.000	1	89	1	12.4	1	.147	1	84	1
									1980-04-23T16:04:00.000	1	89	1	12.4	1	.267	1	104	1
									1980-04-23T16:09:00.000	1	89	1	12.4	1	.267	1	101	1
									1980-04-23T16:14:00.000	1	89	1	12.5	1	.232	1	101	1
									1980-04-23T16:19:00.000	1	89	1	12.5	1	.232	1	93	1
									1980-04-23T16:24:00.000	1	89	1	12.4	1	.249	1	90	1
									1980-04-23T16:29:00.000	1	89	1	12.3	1	.267	1	84	1
									1980-04-23T16:34:00.000	1	89	1	12.3	1	.267	1	79	1
									1980-04-23T16:39:00.000	1	89	1	12.3	1	.267	1	79	1
									1980-04-23T16:44:00.000	1	89	1	12.3	1	.249	1	65	3
									1980-04-23T16:49:00.000	1	89	1	12.4	1	.164	1	84	3
									1980-04-23T16:54:00.000	1	89	1	12.4	1	.078	1	73	1
									1980-04-23T16:59:00.000	1	89	1	12.5	1	.044	1	53	1
									1980-04-23T17:04:00.000	1	89	1	12.5	1	.044	1	51	1
									1980-04-23T17:09:00.000	1	89	1	12.5	1	.078	1	73	1
									1980-04-23T17:14:00.000	1	89	1	12.5	1	.044	1	82	1
									1980-04-23T17:19:00.000	1	89	1	12.5	1	.061	1	110	1
									1980-04-23T17:24:00.000	1	89	1	12.5	1	.061	1	118	1
									1980-04-23T17:29:00.000	1	89	1	12.5	1	.078	1	127	1
									1980-04-23T17:34:00.000	1	89	1	12.5	1	.095	1	138	1
									1980-04-23T17:39:00.000	1	89	1	12.5	1	.078	1	152	1
									1980-04-23T17:44:00.000	1	89	1	12.6	1	.095	1	186	1
									1980-04-23T17:49:00.000	1	89	1	12.6	1	.112	1	186	1
									1980-04-23T17:54:00.000	1	89	1	12.6	1	.147	1	188	1
									1980-04-23T17:59:00.000	1	89	1	12.7	1	.181	1	197	1
									1980-04-23T18:04:00.000	1	89	1	12.7	1	.198	1	205	1
									1980-04-23T18:09:00.000	1	89	1	12.7	1	.215	1	208	1
									1980-04-23T18:14:00.000	1	89	1	12.7	1	.249	1	219	1
									1980-04-23T18:19:00.000	1	89	1	12.7	1	.249	1	217	1
									1980-04-23T18:24:00.000	1	89	1	12.8	1	.284	1	228	1
									1980-04-23T18:29:00.000	1	89	1	12.7	1	.267	1	225	1
									1980-04-23T18:34:00.000	1	89	1	12.8	1	.267	1	225	1
									1980-04-23T18:39:00.000	1	89	1	12.8	1	.284	1	222	1
									1980-04-23T18:44:00.000	1	89	1	12.8	1	.284	1	219	1
									1980-04-23T18:49:00.000	1	89	1	12.8	1	.249	1	222	1
									1980-04-23T18:54:00.000	1	89	1	12.8	1	.249	1	219	1
									1980-04-23T18:59:00.000	1	89	1	12.8	1	.215	1	219	1
									1980-04-23T19:04:00.000	1	89	1	12.7	1	.164	1	205	1
									1980-04-23T19:09:00.000	1	89	1	12.7	1	.13	1	180	1
									1980-04-23T19:14:00.000	1	89	1	12.7	1	.13	1	172	1
									1980-04-23T19:19:00.000	1	89	1	12.6	1	.01	1	155	1
									1980-04-23T19:24:00.000	1	89	1	12.5	1	.01	1	8	3
									1980-04-23T19:29:00.000	1	89	1	12.5	1	.095	1	354	3
									1980-04-23T19:34:00.000	1	89	1	12.4	1	.181	1	0	3
									1980-04-23T19:39:00.000	1	89	1	12.4	1	.198	1	354	3
									1980-04-23T19:44:00.000	1	89	1	12.4	1	.215	1	11	1
									1980-04-23T19:49:00.000	1	89	1	12.4	1	.232	1	11	1
									1980-04-23T19:54:00.000	1	89	1	12.4	1	.284	1	31	1
									1980-04-23T19:59:00.000	1	89	1	12.4	1	.249	1	37	1
									1980-04-23T20:04:00.000	1	89	1	12.4	1	.249	1	37	1
									1980-04-23T20:09:00.000	1	89	1	12.4	1	.249	1	39	1
									1980-04-23T20:14:00.000	1	89	1	12.4	1	.232	1	39	1
									1980-04-23T20:19:00.000	1	89	1	12.4	1	.267	1	34	1
									1980-04-23T20:24:00.000	1	89	1	12.4	1	.318	1	48	1
									1980-04-23T20:29:00.000	1	89	1	12.4	1	.301	1	42	1
									1980-04-23T20:34:00.000	1	89	1	12.4	1	.335	1	37	1
									1980-04-23T20:39:00.000	1	89	1	12.4	1	.335	1	39	1
									1980-04-23T20:44:00.000	1	89	1	12.4	1	.386	1	45	1
									1980-04-23T20:49:00.000	1	89	1	12.4	1	.421	1	39	1
									1980-04-23T20:54:00.000	1	89	1	12.4	1	.421	1	45	1
									1980-04-23T20:59:00.000	1	89	1	12.4	1	.403	1	37	1
									1980-04-23T21:04:00.000	1	89	1	12.4	1	.403	1	25	3
