
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	TotPressSeaFL [dbar]	QV:SEADATANET
ULIXEF	UXF00	*	1980-05-21T12:29:00.000	15.6436667	38.2475	300945	120	210	1980-05-21T12:29:00.000	1	0	1	15.9	1	.66	1	250	1	26.6	1
									1980-05-21T12:34:00.000	1	0	1	15.8	1	.438	1	245	1	26.6	1
									1980-05-21T12:39:00.000	1	0	1	15.8	1	.438	1	250	1	26.6	1
									1980-05-21T12:44:00.000	1	0	1	15.8	1	.438	1	253	1	26.2	1
									1980-05-21T12:49:00.000	1	0	1	15.7	1	.421	1	250	1	26.2	1
									1980-05-21T12:54:00.000	1	0	1	15.7	1	.421	1	253	1	26.2	1
									1980-05-21T12:59:00.000	1	0	1	15.8	1	.438	1	256	1	26.2	1
									1980-05-21T13:04:00.000	1	0	1	15.8	1	.455	1	262	1	26.2	1
									1980-05-21T13:09:00.000	1	0	1	15.8	1	.455	1	264	1	26.2	1
									1980-05-21T13:14:00.000	1	0	1	15.8	1	.455	1	253	1	26.2	1
									1980-05-21T13:19:00.000	1	0	1	15.7	1	.421	1	256	1	26.2	1
									1980-05-21T13:24:00.000	1	0	1	15.8	1	.455	1	267	1	26.6	1
									1980-05-21T13:29:00.000	1	0	1	15.8	1	.489	1	267	1	26.6	1
									1980-05-21T13:34:00.000	1	0	1	15.8	1	.489	1	267	1	26.6	1
									1980-05-21T13:39:00.000	1	0	1	15.8	1	.506	1	262	1	26.6	1
									1980-05-21T13:44:00.000	1	0	1	15.7	1	.506	1	270	1	26.6	1
									1980-05-21T13:49:00.000	1	0	1	15.7	1	.523	1	270	1	26.6	1
									1980-05-21T13:54:00.000	1	0	1	15.7	1	.557	1	270	1	26.6	1
									1980-05-21T13:59:00.000	1	0	1	15.7	1	.557	1	270	1	26.6	1
									1980-05-21T14:04:00.000	1	0	1	15.8	1	.575	1	273	1	26.6	1
									1980-05-21T14:09:00.000	1	0	1	15.9	1	.609	1	270	1	26.6	1
									1980-05-21T14:14:00.000	1	0	1	15.9	1	.643	1	267	1	26.6	1
									1980-05-21T14:19:00.000	1	0	1	16	1	.694	1	267	1	26.6	1
									1980-05-21T14:24:00.000	1	0	1	16.1	1	.694	1	267	1	26.6	1
									1980-05-21T14:29:00.000	1	0	1	16.1	1	.694	1	270	1	26.6	1
									1980-05-21T14:34:00.000	1	0	1	16.1	1	.729	1	264	1	26.6	1
									1980-05-21T14:39:00.000	1	0	1	16.1	1	.712	1	273	1	26.6	1
									1980-05-21T14:44:00.000	1	0	1	16.2	1	.729	1	267	1	26.6	1
									1980-05-21T14:49:00.000	1	0	1	16.2	1	.746	1	270	1	26.6	1
									1980-05-21T14:54:00.000	1	0	1	16.2	1	.746	1	264	1	26.6	1
									1980-05-21T14:59:00.000	1	0	1	16.2	1	.763	1	267	1	26.6	1
									1980-05-21T15:04:00.000	1	0	1	16.2	1	.78	1	264	1	26.6	1
									1980-05-21T15:09:00.000	1	0	1	16.1	1	.763	1	264	1	26.6	1
									1980-05-21T15:14:00.000	1	0	1	16.2	1	.763	1	276	1	26.6	1
									1980-05-21T15:19:00.000	1	0	1	16.1	1	.763	1	273	1	26.6	1
									1980-05-21T15:24:00.000	1	0	1	16.1	1	.746	1	264	1	26.6	1
									1980-05-21T15:29:00.000	1	0	1	16.1	1	.746	1	262	1	26.6	1
									1980-05-21T15:34:00.000	1	0	1	16.1	1	.746	1	264	1	26.6	1
									1980-05-21T15:39:00.000	1	0	1	16.1	1	.729	1	264	1	26.6	1
									1980-05-21T15:44:00.000	1	0	1	16.1	1	.729	1	264	1	26.6	1
									1980-05-21T15:49:00.000	1	0	1	16.1	1	.729	1	267	1	26.6	1
									1980-05-21T15:54:00.000	1	0	1	16.1	1	.729	1	270	1	26.6	1
									1980-05-21T15:59:00.000	1	0	1	16.1	1	.746	1	267	1	26.6	1
									1980-05-21T16:04:00.000	1	0	1	16.1	1	.729	1	264	1	26.6	1
									1980-05-21T16:09:00.000	1	0	1	16.1	1	.746	1	270	1	26.6	1
									1980-05-21T16:14:00.000	1	0	1	16	1	.729	1	264	1	26.6	1
									1980-05-21T16:19:00.000	1	0	1	16	1	.729	1	262	1	26.6	1
									1980-05-21T16:24:00.000	1	0	1	16	1	.712	1	262	1	26.6	1
									1980-05-21T16:29:00.000	1	0	1	16	1	.712	1	264	1	26.6	1
									1980-05-21T16:34:00.000	1	0	1	16	1	.712	1	259	1	26.6	1
									1980-05-21T16:39:00.000	1	0	1	16	1	.712	1	264	1	26.6	1
									1980-05-21T16:44:00.000	1	0	1	15.9	1	.712	1	262	1	26.6	1
									1980-05-21T16:49:00.000	1	0	1	16	1	.712	1	256	1	26.6	1
									1980-05-21T16:54:00.000	1	0	1	16	1	.677	1	264	1	26.6	1
									1980-05-21T16:59:00.000	1	0	1	16	1	.66	1	264	1	26.6	1
									1980-05-21T17:04:00.000	1	0	1	16	1	.66	1	264	1	26.6	1
									1980-05-21T17:09:00.000	1	0	1	16	1	.66	1	264	1	26.2	1
									1980-05-21T17:14:00.000	1	0	1	16	1	.643	1	267	1	26.2	1
									1980-05-21T17:19:00.000	1	0	1	16.1	1	.626	1	262	1	26.2	1
									1980-05-21T17:24:00.000	1	0	1	16.1	1	.609	1	262	1	26.2	1
									1980-05-21T17:29:00.000	1	0	1	16.1	1	.609	1	259	1	26.2	1
									1980-05-21T17:34:00.000	1	0	1	16	1	.609	1	259	1	26.2	1
									1980-05-21T17:39:00.000	1	0	1	16	1	.609	1	256	1	26.2	1
									1980-05-21T17:44:00.000	1	0	1	16	1	.592	1	262	1	26.2	1
									1980-05-21T17:49:00.000	1	0	1	16.1	1	.575	1	262	1	26.2	1
									1980-05-21T17:54:00.000	1	0	1	16.1	1	.557	1	262	1	26.2	1
									1980-05-21T17:59:00.000	1	0	1	16.1	1	.557	1	259	1	26.2	1
									1980-05-21T18:04:00.000	1	0	1	16.1	1	.523	1	262	1	26.2	1
									1980-05-21T18:09:00.000	1	0	1	16.1	1	.506	1	262	1	26.2	1
									1980-05-21T18:14:00.000	1	0	1	16.1	1	.489	1	267	1	26.2	1
									1980-05-21T18:19:00.000	1	0	1	16.1	1	.472	1	264	1	26.2	1
									1980-05-21T18:24:00.000	1	0	1	16.1	1	.455	1	273	1	26.2	1
									1980-05-21T18:29:00.000	1	0	1	16.1	1	.421	1	267	1	26.2	1
									1980-05-21T18:34:00.000	1	0	1	16.1	1	.403	1	273	1	26.2	1
									1980-05-21T18:39:00.000	1	0	1	16.1	1	.403	1	270	1	26.2	1
									1980-05-21T18:44:00.000	1	0	1	16.1	1	.386	1	276	1	26.2	1
									1980-05-21T18:49:00.000	1	0	1	16.1	1	.369	1	278	1	26.2	1
									1980-05-21T18:54:00.000	1	0	1	15.9	1	.352	1	264	1	26.2	1
									1980-05-21T18:59:00.000	1	0	1	15.9	1	.335	1	267	1	26.2	1
									1980-05-21T19:04:00.000	1	0	1	15.9	1	.318	1	267	1	26.2	1
									1980-05-21T19:09:00.000	1	0	1	15.9	1	.284	1	267	1	26.2	1
									1980-05-21T19:14:00.000	1	0	1	15.8	1	.284	1	262	1	26.2	1
									1980-05-21T19:19:00.000	1	0	1	15.8	1	.284	1	276	1	26.2	1
									1980-05-21T19:24:00.000	1	0	1	15.8	1	.284	1	276	1	26.2	1
									1980-05-21T19:29:00.000	1	0	1	15.8	1	.284	1	276	1	26.2	1
									1980-05-21T19:34:00.000	1	0	1	15.8	1	.267	1	298	1	26.2	1
									1980-05-21T19:39:00.000	1	0	1	15.8	1	.232	1	309	1	26.2	1
									1980-05-21T19:44:00.000	1	0	1	15.8	1	.198	1	307	1	26.2	1
									1980-05-21T19:49:00.000	1	0	1	15.8	1	.164	1	298	1	26.2	1
									1980-05-21T19:54:00.000	1	0	1	15.8	1	.164	1	287	1	26.2	1
									1980-05-21T19:59:00.000	1	0	1	15.9	1	.147	1	284	1	26.2	1
									1980-05-21T20:04:00.000	1	0	1	15.9	1	.13	1	281	1	26.2	1
									1980-05-21T20:09:00.000	1	0	1	16	1	.112	1	287	1	26.2	1
									1980-05-21T20:14:00.000	1	0	1	16	1	.095	1	298	1	26.2	1
									1980-05-21T20:19:00.000	1	0	1	15.9	1	.095	1	318	1	26.2	1
									1980-05-21T20:24:00.000	1	0	1	15.9	1	.112	1	321	1	26.2	1
									1980-05-21T20:29:00.000	1	0	1	15.9	1	.112	1	323	1	26.2	1
									1980-05-21T20:34:00.000	1	0	1	16	1	.061	1	321	1	26.2	1
									1980-05-21T20:39:00.000	1	0	1	16.1	1	.061	1	340	3	26.2	1
									1980-05-21T20:44:00.000	1	0	1	16.1	1	.044	1	17	3	26.2	1
									1980-05-21T20:49:00.000	1	0	1	16.1	1	.027	1	357	3	26.2	1
									1980-05-21T20:54:00.000	1	0	1	16.1	1	.061	1	42	1	26.2	1
									1980-05-21T20:59:00.000	1	0	1	16.1	1	.044	1	23	3	26.6	1
									1980-05-21T21:04:00.000	1	0	1	16.1	1	.095	1	42	1	26.2	1
									1980-05-21T21:09:00.000	1	0	1	16.2	1	.078	1	65	1	26.2	1
									1980-05-21T21:14:00.000	1	0	1	16.2	1	.061	1	82	1	26.2	1
									1980-05-21T21:19:00.000	1	0	1	16.4	1	.078	1	113	3	26.2	1
									1980-05-21T21:24:00.000	1	0	1	16.4	1	.095	1	87	3	26.2	1
									1980-05-21T21:29:00.000	1	0	1	16.3	1	.095	1	110	3	26.2	1
									1980-05-21T21:34:00.000	1	0	1	16.4	1	.078	1	93	1	26.2	1
									1980-05-21T21:39:00.000	1	0	1	16.4	1	.078	1	65	1	26.2	1
									1980-05-21T21:44:00.000	1	0	1	16.4	1	.061	1	73	1	27	1
									1980-05-21T21:49:00.000	1	0	1	16.1	1	.078	1	20	3	27	1
									1980-05-21T21:54:00.000	1	0	1	16	1	.078	1	357	3	27	1
									1980-05-21T21:59:00.000	1	0	1	16.1	1	.061	1	70	1	27	1
									1980-05-21T22:04:00.000	1	0	1	15.8	1	.13	1	25	3	27	1
									1980-05-21T22:09:00.000	1	0	1	15.7	1	.095	1	56	3	27	1
									1980-05-21T22:14:00.000	1	0	1	15.8	1	.078	1	14	3	27.4	1
									1980-05-21T22:19:00.000	1	0	1	15.9	1	.13	1	59	3	27.4	1
									1980-05-21T22:24:00.000	1	0	1	15.7	1	.181	1	45	3	27	1
									1980-05-21T22:29:00.000	1	0	1	15.7	1	.147	1	96	3	27	1
									1980-05-21T22:34:00.000	1	0	1	15.9	1	.13	1	68	3	27	1
									1980-05-21T22:39:00.000	1	0	1	16.1	1	.078	1	301	1	27.4	1
									1980-05-21T22:44:00.000	1	0	1	16.3	1	.027	1	335	3	27.4	1
									1980-05-21T22:49:00.000	1	0	1	16.3	1	.027	1	301	1	27.4	1
									1980-05-21T22:54:00.000	1	0	1	16	1	.044	1	3	3	27	1
									1980-05-21T22:59:00.000	1	0	1	15.9	1	.027	1	53	1	27	1
									1980-05-21T23:04:00.000	1	0	1	15.9	1	.01	1	349	3	27	1
									1980-05-21T23:09:00.000	1	0	1	15.9	1	.027	1	3	3	27	1
									1980-05-21T23:14:00.000	1	0	1	15.9	1	.01	1	264	3	27	1
									1980-05-21T23:19:00.000	1	0	1	15.9	1	.01	1	11	3	27	1
									1980-05-21T23:24:00.000	1	0	1	15.9	1	.027	1	264	3	27	1
									1980-05-21T23:29:00.000	1	0	1	16.2	1	.078	1	242	3	27	1
									1980-05-21T23:34:00.000	1	0	1	15.9	1	.027	1	253	3	27	1
									1980-05-21T23:39:00.000	1	0	1	15.8	1	.027	1	129	3	27	1
									1980-05-21T23:44:00.000	1	0	1	15.9	1	.078	1	267	3	27	1
									1980-05-21T23:49:00.000	1	0	1	15.9	1	.112	1	253	3	27	1
									1980-05-21T23:54:00.000	1	0	1	16	1	.267	1	270	3	27	1
									1980-05-21T23:59:00.000	1	0	1	15.9	1	.215	1	242	3	27	1
									1980-05-22T00:04:00.000	1	0	1	15.9	1	.249	1	262	1	27	1
									1980-05-22T00:09:00.000	1	0	1	15.9	1	.249	1	267	1	27	1
									1980-05-22T00:14:00.000	1	0	1	15.9	1	.352	3	276	1	27	1
									1980-05-22T00:19:00.000	1	0	1	15.9	1	.232	3	267	1	27	1
									1980-05-22T00:24:00.000	1	0	1	15.9	1	.335	1	262	1	27	1
									1980-05-22T00:29:00.000	1	0	1	15.9	1	.352	1	264	1	27	1
									1980-05-22T00:34:00.000	1	0	1	15.9	1	.421	1	273	1	27	1
									1980-05-22T00:39:00.000	1	0	1	15.9	1	.386	1	276	1	27	1
									1980-05-22T00:44:00.000	1	0	1	15.9	1	.455	1	273	1	27	1
									1980-05-22T00:49:00.000	1	0	1	15.9	1	.506	1	264	1	27	1
									1980-05-22T00:54:00.000	1	0	1	15.9	1	.489	1	262	1	27	1
									1980-05-22T00:59:00.000	1	0	1	15.9	1	.506	1	253	1	27	1
									1980-05-22T01:04:00.000	1	0	1	15.9	1	.523	1	250	1	27	1
									1980-05-22T01:09:00.000	1	0	1	15.9	1	.54	1	256	1	27	1
									1980-05-22T01:14:00.000	1	0	1	15.9	1	.557	1	253	1	27	1
									1980-05-22T01:19:00.000	1	0	1	15.9	1	.592	1	256	1	27	1
									1980-05-22T01:24:00.000	1	0	1	15.9	1	.575	1	256	1	27	1
									1980-05-22T01:29:00.000	1	0	1	15.9	1	.626	1	253	1	27	1
									1980-05-22T01:34:00.000	1	0	1	15.9	1	.66	1	253	1	27	1
