
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	TotPressSeaFL [dbar]	QV:SEADATANET
									1980-02-27T19:49:30.000	1	51	1	13.8	1	.694	1	239	1	51.7	1
									1980-02-27T19:54:30.000	1	51	1	13.8	1	.763	1	245	1	51.7	1
									1980-02-27T19:59:30.000	1	51	1	13.8	1	.729	1	239	1	51.7	1
									1980-02-27T20:04:30.000	1	51	1	13.8	1	.729	1	245	1	51.7	1
									1980-02-27T20:09:30.000	1	51	1	13.8	1	.694	1	231	3	51.7	1
									1980-02-27T20:14:30.000	1	51	1	13.8	1	.78	1	250	3	51.7	1
									1980-02-27T20:19:30.000	1	51	1	13.8	1	.746	1	233	1	51.7	1
									1980-02-27T20:24:30.000	1	51	1	13.8	1	.712	1	239	1	51.7	1
									1980-02-27T20:29:30.000	1	51	1	13.8	1	.729	1	242	1	51.7	1
									1980-02-27T20:34:30.000	1	51	1	13.8	1	.746	1	242	1	51.7	1
									1980-02-27T20:39:30.000	1	51	1	13.8	1	.746	1	228	3	51.7	1
									1980-02-27T20:44:30.000	1	51	1	13.8	1	.729	1	256	3	51.7	1
									1980-02-27T20:49:30.000	1	51	1	13.8	1	.677	1	231	1	51.7	1
									1980-02-27T20:54:30.000	1	51	1	13.8	1	.677	1	239	1	51.7	1
									1980-02-27T20:59:30.000	1	51	1	13.8	1	.712	1	245	1	51.7	1
									1980-02-27T21:04:30.000	1	51	1	13.8	1	.712	1	250	1	51.7	1
									1980-02-27T21:09:30.000	1	51	1	13.8	1	.677	1	239	3	51.7	1
									1980-02-27T21:14:30.000	1	51	1	13.8	1	.66	1	250	3	51.7	1
									1980-02-27T21:19:30.000	1	51	1	13.8	1	.609	1	233	3	51.7	1
									1980-02-27T21:24:30.000	1	51	1	13.8	1	.694	1	256	3	51.7	1
									1980-02-27T21:29:30.000	1	51	1	13.8	1	.609	1	219	3	51.7	1
									1980-02-27T21:34:30.000	1	51	1	13.8	1	.626	1	239	3	51.7	1
									1980-02-27T21:39:30.000	1	51	1	13.8	1	.592	1	228	3	51.7	1
									1980-02-27T21:44:30.000	1	51	1	13.8	1	.609	1	267	3	51.7	1
									1980-02-27T21:49:30.000	1	51	1	13.8	1	.557	1	248	1	51.7	1
									1980-02-27T21:54:30.000	1	51	1	13.8	1	.489	1	253	1	51.7	1
									1980-02-27T21:59:30.000	1	51	1	13.8	1	.557	1	259	1	51.7	1
									1980-02-27T22:04:30.000	1	51	1	13.8	1	.506	1	231	3	51.7	1
									1980-02-27T22:09:30.000	1	51	1	13.8	1	.455	1	248	3	51.7	1
									1980-02-27T22:14:30.000	1	51	1	13.8	1	.386	1	231	3	51.7	1
									1980-02-27T22:19:30.000	1	51	1	13.8	1	.489	1	248	1	51.7	1
									1980-02-27T22:24:30.000	1	51	1	13.8	1	.455	1	262	3	51.3	1
									1980-02-27T22:29:30.000	1	51	1	13.8	1	.438	1	245	1	51.3	1
									1980-02-27T22:34:30.000	1	51	1	13.8	1	.403	1	253	1	51.3	1
									1980-02-27T22:39:30.000	1	51	1	13.8	1	.301	1	242	1	51.3	1
									1980-02-27T22:44:30.000	1	51	1	13.8	1	.352	1	239	1	51.3	1
									1980-02-27T22:49:30.000	1	51	1	13.8	1	.301	1	262	3	51.3	1
									1980-02-27T22:54:30.000	1	51	1	13.8	1	.335	1	219	3	51.3	1
									1980-02-27T22:59:30.000	1	51	1	13.8	1	.284	1	262	3	51.3	1
									1980-02-27T23:04:30.000	1	51	1	13.8	1	.249	1	248	3	51.3	1
									1980-02-27T23:09:30.000	1	51	1	13.8	1	.232	1	270	1	51.3	1
									1980-02-27T23:14:30.000	1	51	1	13.8	1	.198	1	276	1	51.3	1
									1980-02-27T23:19:30.000	1	51	1	13.8	1	.181	1	307	3	51.3	1
									1980-02-27T23:24:30.000	1	51	1	13.8	1	.078	1	293	1	51.3	1
									1980-02-27T23:29:30.000	1	51	1	13.8	1	.095	1	233	3	51.3	1
									1980-02-27T23:34:30.000	1	51	1	13.8	1	.095	1	293	1	51.3	1
									1980-02-27T23:39:30.000	1	51	1	13.8	1	.044	1	326	3	51.3	1
									1980-02-27T23:44:30.000	1	51	1	13.8	1	.01	1	200	1	51.3	1
									1980-02-27T23:49:30.000	1	51	1	13.8	1	.027	1	186	3	51.3	1
									1980-02-27T23:54:30.000	1	51	1	13.8	1	.01	1	338	3	51.3	1
									1980-02-27T23:59:30.000	1	51	1	13.8	1	.01	1	276	3	51.3	1
									1980-02-28T00:04:30.000	1	51	1	13.8	1	.01	1	287	1	51.3	1
									1980-02-28T00:09:30.000	1	51	1	13.8	1	.01	1	301	1	51.3	1
									1980-02-28T00:14:30.000	1	51	1	13.8	1	.044	1	335	3	51.3	1
									1980-02-28T00:19:30.000	1	51	1	13.8	1	.027	1	304	3	51.3	1
									1980-02-28T00:24:30.000	1	51	1	13.8	1	.027	1	357	3	51.3	1
									1980-02-28T00:29:30.000	1	51	1	13.8	1	.01	1	39	3	51.3	1
									1980-02-28T00:34:30.000	1	51	1	13.8	1	.01	1	113	3	51.3	1
									1980-02-28T00:39:30.000	1	51	1	13.8	1	.044	1	65	1	51.3	1
									1980-02-28T00:44:30.000	1	51	1	13.8	1	.078	1	51	1	51.3	1
									1980-02-28T00:49:30.000	1	51	1	13.8	1	.078	1	14	3	51.3	1
									1980-02-28T00:54:30.000	1	51	1	13.8	1	.112	1	332	3	51.3	1
									1980-02-28T00:59:30.000	1	51	1	13.8	1	.147	1	25	3	51.3	1
									1980-02-28T01:04:30.000	1	51	1	13.8	1	.147	1	312	1	51.3	1
									1980-02-28T01:09:30.000	1	51	1	13.8	1	.198	1	323	3	51.3	1
									1980-02-28T01:14:30.000	1	51	1	13.8	1	.181	1	256	1	51.3	1
									1980-02-28T01:19:30.000	1	51	1	13.8	1	.078	1	101	3	51.3	1
									1980-02-28T01:24:30.000	1	51	1	13.8	1	.112	1	124	3	51.3	1
									1980-02-28T01:29:30.000	1	51	1	13.8	1	.164	1	107	1	51.3	1
									1980-02-28T01:34:30.000	1	51	1	13.8	1	.164	1	110	1	51.3	1
									1980-02-28T01:39:30.000	1	51	1	13.8	1	.164	1	98	1	51.3	1
									1980-02-28T01:44:30.000	1	51	1	13.8	1	.249	1	98	1	51.3	1
									1980-02-28T01:49:30.000	1	51	1	13.8	1	.249	1	98	1	51.3	1
									1980-02-28T01:54:30.000	1	51	1	13.8	1	.249	1	93	1	51.3	1
									1980-02-28T01:59:30.000	1	51	1	13.8	1	.232	1	70	1	51.3	1
									1980-02-28T02:04:30.000	1	51	1	13.8	1	.164	1	73	1	51.3	1
									1980-02-28T02:09:30.000	1	51	1	13.8	1	.181	1	76	1	51.3	1
									1980-02-28T02:14:30.000	1	51	1	13.8	1	.198	1	96	1	51.3	1
									1980-02-28T02:19:30.000	1	51	1	13.8	1	.215	1	98	1	51.3	1
									1980-02-28T02:24:30.000	1	51	1	13.8	1	.335	1	79	3	51.3	1
									1980-02-28T02:29:30.000	1	51	1	13.8	1	.267	1	98	1	51.3	1
									1980-02-28T02:34:30.000	1	51	1	13.9	1	.267	1	90	1	51.3	1
									1980-02-28T02:39:30.000	1	51	1	13.9	1	.335	1	96	1	51.3	1
									1980-02-28T02:44:30.000	1	51	1	13.9	1	.318	1	98	1	51.3	1
									1980-02-28T02:49:30.000	1	51	1	13.9	1	.284	1	56	1	51.3	1
									1980-02-28T02:54:30.000	1	51	1	13.9	1	.403	1	45	3	51.3	1
									1980-02-28T02:59:30.000	1	51	1	13.9	1	.318	1	56	1	51.7	1
									1980-02-28T03:04:30.000	1	51	1	13.9	1	.506	1	84	3	51.7	1
									1980-02-28T03:09:30.000	1	51	1	14	1	.626	1	68	1	51.7	1
									1980-02-28T03:14:30.000	1	51	1	14	1	.592	1	59	1	51.7	1
									1980-02-28T03:19:30.000	1	51	1	14	1	.677	1	65	1	51.7	1
									1980-02-28T03:24:30.000	1	51	1	14	1	.66	1	51	3	51.7	1
									1980-02-28T03:29:30.000	1	51	1	14	1	.523	1	70	1	51.7	1
									1980-02-28T03:34:30.000	1	51	1	14	1	.421	1	79	1	51.7	1
									1980-02-28T03:39:30.000	1	51	1	14	1	.421	1	51	1	51.7	1
									1980-02-28T03:44:30.000	1	51	1	14	1	.421	1	28	3	51.7	1
									1980-02-28T03:49:30.000	1	51	1	14	1	.455	1	79	3	51.7	1
									1980-02-28T03:54:30.000	1	51	1	14	1	.54	1	39	3	51.7	1
									1980-02-28T03:59:30.000	1	51	1	14	1	.249	1	82	3	51.7	1
									1980-02-28T04:04:30.000	1	51	1	14	1	.181	1	39	3	51.3	1
									1980-02-28T04:09:30.000	1	51	1	14	1	.164	1	70	1	51.7	1
									1980-02-28T04:14:30.000	1	51	1	14	1	.215	1	124	3	51.7	1
									1980-02-28T04:19:30.000	1	51	1	14	1	.284	1	56	3	51.3	1
									1980-02-28T04:24:30.000	1	51	1	14.1	1	.284	1	90	1	51.7	1
									1980-02-28T04:29:30.000	1	51	1	14.1	1	.301	1	82	1	51.7	1
									1980-02-28T04:34:30.000	1	51	1	14.1	1	.318	1	87	1	51.7	1
									1980-02-28T04:39:30.000	1	51	1	14.1	1	.318	1	84	1	51.7	1
									1980-02-28T04:44:30.000	1	51	1	14.1	1	.181	1	149	3	51.7	1
									1980-02-28T04:49:30.000	1	51	1	14.1	1	.147	1	59	3	51.7	1
									1980-02-28T04:54:30.000	1	51	1	14.1	1	.061	1	141	3	51.7	1
									1980-02-28T04:59:30.000	1	51	1	14.1	1	.112	1	76	1	51.7	1
									1980-02-28T05:04:30.000	1	51	1	14.1	1	.198	1	59	1	51.7	1
									1980-02-28T05:09:30.000	1	51	1	14.1	1	.181	1	59	1	51.7	1
									1980-02-28T05:14:30.000	1	51	1	14.1	1	.164	1	20	3	51.7	1
									1980-02-28T05:19:30.000	1	51	1	14.1	1	.284	3	39	3	51.7	1
									1980-02-28T05:24:30.000	1	51	1	14.1	1	.164	1	8	3	51.7	1
									1980-02-28T05:29:30.000	1	51	1	14	1	.078	1	217	1	51.7	1
									1980-02-28T05:34:30.000	1	51	1	14	1	.027	1	208	1	51.7	1
									1980-02-28T05:39:30.000	1	51	1	13.9	1	.232	1	96	3	51.7	1
									1980-02-28T05:44:30.000	1	51	1	13.9	1	.489	1	118	1	51.7	1
									1980-02-28T05:49:30.000	1	51	1	13.9	1	.421	1	113	1	51.7	1
									1980-02-28T05:54:30.000	1	51	1	13.9	1	.301	1	143	1	51.7	1
									1980-02-28T05:59:30.000	1	51	1	13.9	1	.198	1	169	1	51.7	1
									1980-02-28T06:04:30.000	1	51	1	13.9	1	.232	1	214	3	51.7	1
									1980-02-28T06:09:30.000	1	51	1	13.9	1	.147	1	194	1	51.7	1
									1980-02-28T06:14:30.000	1	51	1	13.9	1	.147	1	197	1	51.7	1
									1980-02-28T06:19:30.000	1	51	1	13.9	1	.215	1	217	1	51.7	1
									1980-02-28T06:24:30.000	1	51	1	13.9	1	.249	1	250	1	51.7	1
									1980-02-28T06:29:30.000	1	51	1	13.9	1	.232	1	250	1	51.7	1
									1980-02-28T06:34:30.000	1	51	1	13.9	1	.301	1	245	1	51.7	1
									1980-02-28T06:39:30.000	1	51	1	13.9	1	.301	1	262	3	51.7	1
									1980-02-28T06:44:30.000	1	51	1	13.9	1	.318	1	233	1	51.7	1
									1980-02-28T06:49:30.000	1	51	1	13.9	1	.369	1	219	1	51.7	1
									1980-02-28T06:54:30.000	1	51	1	13.9	1	.438	1	222	1	51.7	1
									1980-02-28T06:59:30.000	1	51	1	13.9	1	.421	1	231	1	51.7	1
									1980-02-28T07:04:30.000	1	51	1	13.9	1	.352	1	228	1	51.7	1
									1980-02-28T07:09:30.000	1	51	1	13.9	1	.369	1	245	3	51.7	1
									1980-02-28T07:14:30.000	1	51	1	13.9	1	.352	1	233	1	51.7	1
									1980-02-28T07:19:30.000	1	51	1	13.9	1	.369	1	239	1	51.7	1
									1980-02-28T07:24:30.000	1	51	1	13.9	1	.369	1	245	1	51.7	1
									1980-02-28T07:29:30.000	1	51	1	13.9	1	.472	1	248	1	51.7	1
									1980-02-28T07:34:30.000	1	51	1	13.8	1	.472	1	236	3	51.7	1
									1980-02-28T07:39:30.000	1	51	1	13.8	1	.455	1	250	3	51.7	1
									1980-02-28T07:44:30.000	1	51	1	13.8	1	.557	1	231	1	51.7	1
									1980-02-28T07:49:30.000	1	51	1	13.8	1	.575	1	231	1	51.7	1
									1980-02-28T07:54:30.000	1	51	1	13.8	1	.626	1	250	1	51.7	1
									1980-02-28T07:59:30.000	1	51	1	13.8	1	.712	1	248	1	51.7	1
									1980-02-28T08:04:30.000	1	51	1	13.8	1	.677	1	245	1	51.7	1
									1980-02-28T08:09:30.000	1	51	1	13.8	1	.643	1	256	1	51.7	1
									1980-02-28T08:14:30.000	1	51	1	13.8	1	.694	1	264	1	51.7	1
									1980-02-28T08:19:30.000	1	51	1	13.8	1	.66	1	242	1	51.7	1
									1980-02-28T08:24:30.000	1	51	1	13.8	1	.729	1	250	1	51.7	1
									1980-02-28T08:29:30.000	1	51	1	13.8	1	.712	1	228	3	51.7	1
									1980-02-28T08:34:30.000	1	51	1	13.8	1	.729	1	245	1	52.1	1
									1980-02-28T08:39:30.000	1	51	1	13.8	1	.729	1	253	1	51.7	1
									1980-02-28T08:44:30.000	1	51	1	13.8	1	.814	1	222	3	51.7	1
									1980-02-28T08:49:30.000	1	51	1	13.8	1	.797	1	236	3	51.7	1
									1980-02-28T08:54:30.000	1	51	1	13.8	1	.78	1	217	3	52.1	1
									1980-02-28T08:59:30.000	1	51	1	13.8	1	.729	1	253	3	51.7	1
									1980-02-28T09:04:30.000	1	51	1	13.8	1	.694	1	231	1	51.7	1
									1980-02-28T09:09:30.000	1	51	1	13.8	1	.746	1	231	1	52.1	1
									1980-02-28T09:14:30.000	1	51	1	13.8	1	.763	1	233	1	51.7	1
									1980-02-28T09:19:30.000	1	51	1	13.8	1	.609	1	211	3	51.7	1
									1980-02-28T09:24:30.000	1	51	1	13.8	1	.66	1	225	1	51.7	1
									1980-02-28T09:29:30.000	1	51	1	13.8	1	.729	1	222	1	51.7	1
									1980-02-28T09:34:30.000	1	51	1	13.8	1	.66	1	239	3	51.7	1
									1980-02-28T09:39:30.000	1	51	1	13.8	1	.66	1	219	3	51.7	1
									1980-02-28T09:44:30.000	1	51	1	13.8	1	.575	1	245	3	51.7	1
									1980-02-28T09:49:30.000	1	51	1	13.8	1	.677	1	211	3	51.7	1
									1980-02-28T09:54:30.000	1	51	1	13.8	1	.746	1	233	1	51.7	1
									1980-02-28T09:59:30.000	1	51	1	13.8	1	.506	1	225	1	51.7	1
									1980-02-28T10:04:30.000	1	51	1	13.8	1	.438	1	200	3	51.7	1
									1980-02-28T10:09:30.000	1	51	1	13.8	1	.626	1	250	3	51.7	1
									1980-02-28T10:14:30.000	1	51	1	13.8	1	.592	1	231	3	51.7	1
									1980-02-28T10:19:30.000	1	51	1	13.8	1	.438	1	250	1	51.7	1
									1980-02-28T10:24:30.000	1	51	1	13.8	1	.403	1	253	1	51.7	1
									1980-02-28T10:29:30.000	1	51	1	13.8	1	.54	1	239	1	51.7	1
									1980-02-28T10:34:30.000	1	51	1	13.8	1	.472	1	242	1	51.7	1
									1980-02-28T10:39:30.000	1	51	1	13.8	1	.489	1	222	3	51.7	1
									1980-02-28T10:44:30.000	1	51	1	13.8	1	.592	1	239	3	51.7	1
									1980-02-28T10:49:30.000	1	51	1	13.8	1	.54	1	225	3	51.7	1
									1980-02-28T10:54:30.000	1	51	1	13.8	1	.403	1	239	1	51.7	1
									1980-02-28T10:59:30.000	1	51	1	13.8	1	.352	1	259	3	51.7	1
									1980-02-28T11:04:30.000	1	51	1	13.8	1	.369	1	236	1	51.7	1
									1980-02-28T11:09:30.000	1	51	1	13.8	1	.335	1	228	1	51.3	1
									1980-02-28T11:14:30.000	1	51	1	13.8	1	.232	3	253	3	51.3	1
									1980-02-28T11:19:30.000	1	51	1	13.8	1	.352	1	231	3	51.3	1
									1980-02-28T11:24:30.000	1	51	1	13.9	1	.369	1	253	1	51.3	1
									1980-02-28T11:29:30.000	1	51	1	13.8	1	.249	1	253	1	51.3	1
									1980-02-28T11:34:30.000	1	51	1	13.8	1	.301	1	233	3	51.3	1
									1980-02-28T11:39:30.000	1	51	1	13.8	1	.284	1	250	1	51.3	1
									1980-02-28T11:44:30.000	1	51	1	13.8	1	.232	1	250	1	51.3	1
									1980-02-28T11:49:30.000	1	51	1	13.8	1	.249	1	267	3	51.3	1
									1980-02-28T11:54:30.000	1	51	1	13.8	1	.249	1	250	3	51.3	1
									1980-02-28T11:59:30.000	1	51	1	13.8	1	.215	1	273	3	51.3	1
									1980-02-28T12:04:30.000	1	51	1	13.8	1	.181	1	242	1	51.3	1
									1980-02-28T12:09:30.000	1	51	1	13.8	1	.112	1	233	1	51.3	1
									1980-02-28T12:14:30.000	1	51	1	13.8	1	.044	1	315	3	51.3	1
									1980-02-28T12:19:30.000	1	51	1	13.8	1	.13	1	262	3	51.3	1
									1980-02-28T12:24:30.000	1	51	1	13.8	1	.095	1	284	1	51.3	1
									1980-02-28T12:29:30.000	1	51	1	13.8	1	.112	1	295	1	51.3	1
									1980-02-28T12:34:30.000	1	51	1	13.8	1	.112	1	298	1	51.3	1
									1980-02-28T12:39:30.000	1	51	1	13.8	1	.112	1	295	1	51.3	1
									1980-02-28T12:44:30.000	1	51	1	13.8	1	.078	1	225	1	51.3	1
									1980-02-28T12:49:30.000	1	51	1	13.8	1	.01	1	188	3	51.3	1
									1980-02-28T12:54:30.000	1	51	1	13.8	1	.01	1	256	3	51.3	1
									1980-02-28T12:59:30.000	1	51	1	13.8	1	.01	1	11	3	51.3	1
									1980-02-28T13:04:30.000	1	51	1	13.8	1	.027	1	267	1	51.3	1
									1980-02-28T13:09:30.000	1	51	1	13.8	1	.061	1	307	1	51.3	1
									1980-02-28T13:14:30.000	1	51	1	13.8	1	.027	1	329	3	51.3	1
									1980-02-28T13:19:30.000	1	51	1	13.8	1	.027	1	307	1	51.3	1
									1980-02-28T13:24:30.000	1	51	1	13.8	1	.01	1	312	1	51.3	1
									1980-02-28T13:29:30.000	1	51	1	13.8	1	.01	1	315	1	51.3	1
									1980-02-28T13:34:30.000	1	51	1	13.8	1	.027	1	323	1	51.3	1
									1980-02-28T13:39:30.000	1	51	1	13.8	1	.027	1	307	3	51.3	1
									1980-02-28T13:44:30.000	1	51	1	13.8	1	.061	1	321	1	51.3	1
									1980-02-28T13:49:30.000	1	51	1	13.8	1	.061	1	349	1	51.3	1
									1980-02-28T13:54:30.000	1	51	1	13.8	1	.061	1	354	1	51.3	1
									1980-02-28T13:59:30.000	1	51	1	13.8	1	.078	1	14	1	51.3	1
									1980-02-28T14:04:30.000	1	51	1	13.8	1	.095	1	11	1	51.3	1
									1980-02-28T14:09:30.000	1	51	1	13.8	1	.13	1	31	1	51.3	1
									1980-02-28T14:14:30.000	1	51	1	13.8	1	.164	1	25	1	51.3	1
									1980-02-28T14:19:30.000	1	51	1	13.8	1	.147	1	349	3	51.3	1
									1980-02-28T14:24:30.000	1	51	1	13.9	1	.232	1	51	1	51.3	1
									1980-02-28T14:29:30.000	1	51	1	13.9	1	.078	3	6	3	51.3	1
									1980-02-28T14:34:30.000	1	51	1	13.9	1	.215	1	42	1	51.3	1
									1980-02-28T14:39:30.000	1	51	1	13.9	1	.267	1	34	1	51.3	1
									1980-02-28T14:44:30.000	1	51	1	13.9	1	.232	1	37	1	51.3	1
									1980-02-28T14:49:30.000	1	51	1	13.9	1	.215	1	42	1	51.3	1
									1980-02-28T14:54:30.000	1	51	1	13.9	1	.198	1	70	1	51.3	1
									1980-02-28T14:59:30.000	1	51	1	13.9	1	.061	1	107	3	51.3	1
									1980-02-28T15:04:30.000	1	51	1	13.9	1	.147	1	62	1	51.3	1
									1980-02-28T15:09:30.000	1	51	1	13.8	1	.301	1	70	1	51.3	1
									1980-02-28T15:14:30.000	1	51	1	13.8	1	.318	1	104	1	51.3	1
									1980-02-28T15:19:30.000	1	51	1	13.9	1	.061	1	113	1	51.3	1
									1980-02-28T15:24:30.000	1	51	1	13.9	1	.147	1	127	3	51.3	1
									1980-02-28T15:29:30.000	1	51	1	13.9	1	.095	1	59	3	51.3	1
									1980-02-28T15:34:30.000	1	51	1	13.8	1	.181	1	84	3	51.3	1
									1980-02-28T15:39:30.000	1	51	1	13.9	1	.284	1	73	1	51.3	1
									1980-02-28T15:44:30.000	1	51	1	13.8	1	.318	1	79	1	51.3	1
									1980-02-28T15:49:30.000	1	51	1	13.9	1	.284	1	79	1	51.3	1
									1980-02-28T15:54:30.000	1	51	1	13.9	1	.267	1	87	1	51.3	1
									1980-02-28T15:59:30.000	1	51	1	13.9	1	.232	1	82	1	51.3	1
									1980-02-28T16:04:30.000	1	51	1	13.9	1	.232	1	82	1	51.3	1
									1980-02-28T16:09:30.000	1	51	1	13.9	1	.215	1	79	1	51.3	1
									1980-02-28T16:14:30.000	1	51	1	13.9	1	.267	1	68	3	51.3	1
									1980-02-28T16:19:30.000	1	51	1	13.9	1	.249	1	79	3	51.7	1
									1980-02-28T16:24:30.000	1	51	1	13.9	1	.249	1	65	1	51.7	1
									1980-02-28T16:29:30.000	1	51	1	13.9	1	.352	1	56	1	51.7	1
									1980-02-28T16:34:30.000	1	51	1	13.9	1	.284	1	90	3	51.7	1
									1980-02-28T16:39:30.000	1	51	1	13.9	1	.438	1	68	1	51.7	1
									1980-02-28T16:44:30.000	1	51	1	13.9	1	.386	1	73	1	51.7	1
