
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEE	UXE00	*	1980-06-05T10:20:00.000	15.6471667	38.2366667	300942	120	157	1980-06-05T10:20:00.000	1	37	1	15.7	1	.574	1	113	1
									1980-06-05T10:25:00.000	1	37	1	15.7	1	.158	1	113	1
									1980-06-05T10:30:00.000	1	37	1	15.8	1	.118	1	113	1
									1980-06-05T10:35:00.000	1	37	1	15.9	1	.11	1	96	1
									1980-06-05T10:40:00.000	1	37	1	15.9	1	.097	1	96	1
									1980-06-05T10:45:00.000	1	37	1	15.8	1	.097	1	98	1
									1980-06-05T10:50:00.000	1	37	1	15.9	1	.062	1	107	1
									1980-06-05T10:55:00.000	1	37	1	16.1	1	.062	1	143	1
									1980-06-05T11:00:00.000	1	37	1	16.2	1	.088	1	186	1
									1980-06-05T11:05:00.000	1	37	1	16.4	1	.079	1	203	1
									1980-06-05T11:10:00.000	1	37	1	16.4	1	.097	1	200	1
									1980-06-05T11:15:00.000	1	37	1	16.4	1	.149	1	208	1
									1980-06-05T11:20:00.000	1	37	1	16.5	1	.188	1	214	1
									1980-06-05T11:25:00.000	1	37	1	16.6	1	.279	1	228	1
									1980-06-05T11:30:00.000	1	37	1	16.3	1	.323	1	231	1
									1980-06-05T11:35:00.000	1	37	1	16	1	.296	1	225	1
									1980-06-05T11:40:00.000	1	37	1	16.1	1	.279	1	231	1
									1980-06-05T11:45:00.000	1	37	1	16.2	1	.37	1	233	1
									1980-06-05T11:50:00.000	1	37	1	16.2	1	.435	1	239	1
									1980-06-05T11:55:00.000	1	37	1	16.3	1	.453	1	242	1
									1980-06-05T12:00:00.000	1	37	1	16.3	1	.509	1	245	1
									1980-06-05T12:05:00.000	1	37	1	16.3	1	.492	1	248	1
									1980-06-05T12:10:00.000	1	37	1	16.3	1	.461	1	250	1
									1980-06-05T12:15:00.000	1	37	1	16.4	1	.544	1	253	1
									1980-06-05T12:20:00.000	1	37	1	16.4	1	.553	1	259	1
									1980-06-05T12:25:00.000	1	37	1	16.4	1	.531	1	262	1
									1980-06-05T12:30:00.000	1	37	1	16.4	1	.535	1	264	1
									1980-06-05T12:35:00.000	1	37	1	16.4	1	.553	1	262	1
									1980-06-05T12:40:00.000	1	37	1	16.4	1	.553	1	262	1
									1980-06-05T12:45:00.000	1	37	1	16.5	1	.592	1	262	1
									1980-06-05T12:50:00.000	1	37	1	16.5	1	.613	1	262	1
									1980-06-05T12:55:00.000	1	37	1	16.5	1	.626	1	264	1
									1980-06-05T13:00:00.000	1	37	1	16.5	1	.652	1	262	1
									1980-06-05T13:05:00.000	1	37	1	16.5	1	.678	1	259	1
									1980-06-05T13:10:00.000	1	37	1	16.5	1	.705	1	262	1
									1980-06-05T13:15:00.000	1	37	1	16.6	1	.752	1	262	1
									1980-06-05T13:20:00.000	1	37	1	16.6	1	.748	1	259	1
									1980-06-05T13:25:00.000	1	37	1	16.7	1	.761	1	262	1
									1980-06-05T13:30:00.000	1	37	1	16.6	1	.783	1	262	1
									1980-06-05T13:35:00.000	1	37	1	16.5	1	.796	1	256	1
									1980-06-05T13:40:00.000	1	37	1	16.5	1	.835	1	253	1
									1980-06-05T13:45:00.000	1	37	1	16.6	1	.835	1	253	1
									1980-06-05T13:50:00.000	1	37	1	16.7	1	.843	1	248	1
									1980-06-05T13:55:00.000	1	37	1	16.8	1	.856	1	250	1
									1980-06-05T14:00:00.000	1	37	1	16.8	1	.861	1	253	1
									1980-06-05T14:05:00.000	1	37	1	16.8	1	.852	1	253	1
									1980-06-05T14:10:00.000	1	37	1	16.9	1	.874	1	253	1
									1980-06-05T14:15:00.000	1	37	1	17.1	1	.887	1	248	1
									1980-06-05T14:20:00.000	1	37	1	17	1	.878	1	253	1
									1980-06-05T14:25:00.000	1	37	1	16.9	1	.878	1	253	1
									1980-06-05T14:30:00.000	1	37	1	17	1	.878	1	253	1
									1980-06-05T14:35:00.000	1	37	1	17.1	1	.887	1	250	1
									1980-06-05T14:40:00.000	1	37	1	17	1	.861	1	253	1
