
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
DIBAG3	DIB30	*	1982-10-01T13:09:00.000	15.2153333	37.1745	300847	120	12	1982-10-01T13:09:00.000	1	7	1	25.6	1	.033	1	141	1
									1982-10-01T13:19:00.000	1	7	1	25.6	1	.033	1	90	1
									1982-10-01T13:29:00.000	1	7	1	25.5	1	.042	1	84	1
									1982-10-01T13:39:00.000	1	7	1	25.6	1	.05	1	96	1
									1982-10-01T13:49:00.000	1	7	1	25.6	1	.05	1	90	1
									1982-10-01T13:59:00.000	1	7	1	25.6	1	.044	1	93	1
									1982-10-01T14:09:00.000	1	7	1	25.5	1	.046	1	93	1
									1982-10-01T14:19:00.000	1	7	1	25.5	1	.05	1	98	1
									1982-10-01T14:29:00.000	1	7	1	25.6	1	.048	1	113	1
									1982-10-01T14:39:00.000	1	7	1	25.5	1	.04	1	104	1
									1982-10-01T14:49:00.000	1	7	1	25.5	1	.048	1	104	1
									1982-10-01T14:59:00.000	1	7	1	25.6	1	.044	1	96	1
									1982-10-01T15:09:00.000	1	7	1	25.6	1	.048	1	101	1
									1982-10-01T15:19:00.000	1	7	1	25.6	1	.055	1	107	1
									1982-10-01T15:29:00.000	1	7	1	25.6	1	.057	1	104	1
									1982-10-01T15:39:00.000	1	7	1	25.6	1	.05	1	107	1
									1982-10-01T15:49:00.000	1	7	1	25.6	1	.048	1	96	3
									1982-10-01T15:59:00.000	1	7	1	25.6	1	.055	1	110	1
									1982-10-01T16:09:00.000	1	7	1	25.6	1	.057	1	101	1
									1982-10-01T16:19:00.000	1	7	1	25.6	1	.046	1	101	1
									1982-10-01T16:29:00.000	1	7	1	25.6	1	.05	1	107	1
									1982-10-01T16:39:00.000	1	7	1	25.6	1	.048	1	113	1
									1982-10-01T16:49:00.000	1	7	1	25.5	1	.061	1	93	1
									1982-10-01T16:59:00.000	1	7	1	25.5	1	.05	1	90	1
									1982-10-01T17:09:00.000	1	7	1	25.5	1	.046	1	82	1
									1982-10-01T17:19:00.000	1	7	1	25.5	1	.042	1	76	1
									1982-10-01T17:29:00.000	1	7	1	25.6	1	.042	1	82	1
									1982-10-01T17:39:00.000	1	7	1	25.6	1	.042	1	82	1
									1982-10-01T17:49:00.000	1	7	1	25.6	1	.035	1	79	1
									1982-10-01T17:59:00.000	1	7	1	25.6	1	.031	1	65	1
									1982-10-01T18:09:00.000	1	7	1	25.6	1	.016	1	53	1
									1982-10-01T18:19:00.000	1	7	1	25.6	1	.014	1	34	3
									1982-10-01T18:29:00.000	1	7	1	25.6	1	.012	1	59	1
									1982-10-01T18:39:00.000	1	7	1	25.6	1	.01	1	56	1
									1982-10-01T18:49:00.000	1	7	1	25.6	1	.01	1	65	1
									1982-10-01T18:59:00.000	1	7	1	25.6	1	.01	1	45	3
									1982-10-01T19:09:00.000	1	7	1	25.7	1	.01	1	357	3
									1982-10-01T19:19:00.000	1	7	1	25.8	1	.014	1	8	1
									1982-10-01T19:29:00.000	1	7	1	25.8	1	.01	1	3	1
									1982-10-01T19:39:00.000	1	7	1	25.9	1	.01	1	37	1
									1982-10-01T19:49:00.000	1	7	1	25.9	1	.01	1	31	1
									1982-10-01T19:59:00.000	1	7	1	25.9	1	.01	1	56	3
									1982-10-01T20:09:00.000	1	7	1	25.9	1	.01	1	31	3
									1982-10-01T20:19:00.000	1	7	1	25.9	1	.01	1	101	1
									1982-10-01T20:29:00.000	1	7	1	25.9	1	.01	1	146	3
									1982-10-01T20:39:00.000	1	7	1	26	1	.012	1	93	1
									1982-10-01T20:49:00.000	1	7	1	26	1	.016	1	79	3
									1982-10-01T20:59:00.000	1	7	1	25.9	1	.01	1	172	1
									1982-10-01T21:09:00.000	1	7	1	25.9	1	.012	1	177	1
									1982-10-01T21:19:00.000	1	7	1	26	1	.018	1	115	3
									1982-10-01T21:29:00.000	1	7	1	25.9	1	.033	1	143	1
									1982-10-01T21:39:00.000	1	7	1	25.7	1	.018	1	143	1
									1982-10-01T21:49:00.000	1	7	1	25.8	1	.023	1	166	3
									1982-10-01T21:59:00.000	1	7	1	25.7	1	.012	1	6	1
									1982-10-01T22:09:00.000	1	7	1	25.7	1	.01	1	8	1
									1982-10-01T22:19:00.000	1	7	1	25.7	1	.01	1	25	1
									1982-10-01T22:29:00.000	1	7	1	25.7	1	.01	1	48	1
									1982-10-01T22:39:00.000	1	7	1	25.7	1	.01	1	96	1
									1982-10-01T22:49:00.000	1	7	1	25.9	1	.023	1	155	1
									1982-10-01T22:59:00.000	1	7	1	25.9	1	.012	1	174	3
									1982-10-01T23:09:00.000	1	7	1	25.8	1	.01	1	65	3
									1982-10-01T23:19:00.000	1	7	1	25.7	1	.012	1	82	1
									1982-10-01T23:29:00.000	1	7	1	25.8	1	.014	1	84	1
									1982-10-01T23:39:00.000	1	7	1	25.8	1	.012	1	96	1
									1982-10-01T23:49:00.000	1	7	1	25.8	1	.01	1	90	1
									1982-10-01T23:59:00.000	1	7	1	25.8	1	.012	1	115	3
									1982-10-02T00:09:00.000	1	7	1	25.8	1	.027	1	104	1
									1982-10-02T00:19:00.000	1	7	1	25.8	1	.035	1	113	1
									1982-10-02T00:29:00.000	1	7	1	25.8	1	.055	1	121	1
									1982-10-02T00:39:00.000	1	7	1	25.8	1	.057	1	132	1
									1982-10-02T00:49:00.000	1	7	1	25.9	1	.057	1	132	1
									1982-10-02T00:59:00.000	1	7	1	25.8	1	.061	1	129	1
									1982-10-02T01:09:00.000	1	7	1	25.7	1	.044	1	129	1
									1982-10-02T01:19:00.000	1	7	1	25.7	1	.042	1	132	1
									1982-10-02T01:29:00.000	1	7	1	25.8	1	.055	1	127	1
									1982-10-02T01:39:00.000	1	7	1	25.8	1	.065	1	149	3
									1982-10-02T01:49:00.000	1	7	1	25.8	1	.068	1	135	1
									1982-10-02T01:59:00.000	1	7	1	25.7	1	.072	1	121	1
									1982-10-02T02:09:00.000	1	7	1	25.6	1	.074	1	121	1
									1982-10-02T02:19:00.000	1	7	1	25.6	1	.076	1	115	1
									1982-10-02T02:29:00.000	1	7	1	25.7	1	.074	1	107	1
									1982-10-02T02:39:00.000	1	7	1	25.7	1	.07	1	107	1
									1982-10-02T02:49:00.000	1	7	1	25.7	1	.053	1	87	1
									1982-10-02T02:59:00.000	1	7	1	25.7	1	.042	1	68	3
									1982-10-02T03:09:00.000	1	7	1	25.7	1	.05	1	84	1
									1982-10-02T03:19:00.000	1	7	1	25.8	1	.042	1	84	1
									1982-10-02T03:29:00.000	1	7	1	25.7	1	.042	1	65	1
									1982-10-02T03:39:00.000	1	7	1	25.7	1	.02	1	53	3
									1982-10-02T03:49:00.000	1	7	1	25.7	1	.016	1	70	1
									1982-10-02T03:59:00.000	1	7	1	25.6	1	.025	1	62	1
									1982-10-02T04:09:00.000	1	7	1	25.7	1	.023	1	53	1
									1982-10-02T04:19:00.000	1	7	1	25.6	1	.012	1	34	3
									1982-10-02T04:29:00.000	1	7	1	25.6	1	.01	1	45	1
									1982-10-02T04:39:00.000	1	7	1	25.5	1	.01	1	326	3
									1982-10-02T04:49:00.000	1	7	1	25.5	1	.01	1	312	1
									1982-10-02T04:59:00.000	1	7	1	25.5	1	.01	1	321	1
									1982-10-02T05:09:00.000	1	7	1	25.4	1	.012	1	301	1
									1982-10-02T05:19:00.000	1	7	1	25.6	1	.031	1	309	1
									1982-10-02T05:29:00.000	1	7	1	25.7	1	.035	1	304	1
									1982-10-02T05:39:00.000	1	7	1	25.7	1	.031	1	329	1
									1982-10-02T05:49:00.000	1	7	1	25.7	1	.016	1	323	1
									1982-10-02T05:59:00.000	1	7	1	25.7	1	.027	1	340	3
									1982-10-02T06:09:00.000	1	7	1	25.7	1	.02	1	329	1
									1982-10-02T06:19:00.000	1	7	1	25.7	1	.042	1	329	1
									1982-10-02T06:29:00.000	1	7	1	25.7	1	.01	1	352	3
									1982-10-02T06:39:00.000	1	7	1	25.6	1	.012	1	48	1
									1982-10-02T06:49:00.000	1	7	1	25.6	1	.01	1	48	1
									1982-10-02T06:59:00.000	1	7	1	25.7	1	.01	1	42	1
									1982-10-02T07:09:00.000	1	7	1	25.6	1	.01	1	48	1
									1982-10-02T07:19:00.000	1	7	1	25.6	1	.01	1	51	1
									1982-10-02T07:29:00.000	1	7	1	25.6	1	.025	1	62	1
									1982-10-02T07:39:00.000	1	7	1	25.6	1	.031	1	70	1
									1982-10-02T07:49:00.000	1	7	1	25.6	1	.038	1	56	1
									1982-10-02T07:59:00.000	1	7	1	25.6	1	.031	1	53	1
									1982-10-02T08:09:00.000	1	7	1	25.6	1	.035	1	62	1
									1982-10-02T08:19:00.000	1	7	1	25.6	1	.04	1	65	1
									1982-10-02T08:29:00.000	1	7	1	25.6	1	.04	1	62	1
									1982-10-02T08:39:00.000	1	7	1	25.6	1	.033	1	28	3
									1982-10-02T08:49:00.000	1	7	1	25.6	1	.018	1	48	3
