
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
IDROT E	IDTE0	*	1979-06-26T11:25:00.000	16.9316667	40.4083333	301479	120	240	1979-06-26T11:25:00.000	1	50	1	18.2	1	.118	1	228	1
									1979-06-26T11:35:00.000	1	50	1	18.2	1	.113	1	253	1
									1979-06-26T11:45:00.000	1	50	1	18.2	1	.118	1	253	1
									1979-06-26T11:55:00.000	1	50	1	18.2	1	.122	1	228	1
									1979-06-26T12:05:00.000	1	50	1	18.2	1	.118	1	225	1
									1979-06-26T12:15:00.000	1	50	1	18.2	1	.122	1	211	3
									1979-06-26T12:25:00.000	1	50	1	18.2	1	.131	1	239	1
									1979-06-26T12:35:00.000	1	50	1	18.2	1	.131	1	239	1
									1979-06-26T12:45:00.000	1	50	1	18.2	1	.127	1	233	1
									1979-06-26T12:55:00.000	1	50	1	18.2	1	.14	1	211	1
									1979-06-26T13:05:00.000	1	50	1	18.2	1	.135	1	217	1
									1979-06-26T13:15:00.000	1	50	1	18.2	1	.14	1	217	1
									1979-06-26T13:25:00.000	1	50	1	18.2	1	.135	1	236	3
									1979-06-26T13:35:00.000	1	50	1	18.2	1	.135	1	225	1
									1979-06-26T13:45:00.000	1	50	1	18.2	1	.135	1	222	1
									1979-06-26T13:55:00.000	1	50	1	18.2	1	.127	1	200	1
									1979-06-26T14:05:00.000	1	50	1	18.2	1	.135	1	200	1
									1979-06-26T14:15:00.000	1	50	1	18.2	1	.131	1	217	1
									1979-06-26T14:25:00.000	1	50	1	18.2	1	.131	1	228	3
									1979-06-26T14:35:00.000	1	50	1	18.2	1	.135	1	200	1
									1979-06-26T14:45:00.000	1	50	1	18.2	1	.131	1	205	1
									1979-06-26T14:55:00.000	1	50	1	18.2	1	.135	1	211	1
									1979-06-26T15:05:00.000	1	50	1	18.2	1	.131	1	186	3
									1979-06-26T15:15:00.000	1	50	1	18.2	1	.14	1	211	3
									1979-06-26T15:25:00.000	1	50	1	18.2	1	.135	1	197	1
									1979-06-26T15:35:00.000	1	50	1	18.2	1	.131	1	200	1
									1979-06-26T15:45:00.000	1	50	1	18.2	1	.131	1	197	1
									1979-06-26T15:55:00.000	1	50	1	18.2	1	.131	1	186	1
									1979-06-26T16:05:00.000	1	50	1	18.2	1	.14	1	183	1
									1979-06-26T16:15:00.000	1	50	1	18.2	1	.131	1	188	1
									1979-06-26T16:25:00.000	1	50	1	18.3	1	.127	1	174	3
									1979-06-26T16:35:00.000	1	50	1	18.3	1	.122	1	186	1
									1979-06-26T16:45:00.000	1	50	1	18.2	1	.135	1	186	1
									1979-06-26T16:55:00.000	1	50	1	18.2	1	.14	1	191	1
									1979-06-26T17:05:00.000	1	50	1	18.2	1	.144	1	188	1
									1979-06-26T17:15:00.000	1	50	1	18.2	1	.148	1	194	1
									1979-06-26T17:25:00.000	1	50	1	18.2	1	.153	1	203	1
									1979-06-26T17:35:00.000	1	50	1	18.2	1	.153	1	203	1
									1979-06-26T17:45:00.000	1	50	1	18.2	1	.153	1	211	1
									1979-06-26T17:55:00.000	1	50	1	18.2	1	.153	1	217	1
