
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
MTPII-MATER/I1_B_2268	I1000	*	1997-09-02T13:00:00.000	17.9895	38.478	327562	120	2368	1997-09-02T13:00:00.000	0	2268	1	.01	0	42.3	0	13.9	0		9
									1997-09-02T14:00:00.000	0	2268	1	.011	0	16	0	13.89	0		9
									1997-09-02T15:00:00.000	0	2268	1	.011	0	25.1	0	13.88	0		9
									1997-09-02T16:00:00.000	0	2268	1	.011	0	24.4	0	13.87	0		9
									1997-09-02T17:00:00.000	0	2268	1	.011	0	24	0	13.87	0		9
									1997-09-02T18:00:00.000	0	2268	1	.011	0	3.6	0	13.89	0		9
									1997-09-02T19:00:00.000	0	2268	1	.011	0	354.2	0	13.88	0		9
									1997-09-02T20:00:00.000	0	2268	1	.011	0	355.6	0	13.88	0		9
									1997-09-02T21:00:00.000	0	2268	1	.016	0	3.2	0	13.89	0		9
									1997-09-02T22:00:00.000	0	2268	1	.026	0	10	0	13.89	0		9
									1997-09-02T23:00:00.000	0	2268	1	.028	0	20.1	0	13.89	0		9
									1997-09-03T00:00:00.000	0	2268	1	.033	0	26.2	0	13.89	0		9
									1997-09-03T01:00:00.000	0	2268	1	.031	0	33	0	13.88	0		9
									1997-09-03T02:00:00.000	0	2268	1	.027	0	41.2	0	13.88	0		9
									1997-09-03T03:00:00.000	0	2268	1	.027	0	46.2	0	13.88	0		9
									1997-09-03T04:00:00.000	0	2268	1	.023	0	55.7	0	13.89	0		9
									1997-09-03T05:00:00.000	0	2268	1	.011	0	58.6	0	13.88	0		9
									1997-09-03T06:00:00.000	0	2268	1	.011	0	61.8	0	13.89	0		9
									1997-09-03T07:00:00.000	0	2268	1	.011	0	55.9	0	13.88	0		9
									1997-09-03T08:00:00.000	0	2268	1	.011	0	53.7	0	13.89	0		9
									1997-09-03T09:00:00.000	0	2268	1	.011	0	45.5	0	13.87	0		9
									1997-09-03T10:00:00.000	0	2268	1	.011	0	36.1	0	13.87	0		9
									1997-09-03T11:00:00.000	0	2268	1	.011	0	6.6	0	13.88	0		9
									1997-09-03T12:00:00.000	0	2268	1	.011	0	350.9	0	13.89	0		9
									1997-09-03T13:00:00.000	0	2268	1	.011	0	346.7	0	13.89	0		9
									1997-09-03T14:00:00.000	0	2268	1	.011	0	356.9	0	13.9	0		9
									1997-09-03T15:00:00.000	0	2268	1	.011	0	2.5	0	13.89	0		9
									1997-09-03T16:00:00.000	0	2268	1	.016	0	2.7	0	13.9	0		9
									1997-09-03T17:00:00.000	0	2268	1	.031	0	10.2	0	13.89	0		9
									1997-09-03T18:00:00.000	0	2268	1	.03	0	20.9	0	13.9	0		9
									1997-09-03T19:00:00.000	0	2268	1	.03	0	30.9	0	13.89	0		9
									1997-09-03T20:00:00.000	0	2268	1	.03	0	33.5	0	13.9	0		9
									1997-09-03T21:00:00.000	0	2268	1	.027	0	34.5	0	13.89	0		9
									1997-09-03T22:00:00.000	0	2268	1	.021	0	36.7	0	13.89	0		9
									1997-09-03T23:00:00.000	0	2268	1	.011	0	42.9	0	13.89	0		9
									1997-09-04T00:00:00.000	0	2268	1	.011	0	52.2	0	13.88	0		9
									1997-09-04T01:00:00.000	0	2268	1	.011	0	57.9	0	13.89	0		9
									1997-09-04T02:00:00.000	0	2268	1	.011	0	62.5	0	13.89	0		9
									1997-09-04T03:00:00.000	0	2268	1	.011	0	52.7	0	13.89	0		9
									1997-09-04T04:00:00.000	0	2268	1	.011	0	43.4	0	13.9	0		9
									1997-09-04T05:00:00.000	0	2268	1	.011	0	37.3	0	13.9	0		9
									1997-09-04T06:00:00.000	0	2268	1	.011	0	21	0	13.9	0		9
									1997-09-04T07:00:00.000	0	2268	1	.011	0	354.8	0	13.89	0		9
									1997-09-04T08:00:00.000	0	2268	1	.011	0	343.9	0	13.9	0		9
									1997-09-04T09:00:00.000	0	2268	1	.011	0	349.6	0	13.89	0		9
									1997-09-04T10:00:00.000	0	2268	1	.017	0	356.9	0	13.9	0		9
									1997-09-04T11:00:00.000	0	2268	1	.032	0	3	0	13.9	0		9
									1997-09-04T12:00:00.000	0	2268	1	.034	0	6.3	0	13.9	0		9
									1997-09-04T13:00:00.000	0	2268	1	.037	0	12.5	0	13.9	0		9
									1997-09-04T14:00:00.000	0	2268	1	.036	0	16.4	0	13.89	0		9
									1997-09-04T15:00:00.000	0	2268	1	.032	0	23.3	0	13.9	0		9
									1997-09-04T16:00:00.000	0	2268	1	.023	0	35.5	0	13.89	0		9
									1997-09-04T17:00:00.000	0	2268	1	.023	0	38.8	0	13.89	0		9
									1997-09-04T18:00:00.000	0	2268	1	.011	0	44	0	13.9	0		9
									1997-09-04T19:00:00.000	0	2268	1	.011	0	55.7	0	13.88	0		9
									1997-09-04T20:00:00.000	0	2268	1	.011	0	49.8	0	13.89	0		9
									1997-09-04T21:00:00.000	0	2268	1	.011	0	42.7	0	13.9	0		9
									1997-09-04T22:00:00.000	0	2268	1	.011	0	25.4	0	13.9	0		9
									1997-09-04T23:00:00.000	0	2268	1	.011	0	8.2	0	13.9	0		9
									1997-09-05T00:00:00.000	0	2268	1	.011	0	5.3	0	13.9	0		9
									1997-09-05T01:00:00.000	0	2268	1	.011	0	11.3	0	13.9	0		9
									1997-09-05T02:00:00.000	0	2268	1	.011	0	14.9	0	13.9	0		9
									1997-09-05T03:00:00.000	0	2268	1	.011	0	22.3	0	13.9	0		9
									1997-09-05T04:00:00.000	0	2268	1	.011	0	14.9	0	13.9	0		9
									1997-09-05T05:00:00.000	0	2268	1	.011	0	9.9	0	13.89	0		9
									1997-09-05T06:00:00.000	0	2268	1	.011	0	3.5	0	13.9	0		9
									1997-09-05T07:00:00.000	0	2268	1	.017	0	4.1	0	13.9	0		9
									1997-09-05T08:00:00.000	0	2268	1	.032	0	11.2	0	13.9	0		9
									1997-09-05T09:00:00.000	0	2268	1	.027	0	20.3	0	13.9	0		9
									1997-09-05T10:00:00.000	0	2268	1	.027	0	26.1	0	13.9	0		9
									1997-09-05T11:00:00.000	0	2268	1	.027	0	29.8	0	13.9	0		9
									1997-09-05T12:00:00.000	0	2268	1	.015	0	33.6	0	13.9	0		9
									1997-09-05T13:00:00.000	0	2268	1	.011	0	29.7	0	13.89	0		9
									1997-09-05T14:00:00.000	0	2268	1	.011	0	34.1	0	13.89	0		9
									1997-09-05T15:00:00.000	0	2268	1	.011	0	40.2	0	13.89	0		9
									1997-09-05T16:00:00.000	0	2268	1	.011	0	50.6	0	13.9	0		9
									1997-09-05T17:00:00.000	0	2268	1	.011	0	60.2	0	13.9	0		9
									1997-09-05T18:00:00.000	0	2268	1	.011	0	68.1	0	13.89	0		9
									1997-09-05T19:00:00.000	0	2268	1	.011	0	81.7	0	13.9	0		9
									1997-09-05T20:00:00.000	0	2268	1	.011	0	47.8	0	13.9	0		9
									1997-09-05T21:00:00.000	0	2268	1	.011	0	13.1	0	13.9	0		9
									1997-09-05T22:00:00.000	0	2268	1	.011	0	3.1	0	13.9	0		9
									1997-09-05T23:00:00.000	0	2268	1	.011	0	358.6	0	13.9	0		9
									1997-09-06T00:00:00.000	0	2268	1	.019	0	.2	0	13.9	0		9
									1997-09-06T01:00:00.000	0	2268	1	.033	0	5.2	0	13.9	0		9
									1997-09-06T02:00:00.000	0	2268	1	.029	0	13.5	0	13.9	0		9
									1997-09-06T03:00:00.000	0	2268	1	.027	0	17.6	0	13.9	0		9
									1997-09-06T04:00:00.000	0	2268	1	.026	0	19.7	0	13.9	0		9
									1997-09-06T05:00:00.000	0	2268	1	.031	0	26.3	0	13.9	0		9
									1997-09-06T06:00:00.000	0	2268	1	.024	0	32.7	0	13.89	0		9
									1997-09-06T07:00:00.000	0	2268	1	.011	0	38	0	13.9	0		9
									1997-09-06T08:00:00.000	0	2268	1	.011	0	41.4	0	13.9	0		9
									1997-09-06T09:00:00.000	0	2268	1	.011	0	50.5	0	13.89	0		9
									1997-09-06T10:00:00.000	0	2268	1	.011	0	40.7	0	13.9	0		9
									1997-09-06T11:00:00.000	0	2268	1	.011	0	32.3	0	13.89	0		9
									1997-09-06T12:00:00.000	0	2268	1	.011	0	21.8	0	13.88	0		9
									1997-09-06T13:00:00.000	0	2268	1	.011	0	23.6	0	13.88	0		9
									1997-09-06T14:00:00.000	0	2268	1	.011	0	23.3	0	13.89	0		9
									1997-09-06T15:00:00.000	0	2268	1	.011	0	23.2	0	13.88	0		9
									1997-09-06T16:00:00.000	0	2268	1	.011	0	22.8	0	13.89	0		9
									1997-09-06T17:00:00.000	0	2268	1	.011	0	35.3	0	13.9	0		9
									1997-09-06T18:00:00.000	0	2268	1	.011	0	38.9	0	13.89	0		9
									1997-09-06T19:00:00.000	0	2268	1	.011	0	46.5	0	13.89	0		9
									1997-09-06T20:00:00.000	0	2268	1	.011	0	49.9	0	13.9	0		9
									1997-09-06T21:00:00.000	0	2268	1	.011	0	37.8	0	13.9	0		9
									1997-09-06T22:00:00.000	0	2268	1	.011	0	25.8	0	13.9	0		9
									1997-09-06T23:00:00.000	0	2268	1	.011	0	18.5	0	13.9	0		9
									1997-09-07T00:00:00.000	0	2268	1	.011	0	18	0	13.89	0		9
									1997-09-07T01:00:00.000	0	2268	1	.011	0	18.4	0	13.88	0		9
									1997-09-07T02:00:00.000	0	2268	1	.011	0	12.6	0	13.88	0		9
									1997-09-07T03:00:00.000	0	2268	1	.011	0	19.1	0	13.89	0		9
									1997-09-07T04:00:00.000	0	2268	1	.011	0	21.6	0	13.89	0		9
									1997-09-07T05:00:00.000	0	2268	1	.011	0	30.5	0	13.89	0		9
