
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXEE	UXE00	*	1980-06-05T10:12:00.000	15.6471667	38.2366667	300944	120	157	1980-06-05T10:12:00.000	1	144	1	15.2	1	.837	1	236	1
									1980-06-05T10:17:00.000	1	144	1	15.2	1	.431	1	236	1
									1980-06-05T10:22:00.000	1	144	1	15.2	1	.462	1	242	1
									1980-06-05T10:27:00.000	1	144	1	15.1	1	.466	1	256	1
									1980-06-05T10:32:00.000	1	144	1	15.1	1	.528	1	256	1
									1980-06-05T10:37:00.000	1	144	1	15	1	.502	1	259	1
									1980-06-05T10:42:00.000	1	144	1	15	1	.493	1	256	1
									1980-06-05T10:47:00.000	1	144	1	15	1	.546	1	253	1
									1980-06-05T10:52:00.000	1	144	1	15	1	.55	1	253	1
									1980-06-05T10:57:00.000	1	144	1	15	1	.502	1	256	1
									1980-06-05T11:02:00.000	1	144	1	15	1	.515	1	245	1
									1980-06-05T11:07:00.000	1	144	1	15	1	.537	1	253	1
									1980-06-05T11:12:00.000	1	144	1	15	1	.502	1	253	1
									1980-06-05T11:17:00.000	1	144	1	15	1	.484	1	256	1
									1980-06-05T11:22:00.000	1	144	1	15	1	.51	1	259	1
									1980-06-05T11:27:00.000	1	144	1	14.9	1	.462	1	250	1
									1980-06-05T11:32:00.000	1	144	1	14.9	1	.471	1	262	1
									1980-06-05T11:37:00.000	1	144	1	14.9	1	.466	1	262	1
									1980-06-05T11:42:00.000	1	144	1	14.9	1	.475	1	264	1
									1980-06-05T11:47:00.000	1	144	1	14.8	1	.44	1	273	1
									1980-06-05T11:52:00.000	1	144	1	14.8	1	.435	1	270	1
									1980-06-05T11:57:00.000	1	144	1	14.8	1	.466	1	264	1
									1980-06-05T12:02:00.000	1	144	1	14.8	1	.44	1	262	1
									1980-06-05T12:07:00.000	1	144	1	14.8	1	.471	1	256	1
