
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET
ULIXE0	UX000	*	1979-12-07T15:11:00.000	15.615	38.2328333	300881	120	137	1979-12-07T15:11:00.000	1	109	1	14.8	1	.66	1	253	1
									1979-12-07T15:16:00.000	1	109	1	14.8	1	.677	1	267	1
									1979-12-07T15:21:00.000	1	109	1	14.9	1	.592	1	264	1
									1979-12-07T15:26:00.000	1	109	1	14.8	1	.592	1	287	3
									1979-12-07T15:31:00.000	1	109	1	14.8	1	.489	1	262	1
									1979-12-07T15:36:00.000	1	109	1	14.7	1	.54	1	267	1
									1979-12-07T15:41:00.000	1	109	1	14.7	1	.472	1	273	1
									1979-12-07T15:46:00.000	1	109	1	14.7	1	.438	1	309	3
									1979-12-07T15:51:00.000	1	109	1	14.8	1	.249	1	34	1
									1979-12-07T15:56:00.000	1	109	1	14.8	1	.147	1	37	1
									1979-12-07T16:01:00.000	1	109	1	14.7	1	.232	1	6	1
									1979-12-07T16:06:00.000	1	109	1	14.7	1	.232	1	11	1
									1979-12-07T16:11:00.000	1	109	1	14.7	1	.215	1	0	3
									1979-12-07T16:16:00.000	1	109	1	14.6	1	.164	1	11	1
									1979-12-07T16:21:00.000	1	109	1	14.6	1	.13	1	14	1
									1979-12-07T16:26:00.000	1	109	1	14.6	1	.147	1	11	1
									1979-12-07T16:31:00.000	1	109	1	14.6	1	.147	1	14	1
									1979-12-07T16:36:00.000	1	109	1	14.6	1	.147	1	6	1
									1979-12-07T16:41:00.000	1	109	1	14.6	1	.164	1	3	1
									1979-12-07T16:46:00.000	1	109	1	14.7	1	.215	1	25	3
									1979-12-07T16:51:00.000	1	109	1	14.7	1	.249	1	3	3
									1979-12-07T16:56:00.000	1	109	1	14.7	1	.301	1	357	1
									1979-12-07T17:01:00.000	1	109	1	14.7	1	.386	1	354	1
									1979-12-07T17:06:00.000	1	109	1	14.7	1	.455	1	343	1
									1979-12-07T17:11:00.000	1	109	1	14.6	1	.438	1	340	1
									1979-12-07T17:16:00.000	1	109	1	14.6	1	.369	1	352	3
									1979-12-07T17:21:00.000	1	109	1	14.6	1	.386	1	6	1
									1979-12-07T17:26:00.000	1	109	1	14.5	1	.335	1	0	1
									1979-12-07T17:31:00.000	1	109	1	14.5	1	.386	1	357	1
									1979-12-07T17:36:00.000	1	109	1	14.4	1	.472	1	352	1
									1979-12-07T17:41:00.000	1	109	1	14.5	1	.489	1	354	1
									1979-12-07T17:46:00.000	1	109	1	14.5	1	.438	1	357	1
									1979-12-07T17:51:00.000	1	109	1	14.4	1	.403	1	3	3
									1979-12-07T17:56:00.000	1	109	1	14.4	1	.335	1	14	1
									1979-12-07T18:01:00.000	1	109	1	14.4	1	.232	1	25	3
									1979-12-07T18:06:00.000	1	109	1	14.4	1	.284	1	0	3
									1979-12-07T18:11:00.000	1	109	1	14.4	1	.284	1	352	3
									1979-12-07T18:16:00.000	1	109	1	14.5	1	.284	1	11	3
									1979-12-07T18:21:00.000	1	109	1	14.4	1	.284	1	25	3
									1979-12-07T18:26:00.000	1	109	1	14.5	1	.249	1	14	3
									1979-12-07T18:31:00.000	1	109	1	14.5	1	.267	1	28	1
									1979-12-07T18:36:00.000	1	109	1	14.5	1	.181	1	53	3
									1979-12-07T18:41:00.000	1	109	1	14.4	1	.215	1	28	1
									1979-12-07T18:46:00.000	1	109	1	14.4	1	.249	1	34	1
									1979-12-07T18:51:00.000	1	109	1	14.5	1	.249	1	28	1
									1979-12-07T18:56:00.000	1	109	1	14.4	1	.232	1	62	1
									1979-12-07T19:01:00.000	1	109	1	14.5	1	.232	1	53	1
									1979-12-07T19:06:00.000	1	109	1	14.5	1	.232	1	65	1
									1979-12-07T19:11:00.000	1	109	1	14.4	1	.198	1	76	3
									1979-12-07T19:16:00.000	1	109	1	14.4	1	.215	1	62	3
									1979-12-07T19:21:00.000	1	109	1	14.4	1	.164	1	93	1
									1979-12-07T19:26:00.000	1	109	1	14.4	1	.164	1	84	1
									1979-12-07T19:31:00.000	1	109	1	14.3	1	.147	1	65	3
									1979-12-07T19:36:00.000	1	109	1	14.4	1	.112	1	121	1
									1979-12-07T19:41:00.000	1	109	1	14.4	1	.147	1	113	1
									1979-12-07T19:46:00.000	1	109	1	14.4	1	.181	1	118	1
									1979-12-07T19:51:00.000	1	109	1	14.4	1	.164	1	115	1
									1979-12-07T19:56:00.000	1	109	1	14.4	1	.147	1	124	1
									1979-12-07T20:01:00.000	1	109	1	14.4	1	.13	1	132	1
									1979-12-07T20:06:00.000	1	109	1	14.4	1	.147	1	152	1
									1979-12-07T20:11:00.000	1	109	1	14.4	1	.112	1	155	1
									1979-12-07T20:16:00.000	1	109	1	14.4	1	.181	1	166	1
									1979-12-07T20:21:00.000	1	109	1	14.4	1	.164	1	177	1
									1979-12-07T20:26:00.000	1	109	1	14.4	1	.198	1	183	1
									1979-12-07T20:31:00.000	1	109	1	14.5	1	.198	1	183	1
									1979-12-07T20:36:00.000	1	109	1	14.5	1	.232	1	208	1
									1979-12-07T20:41:00.000	1	109	1	14.5	1	.215	1	214	1
									1979-12-07T20:46:00.000	1	109	1	14.5	1	.215	1	219	1
									1979-12-07T20:51:00.000	1	109	1	14.6	1	.232	1	233	1
									1979-12-07T20:56:00.000	1	109	1	14.6	1	.267	1	225	1
									1979-12-07T21:01:00.000	1	109	1	14.7	1	.318	1	233	1
									1979-12-07T21:06:00.000	1	109	1	14.8	1	.249	1	250	1
									1979-12-07T21:11:00.000	1	109	1	14.9	1	.386	1	256	1
									1979-12-07T21:16:00.000	1	109	1	14.9	1	.352	1	262	1
									1979-12-07T21:21:00.000	1	109	1	15.1	1	.301	1	270	1
									1979-12-07T21:26:00.000	1	109	1	15.2	1	.369	1	253	3
									1979-12-07T21:31:00.000	1	109	1	15.2	1	.506	3	278	3
									1979-12-07T21:36:00.000	1	109	1	15.4	1	.403	1	264	1
									1979-12-07T21:41:00.000	1	109	1	15.5	1	.386	1	253	1
									1979-12-07T21:46:00.000	1	109	1	15.4	1	.472	1	248	1
									1979-12-07T21:51:00.000	1	109	1	15.4	1	.557	1	239	1
									1979-12-07T21:56:00.000	1	109	1	15.3	1	.523	1	233	1
									1979-12-07T22:01:00.000	1	109	1	15.1	1	.369	1	188	3
									1979-12-07T22:06:00.000	1	109	1	15	1	.421	1	205	1
									1979-12-07T22:11:00.000	1	109	1	15	1	.489	1	208	1
									1979-12-07T22:16:00.000	1	109	1	14.8	1	.506	1	211	1
