
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
MTPII-MATER/I1_D_1155	I1000	*	1998-08-24T07:00:00.000	17.9903333	38.4678333	327565	120	2379	1998-08-24T07:00:00.000	0	1224	1		9		9	13.65	0		9
									1998-08-24T08:00:00.000	0	1224	1	.52	0	93	0	13.65	0		9
									1998-08-24T09:00:00.000	0	1224	1	.55	0	95	0	13.65	0		9
									1998-08-24T10:00:00.000	0	1224	1	.63	0	89	0	13.65	0		9
									1998-08-24T11:00:00.000	0	1224	1	.59	0	90	0	13.65	0		9
									1998-08-24T12:00:00.000	0	1224	1	.65	0	78	0	13.65	0		9
									1998-08-24T13:00:00.000	0	1224	1	.63	0	96	0	13.65	0		9
									1998-08-24T14:00:00.000	0	1224	1	.65	0	98	0	13.65	0		9
									1998-08-24T15:00:00.000	0	1224	1	.64	0	109	0	13.66	0		9
									1998-08-24T16:00:00.000	0	1224	1	.6	0	109	0	13.65	0		9
									1998-08-24T17:00:00.000	0	1224	1	.68	0	114	0	13.65	0		9
									1998-08-24T18:00:00.000	0	1224	1	.67	0	100	0	13.68	0		9
									1998-08-24T19:00:00.000	0	1224	1	.7	0	105	0	13.68	0		9
									1998-08-24T20:00:00.000	0	1224	1	.68	0	103	0	13.68	0		9
									1998-08-24T21:00:00.000	0	1224	1	.74	0	102	0	13.68	0		9
									1998-08-24T22:00:00.000	0	1224	1	.66	0	112	0	13.68	0		9
									1998-08-24T23:00:00.000	0	1224	1	.7	0	110	0	13.68	0		9
									1998-08-25T00:00:00.000	0	1224	1	.66	0	109	0	13.68	0		9
									1998-08-25T01:00:00.000	0	1224	1	.66	0	93	0	13.68	0		9
									1998-08-25T02:00:00.000	0	1224	1	.71	0	93	0	13.68	0		9
									1998-08-25T03:00:00.000	0	1224	1	.76	0	79	0	13.68	0		9
									1998-08-25T04:00:00.000	0	1224	1	.7	0	86	0	13.68	0		9
									1998-08-25T05:00:00.000	0	1224	1	.59	0	82	0	13.68	0		9
									1998-08-25T06:00:00.000	0	1224	1	.69	0	83	0	13.66	0		9
									1998-08-25T07:00:00.000	0	1224	1	.64	0	78	0	13.65	0		9
									1998-08-25T08:00:00.000	0	1224	1	.68	0	86	0	13.65	0		9
									1998-08-25T09:00:00.000	0	1224	1	.61	0	92	0	13.65	0		9
									1998-08-25T10:00:00.000	0	1224	1	.66	0	102	0	13.63	0		9
									1998-08-25T11:00:00.000	0	1224	1	.73	0	114	0	13.62	0		9
									1998-08-25T12:00:00.000	0	1224	1	.62	0	119	0	13.62	0		9
									1998-08-25T13:00:00.000	0	1224	1	.69	0	120	0	13.62	0		9
									1998-08-25T14:00:00.000	0	1224	1	.7	0	121	0	13.62	0		9
									1998-08-25T15:00:00.000	0	1224	1	.66	0	131	0	13.62	0		9
									1998-08-25T16:00:00.000	0	1224	1	.65	0	121	0	13.62	0		9
									1998-08-25T17:00:00.000	0	1224	1	.71	0	124	0	13.62	0		9
									1998-08-25T18:00:00.000	0	1224	1	.74	0	124	0	13.62	0		9
									1998-08-25T19:00:00.000	0	1224	1	.63	0	97	0	13.62	0		9
									1998-08-25T20:00:00.000	0	1224	1	.65	0	57	0	13.62	0		9
									1998-08-25T21:00:00.000	0	1224	1	.64	0	55	0	13.62	0		9
									1998-08-25T22:00:00.000	0	1224	1	.69	0	72	0	13.62	0		9
									1998-08-25T23:00:00.000	0	1224	1	.73	0	80	0	13.64	0		9
									1998-08-26T00:00:00.000	0	1224	1	.74	0	91	0	13.63	0		9
									1998-08-26T01:00:00.000	0	1224	1	.74	0	101	0	13.63	0		9
									1998-08-26T02:00:00.000	0	1224	1	.77	0	108	0	13.65	0		9
									1998-08-26T03:00:00.000	0	1224	1	.71	0	109	0	13.65	0		9
									1998-08-26T04:00:00.000	0	1224	1	.86	0	106	0	13.65	0		9
									1998-08-26T05:00:00.000	0	1224	1	.71	0	111	0	13.65	0		9
									1998-08-26T06:00:00.000	0	1224	1	.7	0	121	0	13.65	0		9
									1998-08-26T07:00:00.000	0	1224	1	.68	0	119	0	13.65	0		9
									1998-08-26T08:00:00.000	0	1224	1	.7	0	126	0	13.65	0		9
									1998-08-26T09:00:00.000	0	1224	1	.74	0	118	0	13.67	0		9
									1998-08-26T10:00:00.000	0	1224	1	.59	0	124	0	13.67	0		9
									1998-08-26T11:00:00.000	0	1224	1	.73	0	128	0	13.67	0		9
									1998-08-26T12:00:00.000	0	1224	1	.73	0	140	0	13.65	0		9
									1998-08-26T13:00:00.000	0	1224	1	.72	0	139	0	13.65	0		9
									1998-08-26T14:00:00.000	0	1224	1	.68	0	132	0	13.65	0		9
									1998-08-26T15:00:00.000	0	1224	1	.65	0	133	0	13.65	0		9
									1998-08-26T16:00:00.000	0	1224	1	.7	0	114	0	13.65	0		9
									1998-08-26T17:00:00.000	0	1224	1	.79	0	88	0	13.65	0		9
									1998-08-26T18:00:00.000	0	1224	1	.71	0	77	0	13.65	0		9
									1998-08-26T19:00:00.000	0	1224	1	.72	0	81	0	13.65	0		9
									1998-08-26T20:00:00.000	0	1224	1	.73	0	79	0	13.65	0		9
									1998-08-26T21:00:00.000	0	1224	1	.72	0	89	0	13.65	0		9
									1998-08-26T22:00:00.000	0	1224	1	.73	0	85	0	13.65	0		9
									1998-08-26T23:00:00.000	0	1224	1	.74	0	100	0	13.65	0		9
									1998-08-27T00:00:00.000	0	1224	1	.63	0	101	0	13.67	0		9
									1998-08-27T01:00:00.000	0	1224	1	.76	0	110	0	13.66	0		9
									1998-08-27T02:00:00.000	0	1224	1	.73	0	121	0	13.63	0		9
									1998-08-27T03:00:00.000	0	1224	1	.64	0	131	0	13.65	0		9
									1998-08-27T04:00:00.000	0	1224	1	.66	0	140	0	13.65	0		9
									1998-08-27T05:00:00.000	0	1224	1	.63	0	152	0	13.64	0		9
									1998-08-27T06:00:00.000	0	1224	1	.69	0	146	0	13.64	0		9
									1998-08-27T07:00:00.000	0	1224	1	.7	0	145	0	13.65	0		9
									1998-08-27T08:00:00.000	0	1224	1	.64	0	146	0	13.65	0		9
									1998-08-27T09:00:00.000	0	1224	1	.64	0	138	0	13.65	0		9
									1998-08-27T10:00:00.000	0	1224	1	.67	0	113	0	13.65	0		9
									1998-08-27T11:00:00.000	0	1224	1	.76	0	97	0	13.65	0		9
									1998-08-27T12:00:00.000	0	1224	1	.76	0	89	0	13.65	0		9
									1998-08-27T13:00:00.000	0	1224	1	.7	0	80	0	13.68	0		9
									1998-08-27T14:00:00.000	0	1224	1	.69	0	75	0	13.68	0		9
									1998-08-27T15:00:00.000	0	1224	1	.66	0	78	0	13.68	0		9
									1998-08-27T16:00:00.000	0	1224	1	.7	0	89	0	13.68	0		9
									1998-08-27T17:00:00.000	0	1224	1	.71	0	99	0	13.68	0		9
									1998-08-27T18:00:00.000	0	1224	1	.74	0	108	0	13.68	0		9
									1998-08-27T19:00:00.000	0	1224	1	.6	0	123	0	13.68	0		9
									1998-08-27T20:00:00.000	0	1224	1	.66	0	113	0	13.68	0		9
									1998-08-27T21:00:00.000	0	1224	1	.68	0	109	0	13.68	0		9
									1998-08-27T22:00:00.000	0	1224	1	.64	0	121	0	13.68	0		9
									1998-08-27T23:00:00.000	0	1224	1	.68	0	136	0	13.68	0		9
									1998-08-28T00:00:00.000	0	1224	1	.67	0	141	0	13.68	0		9
									1998-08-28T01:00:00.000	0	1224	1	.76	0	140	0	13.68	0		9
									1998-08-28T02:00:00.000	0	1224	1	.67	0	138	0	13.68	0		9
									1998-08-28T03:00:00.000	0	1224	1	.73	0	125	0	13.68	0		9
									1998-08-28T04:00:00.000	0	1224	1	.71	0	115	0	13.68	0		9
									1998-08-28T05:00:00.000	0	1224	1	.73	0	100	0	13.66	0		9
									1998-08-28T06:00:00.000	0	1224	1	.75	0	92	0	13.65	0		9
									1998-08-28T07:00:00.000	0	1224	1	.76	0	90	0	13.65	0		9
									1998-08-28T08:00:00.000	0	1224	1	.84	0	83	0	13.65	0		9
									1998-08-28T09:00:00.000	0	1224	1	.8	0	82	0	13.65	0		9
									1998-08-28T10:00:00.000	0	1224	1	.74	0	89	0	13.65	0		9
									1998-08-28T11:00:00.000	0	1224	1	.77	0	91	0	13.65	0		9
									1998-08-28T12:00:00.000	0	1224	1	.77	0	99	0	13.66	0		9
									1998-08-28T13:00:00.000	0	1224	1	.72	0	106	0	13.65	0		9
									1998-08-28T14:00:00.000	0	1224	1	.72	0	102	0	13.65	0		9
									1998-08-28T15:00:00.000	0	1224	1	.72	0	109	0	13.68	0		9
									1998-08-28T16:00:00.000	0	1224	1	.65	0	140	0	13.68	0		9
									1998-08-28T17:00:00.000	0	1224	1	.64	0	134	0	13.68	0		9
									1998-08-28T18:00:00.000	0	1224	1	.72	0	137	0	13.68	0		9
									1998-08-28T19:00:00.000	0	1224	1	.7	0	144	0	13.68	0		9
									1998-08-28T20:00:00.000	0	1224	1	.8	0	124	0	13.68	0		9
									1998-08-28T21:00:00.000	0	1224	1	.74	0	122	0	13.68	0		9
									1998-08-28T22:00:00.000	0	1224	1	.74	0	111	0	13.68	0		9
									1998-08-28T23:00:00.000	0	1224	1	.73	0	111	0	13.68	0		9
									1998-08-29T00:00:00.000	0	1224	1	.69	0	108	0	13.68	0		9
									1998-08-29T01:00:00.000	0	1224	1	.78	0	113	0	13.68	0		9
									1998-08-29T02:00:00.000	0	1224	1	.78	0	121	0	13.68	0		9
									1998-08-29T03:00:00.000	0	1224	1	.69	0	127	0	13.68	0		9
									1998-08-29T04:00:00.000	0	1224	1	.73	0	118	0	13.68	0		9
									1998-08-29T05:00:00.000	0	1224	1	.77	0	114	0	13.68	0		9
									1998-08-29T06:00:00.000	0	1224	1	.77	0	111	0	13.68	0		9
									1998-08-29T07:00:00.000	0	1224	1	.76	0	106	0	13.66	0		9
									1998-08-29T08:00:00.000	0	1224	1	.73	0	112	0	13.68	0		9
									1998-08-29T09:00:00.000	0	1224	1	.72	0	118	0	13.65	0		9
									1998-08-29T10:00:00.000	0	1224	1	.77	0	132	0	13.65	0		9
									1998-08-29T11:00:00.000	0	1224	1	.76	0	147	0	13.64	0		9
									1998-08-29T12:00:00.000	0	1224	1	.74	0	141	0	13.62	0		9
									1998-08-29T13:00:00.000	0	1224	1	.7	0	138	0	13.62	0		9
									1998-08-29T14:00:00.000	0	1224	1	.69	0	123	0	13.62	0		9
									1998-08-29T15:00:00.000	0	1224	1	.71	0	125	0	13.65	0		9
									1998-08-29T16:00:00.000	0	1224	1	.68	0	120	0	13.65	0		9
									1998-08-29T17:00:00.000	0	1224	1	.72	0	118	0	13.67	0		9
									1998-08-29T18:00:00.000	0	1224	1	.67	0	120	0	13.67	0		9
									1998-08-29T19:00:00.000	0	1224	1	.73	0	118	0	13.68	0		9
									1998-08-29T20:00:00.000	0	1224	1	.78	0	120	0	13.67	0		9
									1998-08-29T21:00:00.000	0	1224	1	.76	0	116	0	13.66	0		9
									1998-08-29T22:00:00.000	0	1224	1	.77	0	121	0	13.65	0		9
									1998-08-29T23:00:00.000	0	1224	1	.73	0	117	0	13.65	0		9
									1998-08-30T00:00:00.000	0	1224	1	.75	0	116	0	13.65	0		9
									1998-08-30T01:00:00.000	0	1224	1	.66	0	115	0	13.65	0		9
									1998-08-30T02:00:00.000	0	1224	1	.72	0	116	0	13.64	0		9
									1998-08-30T03:00:00.000	0	1224	1	.74	0	126	0	13.62	0		9
									1998-08-30T04:00:00.000	0	1224	1	.74	0	124	0	13.62	0		9
									1998-08-30T05:00:00.000	0	1224	1	.78	0	125	0	13.62	0		9
									1998-08-30T06:00:00.000	0	1224	1	.76	0	128	0	13.62	0		9
									1998-08-30T07:00:00.000	0	1224	1	.69	0	112	0	13.61	0		9
									1998-08-30T08:00:00.000	0	1224	1	.73	0	103	0	13.61	0		9
									1998-08-30T09:00:00.000	0	1224	1	.77	0	105	0	13.65	0		9
									1998-08-30T10:00:00.000	0	1224	1	.74	0	116	0	13.64	0		9
									1998-08-30T11:00:00.000	0	1224	1	.65	0	124	0	13.62	0		9
									1998-08-30T12:00:00.000	0	1224	1	.67	0	123	0	13.62	0		9
									1998-08-30T13:00:00.000	0	1224	1	.77	0	129	0	13.64	0		9
									1998-08-30T14:00:00.000	0	1224	1	.75	0	124	0	13.65	0		9
									1998-08-30T15:00:00.000	0	1224	1	.78	0	124	0	13.65	0		9
									1998-08-30T16:00:00.000	0	1224	1	.76	0	116	0	13.65	0		9
									1998-08-30T17:00:00.000	0	1224	1	.77	0	112	0	13.65	0		9
									1998-08-30T18:00:00.000	0	1224	1	.79	0	106	0	13.68	0		9
									1998-08-30T19:00:00.000	0	1224	1	.74	0	102	0	13.65	0		9
									1998-08-30T20:00:00.000	0	1224	1	.78	0	97	0	13.65	0		9
									1998-08-30T21:00:00.000	0	1224	1	.79	0	97	0	13.65	0		9
									1998-08-30T22:00:00.000	0	1224	1	.85	0	106	0	13.68	0		9
									1998-08-30T23:00:00.000	0	1224	1	.81	0	109	0	13.68	0		9
									1998-08-31T00:00:00.000	0	1224	1	.69	0	123	0	13.66	0		9
									1998-08-31T01:00:00.000	0	1224	1	.78	0	134	0	13.66	0		9
									1998-08-31T02:00:00.000	0	1224	1	.77	0	130	0	13.67	0		9
									1998-08-31T03:00:00.000	0	1224	1	.74	0	129	0	13.65	0		9
									1998-08-31T04:00:00.000	0	1224	1	.77	0	122	0	13.65	0		9
									1998-08-31T05:00:00.000	0	1224	1	.73	0	122	0	13.65	0		9
									1998-08-31T06:00:00.000	0	1224	1	.78	0	105	0	13.65	0		9
									1998-08-31T07:00:00.000	0	1224	1	.71	0	108	0	13.65	0		9
									1998-08-31T08:00:00.000	0	1224	1	.82	0	117	0	13.65	0		9
									1998-08-31T09:00:00.000	0	1224	1	.8	0	119	0	13.65	0		9
									1998-08-31T10:00:00.000	0	1224	1	.78	0	122	0	13.65	0		9
									1998-08-31T11:00:00.000	0	1224	1	.83	0	126	0	13.65	0		9
									1998-08-31T12:00:00.000	0	1224	1	.83	0	118	0	13.65	0		9
									1998-08-31T13:00:00.000	0	1224	1	.73	0	110	0	13.66	0		9
									1998-08-31T14:00:00.000	0	1224	1	.8	0	93	0	13.65	0		9
									1998-08-31T15:00:00.000	0	1224	1	.73	0	96	0	13.62	0		9
									1998-08-31T16:00:00.000	0	1224	1	.77	0	97	0	13.62	0		9
									1998-08-31T17:00:00.000	0	1224	1	.66	0	105	0	13.63	0		9
									1998-08-31T18:00:00.000	0	1224	1	.72	0	120	0	13.62	0		9
									1998-08-31T19:00:00.000	0	1224	1	.76	0	122	0	13.62	0		9
									1998-08-31T20:00:00.000	0	1224	1	.76	0	137	0	13.62	0		9
									1998-08-31T21:00:00.000	0	1224	1	.72	0	153	0	13.63	0		9
									1998-08-31T22:00:00.000	0	1224	1	.75	0	150	0	13.65	0		9
									1998-08-31T23:00:00.000	0	1224	1	.76	0	128	0	13.65	0		9
									1998-09-01T00:00:00.000	0	1224	1	.76	0	97	0	13.65	0		9
									1998-09-01T01:00:00.000	0	1224	1	.76	0	93	0	13.65	0		9
									1998-09-01T02:00:00.000	0	1224	1	.74	0	100	0	13.65	0		9
									1998-09-01T03:00:00.000	0	1224	1	.84	0	113	0	13.65	0		9
									1998-09-01T04:00:00.000	0	1224	1	.69	0	116	0	13.65	0		9
									1998-09-01T05:00:00.000	0	1224	1	.76	0	102	0	13.65	0		9
									1998-09-01T06:00:00.000	0	1224	1	.76	0	99	0	13.65	0		9
									1998-09-01T07:00:00.000	0	1224	1	.66	0	104	0	13.65	0		9
									1998-09-01T08:00:00.000	0	1224	1	.76	0	108	0	13.65	0		9
									1998-09-01T09:00:00.000	0	1224	1	.71	0	109	0	13.65	0		9
									1998-09-01T10:00:00.000	0	1224	1	.68	0	107	0	13.67	0		9
									1998-09-01T11:00:00.000	0	1224	1	.68	0	119	0	13.65	0		9
									1998-09-01T12:00:00.000	0	1224	1	.7	0	130	0	13.65	0		9
									1998-09-01T13:00:00.000	0	1224	1	.67	0	140	0	13.65	0		9
									1998-09-01T14:00:00.000	0	1224	1	.68	0	138	0	13.65	0		9
									1998-09-01T15:00:00.000	0	1224	1	.71	0	129	0	13.65	0		9
									1998-09-01T16:00:00.000	0	1224	1	.68	0	122	0	13.65	0		9
									1998-09-01T17:00:00.000	0	1224	1	.69	0	125	0	13.65	0		9
									1998-09-01T18:00:00.000	0	1224	1	.75	0	102	0	13.65	0		9
