
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [yyyy-mm-ddThh:mm:ss.sss]	QV:SEADATANET	DepBelowSurface [m]	QV:SEADATANET	UnspCurrSpd [m/s]	QV:SEADATANET	UnspCurrDir [deg]	QV:SEADATANET	Temp [degC]	QV:SEADATANET	Cond [S/m]	QV:SEADATANET
									1997-03-14T14:00:00.000	0	115	1	.022	0	294.3	0	14.26	0	4.517	0
									1997-03-14T15:00:00.000	0	115	1	.021	0	12.2	0	14.24	0	4.517	0
									1997-03-14T16:00:00.000	0	115	1	.03	0	352.1	0	14.23	0	4.517	0
									1997-03-14T17:00:00.000	0	115	1	.048	0	8.6	0	14.21	0	4.517	0
									1997-03-14T18:00:00.000	0	115	1	.051	0	24.8	0	14.21	0	4.514	0
									1997-03-14T19:00:00.000	0	115	1	.052	0	32.5	0	14.21	0	4.514	0
									1997-03-14T20:00:00.000	0	115	1	.048	0	52	0	14.21	0	4.514	0
									1997-03-14T21:00:00.000	0	115	1	.072	0	56.9	0	14.21	0	4.517	0
									1997-03-14T22:00:00.000	0	115	1	.042	0	88.7	0	14.21	0	4.51	0
									1997-03-14T23:00:00.000	0	115	1	.013	0	115.9	0	14.2	0	4.514	0
									1997-03-15T00:00:00.000	0	115	1	.033	0	92.6	0	14.21	0	4.514	0
									1997-03-15T01:00:00.000	0	115	1	.032	0	108.2	0	14.23	0	4.517	0
									1997-03-15T02:00:00.000	0	115	1	.014	0	136.2	0	14.24	0	4.517	0
									1997-03-15T03:00:00.000	0	115	1	.023	0	165.8	0	14.24	0	4.517	0
									1997-03-15T04:00:00.000	0	115	1	.031	0	192.1	0	14.21	0	4.517	0
									1997-03-15T05:00:00.000	0	115	1	.015	0	254.9	0	14.21	0	4.517	0
									1997-03-15T06:00:00.000	0	115	1	.029	0	289.4	0	14.23	0	4.517	0
									1997-03-15T07:00:00.000	0	115	1	.035	0	313.3	0	14.21	0	4.517	0
									1997-03-15T08:00:00.000	0	115	1	.011	0	345.7	0	14.24	0	4.517	0
									1997-03-15T09:00:00.000	0	115	1	.023	0	341.6	0	14.21	0	4.517	0
									1997-03-15T10:00:00.000	0	115	1	.011	0	14.9	0	14.04	0	4.496	0
									1997-03-15T11:00:00.000	0	115	1	.012	0	347.3	0	14.18	0	4.51	0
									1997-03-15T12:00:00.000	0	115	1	.026	0	358	0	14.21	0	4.514	0
									1997-03-15T13:00:00.000	0	115	1	.043	0	25.7	0	14.18	0	4.51	0
									1997-03-15T14:00:00.000	0	115	1	.016	0	33.8	0	14.18	0	4.51	0
									1997-03-15T15:00:00.000	0	115	1	.049	0	62.5	0	14.17	0	4.51	0
									1997-03-15T16:00:00.000	0	115	1	.066	0	84.4	0	14.17	0	4.514	0
									1997-03-15T17:00:00.000	0	115	1	.042	0	135.5	0	14.17	0	4.51	0
									1997-03-15T18:00:00.000	0	115	1	.022	0	134.4	0	14.17	0	4.514	0
									1997-03-15T19:00:00.000	0	115	1	.011	0	159.1	0	14.15	0	4.51	0
									1997-03-15T20:00:00.000	0	115	1	.011	0	126	0	14.18	0	4.514	0
									1997-03-15T21:00:00.000	0	115	1	.011	0	127.3	0	14.21	0	4.517	0
									1997-03-15T22:00:00.000	0	115	1	.011	0	138.7	0	14.2	0	4.514	0
									1997-03-15T23:00:00.000	0	115	1	.01	0	177.9	0	14.2	0	4.514	0
									1997-03-16T00:00:00.000	0	115	1	.007	0	139.7	0	14.21	0	4.517	0
									1997-03-16T01:00:00.000	0	115	1	.011	0	97.7	0	14.18	0	4.514	0
									1997-03-16T02:00:00.000	0	115	1	.011	0	118.5	0	14.2	0	4.514	0
									1997-03-16T03:00:00.000	0	115	1	.011	0	137.8	0	14.2	0	4.517	0
									1997-03-16T04:00:00.000	0	115	1	.011	0	155.7	0	14.2	0	4.514	0
									1997-03-16T05:00:00.000	0	115	1	.01	0	127.7	0	14.17	0	4.51	0
									1997-03-16T06:00:00.000	0	115	1	.01	0	168.4	0	14.17	0	4.51	0
									1997-03-16T07:00:00.000	0	115	1	.011	0	55.9	0	14.18	0	4.51	0
									1997-03-16T08:00:00.000	0	115	1	.011	0	46.6	0	14.18	0	4.51	0
									1997-03-16T09:00:00.000	0	115	1	.011	0	71.7	0	14.17	0	4.51	0
									1997-03-16T10:00:00.000	0	115	1	.011	0	97.7	0	14.18	0	4.514	0
									1997-03-16T11:00:00.000	0	115	1	.011	0	85.5	0	14.2	0	4.514	0
									1997-03-16T12:00:00.000	0	115	1	.028	0	90.1	0	14.17	0	4.507	0
									1997-03-16T13:00:00.000	0	115	1	.015	0	102.7	0	14.17	0	4.51	0
									1997-03-16T14:00:00.000	0	115	1	.021	0	120.6	0	14.15	0	4.51	0
									1997-03-16T15:00:00.000	0	115	1	.029	0	131.7	0	14.09	0	4.496	0
									1997-03-16T16:00:00.000	0	115	1	.025	0	133	0	14.06	0	4.496	0
									1997-03-16T17:00:00.000	0	115	1	.034	0	131.8	0	13.93	0	4.477	0
									1997-03-16T18:00:00.000	0	115	1	.012	0	124.7	0	13.81	0	4.456	0
									1997-03-16T19:00:00.000	0	115	1	.011	0	82.3	0	13.79	0	4.456	0
									1997-03-16T20:00:00.000	0	115	1	.032	0	101	0	13.68	0	4.441	0
									1997-03-16T21:00:00.000	0	115	1	.054	0	107.9	0	13.62	0	4.434	0
									1997-03-16T22:00:00.000	0	115	1	.06	0	125.3	0	13.61	0	4.43	0
									1997-03-16T23:00:00.000	0	115	1	.061	0	122.5	0	13.59	0	4.427	0
									1997-03-17T00:00:00.000	0	115	1	.067	0	122.7	0	13.61	0	4.43	0
									1997-03-17T01:00:00.000	0	115	1	.032	0	132	0	13.64	0	4.434	0
									1997-03-17T02:00:00.000	0	115	1	.02	0	112.5	0	13.65	0	4.437	0
									1997-03-17T03:00:00.000	0	115	1	.02	0	112.1	0	13.7	0	4.445	0
									1997-03-17T04:00:00.000	0	115	1	.023	0	96	0	13.75	0	4.448	0
									1997-03-17T05:00:00.000	0	115	1	.026	0	104.1	0	13.83	0	4.463	0
									1997-03-17T06:00:00.000	0	115	1	.029	0	96.2	0	13.73	0	4.448	0
									1997-03-17T07:00:00.000	0	115	1	.01	0	49.8	0	13.65	0	4.437	0
									1997-03-17T08:00:00.000	0	115	1	.011	0	355.2	0	13.65	0	4.437	0
									1997-03-17T09:00:00.000	0	115	1	.033	0	346.1	0	13.62	0	4.434	0
									1997-03-17T10:00:00.000	0	115	1	.043	0	16.3	0	13.64	0	4.434	0
									1997-03-17T11:00:00.000	0	115	1	.07	0	41.1	0	13.64	0	4.434	0
									1997-03-17T12:00:00.000	0	115	1	.096	0	36.4	0	13.62	0	4.434	0
									1997-03-17T13:00:00.000	0	115	1	.084	0	53	0	13.68	0	4.441	0
									1997-03-17T14:00:00.000	0	115	1	.099	0	70	0	13.64	0	4.437	0
									1997-03-17T15:00:00.000	0	115	1	.089	0	79.4	0	13.65	0	4.437	0
									1997-03-17T16:00:00.000	0	115	1	.067	0	91.3	0	13.67	0	4.437	0
									1997-03-17T17:00:00.000	0	115	1	.057	0	88.7	0	13.65	0	4.437	0
									1997-03-17T18:00:00.000	0	115	1	.042	0	98	0	13.64	0	4.437	0
									1997-03-17T19:00:00.000	0	115	1	.022	0	110.4	0	13.68	0	4.441	0
									1997-03-17T20:00:00.000	0	115	1	.011	0	115.1	0	13.65	0	4.437	0
									1997-03-17T21:00:00.000	0	115	1	.011	0	47.2	0	13.67	0	4.437	0
									1997-03-17T22:00:00.000	0	115	1	.012	0	25	0	13.68	0	4.441	0
									1997-03-17T23:00:00.000	0	115	1	.042	0	31.1	0	13.81	0	4.463	0
									1997-03-18T00:00:00.000	0	115	1	.068	0	40.8	0	13.87	0	4.47	0
									1997-03-18T01:00:00.000	0	115	1	.07	0	36	0	13.76	0	4.452	0
									1997-03-18T02:00:00.000	0	115	1	.078	0	41.5	0	13.71	0	4.448	0
									1997-03-18T03:00:00.000	0	115	1	.088	0	64.4	0	13.88	0	4.47	0
									1997-03-18T04:00:00.000	0	115	1	.086	0	79.8	0	14.07	0	4.499	0
									1997-03-18T05:00:00.000	0	115	1	.08	0	95.9	0	14.09	0	4.503	0
									1997-03-18T06:00:00.000	0	115	1	.083	0	103.7	0	13.81	0	4.459	0
									1997-03-18T07:00:00.000	0	115	1	.083	0	102.8	0	13.64	0	4.437	0
									1997-03-18T08:00:00.000	0	115	1	.064	0	120.5	0	13.61	0	4.434	0
									1997-03-18T09:00:00.000	0	115	1	.054	0	128	0	13.58	0	4.43	0
									1997-03-18T10:00:00.000	0	115	1	.039	0	123.4	0	13.64	0	4.43	0
									1997-03-18T11:00:00.000	0	115	1	.036	0	118	0	13.67	0	4.444	0
									1997-03-18T12:00:00.000	0	115	1	.013	0	83.3	0	13.65	0	4.437	0
									1997-03-18T13:00:00.000	0	115	1	.025	0	68.7	0	13.62	0	4.43	0
									1997-03-18T14:00:00.000	0	115	1	.031	0	62.6	0	13.59	0	4.43	0
									1997-03-18T15:00:00.000	0	115	1	.045	0	62.2	0	13.62	0	4.437	0
									1997-03-18T16:00:00.000	0	115	1	.06	0	67.8	0	13.64	0	4.434	0
									1997-03-18T17:00:00.000	0	115	1	.046	0	76.5	0	13.64	0	4.437	0
									1997-03-18T18:00:00.000	0	115	1	.051	0	82.5	0	13.64	0	4.437	0
									1997-03-18T19:00:00.000	0	115	1	.051	0	77.3	0	13.67	0	4.441	0
									1997-03-18T20:00:00.000	0	115	1	.043	0	71.9	0	13.7	0	4.444	0
									1997-03-18T21:00:00.000	0	115	1	.045	0	80.2	0	13.67	0	4.445	0
									1997-03-18T22:00:00.000	0	115	1	.032	0	81.8	0	13.64	0	4.434	0
									1997-03-18T23:00:00.000	0	115	1	.026	0	69.7	0	13.61	0	4.434	0
									1997-03-19T00:00:00.000	0	115	1	.054	0	80	0	13.56	0	4.427	0
									1997-03-19T01:00:00.000	0	115	1	.063	0	81.9	0	13.56	0	4.423	0
									1997-03-19T02:00:00.000	0	115	1	.07	0	86.9	0	13.56	0	4.423	0
									1997-03-19T03:00:00.000	0	115	1	.073	0	89.5	0	13.56	0	4.423	0
									1997-03-19T04:00:00.000	0	115	1	.062	0	91.4	0	13.56	0	4.423	0
									1997-03-19T05:00:00.000	0	115	1	.049	0	98.1	0	13.56	0	4.43	0
									1997-03-19T06:00:00.000	0	115	1	.049	0	99.8	0	13.56	0	4.423	0
									1997-03-19T07:00:00.000	0	115	1	.037	0	119.9	0	13.56	0	4.427	0
									1997-03-19T08:00:00.000	0	115	1	.019	0	158.5	0	13.56	0	4.423	0
									1997-03-19T09:00:00.000	0	115	1	.011	0	108.5	0	13.56	0	4.423	0
									1997-03-19T10:00:00.000	0	115	1	.006	0	94.4	0	13.56	0	4.423	0
									1997-03-19T11:00:00.000	0	115	1	.011	0	24.5	0	13.56	0	4.423	0
									1997-03-19T12:00:00.000	0	115	1	.023	0	356.7	0	13.58	0	4.427	0
									1997-03-19T13:00:00.000	0	115	1	.012	0	14.4	0	13.56	0	4.423	0
									1997-03-19T14:00:00.000	0	115	1	.022	0	42.5	0	13.56	0	4.427	0
									1997-03-19T15:00:00.000	0	115	1	.019	0	23.6	0	13.56	0	4.423	0
									1997-03-19T16:00:00.000	0	115	1	.017	0	33.3	0	13.58	0	4.43	0
									1997-03-19T17:00:00.000	0	115	1	.038	0	40.7	0	13.56	0	4.427	0
									1997-03-19T18:00:00.000	0	115	1	.055	0	27.3	0	13.56	0	4.423	0
									1997-03-19T19:00:00.000	0	115	1	.051	0	34.3	0	13.59	0	4.427	0
									1997-03-19T20:00:00.000	0	115	1	.042	0	42	0	13.56	0	4.427	0
									1997-03-19T21:00:00.000	0	115	1	.062	0	57.5	0	13.58	0	4.427	0
									1997-03-19T22:00:00.000	0	115	1	.054	0	77.1	0	13.56	0	4.43	0
									1997-03-19T23:00:00.000	0	115	1	.058	0	86.2	0	13.58	0	4.43	0
									1997-03-20T00:00:00.000	0	115	1	.045	0	103.4	0	13.59	0	4.434	0
									1997-03-20T01:00:00.000	0	115	1	.032	0	110.1	0	13.59	0	4.43	0
									1997-03-20T02:00:00.000	0	115	1	.011	0	165.6	0	13.56	0	4.423	0
									1997-03-20T03:00:00.000	0	115	1	.016	0	192.9	0	13.56	0	4.423	0
									1997-03-20T04:00:00.000	0	115	1	.022	0	220.2	0	13.56	0	4.43	0
									1997-03-20T05:00:00.000	0	115	1	.039	0	239.2	0	13.58	0	4.427	0
									1997-03-20T06:00:00.000	0	115	1	.029	0	274.7	0	13.59	0	4.434	0
									1997-03-20T07:00:00.000	0	115	1	.026	0	291.3	0	13.59	0	4.43	0
									1997-03-20T08:00:00.000	0	115	1	.023	0	308.1	0	13.68	0	4.445	0
									1997-03-20T09:00:00.000	0	115	1	.039	0	330.1	0	13.65	0	4.441	0
									1997-03-20T10:00:00.000	0	115	1	.055	0	352.6	0	13.68	0	4.441	0
									1997-03-20T11:00:00.000	0	115	1	.064	0	7.1	0	13.58	0	4.43	0
									1997-03-20T12:00:00.000	0	115	1	.055	0	21.5	0	13.65	0	4.434	0
									1997-03-20T13:00:00.000	0	115	1	.055	0	42.4	0	13.65	0	4.444	0
									1997-03-20T14:00:00.000	0	115	1	.048	0	62.5	0	13.67	0	4.441	0
									1997-03-20T15:00:00.000	0	115	1	.041	0	75	0	13.68	0	4.444	0
									1997-03-20T16:00:00.000	0	115	1	.035	0	96.6	0	13.68	0	4.448	0
									1997-03-20T17:00:00.000	0	115	1	.034	0	113	0	13.7	0	4.448	0
									1997-03-20T18:00:00.000	0	115	1	.037	0	138.4	0	13.65	0	4.434	0
									1997-03-20T19:00:00.000	0	115	1	.041	0	163.4	0	13.61	0	4.434	0
									1997-03-20T20:00:00.000	0	115	1	.035	0	188.3	0	13.65	0	4.441	0
									1997-03-20T21:00:00.000	0	115	1	.035	0	220.4	0	13.61	0	4.43	0
									1997-03-20T22:00:00.000	0	115	1	.014	0	237.8	0	13.64	0	4.441	0
									1997-03-20T23:00:00.000	0	115	1	.028	0	270.9	0	13.61	0	4.434	0
									1997-03-21T00:00:00.000	0	115	1	.031	0	280.2	0	13.64	0	4.437	0
