
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2010-12-01T00:00:00.000	+21.596000	+36.825500	GN36201012PYL_00050_269_D90	269	1681.0	2010-12-01T00:00:00.000	1	0050	1		9		9		9	38.730	1	16.700	1		9		9		9
									2010-12-01T03:00:00.000	1	0050	1		9		9		9	38.721	1	16.749	1		9		9		9
									2010-12-01T06:00:00.000	1	0050	1		9		9		9	38.613	1	17.445	1		9		9		9
									2010-12-01T09:00:00.000	1	0050	1		9		9		9	38.691	1	17.000	1		9		9		9
									2010-12-01T12:00:00.000	1	0050	1		9		9		9	38.740	1	16.542	1		9		9		9
									2010-12-01T15:00:00.000	1	0050	1		9		9		9	38.711	1	16.627	1		9		9		9
									2010-12-01T18:00:00.000	1	0050	1		9		9		9	38.750	1	16.401	1		9		9		9
									2010-12-01T21:00:00.000	1	0050	1		9		9		9	38.730	1	16.487	1		9		9		9
									2010-12-02T00:00:00.000	1	0050	1		9		9		9	38.711	1	16.646	1		9		9		9
									2010-12-02T03:00:00.000	1	0050	1		9		9		9	38.691	1	16.768	1		9		9		9
									2010-12-02T06:00:00.000	1	0050	1		9		9		9	38.691	1	16.835	1		9		9		9
									2010-12-02T09:00:00.000	1	0050	1		9		9		9	38.672	1	16.847	1		9		9		9
									2010-12-02T12:00:00.000	1	0050	1		9		9		9	38.662	1	16.639	1		9		9		9
									2010-12-02T15:00:00.000	1	0050	1		9		9		9	38.701	1	16.591	1		9		9		9
									2010-12-02T18:00:00.000	1	0050	1		9		9		9	38.682	1	16.823	1		9		9		9
									2010-12-02T21:00:00.000	1	0050	1		9		9		9	38.682	1	16.804	1		9		9		9
									2010-12-03T00:00:00.000	1	0050	1		9		9		9	38.682	1	17.006	1		9		9		9
									2010-12-03T03:00:00.000	1	0050	1		9		9		9	38.701	1	16.670	1		9		9		9
									2010-12-03T06:00:00.000	1	0050	1		9		9		9	38.682	1	16.786	1		9		9		9
									2010-12-03T09:00:00.000	1	0050	1		9		9		9	38.691	1	16.713	1		9		9		9
									2010-12-03T12:00:00.000	1	0050	1		9		9		9	38.691	1	16.749	1		9		9		9
									2010-12-03T15:00:00.000	1	0050	1		9		9		9	38.682	1	16.847	1		9		9		9
									2010-12-03T18:00:00.000	1	0050	1		9		9		9	38.623	1	17.012	1		9		9		9
									2010-12-03T21:00:00.000	1	0050	1		9		9		9	38.633	1	17.006	1		9		9		9
									2010-12-04T00:00:00.000	1	0050	1		9		9		9	38.701	1	16.835	1		9		9		9
									2010-12-04T03:00:00.000	1	0050	1		9		9		9	38.721	1	16.627	1		9		9		9
									2010-12-04T06:00:00.000	1	0050	1		9		9		9	38.711	1	16.682	1		9		9		9
									2010-12-04T09:00:00.000	1	0050	1		9		9		9	38.730	1	17.000	1		9		9		9
									2010-12-04T12:00:00.000	1	0050	1		9		9		9	38.643	1	17.885	1		9		9		9
									2010-12-04T15:00:00.000	1	0050	1		9		9		9	38.691	1	17.354	1		9		9		9
									2010-12-04T18:00:00.000	1	0050	1		9		9		9	38.711	1	17.115	1		9		9		9
									2010-12-04T21:00:00.000	1	0050	1		9		9		9	38.721	1	16.816	1		9		9		9
									2010-12-05T00:00:00.000	1	0050	1		9		9		9	38.779	1	16.304	1		9		9		9
									2010-12-05T03:00:00.000	1	0050	1		9		9		9	38.828	1	16.188	1		9		9		9
									2010-12-05T06:00:00.000	1	0050	1		9		9		9	38.760	1	16.401	1		9		9		9
									2010-12-05T09:00:00.000	1	0050	1		9		9		9	38.740	1	16.682	1		9		9		9
									2010-12-05T12:00:00.000	1	0050	1		9		9		9	38.730	1	16.804	1		9		9		9
									2010-12-05T15:00:00.000	1	0050	1		9		9		9	38.730	1	16.633	1		9		9		9
									2010-12-05T18:00:00.000	1	0050	1		9		9		9	38.760	1	16.517	1		9		9		9
									2010-12-05T21:00:00.000	1	0050	1		9		9		9	38.750	1	16.566	1		9		9		9
									2010-12-06T00:00:00.000	1	0050	1		9		9		9	38.740	1	16.475	1		9		9		9
									2010-12-06T03:00:00.000	1	0050	1		9		9		9	38.730	1	16.646	1		9		9		9
									2010-12-06T06:00:00.000	1	0050	1		9		9		9	38.750	1	16.902	1		9		9		9
									2010-12-06T09:00:00.000	1	0050	1		9		9		9	38.682	1	17.091	1		9		9		9
									2010-12-06T12:00:00.000	1	0050	1		9		9		9	38.711	1	16.792	1		9		9		9
									2010-12-06T15:00:00.000	1	0050	1		9		9		9	38.750	1	16.426	1		9		9		9
									2010-12-06T18:00:00.000	1	0050	1		9		9		9	38.789	1	16.249	1		9		9		9
									2010-12-06T21:00:00.000	1	0050	1		9		9		9	38.779	1	16.444	1		9		9		9
									2010-12-07T00:00:00.000	1	0050	1		9		9		9	38.721	1	16.682	1		9		9		9
									2010-12-07T03:00:00.000	1	0050	1		9		9		9	38.701	1	17.195	1		9		9		9
