
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2010-04-01T00:00:00.000	+22.093667	+36.971333	GN36201004KAL_00003_269_D90	269	340.0	2010-04-01T00:00:00.000	1	0003	1	25.781	1	329.766	1		9	38.369	1	16.230	1		9		9
									2010-04-01T03:00:00.000	1	0003	1	8.496	1	18.281	3		9	38.135	1	16.108	1		9		9
									2010-04-01T06:00:00.000	1	0003	1	10.254	1	162.070	3		9	38.359	1	16.328	1		9		9
									2010-04-01T09:00:00.000	1	0003	1	18.750	1	247.852	3		9	38.389	1	16.206	1		9		9
									2010-04-01T12:00:00.000	1	0003	1	19.629	1	74.531	3		9	38.330	1	16.401	1		9		9
									2010-04-01T15:00:00.000	1	0003	1	13.477	1	127.969	1		9	38.369	1	16.353	1		9		9
									2010-04-01T18:00:00.000	1	0003	1	12.598	1	106.172	1		9	38.301	1	16.353	1		9		9
									2010-04-01T21:00:00.000	1	0003	1	36.914	3	132.539	1		9	38.340	1	16.499	1		9		9
									2010-04-02T00:00:00.000	1	0003	1	29.004	1	170.156	1		9	30.000	3	5.000	3		9		9
									2010-04-02T03:00:00.000	1	0003	1	9.375	1	157.148	3		9	38.242	3	16.377	3		9		9
									2010-04-02T06:00:00.000	1	0003	1	9.668	1	274.219	3		9	38.271	1	16.304	1		9		9
									2010-04-02T09:00:00.000	1	0003	1	12.012	1	210.234	3		9	38.311	1	16.279	1		9		9
									2010-04-02T12:00:00.000	1	0003	1	40.137	3	139.570	1		9	38.281	1	16.572	1		9		9
									2010-04-02T15:00:00.000	1	0003	1	24.902	1	162.773	1		9	38.271	1	16.646	1		9		9
									2010-04-02T18:00:00.000	1	0003	1	31.348	1	177.891	1		9	38.271	1	16.475	1		9		9
									2010-04-02T21:00:00.000	1	0003	1	33.105	1	182.109	1		9	38.223	1	16.475	1		9		9
									2010-04-03T00:00:00.000	1	0003	1	6.738	1	298.828	3		9	38.242	1	16.328	1		9		9
									2010-04-03T03:00:00.000	1	0003	1	4.688	1	223.242	3		9	38.281	1	16.133	1		9		9
									2010-04-03T06:00:00.000	1	0003	1	18.750	1	175.078	1		9	38.340	1	16.011	1		9		9
									2010-04-03T09:00:00.000	1	0003	1	9.375	1	178.945	3		9	38.340	1	16.084	1		9		9
									2010-04-03T12:00:00.000	1	0003	1	39.551	1	351.914	3		9	38.379	1	16.377	1		9		9
									2010-04-03T15:00:00.000	1	0003	1	31.934	1	20.391	1		9	38.359	1	16.475	1		9		9
									2010-04-03T18:00:00.000	1	0003	1	7.031	1	29.531	1		9	38.359	1	16.279	1		9		9
									2010-04-03T21:00:00.000	1	0003	1	21.387	1	353.672	1		9	38.340	1	16.230	1		9		9
									2010-04-04T00:00:00.000	1	0003	1	23.730	1	8.438	1		9	38.350	3	16.182	1		9		9
									2010-04-04T03:00:00.000	1	0003	1	5.859	1	335.039	3		9	38.340	1	16.133	1		9		9
									2010-04-04T06:00:00.000	1	0003	1	16.699	1	151.875	3		9	38.252	1	16.108	1		9		9
									2010-04-04T09:00:00.000	1	0003	1	17.871	1	343.125	3		9	38.232	1	16.230	1		9		9
									2010-04-04T12:00:00.000	1	0003	1	41.602	3	39.727	3		9	38.291	1	16.499	1		9		9
									2010-04-04T15:00:00.000	1	0003	1	16.406	1	198.984	3		9	38.281	1	16.792	1		9		9
									2010-04-04T18:00:00.000	1	0003	1	20.215	1	105.117	3		9	38.252	1	16.670	1		9		9
									2010-04-04T21:00:00.000	1	0003	1	46.289	3	139.219	1		9	38.252	1	16.572	1		9		9
									2010-04-05T00:00:00.000	1	0003	1	37.207	1	157.148	1		9	38.291	1	16.475	1		9		9
									2010-04-05T03:00:00.000	1	0003	1	24.023	1	155.039	1		9	38.291	1	16.426	1		9		9
									2010-04-05T06:00:00.000	1	0003	1	16.406	1	140.625	3		9	38.281	1	16.353	1		9		9
									2010-04-05T09:00:00.000	1	0003	1	24.609	1	27.422	3		9	38.232	1	16.401	1		9		9
									2010-04-05T12:00:00.000	1	0003	1	38.965	3	39.727	3		9	38.223	1	16.621	1		9		9
									2010-04-05T15:00:00.000	1	0003	1	6.445	3	159.961	3		9	38.271	1	16.719	1		9		9
									2010-04-05T18:00:00.000	1	0003	1	25.781	1	120.586	1		9	38.262	1	16.499	1		9		9
									2010-04-05T21:00:00.000	1	0003	1	27.539	1	154.688	1		9	38.193	1	16.475	1		9		9
									2010-04-06T00:00:00.000	1	0003	1	44.238	1	179.648	1		9	38.145	1	16.548	1		9		9
									2010-04-06T03:00:00.000	1	0003	1	35.156	1	159.258	1		9	38.154	3	16.475	3		9		9
