
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2011-01-01T00:00:00.000	+20.601000	+37.948833	GN36201101ZAK_00003_269_D90	269	313.0	2011-01-01T00:00:00.000	1	0003	1	12.964	3		9		9	37.141	3	16.511	3		9		9
									2011-01-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-01T12:00:00.000	1	0003	1	12.817	3		9		9	36.377	3	16.456	3		9		9
									2011-01-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T00:00:00.000	1	0003	1	1.318	3		9		9	37.231	3	16.444	3		9		9
									2011-01-02T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T12:00:00.000	1	0003	1	9.448	3		9		9	37.231	3	16.444	3		9		9
									2011-01-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-02T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T00:00:00.000	1	0003	1	1.538	3		9		9	35.410	3	16.609	3		9		9
									2011-01-03T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T12:00:00.000	1	0003	1	15.015	3		9		9	36.272	3	16.530	3		9		9
									2011-01-03T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-03T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T00:00:00.000	1	0003	1	8.057	3		9		9	36.255	3	16.481	3		9		9
									2011-01-04T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T12:00:00.000	1	0003	1	13.843	3		9		9	36.255	3	16.481	3		9		9
									2011-01-04T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T00:00:00.000	1	0003	1	8.936	3		9		9	36.487	3	16.346	3		9		9
									2011-01-05T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T12:00:00.000	1	0003	1	14.062	3		9		9	34.961	3	16.426	3		9		9
									2011-01-05T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-05T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T00:00:00.000	1	0003	1	16.699	3		9		9	37.170	3	16.346	3		9		9
									2011-01-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T12:00:00.000	1	0003	1	9.009	3		9		9	37.170	3	16.346	3		9		9
									2011-01-06T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-06T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T00:00:00.000	1	0003	1	23.877	3		9		9	37.378	3	16.414	3		9		9
									2011-01-07T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T12:00:00.000	1	0003	1	26.440	3		9		9	37.378	3	16.414	3		9		9
									2011-01-07T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-07T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T00:00:00.000	1	0003	1	18.823	3		9		9	36.562	3	16.713	3		9		9
									2011-01-08T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T12:00:00.000	1	0003	1	16.479	3		9		9	36.445	3	16.627	3		9		9
									2011-01-08T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-08T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T00:00:00.000	1	0003	1	19.043	3		9		9	37.251	3	16.664	3		9		9
									2011-01-09T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T12:00:00.000	1	0003	1	18.823	3		9		9	36.077	3	16.621	3		9		9
									2011-01-09T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-09T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T00:00:00.000	1	0003	1	11.353	3		9		9	37.263	3	16.859	3		9		9
									2011-01-10T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T12:00:00.000	1	0003	1	21.021	3		9		9	35.632	3	16.816	3		9		9
									2011-01-10T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-10T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2011-01-11T00:00:00.000	1	0003	1	13.770	3		9		9	37.278	3	16.835	3		9		9
									2011-01-11T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
