
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-04-01T00:00:00.000	+21.596000	+36.825500	GN36201104PYL_00020_269_D90	269	1681.0	2011-04-01T00:00:00.000	1	0020	1		9		9		9	38.496	1	15.806	1		9		9		9
									2011-04-01T03:00:00.000	1	0020	1		9		9		9	38.532	1	15.820	1		9		9		9
									2011-04-01T06:00:00.000	1	0020	1		9		9		9	38.570	1	15.835	1		9		9		9
									2011-04-01T09:00:00.000	1	0020	1		9		9		9	38.564	1	15.869	1		9		9		9
									2011-04-01T12:00:00.000	1	0020	1		9		9		9	38.575	1	16.221	1		9		9		9
									2011-04-01T15:00:00.000	1	0020	1		9		9		9	38.551	1	16.211	1		9		9		9
									2011-04-01T18:00:00.000	1	0020	1		9		9		9	38.592	1	16.182	1		9		9		9
									2011-04-01T21:00:00.000	1	0020	1		9		9		9	38.733	1	16.265	1		9		9		9
									2011-04-02T00:00:00.000	1	0020	1		9		9		9	38.717	1	16.133	1		9		9		9
									2011-04-02T03:00:00.000	1	0020	1		9		9		9	38.525	1	16.240	1		9		9		9
									2011-04-02T06:00:00.000	1	0020	1		9		9		9	38.589	1	16.235	1		9		9		9
									2011-04-02T09:00:00.000	1	0020	1		9		9		9	38.556	1	16.094	1		9		9		9
									2011-04-02T12:00:00.000	1	0020	1		9		9		9	38.559	1	16.089	1		9		9		9
									2011-04-02T15:00:00.000	1	0020	1		9		9		9	38.551	1	16.147	1		9		9		9
									2011-04-02T18:00:00.000	1	0020	1		9		9		9	38.627	1	15.986	1		9		9		9
									2011-04-02T21:00:00.000	1	0020	1		9		9		9	38.551	1	16.099	1		9		9		9
									2011-04-03T00:00:00.000	1	0020	1		9		9		9	38.597	1	16.016	1		9		9		9
									2011-04-03T03:00:00.000	1	0020	1		9		9		9	38.537	1	16.040	1		9		9		9
									2011-04-03T06:00:00.000	1	0020	1		9		9		9	38.690	1	16.377	1		9		9		9
									2011-04-03T09:00:00.000	1	0020	1		9		9		9	38.724	1	16.318	1		9		9		9
									2011-04-03T12:00:00.000	1	0020	1		9		9		9	38.696	1	16.177	1		9		9		9
									2011-04-03T15:00:00.000	1	0020	1		9		9		9	38.711	1	16.206	1		9		9		9
									2011-04-03T18:00:00.000	1	0020	1		9		9		9	38.764	1	16.299	1		9		9		9
									2011-04-03T21:00:00.000	1	0020	1		9		9		9	38.745	1	16.299	1		9		9		9
									2011-04-04T00:00:00.000	1	0020	1		9		9		9	38.666	1	16.226	1		9		9		9
									2011-04-04T03:00:00.000	1	0020	1		9		9		9	38.444	1	15.908	1		9		9		9
									2011-04-04T06:00:00.000	1	0020	1		9		9		9	38.438	1	16.050	1		9		9		9
									2011-04-04T09:00:00.000	1	0020	1		9		9		9	38.427	1	16.030	1		9		9		9
									2011-04-04T12:00:00.000	1	0020	1		9		9		9	38.443	1	16.030	1		9		9		9
									2011-04-04T15:00:00.000	1	0020	1		9		9		9	38.468	1	16.133	1		9		9		9
									2011-04-04T18:00:00.000	1	0020	1		9		9		9	38.462	1	16.104	1		9		9		9
									2011-04-04T21:00:00.000	1	0020	1		9		9		9	38.452	1	16.079	1		9		9		9
									2011-04-05T00:00:00.000	1	0020	1		9		9		9	38.481	1	16.079	1		9		9		9
									2011-04-05T03:00:00.000	1	0020	1		9		9		9	38.469	1	16.069	1		9		9		9
									2011-04-05T06:00:00.000	1	0020	1		9		9		9	38.504	1	16.074	1		9		9		9
									2011-04-05T09:00:00.000	1	0020	1		9		9		9	38.551	1	16.099	1		9		9		9
									2011-04-05T12:00:00.000	1	0020	1		9		9		9	38.623	1	16.250	1		9		9		9
									2011-04-05T15:00:00.000	1	0020	1		9		9		9	38.559	1	15.894	1		9		9		9
									2011-04-05T18:00:00.000	1	0020	1		9		9		9	38.638	1	16.113	1		9		9		9
									2011-04-05T21:00:00.000	1	0020	1		9		9		9	38.518	1	15.903	1		9		9		9
									2011-04-06T00:00:00.000	1	0020	1		9		9		9	38.581	1	16.060	1		9		9		9
									2011-04-06T03:00:00.000	1	0020	1		9		9		9	38.463	1	15.796	1		9		9		9
