
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2010-12-01T00:00:00.000	+22.093667	+36.971333	GN36201012KAL_00003_269_D90	269	340.0	2010-12-01T00:00:00.000	1	0003	1	5.273	1	232.734	1		9	37.471	1	21.479	1		9		9
									2010-12-01T03:00:00.000	1	0003	1	7.031	1	194.062	1		9	37.744	1	21.479	1		9		9
									2010-12-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-12-01T12:00:00.000	1	0003	1	10.254	1	207.422	1		9	37.412	1	21.504	1		9		9
									2010-12-01T15:00:00.000	1	0003	1	8.789	1	229.219	1		9	37.412	1	21.504	1		9		9
									2010-12-01T18:00:00.000	1	0003	1	15.820	1	226.406	3		9	37.412	1	21.504	1		9		9
									2010-12-01T21:00:00.000	1	0003	1	13.477	1	97.031	3		9	37.432	1	21.455	1		9		9
									2010-12-02T00:00:00.000	1	0003	1	18.457	1	347.695	3		9	37.461	1	21.455	1		9		9
									2010-12-02T03:00:00.000	1	0003	1	18.750	1	203.555	3		9	37.363	1	21.431	1		9		9
									2010-12-02T06:00:00.000	1	0003	1	12.598	1	208.125	1		9	37.451	1	21.406	1		9		9
									2010-12-02T09:00:00.000	1	0003	1	18.457	1	204.961	1		9	37.432	1	21.431	1		9		9
									2010-12-02T12:00:00.000	1	0003	1	10.547	1	248.203	1		9	37.432	1	21.455	1		9		9
									2010-12-02T15:00:00.000	1	0003	1	7.617	1	263.320	1		9	37.451	1	21.431	1		9		9
									2010-12-02T18:00:00.000	1	0003	1	15.527	1	229.219	1		9	37.422	1	21.406	1		9		9
									2010-12-02T21:00:00.000	1	0003	1	13.770	1	213.398	1		9	37.354	1	21.382	1		9		9
									2010-12-03T00:00:00.000	1	0003	1	9.375	1	223.242	1		9	37.344	1	21.357	1		9		9
									2010-12-03T03:00:00.000	1	0003	1	14.648	1	219.727	1		9	37.490	1	21.333	1		9		9
									2010-12-03T06:00:00.000	1	0003	1	9.961	1	232.031	1		9	37.383	1	21.333	1		9		9
									2010-12-03T09:00:00.000	1	0003	1	9.668	1	268.242	1		9	37.471	1	21.333	1		9		9
									2010-12-03T12:00:00.000	1	0003	1	12.012	1	323.086	1		9	37.461	1	21.357	1		9		9
									2010-12-03T15:00:00.000	1	0003	1	4.395	1	310.430	1		9	37.471	1	21.309	1		9		9
									2010-12-03T18:00:00.000	1	0003	1	11.719	1	205.312	1		9	37.373	1	21.284	1		9		9
									2010-12-03T21:00:00.000	1	0003	1	15.820	1	196.523	1		9	37.480	1	21.284	1		9		9
									2010-12-04T00:00:00.000	1	0003	1	16.992	1	195.117	1		9	37.500	1	21.284	1		9		9
									2010-12-04T03:00:00.000	1	0003	1	23.438	1	182.461	1		9	37.451	1	21.260	1		9		9
									2010-12-04T06:00:00.000	1	0003	1	9.668	1	231.328	3		9	37.520	1	21.235	1		9		9
									2010-12-04T09:00:00.000	1	0003	1	3.516	1	331.875	3		9	37.549	1	21.260	1		9		9
									2010-12-04T12:00:00.000	1	0003	1	4.688	1	264.023	3		9	37.520	1	21.284	1		9		9
									2010-12-04T15:00:00.000	1	0003	1	12.305	1	79.102	3		9	37.529	1	21.260	1		9		9
									2010-12-04T18:00:00.000	1	0003	1	15.527	1	36.914	1		9	37.539	1	21.260	1		9		9
									2010-12-04T21:00:00.000	1	0003	1	23.145	1	41.133	1		9	37.471	1	21.235	1		9		9
									2010-12-05T00:00:00.000	1	0003	1	23.438	1	32.695	1		9	37.471	1	21.211	1		9		9
									2010-12-05T03:00:00.000	1	0003	1	16.992	1	82.266	1		9	37.471	1	21.187	1		9		9
									2010-12-05T06:00:00.000	1	0003	1	15.234	1	84.375	1		9	37.451	1	21.138	1		9		9
									2010-12-05T09:00:00.000	1	0003	1	11.426	1	103.711	1		9	37.549	1	21.138	1		9		9
									2010-12-05T12:00:00.000	1	0003	1	13.184	1	133.594	1		9	37.490	1	21.113	1		9		9
									2010-12-05T15:00:00.000	1	0003	1	11.426	1	133.945	1		9	37.500	1	21.064	1		9		9
									2010-12-05T18:00:00.000	1	0003	1	19.629	1	157.148	1		9	37.422	1	20.991	1		9		9
									2010-12-05T21:00:00.000	1	0003	1	13.770	1	151.523	1		9	37.363	1	20.918	1		9		9
									2010-12-06T00:00:00.000	1	0003	1		9		9		9	37.402	1	20.845	1		9		9
									2010-12-06T03:00:00.000	1	0003	1	14.941	1	158.906	1		9	37.383	1	20.796	1		9		9
									2010-12-06T06:00:00.000	1	0003	1	15.820	1	156.797	1		9	37.402	1	20.796	1		9		9
									2010-12-06T09:00:00.000	1	0003	1	14.355	1	157.500	1		9	37.383	1	20.747	1		9		9
									2010-12-06T12:00:00.000	1	0003	1	28.711	1	188.438	1		9	37.432	1	20.820	1		9		9
									2010-12-06T15:00:00.000	1	0003	1	23.730	1	190.547	1		9	37.432	1	20.820	1		9		9
									2010-12-06T18:00:00.000	1	0003	1	24.316	1	167.695	1		9	37.432	1	20.771	1		9		9
									2010-12-06T21:00:00.000	1	0003	1	23.438	1	148.008	1		9	37.373	1	20.698	1		9		9
									2010-12-07T00:00:00.000	1	0003	1	11.719	1	110.391	1		9	37.295	1	20.649	1		9		9
									2010-12-07T03:00:00.000	1	0003	1	15.820	1	109.688	1		9	37.324	1	20.674	1		9		9
									2010-12-07T06:00:00.000	1	0003	1	12.598	1	145.547	1		9	37.314	1	20.601	1		9		9
									2010-12-07T09:00:00.000	1	0003	1	24.316	1	135.352	1		9	37.305	1	20.552	1		9		9
									2010-12-07T12:00:00.000	1	0003	1	26.367	1	119.531	1		9	37.500	1	20.625	1		9		9
									2010-12-07T15:00:00.000	1	0003	1	24.023	1	102.305	1		9	37.412	1	20.552	1		9		9
									2010-12-07T18:00:00.000	1	0003	1	24.023	1	105.117	1		9	37.490	1	20.576	1		9		9
									2010-12-07T21:00:00.000	1	0003	1	21.387	1	110.039	1		9	37.500	1	20.527	1		9		9
									2010-12-08T00:00:00.000	1	0003	1	18.164	1	109.336	1		9	37.451	1	20.479	1		9		9
									2010-12-08T03:00:00.000	1	0003	1	24.316	1	117.070	1		9	37.471	1	20.356	1		9		9
									2010-12-08T06:00:00.000	1	0003	1	21.094	1	97.734	1		9	37.471	1	20.356	1		9		9
									2010-12-08T09:00:00.000	1	0003	1	20.215	1	92.109	1		9	37.471	1	20.356	1		9		9
									2010-12-08T12:00:00.000	1	0003	1	19.629	1	92.461	1		9	37.412	1	20.356	3		9		9
									2010-12-08T15:00:00.000	1	0003	1	22.559	1	359.648	3		9	37.559	1	20.479	1		9		9
									2010-12-08T18:00:00.000	1	0003	1	21.973	1	85.430	1		9	37.559	1	20.430	1		9		9
									2010-12-08T21:00:00.000	1	0003	1	20.215	1	117.070	1		9	37.451	1	20.381	1		9		9
