
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2010-06-01T00:00:00.000	+21.596000	+36.825500	GN36201006PYL_00001_269_D90	269	1681.0	2010-06-01T00:00:00.000	1	0001	1	42.773	1	258.750	3	37.812	1	20.887	1		9		9
									2010-06-01T03:00:00.000	1	0001	1	37.207	1	10.195	3	37.832	1	20.808	1		9		9
									2010-06-01T06:00:00.000	1	0001	1	42.188	1	351.211	1	37.832	1	20.997	1		9		9
									2010-06-01T09:00:00.000	1	0001	1	41.895	1	352.969	1	37.910	1	21.284	1		9		9
									2010-06-01T12:00:00.000	1	0001	1	35.742	1	14.062	1	37.852	1	21.315	1		9		9
									2010-06-01T15:00:00.000	1	0001	1	39.844	1	64.336	1	37.852	1	21.162	1		9		9
									2010-06-01T18:00:00.000	1	0001	1	65.039	1	39.727	1	37.803	1	20.479	1		9		9
									2010-06-01T21:00:00.000	1	0001	1	52.148	1	26.367	1	37.803	1	19.966	1		9		9
									2010-06-02T00:00:00.000	1	0001	1	52.734	1	49.219	1	37.793	1	19.557	1		9		9
									2010-06-02T03:00:00.000	1	0001	1	41.016	1	56.250	1	37.803	1	19.105	1		9		9
									2010-06-02T06:00:00.000	1	0001	1	37.207	1	52.734	1	37.822	1	18.892	1		9		9
									2010-06-02T09:00:00.000	1	0001	1	33.984	1	61.172	1	37.852	1	19.099	1		9		9
									2010-06-02T12:00:00.000	1	0001	1	34.570	1	59.414	1	37.822	1	19.221	1		9		9
									2010-06-02T15:00:00.000	1	0001	1	41.309	1	53.086	1	37.900	1	19.239	1		9		9
									2010-06-02T18:00:00.000	1	0001	1	34.570	1	40.078	1	37.861	1	19.319	1		9		9
									2010-06-02T21:00:00.000	1	0001	1	22.852	1	5.625	1	37.861	1	19.191	1		9		9
									2010-06-03T00:00:00.000	1	0001	1	37.793	1	2.461	1	37.812	1	19.416	1		9		9
									2010-06-03T03:00:00.000	1	0001	1	36.914	1	346.289	1	37.783	1	19.923	1		9		9
									2010-06-03T06:00:00.000	1	0001	1	38.965	1	352.617	1	37.744	1	20.210	1		9		9
									2010-06-03T09:00:00.000	1	0001	1	39.844	1	354.375	1	37.754	1	20.717	1		9		9
									2010-06-03T12:00:00.000	1	0001	1	49.219	1	5.977	1	37.764	1	20.948	1		9		9
									2010-06-03T15:00:00.000	1	0001	1	70.605	1	41.133	1	37.822	1	21.577	1		9		9
									2010-06-03T18:00:00.000	1	0001	1	90.527	1	54.141	1	37.852	1	21.376	1		9		9
									2010-06-03T21:00:00.000	1	0001	1	36.035	1	350.156	3	37.812	1	20.942	1		9		9
									2010-06-04T00:00:00.000	1	0001	1	24.316	1	247.500	1	37.803	1	20.906	1		9		9
									2010-06-04T03:00:00.000	1	0001	1	30.762	1	259.102	1	37.803	1	20.747	1		9		9
									2010-06-04T06:00:00.000	1	0001	1	33.691	1	342.773	1	37.793	1	20.735	1		9		9
									2010-06-04T09:00:00.000	1	0001	1	42.480	1	0.703	1	37.803	1	21.168	1		9		9
									2010-06-04T12:00:00.000	1	0001	1	37.207	1	350.859	1	37.832	1	21.693	1		9		9
									2010-06-04T15:00:00.000	1	0001	1	40.137	1	3.867	1	37.812	1	21.449	1		9		9
									2010-06-04T18:00:00.000	1	0001	1	26.367	1	305.156	1	37.852	1	21.370	1		9		9
									2010-06-04T21:00:00.000	1	0001	1	22.852	1	352.617	1	37.871	1	21.223	1		9		9
									2010-06-05T00:00:00.000	1	0001	1	27.539	1	7.031	3	37.861	1	21.083	1		9		9
									2010-06-05T03:00:00.000	1	0001	1	23.730	1	253.828	3	37.861	1	20.955	1		9		9
									2010-06-05T06:00:00.000	1	0001	1	18.164	1	274.570	1	37.676	1	20.918	1		9		9
									2010-06-05T09:00:00.000	1	0001	1	23.730	1	345.938	1	37.725	1	21.602	1		9		9
									2010-06-05T12:00:00.000	1	0001	1	32.520	1	13.008	1	37.764	1	21.553	1		9		9
