
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2008-07-01T00:00:00.000	+21.596000	+36.825500	GN36200807PYL_00020_269_D90	269	1681.0	2008-07-01T00:00:00.000	1	0020	1		9		9		9	38.516	1	18.330	1		9		9		9
									2008-07-01T03:00:00.000	1	0020	1		9		9		9	38.496	1	18.062	1		9		9		9
									2008-07-01T06:00:00.000	1	0020	1		9		9		9	38.506	1	18.306	1		9		9		9
									2008-07-01T09:00:00.000	1	0020	1		9		9		9	38.516	1	18.818	1		9		9		9
									2008-07-01T12:00:00.000	1	0020	1		9		9		9	38.467	1	18.745	1		9		9		9
									2008-07-01T15:00:00.000	1	0020	1		9		9		9	38.516	1	19.478	1		9		9		9
									2008-07-01T18:00:00.000	1	0020	1		9		9		9	38.438	1	18.940	1		9		9		9
									2008-07-01T21:00:00.000	1	0020	1		9		9		9	38.506	1	18.843	1		9		9		9
									2008-07-02T00:00:00.000	1	0020	1		9		9		9	38.535	1	18.916	1		9		9		9
									2008-07-02T03:00:00.000	1	0020	1		9		9		9	38.496	1	18.428	1		9		9		9
									2008-07-02T06:00:00.000	1	0020	1		9		9		9	38.496	1	18.159	1		9		9		9
									2008-07-02T09:00:00.000	1	0020	1		9		9		9	38.506	1	18.379	1		9		9		9
									2008-07-02T12:00:00.000	1	0020	1		9		9		9	38.467	1	19.233	1		9		9		9
									2008-07-02T15:00:00.000	1	0020	1		9		9		9	38.496	1	18.135	1		9		9		9
									2008-07-02T18:00:00.000	1	0020	1		9		9		9	38.486	1	18.501	1		9		9		9
									2008-07-02T21:00:00.000	1	0020	1		9		9		9	38.496	1	19.038	1		9		9		9
									2008-07-03T00:00:00.000	1	0020	1		9		9		9	38.486	1	19.331	1		9		9		9
									2008-07-03T03:00:00.000	1	0020	1		9		9		9	38.506	1	19.209	1		9		9		9
									2008-07-03T06:00:00.000	1	0020	1		9		9		9	38.447	1	18.647	1		9		9		9
									2008-07-03T09:00:00.000	1	0020	1		9		9		9	38.428	1	18.599	1		9		9		9
									2008-07-03T12:00:00.000	1	0020	1		9		9		9	38.496	1	18.550	1		9		9		9
									2008-07-03T15:00:00.000	1	0020	1		9		9		9	38.486	1	18.696	1		9		9		9
									2008-07-03T18:00:00.000	1	0020	1		9		9		9	38.535	1	18.916	1		9		9		9
									2008-07-03T21:00:00.000	1	0020	1		9		9		9	38.477	1	19.282	1		9		9		9
									2008-07-04T00:00:00.000	1	0020	1		9		9		9	38.516	1	19.062	1		9		9		9
									2008-07-04T03:00:00.000	1	0020	1		9		9		9	38.467	1	18.745	1		9		9		9
									2008-07-04T06:00:00.000	1	0020	1		9		9		9	38.486	1	18.745	1		9		9		9
									2008-07-04T09:00:00.000	1	0020	1		9		9		9	38.457	1	18.770	1		9		9		9
									2008-07-04T12:00:00.000	1	0020	1		9		9		9	38.486	1	19.258	1		9		9		9
									2008-07-04T15:00:00.000	1	0020	1		9		9		9	38.496	1	19.209	1		9		9		9
									2008-07-04T18:00:00.000	1	0020	1		9		9		9	38.496	1	19.185	1		9		9		9
									2008-07-04T21:00:00.000	1	0020	1		9		9		9	38.428	1	18.770	1		9		9		9
									2008-07-05T00:00:00.000	1	0020	1		9		9		9	38.525	1	19.307	1		9		9		9
									2008-07-05T03:00:00.000	1	0020	1		9		9		9	38.477	1	18.989	1		9		9		9
									2008-07-05T06:00:00.000	1	0020	1		9		9		9	38.496	1	18.403	1		9		9		9
									2008-07-05T09:00:00.000	1	0020	1		9		9		9	38.506	1	18.818	1		9		9		9
									2008-07-05T12:00:00.000	1	0020	1		9		9		9	38.457	1	18.721	1		9		9		9
									2008-07-05T15:00:00.000	1	0020	1		9		9		9	38.506	1	19.697	1		9		9		9
									2008-07-05T18:00:00.000	1	0020	1		9		9		9	38.486	1	19.014	1		9		9		9
									2008-07-05T21:00:00.000	1	0020	1		9		9		9	38.496	1	19.087	1		9		9		9
									2008-07-06T00:00:00.000	1	0020	1		9		9		9	38.496	1	18.574	1		9		9		9
									2008-07-06T03:00:00.000	1	0020	1		9		9		9	38.545	1	18.940	1		9		9		9
									2008-07-06T06:00:00.000	1	0020	1		9		9		9	38.496	1	18.501	1		9		9		9
									2008-07-06T09:00:00.000	1	0020	1		9		9		9	38.496	1	19.014	1		9		9		9
									2008-07-06T12:00:00.000	1	0020	1		9		9		9	38.496	1	18.647	1		9		9		9
									2008-07-06T15:00:00.000	1	0020	1		9		9		9	38.496	3	19.136	1		9		9		9
									2008-07-06T18:00:00.000	1	0020	1		9		9		9	38.506	1	19.429	1		9		9		9
									2008-07-06T21:00:00.000	1	0020	1		9		9		9	38.457	1	18.647	1		9		9		9
									2008-07-07T00:00:00.000	1	0020	1		9		9		9	38.467	1	18.330	1		9		9		9
									2008-07-07T03:00:00.000	1	0020	1		9		9		9	38.477	1	18.013	1		9		9		9
									2008-07-07T06:00:00.000	1	0020	1		9		9		9	38.477	1	18.965	1		9		9		9
									2008-07-07T09:00:00.000	1	0020	1		9		9		9	38.525	1	18.818	1		9		9		9
									2008-07-07T12:00:00.000	1	0020	1		9		9		9	38.438	1	18.843	1		9		9		9
									2008-07-07T15:00:00.000	1	0020	1		9		9		9	38.506	1	19.453	1		9		9		9
									2008-07-07T18:00:00.000	1	0020	1		9		9		9	38.477	1	18.867	1		9		9		9
									2008-07-07T21:00:00.000	1	0020	1		9		9		9	38.496	1	19.185	1		9		9		9
									2008-07-08T00:00:00.000	1	0020	1		9		9		9	38.496	1	19.087	1		9		9		9
									2008-07-08T03:00:00.000	1	0020	1		9		9		9	38.486	1	19.014	1		9		9		9
									2008-07-08T06:00:00.000	1	0020	1		9		9		9	38.516	1	18.916	1		9		9		9
									2008-07-08T09:00:00.000	1	0020	1		9		9		9	38.467	1	19.136	1		9		9		9
									2008-07-08T12:00:00.000	1	0020	1		9		9		9	38.477	1	18.672	1		9		9		9
									2008-07-08T15:00:00.000	1	0020	1		9		9		9	38.486	1	19.087	1		9		9		9
									2008-07-08T18:00:00.000	1	0020	1		9		9		9	38.477	1	18.770	1		9		9		9
									2008-07-08T21:00:00.000	1	0020	1		9		9		9	38.506	1	18.916	1		9		9		9
									2008-07-09T00:00:00.000	1	0020	1		9		9		9	38.486	1	18.281	1		9		9		9
									2008-07-09T03:00:00.000	1	0020	1		9		9		9	38.486	1	18.843	1		9		9		9
									2008-07-09T06:00:00.000	1	0020	1		9		9		9	38.477	1	19.209	1		9		9		9
