
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2010-01-01T00:00:00.000	+20.601000	+37.948833	GN36201001ZAK_00003_269_D90	269	313.0	2010-01-01T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-02T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-03T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-05T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-06T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-07T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-07T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-07T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2010-01-07T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
