
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-07-01T00:00:00.000	+21.596000	+36.825500	GN36201107PYL_00020_269_D90	269	1681.0	2011-07-01T00:00:00.000	1	0020	1		9		9		9	38.758	1	20.137	1		9		9		9
									2011-07-01T03:00:00.000	1	0020	1		9		9		9	38.748	1	19.653	1		9		9		9
									2011-07-01T06:00:00.000	1	0020	1		9		9		9	38.742	1	19.883	1		9		9		9
									2011-07-01T09:00:00.000	1	0020	1		9		9		9	38.748	1	20.127	1		9		9		9
									2011-07-01T12:00:00.000	1	0020	1		9		9		9	38.726	1	19.785	1		9		9		9
									2011-07-01T15:00:00.000	1	0020	1		9		9		9	38.720	1	20.034	1		9		9		9
									2011-07-01T18:00:00.000	1	0020	1		9		9		9	38.843	1	21.128	1		9		9		9
									2011-07-01T21:00:00.000	1	0020	1		9		9		9	38.901	1	20.059	1		9		9		9
									2011-07-02T00:00:00.000	1	0020	1		9		9		9	38.767	1	19.634	1		9		9		9
									2011-07-02T03:00:00.000	1	0020	1		9		9		9	38.812	1	19.561	1		9		9		9
									2011-07-02T06:00:00.000	1	0020	1		9		9		9	38.758	1	19.878	1		9		9		9
									2011-07-02T09:00:00.000	1	0020	1		9		9		9	38.695	1	19.634	1		9		9		9
									2011-07-02T12:00:00.000	1	0020	1		9		9		9	38.828	1	20.435	1		9		9		9
									2011-07-02T15:00:00.000	1	0020	1		9		9		9	38.790	1	19.995	1		9		9		9
									2011-07-02T18:00:00.000	1	0020	1		9		9		9	38.843	1	21.846	1		9		9		9
									2011-07-02T21:00:00.000	1	0020	1		9		9		9	38.818	1	22.549	1		9		9		9
									2011-07-03T00:00:00.000	1	0020	1		9		9		9	38.758	1	21.519	1		9		9		9
									2011-07-03T03:00:00.000	1	0020	1		9		9		9	38.811	1	20.732	1		9		9		9
									2011-07-03T06:00:00.000	1	0020	1		9		9		9	38.800	1	21.562	1		9		9		9
									2011-07-03T09:00:00.000	1	0020	1		9		9		9	38.802	1	21.104	1		9		9		9
									2011-07-03T12:00:00.000	1	0020	1		9		9		9	38.626	1	21.094	1		9		9		9
									2011-07-03T15:00:00.000	1	0020	1		9		9		9	38.340	1	19.331	1		9		9		9
									2011-07-03T18:00:00.000	1	0020	1		9		9		9	38.370	1	19.468	1		9		9		9
									2011-07-03T21:00:00.000	1	0020	1		9		9		9	38.537	1	20.972	1		9		9		9
									2011-07-04T00:00:00.000	1	0020	1		9		9		9	38.354	1	19.473	1		9		9		9
									2011-07-04T03:00:00.000	1	0020	1		9		9		9	38.387	1	19.453	1		9		9		9
									2011-07-04T06:00:00.000	1	0020	1		9		9		9	38.369	1	19.404	1		9		9		9
									2011-07-04T09:00:00.000	1	0020	1		9		9		9	38.390	1	19.414	1		9		9		9
									2011-07-04T12:00:00.000	1	0020	1		9		9		9	38.374	1	19.341	1		9		9		9
									2011-07-04T15:00:00.000	1	0020	1		9		9		9	38.358	1	19.297	1		9		9		9
									2011-07-04T18:00:00.000	1	0020	1		9		9		9	38.393	1	19.375	1		9		9		9
									2011-07-04T21:00:00.000	1	0020	1		9		9		9	38.339	1	19.849	1		9		9		9
									2011-07-05T00:00:00.000	1	0020	1		9		9		9	38.374	1	19.819	1		9		9		9
									2011-07-05T03:00:00.000	1	0020	1		9		9		9	38.375	1	19.829	1		9		9		9
									2011-07-05T06:00:00.000	1	0020	1		9		9		9	38.389	1	19.126	1		9		9		9
									2011-07-05T09:00:00.000	1	0020	1		9		9		9	38.342	1	19.414	1		9		9		9
									2011-07-05T12:00:00.000	1	0020	1		9		9		9	38.359	1	19.502	1		9		9		9
									2011-07-05T15:00:00.000	1	0020	1		9		9		9	38.547	1	20.498	1		9		9		9
									2011-07-05T18:00:00.000	1	0020	1		9		9		9	38.569	1	21.113	1		9		9		9
									2011-07-05T21:00:00.000	1	0020	1		9		9		9	38.679	1	22.983	1		9		9		9
									2011-07-06T00:00:00.000	1	0020	1		9		9		9	38.519	1	21.206	1		9		9		9
									2011-07-06T03:00:00.000	1	0020	1		9		9		9	38.411	1	19.819	1		9		9		9
									2011-07-06T06:00:00.000	1	0020	1		9		9		9	38.380	1	19.741	1		9		9		9
									2011-07-06T09:00:00.000	1	0020	1		9		9		9	38.381	1	19.902	1		9		9		9
									2011-07-06T12:00:00.000	1	0020	1		9		9		9	38.679	1	22.881	1		9		9		9
									2011-07-06T15:00:00.000	1	0020	1		9		9		9	38.566	1	21.665	1		9		9		9
									2011-07-06T18:00:00.000	1	0020	1		9		9		9	38.434	1	20.093	1		9		9		9
									2011-07-06T21:00:00.000	1	0020	1		9		9		9	38.436	1	20.283	1		9		9		9
									2011-07-07T00:00:00.000	1	0020	1		9		9		9	38.402	1	20.483	1		9		9		9
									2011-07-07T03:00:00.000	1	0020	1		9		9		9	38.421	1	19.893	1		9		9		9
									2011-07-07T06:00:00.000	1	0020	1		9		9		9	38.400	1	19.883	1		9		9		9
									2011-07-07T09:00:00.000	1	0020	1		9		9		9	38.370	1	19.888	1		9		9		9
									2011-07-07T12:00:00.000	1	0020	1		9		9		9	38.389	1	20.186	1		9		9		9
									2011-07-07T15:00:00.000	1	0020	1		9		9		9	38.409	1	20.488	1		9		9		9
									2011-07-07T18:00:00.000	1	0020	1		9		9		9	38.395	1	20.322	1		9		9		9
									2011-07-07T21:00:00.000	1	0020	1		9		9		9	38.444	1	20.796	1		9		9		9
									2011-07-08T00:00:00.000	1	0020	1		9		9		9	38.415	1	20.513	1		9		9		9
									2011-07-08T03:00:00.000	1	0020	1		9		9		9	38.411	1	20.757	1		9		9		9
									2011-07-08T06:00:00.000	1	0020	1		9		9		9	38.371	1	19.727	1		9		9		9
									2011-07-08T09:00:00.000	1	0020	1		9		9		9	38.375	1	19.766	1		9		9		9
									2011-07-08T12:00:00.000	1	0020	1		9		9		9	38.387	1	20.527	1		9		9		9
									2011-07-08T15:00:00.000	1	0020	1		9		9		9	38.383	1	20.625	1		9		9		9
									2011-07-08T18:00:00.000	1	0020	1		9		9		9	38.414	1	20.210	1		9		9		9
									2011-07-08T21:00:00.000	1	0020	1		9		9		9	38.355	1	20.044	1		9		9		9
									2011-07-09T00:00:00.000	1	0020	1		9		9		9	38.365	1	19.883	1		9		9		9
									2011-07-09T03:00:00.000	1	0020	1		9		9		9	38.411	1	19.531	1		9		9		9
