
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-06-01T00:00:00.000	+21.596000	+36.825500	GN36201106PYL_00020_269_D90	269	1681.0	2011-06-01T00:00:00.000	1	0020	1		9		9		9	38.736	1	18.496	1		9		9		9
									2011-06-01T03:00:00.000	1	0020	1		9		9		9	38.746	1	18.628	1		9		9		9
									2011-06-01T06:00:00.000	1	0020	1		9		9		9	38.737	1	18.770	1		9		9		9
									2011-06-01T09:00:00.000	1	0020	1		9		9		9	38.695	1	18.682	1		9		9		9
									2011-06-01T12:00:00.000	1	0020	1		9		9		9	38.720	1	18.647	1		9		9		9
									2011-06-01T15:00:00.000	1	0020	1		9		9		9	38.723	1	18.638	1		9		9		9
									2011-06-01T18:00:00.000	1	0020	1		9		9		9	38.639	1	18.608	1		9		9		9
									2011-06-01T21:00:00.000	1	0020	1		9		9		9	38.616	1	18.696	1		9		9		9
									2011-06-02T00:00:00.000	1	0020	1		9		9		9	38.613	1	18.433	1		9		9		9
									2011-06-02T03:00:00.000	1	0020	1		9		9		9	38.655	1	18.652	1		9		9		9
									2011-06-02T06:00:00.000	1	0020	1		9		9		9	38.586	1	18.335	1		9		9		9
									2011-06-02T09:00:00.000	1	0020	1		9		9		9	38.595	1	18.438	1		9		9		9
									2011-06-02T12:00:00.000	1	0020	1		9		9		9	38.542	1	18.384	1		9		9		9
									2011-06-02T15:00:00.000	1	0020	1		9		9		9	38.554	1	18.403	1		9		9		9
									2011-06-02T18:00:00.000	1	0020	1		9		9		9	38.553	1	18.657	1		9		9		9
									2011-06-02T21:00:00.000	1	0020	1		9		9		9	38.603	1	18.740	1		9		9		9
									2011-06-03T00:00:00.000	1	0020	1		9		9		9	38.516	1	18.799	1		9		9		9
									2011-06-03T03:00:00.000	1	0020	1		9		9		9	38.652	1	18.872	1		9		9		9
									2011-06-03T06:00:00.000	1	0020	1		9		9		9	38.633	1	18.550	1		9		9		9
									2011-06-03T09:00:00.000	1	0020	1		9		9		9	38.471	1	18.457	1		9		9		9
									2011-06-03T12:00:00.000	1	0020	1		9		9		9	38.411	1	18.364	1		9		9		9
									2011-06-03T15:00:00.000	1	0020	1		9		9		9	38.567	1	19.062	1		9		9		9
									2011-06-03T18:00:00.000	1	0020	1		9		9		9	38.644	1	18.999	1		9		9		9
									2011-06-03T21:00:00.000	1	0020	1		9		9		9	38.523	1	18.555	1		9		9		9
									2011-06-04T00:00:00.000	1	0020	1		9		9		9	38.586	1	19.131	1		9		9		9
									2011-06-04T03:00:00.000	1	0020	1		9		9		9	38.595	1	18.511	1		9		9		9
									2011-06-04T06:00:00.000	1	0020	1		9		9		9	38.515	1	18.521	1		9		9		9
									2011-06-04T09:00:00.000	1	0020	1		9		9		9	38.523	1	18.604	1		9		9		9
									2011-06-04T12:00:00.000	1	0020	1		9		9		9	38.528	1	18.618	1		9		9		9
									2011-06-04T15:00:00.000	1	0020	1		9		9		9	38.418	1	18.379	1		9		9		9
									2011-06-04T18:00:00.000	1	0020	1		9		9		9	38.447	1	18.457	1		9		9		9
									2011-06-04T21:00:00.000	1	0020	1		9		9		9	38.581	1	18.828	1		9		9		9
									2011-06-05T00:00:00.000	1	0020	1		9		9		9	38.600	1	18.984	1		9		9		9
									2011-06-05T03:00:00.000	1	0020	1		9		9		9	38.584	1	18.730	1		9		9		9
									2011-06-05T06:00:00.000	1	0020	1		9		9		9	38.604	1	18.926	1		9		9		9
									2011-06-05T09:00:00.000	1	0020	1		9		9		9	38.625	1	18.965	1		9		9		9
									2011-06-05T12:00:00.000	1	0020	1		9		9		9	38.629	1	19.028	1		9		9		9
									2011-06-05T15:00:00.000	1	0020	1		9		9		9	38.641	1	19.165	1		9		9		9
									2011-06-05T18:00:00.000	1	0020	1		9		9		9	38.641	1	19.302	1		9		9		9
									2011-06-05T21:00:00.000	1	0020	1		9		9		9	38.617	1	19.019	1		9		9		9
									2011-06-06T00:00:00.000	1	0020	1		9		9		9	38.642	1	19.067	1		9		9		9
									2011-06-06T03:00:00.000	1	0020	1		9		9		9	38.619	1	18.862	1		9		9		9
									2011-06-06T06:00:00.000	1	0020	1		9		9		9	38.641	1	19.102	1		9		9		9
									2011-06-06T09:00:00.000	1	0020	1		9		9		9	38.626	1	19.180	1		9		9		9
									2011-06-06T12:00:00.000	1	0020	1		9		9		9	38.645	1	19.248	1		9		9		9
									2011-06-06T15:00:00.000	1	0020	1		9		9		9	38.693	1	19.570	1		9		9		9
									2011-06-06T18:00:00.000	1	0020	1		9		9		9	38.639	1	19.170	1		9		9		9
									2011-06-06T21:00:00.000	1	0020	1		9		9		9	38.676	1	19.658	1		9		9		9
									2011-06-07T00:00:00.000	1	0020	1		9		9		9	38.641	1	19.976	1		9		9		9
									2011-06-07T03:00:00.000	1	0020	1		9		9		9	38.623	1	19.229	1		9		9		9
									2011-06-07T06:00:00.000	1	0020	1		9		9		9	38.666	1	19.189	1		9		9		9
									2011-06-07T09:00:00.000	1	0020	1		9		9		9	38.809	1	19.653	1		9		9		9
									2011-06-07T12:00:00.000	1	0020	1		9		9		9	38.762	1	19.785	1		9		9		9
									2011-06-07T15:00:00.000	1	0020	1		9		9		9	38.655	1	19.424	1		9		9		9
									2011-06-07T18:00:00.000	1	0020	1		9		9		9	38.625	1	19.927	1		9		9		9
									2011-06-07T21:00:00.000	1	0020	1		9		9		9	38.655	1	19.814	1		9		9		9
									2011-06-08T00:00:00.000	1	0020	1		9		9		9	38.560	1	19.761	1		9		9		9
									2011-06-08T03:00:00.000	1	0020	1		9		9		9	38.623	1	19.346	1		9		9		9
									2011-06-08T06:00:00.000	1	0020	1		9		9		9	38.608	1	19.648	1		9		9		9
									2011-06-08T09:00:00.000	1	0020	1		9		9		9	38.740	1	19.946	1		9		9		9
									2011-06-08T12:00:00.000	1	0020	1		9		9		9	38.750	1	19.961	1		9		9		9
									2011-06-08T15:00:00.000	1	0020	1		9		9		9	38.698	1	19.893	1		9		9		9
									2011-06-08T18:00:00.000	1	0020	1		9		9		9	38.616	1	19.854	1		9		9		9
									2011-06-08T21:00:00.000	1	0020	1		9		9		9	38.680	1	20.742	1		9		9		9
									2011-06-09T00:00:00.000	1	0020	1		9		9		9	38.613	1	20.928	1		9		9		9
									2011-06-09T03:00:00.000	1	0020	1		9		9		9	38.625	1	19.897	1		9		9		9
									2011-06-09T06:00:00.000	1	0020	1		9		9		9	38.750	1	19.873	1		9		9		9
									2011-06-09T09:00:00.000	1	0020	1		9		9		9	38.761	1	19.697	1		9		9		9
									2011-06-09T12:00:00.000	1	0020	1		9		9		9	38.750	1	19.858	1		9		9		9
									2011-06-09T15:00:00.000	1	0020	1		9		9		9	38.831	1	20.400	1		9		9		9
									2011-06-09T18:00:00.000	1	0020	1		9		9		9	38.787	1	20.698	1		9		9		9
									2011-06-09T21:00:00.000	1	0020	1		9		9		9	38.762	1	20.693	1		9		9		9
									2011-06-10T00:00:00.000	1	0020	1		9		9		9	38.733	1	19.741	1		9		9		9
									2011-06-10T03:00:00.000	1	0020	1		9		9		9	38.761	1	19.727	1		9		9		9
									2011-06-10T06:00:00.000	1	0020	1		9		9		9	38.750	1	19.546	1		9		9		9
									2011-06-10T09:00:00.000	1	0020	1		9		9		9	38.762	1	19.883	1		9		9		9
									2011-06-10T12:00:00.000	1	0020	1		9		9		9	38.761	1	19.956	1		9		9		9
									2011-06-10T15:00:00.000	1	0020	1		9		9		9	38.762	1	19.814	1		9		9		9
									2011-06-10T18:00:00.000	1	0020	1		9		9		9	38.764	1	19.941	1		9		9		9
									2011-06-10T21:00:00.000	1	0020	1		9		9		9	38.789	1	20.044	1		9		9		9
									2011-06-11T00:00:00.000	1	0020	1		9		9		9	38.748	1	19.541	1		9		9		9
									2011-06-11T03:00:00.000	1	0020	1		9		9		9	38.749	1	19.536	1		9		9		9
									2011-06-11T06:00:00.000	1	0020	1		9		9		9	38.756	1	19.751	1		9		9		9
									2011-06-11T09:00:00.000	1	0020	1		9		9		9	38.736	1	19.688	1		9		9		9
									2011-06-11T12:00:00.000	1	0020	1		9		9		9	38.756	1	19.883	1		9		9		9
									2011-06-11T15:00:00.000	1	0020	1		9		9		9	38.753	1	19.702	1		9		9		9
									2011-06-11T18:00:00.000	1	0020	1		9		9		9	38.753	1	19.878	1		9		9		9
									2011-06-11T21:00:00.000	1	0020	1		9		9		9	38.756	1	19.863	1		9		9		9
									2011-06-12T00:00:00.000	1	0020	1		9		9		9	38.742	1	19.795	1		9		9		9
									2011-06-12T03:00:00.000	1	0020	1		9		9		9	38.721	1	19.722	1		9		9		9
									2011-06-12T06:00:00.000	1	0020	1		9		9		9	38.743	1	19.927	1		9		9		9
									2011-06-12T09:00:00.000	1	0020	1		9		9		9	38.745	1	19.761	1		9		9		9
									2011-06-12T12:00:00.000	1	0020	1		9		9		9	38.770	1	19.531	1		9		9		9
									2011-06-12T15:00:00.000	1	0020	1		9		9		9	38.767	1	19.663	1		9		9		9
									2011-06-12T18:00:00.000	1	0020	1		9		9		9	38.737	1	19.883	1		9		9		9
									2011-06-12T21:00:00.000	1	0020	1		9		9		9	38.731	1	19.956	1		9		9		9
									2011-06-13T00:00:00.000	1	0020	1		9		9		9	38.739	1	19.878	1		9		9		9
									2011-06-13T03:00:00.000	1	0020	1		9		9		9	38.772	1	19.722	1		9		9		9
									2011-06-13T06:00:00.000	1	0020	1		9		9		9	38.767	1	19.541	1		9		9		9
									2011-06-13T09:00:00.000	1	0020	1		9		9		9	38.759	1	19.531	1		9		9		9
									2011-06-13T12:00:00.000	1	0020	1		9		9		9	38.739	1	19.570	1		9		9		9
									2011-06-13T15:00:00.000	1	0020	1		9		9		9	38.749	1	19.683	1		9		9		9
									2011-06-13T18:00:00.000	1	0020	1		9		9		9	38.736	1	19.673	1		9		9		9
									2011-06-13T21:00:00.000	1	0020	1		9		9		9	38.742	1	19.790	1		9		9		9
									2011-06-14T00:00:00.000	1	0020	1		9		9		9	38.748	1	19.946	1		9		9		9
									2011-06-14T03:00:00.000	1	0020	1		9		9		9	38.752	1	19.053	1		9		9		9
									2011-06-14T06:00:00.000	1	0020	1		9		9		9	38.736	1	18.960	1		9		9		9
									2011-06-14T09:00:00.000	1	0020	1		9		9		9	38.460	1	18.164	1		9		9		9
									2011-06-14T12:00:00.000	1	0020	1		9		9		9	38.528	1	18.750	1		9		9		9
									2011-06-14T15:00:00.000	1	0020	1		9		9		9	38.748	1	19.292	1		9		9		9
									2011-06-14T18:00:00.000	1	0020	1		9		9		9	38.756	1	19.639	1		9		9		9
									2011-06-14T21:00:00.000	1	0020	1		9		9		9	38.743	1	19.233	1		9		9		9
