
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-05-01T00:00:00.000	+22.093667	+36.971333	GN36200805KAL_00003_269_D90	269	340.0	2008-05-01T00:00:00.000	1	0003	1	7.910	1	146.250	1		9	36.924	1	17.207	1		9	0.205	1
									2008-05-01T03:00:00.000	1	0003	1	4.102	1	105.469	1		9	37.070	1	17.231	1		9	0.244	1
									2008-05-01T06:00:00.000	1	0003	1	1.465	1	184.219	1		9	36.611	1	17.231	1		9	0.410	1
									2008-05-01T09:00:00.000	1	0003	1	1.758	1	218.320	1		9	36.367	1	17.231	1		9	0.322	1
									2008-05-01T12:00:00.000	1	0003	1	2.930	1	156.797	3		9	36.826	1	17.231	3		9	0.361	1
									2008-05-01T15:00:00.000	1	0003	1	4.980	1	95.977	1		9	36.973	3	17.280	1		9	0.312	1
									2008-05-01T18:00:00.000	1	0003	1	5.566	1	143.789	1		9	32.734	2	17.305	1		9	0.283	1
									2008-05-01T21:00:00.000	1	0003	1	6.445	1	152.227	1		9	36.787	3	17.646	1		9	0.244	1
									2008-05-02T00:00:00.000	1	0003	1	6.445	1	184.570	1		9	36.807	1	17.817	1		9	0.244	1
									2008-05-02T03:00:00.000	1	0003	1	6.152	1	101.250	3		9	36.768	1	17.817	1		9	0.244	1
									2008-05-02T06:00:00.000	1	0003	1	7.617	1	140.273	1		9	33.076	3	17.573	1		9	0.371	1
									2008-05-02T09:00:00.000	1	0003	1	6.152	1	178.242	1		9	33.887	1	17.402	1		9	0.400	1
									2008-05-02T12:00:00.000	1	0003	1	19.629	1	154.336	1		9	33.486	1	17.256	1		9	0.342	1
									2008-05-02T15:00:00.000	1	0003	1	4.102	1	149.766	1		9	33.369	1	17.476	1		9	0.371	1
									2008-05-02T18:00:00.000	1	0003	1	5.273	1	113.203	1		9	32.764	2	17.793	1		9	0.254	1
									2008-05-02T21:00:00.000	1	0003	1	7.617	1	153.633	1		9	36.973	3	18.062	1		9	0.205	1
									2008-05-03T00:00:00.000	1	0003	1	4.688	1	146.602	3		9	36.914	1	18.306	1		9	0.225	1
									2008-05-03T03:00:00.000	1	0003	1	3.809	1	7.383	3		9	37.207	1	18.062	1		9	0.254	1
									2008-05-03T06:00:00.000	1	0003	1	3.516	1	41.484	3		9	34.307	3	18.062	1		9	0.400	1
									2008-05-03T09:00:00.000	1	0003	1	7.324	1	220.430	3		9	32.461	2	17.451	1		9	0.371	1
									2008-05-03T12:00:00.000	1	0003	1	1.465	1	8.086	3		9	32.490	2	17.891	1		9	0.439	1
									2008-05-03T15:00:00.000	1	0003	1	3.223	1	74.180	1		9	31.553	2	18.037	1		9	0.352	1
									2008-05-03T18:00:00.000	1	0003	1	7.031	1	52.031	1		9	30.479	2	18.135	1		9	0.303	1
									2008-05-03T21:00:00.000	1	0003	1	6.738	1	103.711	1		9	36.816	3	18.110	1		9	0.244	1
