
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2010-01-01T00:00:00.000	+21.596000	+36.825500	GN36201001PYL_00001_269_D90	269	1681.0	2010-01-01T00:00:00.000	1	0001	1	10.254	1	280.195	1	38.086	1	17.781	1		9		9
									2010-01-01T03:00:00.000	1	0001	1	4.395	1	311.484	1	38.086	1	17.756	1		9		9
									2010-01-01T06:00:00.000	1	0001	1	2.637	1	341.719	3	38.076	1	17.756	1		9		9
									2010-01-01T09:00:00.000	1	0001	1	4.688	1	103.008	3	38.086	1	17.799	1		9		9
									2010-01-01T12:00:00.000	1	0001	1	10.547	1	139.219	1	38.086	1	17.878	1		9		9
									2010-01-01T15:00:00.000	1	0001	1	17.578	1	152.578	1	38.105	1	17.897	1		9		9
									2010-01-01T18:00:00.000	1	0001	1	15.820	1	156.445	1	38.096	1	17.897	1		9		9
									2010-01-01T21:00:00.000	1	0001	1	13.184	1	152.930	1	38.105	1	17.891	1		9		9
									2010-01-02T00:00:00.000	1	0001	1	18.750	1	138.164	1	38.105	1	17.860	1		9		9
									2010-01-02T03:00:00.000	1	0001	1	24.316	1	134.648	1	38.105	1	17.817	1		9		9
									2010-01-02T06:00:00.000	1	0001	1	28.418	1	124.102	1	38.125	1	17.817	1		9		9
									2010-01-02T09:00:00.000	1	0001	1	26.074	1	134.648	1	38.096	1	17.781	1		9		9
									2010-01-02T12:00:00.000	1	0001	1	19.629	1	138.164	1	38.096	1	17.756	1		9		9
									2010-01-02T15:00:00.000	1	0001	1	15.527	1	148.359	1	38.037	1	17.604	1		9		9
									2010-01-02T18:00:00.000	1	0001	1	19.922	1	145.898	1	38.047	1	17.622	1		9		9
									2010-01-02T21:00:00.000	1	0001	1	24.316	1	147.656	1	38.057	1	17.646	1		9		9
									2010-01-03T00:00:00.000	1	0001	1	26.660	1	147.656	1	38.047	1	17.518	1		9		9
									2010-01-03T03:00:00.000	1	0001	1	30.176	1	156.094	1	38.037	1	17.518	1		9		9
									2010-01-03T06:00:00.000	1	0001	1	29.004	1	160.664	1	37.998	1	17.360	1		9		9
									2010-01-03T09:00:00.000	1	0001	1	28.418	1	157.852	1	38.008	1	17.372	1		9		9
									2010-01-03T12:00:00.000	1	0001	1	27.832	1	156.445	1	38.008	1	17.384	1		9		9
									2010-01-03T15:00:00.000	1	0001	1	27.832	1	163.828	1	37.998	1	17.366	1		9		9
									2010-01-03T18:00:00.000	1	0001	1	26.953	1	159.258	1	38.008	1	17.329	1		9		9
									2010-01-03T21:00:00.000	1	0001	1	28.711	1	158.203	1	37.979	1	17.268	1		9		9
									2010-01-04T00:00:00.000	1	0001	1	22.852	1	159.609	1	37.988	1	17.262	1		9		9
									2010-01-04T03:00:00.000	1	0001	1	18.750	1	168.750	1	38.018	1	17.286	1		9		9
									2010-01-04T06:00:00.000	1	0001	1	23.145	1	177.188	1	38.105	1	17.604	1		9		9
									2010-01-04T09:00:00.000	1	0001	1	16.699	1	180.000	1	38.105	1	17.573	1		9		9
									2010-01-04T12:00:00.000	1	0001	1	19.336	1	161.719	1	38.057	1	17.469	1		9		9
									2010-01-04T15:00:00.000	1	0001	1	18.750	1	151.523	1	38.037	1	17.360	1		9		9
									2010-01-04T18:00:00.000	1	0001	1	19.629	1	161.016	1	37.979	1	17.305	1		9		9
									2010-01-04T21:00:00.000	1	0001	1	20.215	1	176.484	1	37.988	1	17.262	1		9		9
									2010-01-05T00:00:00.000	1	0001	1	10.547	1	189.492	1	37.959	1	17.195	1		9		9
									2010-01-05T03:00:00.000	1	0001	1	9.375	1	151.172	1	38.027	1	17.384	1		9		9
									2010-01-05T06:00:00.000	1	0001	1	2.930	1	119.883	1	37.998	1	17.238	1		9		9
									2010-01-05T09:00:00.000	1	0001	1	4.980	1	92.109	1	37.959	1	17.183	1		9		9
									2010-01-05T12:00:00.000	1	0001	1	7.324	1	90.703	1	37.979	1	17.238	1		9		9
									2010-01-05T15:00:00.000	1	0001	1	6.445	1	150.117	3	37.988	1	17.225	1		9		9
									2010-01-05T18:00:00.000	1	0001	1	6.738	1	222.539	1	37.979	1	17.177	1		9		9
									2010-01-05T21:00:00.000	1	0001	1	8.203	1	240.117	1	37.998	1	17.225	1		9		9
									2010-01-06T00:00:00.000	1	0001	1	4.688	1	284.766	1	37.998	1	17.250	1		9		9
									2010-01-06T03:00:00.000	1	0001	1	0.879	1	275.625	1	37.998	1	17.250	1		9		9
									2010-01-06T06:00:00.000	1	0001	1	2.344	1	240.117	3	38.008	1	17.268	1		9		9
									2010-01-06T09:00:00.000	1	0001	1	2.344	1	136.758	3	37.988	1	17.250	1		9		9
									2010-01-06T12:00:00.000	1	0001	1	2.051	1	258.750	3	37.998	1	17.262	1		9		9
									2010-01-06T15:00:00.000	1	0001	1	3.516	1	222.539	1	37.998	1	17.256	1		9		9
									2010-01-06T18:00:00.000	1	0001	1	2.930	1	145.898	1	37.988	1	17.250	1		9		9
									2010-01-06T21:00:00.000	1	0001	1	6.445	1	180.000	1	37.979	1	17.238	1		9		9
									2010-01-07T00:00:00.000	1	0001	1	9.082	1	183.164	1	37.979	1	17.231	1		9		9
									2010-01-07T03:00:00.000	1	0001	1	9.082	1	190.547	1	37.979	1	17.195	1		9		9
									2010-01-07T06:00:00.000	1	0001	1	8.789	1	206.016	1	37.969	1	17.189	1		9		9
									2010-01-07T09:00:00.000	1	0001	1	6.152	1	228.867	3	37.969	1	17.225	1		9		9
									2010-01-07T12:00:00.000	1	0001	1	1.172	1	10.195	3	37.969	1	17.292	1		9		9
									2010-01-07T15:00:00.000	1	0001	1	2.930	1	335.391	3	37.979	1	17.256	1		9		9
									2010-01-07T18:00:00.000	1	0001	1	2.930	1	60.820	3	37.988	1	17.280	1		9		9
									2010-01-07T21:00:00.000	1	0001	1	2.051	1	303.750	3	37.988	1	17.250	1		9		9
									2010-01-08T00:00:00.000	1	0001	1	9.961	1	296.719	1	37.979	1	17.231	1		9		9
									2010-01-08T03:00:00.000	1	0001	1	8.789	1	307.266	1	37.979	1	17.207	1		9		9
									2010-01-08T06:00:00.000	1	0001	1	7.910	1	315.000	1	37.988	1	17.183	1		9		9
									2010-01-08T09:00:00.000	1	0001	1	8.496	1	306.562	1	37.988	1	17.225	1		9		9
									2010-01-08T12:00:00.000	1	0001	1	11.719	1	311.484	1	37.998	1	17.250	1		9		9
									2010-01-08T15:00:00.000	1	0001	1	11.719	1	316.758	1	37.998	1	17.238	1		9		9
									2010-01-08T18:00:00.000	1	0001	1	11.133	1	304.102	1	37.998	1	17.231	1		9		9
									2010-01-08T21:00:00.000	1	0001	1	11.133	1	307.266	1	37.998	3	17.231	1		9		9
									2010-01-09T00:00:00.000	1	0001	1	19.336	1	336.094	1	38.125	1	17.555	1		9		9
									2010-01-09T03:00:00.000	1	0001	1	20.508	1	341.719	1	38.115	1	17.476	1		9		9
									2010-01-09T06:00:00.000	1	0001	1	13.770	1	324.141	1	38.096	1	17.439	1		9		9
									2010-01-09T09:00:00.000	1	0001	1	20.801	1	324.141	1	38.086	1	17.360	1		9		9
									2010-01-09T12:00:00.000	1	0001	1	13.184	1	318.867	1	38.086	1	17.341	1		9		9
									2010-01-09T15:00:00.000	1	0001	1	19.043	1	350.156	1	38.066	1	17.354	1		9		9
									2010-01-09T18:00:00.000	1	0001	1	11.426	1	29.180	1	38.086	1	17.347	1		9		9
									2010-01-09T21:00:00.000	1	0001	1	5.566	1	75.586	1	38.086	1	17.323	1		9		9
									2010-01-10T00:00:00.000	1	0001	1	9.082	1	76.641	1	38.057	1	17.329	1		9		9
									2010-01-10T03:00:00.000	1	0001	1	7.324	1	111.445	1	38.076	1	17.347	1		9		9
									2010-01-10T06:00:00.000	1	0001	1	9.375	1	104.766	1	38.086	1	17.341	1		9		9
									2010-01-10T09:00:00.000	1	0001	1	9.082	1	94.219	1	38.086	1	17.335	1		9		9
									2010-01-10T12:00:00.000	1	0001	1	14.355	1	101.602	1	38.105	1	17.323	1		9		9
									2010-01-10T15:00:00.000	1	0001	1	16.406	1	110.742	1	38.105	1	17.354	1		9		9
									2010-01-10T18:00:00.000	1	0001	1	15.820	1	114.609	1	38.115	1	17.408	1		9		9
									2010-01-10T21:00:00.000	1	0001	1	19.629	1	131.836	1	38.125	1	17.427	1		9		9
									2010-01-11T00:00:00.000	1	0001	1	15.820	1	131.133	1	38.125	1	17.402	1		9		9
									2010-01-11T03:00:00.000	1	0001	1	13.184	1	130.078	1	38.125	1	17.390	1		9		9
									2010-01-11T06:00:00.000	1	0001	1	12.891	1	128.672	1	38.105	1	17.311	1		9		9
									2010-01-11T09:00:00.000	1	0001	1	13.770	1	122.695	1	38.096	1	17.250	1		9		9
									2010-01-11T12:00:00.000	1	0001	1	18.457	1	126.562	1	38.096	1	17.354	1		9		9
									2010-01-11T15:00:00.000	1	0001	1	17.285	1	122.695	1	38.125	1	17.372	1		9		9
									2010-01-11T18:00:00.000	1	0001	1	14.062	1	150.469	1	38.086	1	17.238	1		9		9
									2010-01-11T21:00:00.000	1	0001	1	12.305	1	166.992	1	38.115	1	17.451	1		9		9
									2010-01-12T00:00:00.000	1	0001	1	11.426	1	178.945	1	38.193	1	17.524	1		9		9
									2010-01-12T03:00:00.000	1	0001	1	9.082	1	126.211	1	38.096	1	17.494	1		9		9
									2010-01-12T06:00:00.000	1	0001	1	16.406	1	123.398	1	38.164	1	17.524	1		9		9
									2010-01-12T09:00:00.000	1	0001	1	12.891	1	170.508	1	38.037	1	17.402	1		9		9
									2010-01-12T12:00:00.000	1	0001	1	12.305	1	233.438	3	38.115	1	17.415	1		9		9
									2010-01-12T15:00:00.000	1	0001	1	2.344	1	172.969	1	38.027	1	17.335	1		9		9
									2010-01-12T18:00:00.000	1	0001	1	9.082	1	147.656	1	38.047	1	17.372	1		9		9
									2010-01-12T21:00:00.000	1	0001	1	9.082	1	148.008	1	38.076	1	17.384	1		9		9
									2010-01-13T00:00:00.000	1	0001	1	10.840	1	165.234	1	38.096	1	17.341	1		9		9
									2010-01-13T03:00:00.000	1	0001	1	12.891	1	180.000	1	38.135	1	17.305	1		9		9
									2010-01-13T06:00:00.000	1	0001	1	7.031	1	160.312	1	38.154	1	17.366	1		9		9
									2010-01-13T09:00:00.000	1	0001	1	12.012	1	174.727	1	38.135	1	17.433	1		9		9
									2010-01-13T12:00:00.000	1	0001	1	11.426	1	168.047	1	38.154	1	17.451	1		9		9
									2010-01-13T15:00:00.000	1	0001	1	7.617	1	160.664	1	38.145	1	17.415	1		9		9
									2010-01-13T18:00:00.000	1	0001	1	5.273	1	106.523	3	38.135	1	17.402	1		9		9
									2010-01-13T21:00:00.000	1	0001	1	8.496	1	206.367	3	38.145	1	17.341	1		9		9
									2010-01-14T00:00:00.000	1	0001	1	7.617	1	231.680	1	38.125	1	17.354	1		9		9
									2010-01-14T03:00:00.000	1	0001	1	9.375	1	251.367	1	38.135	1	17.317	1		9		9
									2010-01-14T06:00:00.000	1	0001	1	6.445	1	220.430	1	38.135	1	17.286	1		9		9
									2010-01-14T09:00:00.000	1	0001	1	4.688	1	192.656	1	38.135	1	17.305	1		9		9
									2010-01-14T12:00:00.000	1	0001	1	2.051	1	256.641	3	38.115	1	17.317	1		9		9
									2010-01-14T15:00:00.000	1	0001	1	1.465	1	137.812	3	38.115	1	17.299	1		9		9
									2010-01-14T18:00:00.000	1	0001	1	3.223	1	114.961	1	38.018	1	17.189	1		9		9
									2010-01-14T21:00:00.000	1	0001	1	5.859	1	204.961	3	38.125	1	17.262	1		9		9
									2010-01-15T00:00:00.000	1	0001	1	4.395	1	255.938	1	38.066	1	17.134	1		9		9
									2010-01-15T03:00:00.000	1	0001	1	4.395	1	240.469	1	38.105	1	17.213	1		9		9
									2010-01-15T06:00:00.000	1	0001	1	7.910	1	245.742	1	38.086	1	17.256	1		9		9
									2010-01-15T09:00:00.000	1	0001	1	6.738	1	253.828	1	38.105	1	17.256	1		9		9
									2010-01-15T12:00:00.000	1	0001	1	6.738	1	283.711	1	38.115	1	17.262	1		9		9
									2010-01-15T15:00:00.000	1	0001	1	12.012	1	286.172	1	38.115	1	17.225	1		9		9
									2010-01-15T18:00:00.000	1	0001	1	13.477	1	285.117	1	38.096	1	17.238	1		9		9
									2010-01-15T21:00:00.000	1	0001	1	9.375	1	290.039	1	38.105	1	17.201	1		9		9
									2010-01-16T00:00:00.000	1	0001	1	17.871	1	276.680	1	38.066	1	17.146	1		9		9
