
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-07-01T00:00:00.000	+21.596000	+36.825500	GN36200907PYL_00001_269_D90	269	1681.0	2009-07-01T00:00:00.000	1	0001	1	22.266	1	173.320	1	37.803	1	22.188	1		9		9
									2009-07-01T03:00:00.000	1	0001	1	9.082	1	178.594	1	37.803	1	21.992	1		9		9
									2009-07-01T06:00:00.000	1	0001	1	6.152	1	230.273	3	37.812	1	21.943	1		9		9
									2009-07-01T09:00:00.000	1	0001	1	14.355	1	124.805	1	37.812	1	22.212	1		9		9
									2009-07-01T12:00:00.000	1	0001	1	24.316	1	132.188	1	37.803	1	22.700	1		9		9
									2009-07-01T15:00:00.000	1	0001	1	29.004	1	156.094	1	37.803	1	22.847	1		9		9
									2009-07-01T18:00:00.000	1	0001	1	18.164	1	204.609	1	37.803	1	22.505	1		9		9
									2009-07-01T21:00:00.000	1	0001	1	11.133	1	182.109	1	37.803	3	21.992	1		9		9
									2009-07-02T00:00:00.000	1	0001	1	9.668	1	183.516	3	37.803	3	21.504	1		9		9
									2009-07-02T03:00:00.000	1	0001	1	3.223	1	305.859	3	37.793	1	21.553	1		9		9
									2009-07-02T06:00:00.000	1	0001	1	9.375	1	108.984	3	37.793	1	21.577	1		9		9
									2009-07-02T09:00:00.000	1	0001	1	12.891	1	118.477	1	37.803	1	22.139	1		9		9
									2009-07-02T12:00:00.000	1	0001	1	26.953	1	151.875	1	37.783	1	21.919	1		9		9
									2009-07-02T15:00:00.000	1	0001	1	18.750	1	208.477	3	37.783	1	22.017	1		9		9
									2009-07-02T18:00:00.000	1	0001	1	6.152	1	76.641	3	37.812	1	21.772	1		9		9
									2009-07-02T21:00:00.000	1	0001	1	7.031	1	149.062	3	37.793	1	21.455	1		9		9
									2009-07-03T00:00:00.000	1	0001	1	13.477	1	158.203	1	37.783	1	21.064	1		9		9
									2009-07-03T03:00:00.000	1	0001	1	10.840	1	214.102	3	37.793	1	21.040	1		9		9
									2009-07-03T06:00:00.000	1	0001	1	2.637	1	45.000	3	37.793	1	21.138	1		9		9
									2009-07-03T09:00:00.000	1	0001	1	9.082	1	206.719	3	37.793	1	21.406	1		9		9
									2009-07-03T12:00:00.000	1	0001	1	0.586	1	143.086	1	37.812	1	21.919	1		9		9
									2009-07-03T15:00:00.000	1	0001	1	13.477	1	118.828	1	37.803	1	21.797	1		9		9
									2009-07-03T18:00:00.000	1	0001	1	21.680	1	197.578	3	37.832	1	21.968	1		9		9
									2009-07-03T21:00:00.000	1	0001	1	11.426	1	252.773	1	37.842	1	21.797	1		9		9
									2009-07-04T00:00:00.000	1	0001	1	13.184	1	309.023	1	37.822	1	21.870	1		9		9
									2009-07-04T03:00:00.000	1	0001	1	0.586	1	344.180	3	37.822	1	21.699	1		9		9
									2009-07-04T06:00:00.000	1	0001	1	12.305	1	116.367	3	37.822	1	21.748	1		9		9
									2009-07-04T09:00:00.000	1	0001	1	18.164	1	170.156	3	37.832	1	21.919	1		9		9
									2009-07-04T12:00:00.000	1	0001	1	10.840	1	250.664	3	37.842	1	22.383	1		9		9
									2009-07-04T15:00:00.000	1	0001	1	1.758	1	99.492	3	37.842	1	22.407	1		9		9
									2009-07-04T18:00:00.000	1	0001	1	6.152	1	145.898	1	37.832	1	22.139	1		9		9
									2009-07-04T21:00:00.000	1	0001	1	3.809	1	203.203	1	37.832	1	21.919	1		9		9
									2009-07-05T00:00:00.000	1	0001	1	6.152	1	207.773	1	37.832	1	21.943	1		9		9
									2009-07-05T03:00:00.000	1	0001	1	4.980	1	222.539	1	37.832	3	21.870	1		9		9
									2009-07-05T06:00:00.000	1	0001	1	2.051	1	119.180	3	37.822	1	21.870	1		9		9
									2009-07-05T09:00:00.000	1	0001	1	5.859	1	223.594	3	37.832	1	22.188	1		9		9
									2009-07-05T12:00:00.000	1	0001	1	5.859	1	130.078	1	37.832	1	22.529	1		9		9
									2009-07-05T15:00:00.000	1	0001	1	19.336	1	135.703	1	37.861	1	22.969	1		9		9
