
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2010-04-01T00:00:00.000	+21.596000	+36.825500	GN36201004PYL_00050_269_D90	269	1681.0	2010-04-01T00:00:00.000	1	0050	1		9		9		9	38.936	1	15.846	1		9		9		9
									2010-04-01T03:00:00.000	1	0050	1		9		9		9	38.926	1	15.858	1		9		9		9
									2010-04-01T06:00:00.000	1	0050	1		9		9		9	38.926	1	15.852	1		9		9		9
									2010-04-01T09:00:00.000	1	0050	1		9		9		9	38.916	1	15.840	1		9		9		9
									2010-04-01T12:00:00.000	1	0050	1		9		9		9	38.926	1	15.889	1		9		9		9
									2010-04-01T15:00:00.000	1	0050	1		9		9		9	38.916	1	15.779	1		9		9		9
									2010-04-01T18:00:00.000	1	0050	1		9		9		9	38.916	1	15.754	1		9		9		9
									2010-04-01T21:00:00.000	1	0050	1		9		9		9	38.916	1	15.773	1		9		9		9
									2010-04-02T00:00:00.000	1	0050	1		9		9		9	38.916	3	15.809	1		9		9		9
									2010-04-02T03:00:00.000	1	0050	1		9		9		9	38.916	3	15.822	1		9		9		9
									2010-04-02T06:00:00.000	1	0050	1		9		9		9	38.916	3	15.803	1		9		9		9
									2010-04-02T09:00:00.000	1	0050	1		9		9		9	38.887	1	15.712	1		9		9		9
									2010-04-02T12:00:00.000	1	0050	1		9		9		9	38.896	1	15.699	1		9		9		9
