
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-08-01T00:00:00.000	+21.596000	+36.825500	GN36200808PYL_00001_269_D90	269	1681.0	2008-08-01T00:00:00.000	1	0001	1	21.387	1	307.266	3	37.061	1	24.434	1		9		9
									2008-08-01T03:00:00.000	1	0001	1	24.902	1	344.180	1	37.139	1	24.165	1		9		9
									2008-08-01T06:00:00.000	1	0001	1	22.852	1	347.695	1	37.100	1	24.067	1		9		9
									2008-08-01T09:00:00.000	1	0001	1	20.801	1	10.195	1	37.119	1	24.507	1		9		9
									2008-08-01T12:00:00.000	1	0001	1	20.801	1	355.781	1	37.227	1	25.386	1		9		9
									2008-08-01T15:00:00.000	1	0001	1	21.387	1	339.258	1	37.256	1	25.996	1		9		9
									2008-08-01T18:00:00.000	1	0001	1	23.730	1	341.367	1	37.256	1	25.923	1		9		9
									2008-08-01T21:00:00.000	1	0001	1	39.551	1	341.719	1	37.031	1	25.361	1		9		9
									2008-08-02T00:00:00.000	1	0001	1	32.520	1	1.758	1	37.109	1	25.190	1		9		9
									2008-08-02T03:00:00.000	1	0001	1	26.074	1	350.508	1	37.129	1	24.922	1		9		9
									2008-08-02T06:00:00.000	1	0001	1	20.215	1	344.883	1	37.168	1	24.751	1		9		9
									2008-08-02T09:00:00.000	1	0001	1	16.992	1	342.773	1	37.217	1	25.117	1		9		9
									2008-08-02T12:00:00.000	1	0001	1	8.789	1	352.969	1	37.168	1	25.679	1		9		9
									2008-08-02T15:00:00.000	1	0001	1	11.426	1	336.797	1	37.109	1	25.874	1		9		9
									2008-08-02T18:00:00.000	1	0001	1	10.547	1	359.297	1	37.041	1	25.532	1		9		9
									2008-08-02T21:00:00.000	1	0001	1	19.629	1	326.953	3	37.090	1	25.435	1		9		9
									2008-08-03T00:00:00.000	1	0001	1	28.418	1	336.797	1	37.080	1	25.410	1		9		9
									2008-08-03T03:00:00.000	1	0001	1	34.277	1	330.117	1	37.021	1	25.190	1		9		9
									2008-08-03T06:00:00.000	1	0001	1	36.914	1	352.969	1	37.256	1	25.117	1		9		9
									2008-08-03T09:00:00.000	1	0001	1	36.621	1	29.883	1	37.217	1	25.361	1		9		9
									2008-08-03T12:00:00.000	1	0001	1	17.285	1	41.133	3	37.148	1	25.801	1		9		9
									2008-08-03T15:00:00.000	1	0001	1	9.082	1	345.938	3	36.846	1	25.801	1		9		9
									2008-08-03T18:00:00.000	1	0001	1	19.629	1	321.328	1	37.041	1	25.850	1		9		9
									2008-08-03T21:00:00.000	1	0001	1	24.609	1	332.578	1	37.109	1	25.557	1		9		9
									2008-08-04T00:00:00.000	1	0001	1	32.520	1	335.039	1	37.100	1	25.557	1		9		9
									2008-08-04T03:00:00.000	1	0001	1	33.984	1	350.859	1	37.090	1	25.386	1		9		9
									2008-08-04T06:00:00.000	1	0001	1	29.297	1	349.102	1	37.031	1	25.361	1		9		9
									2008-08-04T09:00:00.000	1	0001	1	27.832	1	343.125	1	37.158	1	25.703	1		9		9
									2008-08-04T12:00:00.000	1	0001	1	17.285	1	342.070	1	37.070	1	26.069	1		9		9
									2008-08-04T15:00:00.000	1	0001	1	10.547	1	341.719	1	37.041	1	26.045	1		9		9
									2008-08-04T18:00:00.000	1	0001	1	19.922	1	323.438	1	37.002	1	25.947	1		9		9
									2008-08-04T21:00:00.000	1	0001	1	25.781	1	335.039	1	37.012	1	25.679	1		9		9
									2008-08-05T00:00:00.000	1	0001	1	31.055	1	333.281	1	37.002	1	25.557	1		9		9
									2008-08-05T03:00:00.000	1	0001	1	32.812	1	340.312	1	36.992	1	25.435	1		9		9
									2008-08-05T06:00:00.000	1	0001	1	24.023	1	348.398	1	37.002	1	25.410	1		9		9
									2008-08-05T09:00:00.000	1	0001	1	27.539	1	347.695	1	37.070	1	25.972	1		9		9
									2008-08-05T12:00:00.000	1	0001	1	22.266	1	350.859	1	36.982	1	26.387	1		9		9
									2008-08-05T15:00:00.000	1	0001	1	29.883	1	337.852	1	36.943	1	26.216	1		9		9
									2008-08-05T18:00:00.000	1	0001	1	35.156	1	333.633	1	36.914	1	25.996	1		9		9
									2008-08-05T21:00:00.000	1	0001	1	36.621	1	333.281	1	36.953	1	25.776	1		9		9
									2008-08-06T00:00:00.000	1	0001	1	37.500	1	344.883	1	36.924	1	25.947	1		9		9
									2008-08-06T03:00:00.000	1	0001	1	27.246	1	344.180	1	36.982	1	25.825	1		9		9
									2008-08-06T06:00:00.000	1	0001	1	24.902	1	333.281	1	36.895	1	25.654	1		9		9
									2008-08-06T09:00:00.000	1	0001	1	27.246	1	323.438	1	36.885	1	25.679	1		9		9
									2008-08-06T12:00:00.000	1	0001	1	33.691	1	339.609	1	36.982	1	26.045	1		9		9
									2008-08-06T15:00:00.000	1	0001	1	36.621	1	5.977	1	36.826	1	26.899	1		9		9
									2008-08-06T18:00:00.000	1	0001	1	29.004	1	13.359	1	36.748	1	26.826	1		9		9
									2008-08-06T21:00:00.000	1	0001	1	28.125	1	350.156	1	36.885	1	26.509	1		9		9
									2008-08-07T00:00:00.000	1	0001	1	30.469	1	332.578	1	36.865	1	26.289	1		9		9
									2008-08-07T03:00:00.000	1	0001	1	36.621	1	332.930	1	36.895	1	26.118	1		9		9
									2008-08-07T06:00:00.000	1	0001	1	43.945	1	339.258	1	36.855	1	25.947	1		9		9
									2008-08-07T09:00:00.000	1	0001	1	41.016	1	348.750	1	36.953	1	26.167	1		9		9
									2008-08-07T12:00:00.000	1	0001	1	29.297	1	358.242	1	37.031	1	26.289	1		9		9
									2008-08-07T15:00:00.000	1	0001	1	25.781	1	346.641	1	37.041	1	26.606	1		9		9
									2008-08-07T18:00:00.000	1	0001	1	17.285	1	349.805	1	36.914	1	26.582	1		9		9
									2008-08-07T21:00:00.000	1	0001	1	23.730	1	342.422	1	36.943	1	26.338	1		9		9
									2008-08-08T00:00:00.000	1	0001	1	35.449	1	347.695	1	36.963	1	26.313	1		9		9
									2008-08-08T03:00:00.000	1	0001	1	38.672	1	345.234	1	36.914	1	26.265	1		9		9
									2008-08-08T06:00:00.000	1	0001	1	39.844	1	345.586	1	36.953	1	26.167	1		9		9
									2008-08-08T09:00:00.000	1	0001	1	47.754	1	352.969	1	37.168	1	26.460	1		9		9
									2008-08-08T12:00:00.000	1	0001	1	37.207	1	3.164	1	36.924	1	27.681	1		9		9
									2008-08-08T15:00:00.000	1	0001	1	21.680	1	2.461	1	36.934	1	27.144	1		9		9
									2008-08-08T18:00:00.000	1	0001	1	21.094	1	326.602	1	36.924	1	26.729	1		9		9
									2008-08-08T21:00:00.000	1	0001	1	32.520	1	334.336	1	37.051	1	26.558	1		9		9
									2008-08-09T00:00:00.000	1	0001	1	39.844	1	345.234	1	36.982	1	26.289	1		9		9
									2008-08-09T03:00:00.000	1	0001	1	43.359	1	351.211	1	36.992	1	26.143	1		9		9
									2008-08-09T06:00:00.000	1	0001	1	41.602	1	355.781	1	36.982	1	25.947	1		9		9
									2008-08-09T09:00:00.000	1	0001	1	38.672	1	357.539	1	37.041	1	26.509	1		9		9
									2008-08-09T12:00:00.000	1	0001	1	37.500	1	355.430	1	36.943	1	28.364	1		9		9
									2008-08-09T15:00:00.000	1	0001	1	27.832	1	7.734	1	36.641	1	27.559	1		9		9
									2008-08-09T18:00:00.000	1	0001	1	21.387	1	4.922	1	36.533	1	27.119	1		9		9
									2008-08-09T21:00:00.000	1	0001	1	23.730	1	340.312	1	36.719	1	26.899	1		9		9
									2008-08-10T00:00:00.000	1	0001	1	35.156	1	343.477	1	36.748	1	26.484	1		9		9
									2008-08-10T03:00:00.000	1	0001	1	43.652	1	345.234	1	36.777	1	26.069	1		9		9
									2008-08-10T06:00:00.000	1	0001	1	45.703	1	349.102	1	36.719	1	25.703	1		9		9
									2008-08-10T09:00:00.000	1	0001	1	41.602	1	356.836	1	36.777	1	25.972	1		9		9
									2008-08-10T12:00:00.000	1	0001	1	36.328	1	1.406	1	36.768	1	26.240	1		9		9
									2008-08-10T15:00:00.000	1	0001	1	28.711	1	353.672	1	36.797	1	26.362	1		9		9
									2008-08-10T18:00:00.000	1	0001	1	18.164	1	332.227	1	36.836	1	26.118	1		9		9
									2008-08-10T21:00:00.000	1	0001	1	18.457	1	323.438	1	36.797	1	25.825	1		9		9
									2008-08-11T00:00:00.000	1	0001	1	28.711	1	298.125	1	36.904	1	25.850	1		9		9
									2008-08-11T03:00:00.000	1	0001	1	34.277	1	326.602	1	36.865	1	25.654	1		9		9
									2008-08-11T06:00:00.000	1	0001	1	31.055	1	328.711	1	36.875	1	25.386	1		9		9
									2008-08-11T09:00:00.000	1	0001	1	29.883	1	358.242	1	36.992	1	25.923	1		9		9
									2008-08-11T12:00:00.000	1	0001	1	43.066	1	344.180	3	36.895	1	25.947	1		9		9
