
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-01-01T00:00:00.000	+21.596000	+36.825500	GN36200901PYL_00001_269_D90	269	1681.0	2009-01-01T00:00:00.000	1	0001	1	9.668	1	27.070	1	38.594	1	17.061	1		9		9
									2009-01-01T03:00:00.000	1	0001	1	10.840	1	38.672	1	38.545	1	16.938	1		9		9
									2009-01-01T06:00:00.000	1	0001	1	5.566	1	25.312	1	38.535	1	16.865	1		9		9
									2009-01-01T09:00:00.000	1	0001	1	7.324	1	25.664	1	38.555	1	16.914	1		9		9
									2009-01-01T12:00:00.000	1	0001	1	11.719	1	47.812	1	38.564	1	16.963	1		9		9
									2009-01-01T15:00:00.000	1	0001	1	12.305	1	63.633	1	38.594	1	17.036	1		9		9
									2009-01-01T18:00:00.000	1	0001	1	9.375	1	16.875	3	38.594	1	17.012	1		9		9
									2009-01-01T21:00:00.000	1	0001	1	5.859	1	146.250	3	38.584	1	16.865	1		9		9
									2009-01-02T00:00:00.000	1	0001	1	16.406	1	93.516	1	38.574	1	16.914	1		9		9
									2009-01-02T03:00:00.000	1	0001	1		9		9	38.584	1	16.914	1		9		9
									2009-01-02T06:00:00.000	1	0001	1	10.254	1	131.484	1	38.574	1	16.914	1		9		9
									2009-01-02T09:00:00.000	1	0001	1	24.316	1	125.156	1	38.555	1	16.938	1		9		9
									2009-01-02T12:00:00.000	1	0001	1	27.832	1	114.609	1	38.564	1	16.963	1		9		9
									2009-01-02T15:00:00.000	1	0001	1	31.641	1	110.039	1	38.506	1	16.841	1		9		9
									2009-01-02T18:00:00.000	1	0001	1	31.641	1	101.250	1	38.516	1	16.816	1		9		9
									2009-01-02T21:00:00.000	1	0001	1	25.488	1	100.547	1	38.525	1	16.816	1		9		9
									2009-01-03T00:00:00.000	1	0001	1	23.438	1	90.000	1	38.320	1	16.743	1		9		9
									2009-01-03T03:00:00.000	1	0001	1	23.438	1	100.547	1	38.496	1	16.719	1		9		9
									2009-01-03T06:00:00.000	1	0001	1	10.254	1	131.133	1	38.486	1	16.646	1		9		9
									2009-01-03T09:00:00.000	1	0001	1	17.285	1	171.562	1	38.506	1	16.743	1		9		9
									2009-01-03T12:00:00.000	1	0001	1	15.527	1	156.797	1	38.525	1	16.792	1		9		9
									2009-01-03T15:00:00.000	1	0001	1	11.719	1	175.078	1	38.389	1	16.743	1		9		9
									2009-01-03T18:00:00.000	1	0001	1		9		9	38.467	1	16.743	1		9		9
									2009-01-03T21:00:00.000	1	0001	1	22.559	3	223.242	3	38.291	1	16.450	1		9		9
									2009-01-04T00:00:00.000	1	0001	1	20.215	1	253.828	1	38.320	1	16.499	1		9		9
									2009-01-04T03:00:00.000	1	0001	1		9		9	38.184	1	16.426	1		9		9
									2009-01-04T06:00:00.000	1	0001	1	21.973	1	254.883	1	38.184	1	16.353	1		9		9
									2009-01-04T09:00:00.000	1	0001	1	11.719	1	286.523	1	38.301	1	16.548	1		9		9
									2009-01-04T12:00:00.000	1	0001	1	6.738	1	7.383	3	38.301	1	16.548	1		9		9
									2009-01-04T15:00:00.000	1	0001	1	5.566	1	87.891	1	38.320	1	16.572	1		9		9
									2009-01-04T18:00:00.000	1	0001	1	22.559	1	125.508	1	38.359	1	16.621	1		9		9
									2009-01-04T21:00:00.000	1	0001	1	33.984	1	155.391	1	38.320	1	16.548	1		9		9
									2009-01-05T00:00:00.000	1	0001	1	26.660	1	175.078	1	38.389	1	16.597	1		9		9
									2009-01-05T03:00:00.000	1	0001	1	16.992	1	198.984	1	38.418	1	16.621	1		9		9
									2009-01-05T06:00:00.000	1	0001	1	7.031	1	218.672	3	38.398	1	16.572	1		9		9
									2009-01-05T09:00:00.000	1	0001	1	2.930	1	53.438	3	38.408	1	16.572	1		9		9
									2009-01-05T12:00:00.000	1	0001	1	4.980	1	133.242	1	38.525	1	16.841	1		9		9
									2009-01-05T15:00:00.000	1	0001	1	13.770	1	94.570	1	38.408	1	16.719	1		9		9
									2009-01-05T18:00:00.000	1	0001	1	19.629	1	95.273	1	38.506	1	16.792	1		9		9
									2009-01-05T21:00:00.000	1	0001	1	13.477	1	136.758	1	38.467	1	16.646	1		9		9
									2009-01-06T00:00:00.000	1	0001	1	9.961	1	205.312	1	38.525	1	16.768	1		9		9
									2009-01-06T03:00:00.000	1	0001	1	9.668	1	243.281	1	38.311	1	16.426	1		9		9
									2009-01-06T06:00:00.000	1	0001	1	7.031	1	245.391	1	38.408	1	16.523	1		9		9
									2009-01-06T09:00:00.000	1	0001	1	11.719	1	166.641	1	38.447	1	16.621	1		9		9
									2009-01-06T12:00:00.000	1	0001	1	24.609	1	161.016	1	38.379	1	16.523	1		9		9
									2009-01-06T15:00:00.000	1	0001	1	25.488	1	161.016	1	38.408	1	16.548	1		9		9
									2009-01-06T18:00:00.000	1	0001	1	23.730	1	175.078	1	38.369	1	16.523	1		9		9
									2009-01-06T21:00:00.000	1	0001	1	19.922	1	183.867	1	38.359	1	16.499	1		9		9
									2009-01-07T00:00:00.000	1	0001	1	16.699	1	192.656	1	38.350	1	16.499	1		9		9
									2009-01-07T03:00:00.000	1	0001	1	12.305	1	187.031	1	38.359	1	16.475	1		9		9
