
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-08-01T00:00:00.000	+21.596000	+36.825500	GN36200908PYL_00001_269_D90	269	1681.0	2009-08-01T00:00:00.000	1	0001	1	18.164	1	341.016	1	38.330	1	26.411	1		9		9
									2009-08-01T03:00:00.000	1	0001	1	17.578	1	345.234	1	38.311	1	26.313	1		9		9
									2009-08-01T06:00:00.000	1	0001	1	17.285	1	351.562	1	38.311	1	26.240	1		9		9
									2009-08-01T09:00:00.000	1	0001	1	21.680	1	3.867	1	38.359	1	27.046	1		9		9
									2009-08-01T12:00:00.000	1	0001	1	14.941	1	21.094	1	38.311	1	27.070	1		9		9
									2009-08-01T15:00:00.000	1	0001	1	20.801	1	7.031	1	38.223	1	26.606	1		9		9
									2009-08-01T18:00:00.000	1	0001	1	11.719	1	354.727	1	38.271	1	26.558	1		9		9
									2009-08-01T21:00:00.000	1	0001	1	15.527	1	338.203	1	38.213	1	26.216	1		9		9
									2009-08-02T00:00:00.000	1	0001	1	21.094	1	343.125	1	38.193	1	26.143	1		9		9
									2009-08-02T03:00:00.000	1	0001	1	22.852	1	351.562	1	38.203	1	26.143	1		9		9
									2009-08-02T06:00:00.000	1	0001	1	23.438	1	353.320	1	38.271	1	26.240	1		9		9
									2009-08-02T09:00:00.000	1	0001	1	22.852	1	6.680	1	38.301	1	26.655	1		9		9
									2009-08-02T12:00:00.000	1	0001	1	16.699	1	42.539	1	38.320	1	26.875	1		9		9
									2009-08-02T15:00:00.000	1	0001	1	4.102	1	328.711	1	38.330	1	26.924	1		9		9
									2009-08-02T18:00:00.000	1	0001	1	5.273	1	303.047	1	38.340	1	26.729	1		9		9
									2009-08-02T21:00:00.000	1	0001	1	4.688	1	337.852	1	38.330	1	26.558	1		9		9
									2009-08-03T00:00:00.000	1	0001	1	13.477	1	349.805	1	38.320	1	26.484	1		9		9
									2009-08-03T03:00:00.000	1	0001	1	17.578	1	359.648	1	38.291	1	26.338	1		9		9
									2009-08-03T06:00:00.000	1	0001	1	19.922	1	36.562	1	38.271	1	26.313	1		9		9
									2009-08-03T09:00:00.000	1	0001	1	22.559	1	37.969	1	38.271	1	27.168	1		9		9
									2009-08-03T12:00:00.000	1	0001	1	25.488	1	53.086	1	38.262	1	27.388	1		9		9
									2009-08-03T15:00:00.000	1	0001	1	32.520	1	50.977	1	38.262	1	27.534	1		9		9
									2009-08-03T18:00:00.000	1	0001	1	17.285	1	64.336	1	38.252	1	27.046	1		9		9
									2009-08-03T21:00:00.000	1	0001	1	12.598	1	45.000	1	38.242	1	26.899	1		9		9
									2009-08-04T00:00:00.000	1	0001	1	14.648	1	36.211	1	38.223	1	26.631	1		9		9
									2009-08-04T03:00:00.000	1	0001	1	21.094	1	37.969	1	38.232	1	26.313	1		9		9
									2009-08-04T06:00:00.000	1	0001	1	24.023	1	47.461	1	38.232	1	26.338	1		9		9
									2009-08-04T09:00:00.000	1	0001	1	26.074	1	56.250	1	38.223	1	26.436	1		9		9
									2009-08-04T12:00:00.000	1	0001	1	18.457	1	60.820	1	38.252	1	26.606	1		9		9
									2009-08-04T15:00:00.000	1	0001	1	22.559	1	64.688	1	38.232	1	26.680	1		9		9
									2009-08-04T18:00:00.000	1	0001	1	19.922	1	66.797	1	38.223	1	26.558	1		9		9
									2009-08-04T21:00:00.000	1	0001	1	12.598	1	28.828	1	38.252	1	26.509	1		9		9
									2009-08-05T00:00:00.000	1	0001	1	16.113	1	22.852	1	38.291	1	26.533	1		9		9
									2009-08-05T03:00:00.000	1	0001	1	20.215	1	28.828	1	38.291	1	26.436	1		9		9
									2009-08-05T06:00:00.000	1	0001	1	20.215	1	52.734	1	38.252	1	26.313	1		9		9
									2009-08-05T09:00:00.000	1	0001	1	20.508	1	61.523	1	38.242	1	26.655	1		9		9
									2009-08-05T12:00:00.000	1	0001	1	17.285	1	56.250	1	38.232	1	27.095	1		9		9
									2009-08-05T15:00:00.000	1	0001	1	22.559	1	69.961	1	38.203	1	27.144	1		9		9
									2009-08-05T18:00:00.000	1	0001	1	19.336	1	73.828	1	38.184	1	26.875	1		9		9
									2009-08-05T21:00:00.000	1	0001	1	19.336	1	65.391	1	38.252	1	26.704	1		9		9
									2009-08-06T00:00:00.000	1	0001	1	21.680	1	94.922	1	38.203	1	26.533	1		9		9
									2009-08-06T03:00:00.000	1	0001	1	20.215	1	112.500	1	38.135	1	26.436	1		9		9
									2009-08-06T06:00:00.000	1	0001	1	17.578	1	124.453	1	38.115	1	26.313	1		9		9
									2009-08-06T09:00:00.000	1	0001	1	7.031	1	116.719	1	38.086	1	26.387	1		9		9
									2009-08-06T12:00:00.000	1	0001	1	12.305	1	72.422	1	38.115	1	26.558	1		9		9
									2009-08-06T15:00:00.000	1	0001	1	17.578	1	80.508	1	38.154	1	26.606	1		9		9
									2009-08-06T18:00:00.000	1	0001	1	19.629	1	92.812	1	38.193	1	26.533	1		9		9
									2009-08-06T21:00:00.000	1	0001	1	12.012	1	104.414	1	38.223	1	26.411	1		9		9
									2009-08-07T00:00:00.000	1	0001	1	3.516	1	20.039	1	38.232	1	26.338	1		9		9
									2009-08-07T03:00:00.000	1	0001	1	12.305	1	16.523	1	38.252	1	26.289	1		9		9
									2009-08-07T06:00:00.000	1	0001	1	10.254	1	29.180	1	38.252	1	26.265	1		9		9
									2009-08-07T09:00:00.000	1	0001	1	8.203	1	41.133	1	38.252	1	26.680	1		9		9
									2009-08-07T12:00:00.000	1	0001	1	10.254	1	82.617	1	38.262	1	26.851	1		9		9
									2009-08-07T15:00:00.000	1	0001	1	12.891	1	104.766	1	38.281	1	26.875	1		9		9
									2009-08-07T18:00:00.000	1	0001	1	9.668	1	146.953	1	38.262	1	26.704	1		9		9
									2009-08-07T21:00:00.000	1	0001	1	4.688	1	140.977	1	38.252	1	26.484	1		9		9
									2009-08-08T00:00:00.000	1	0001	1	2.637	1	129.023	1	38.252	1	26.436	1		9		9
									2009-08-08T03:00:00.000	1	0001	1	4.688	1	46.758	1	38.242	1	26.411	1		9		9
									2009-08-08T06:00:00.000	1	0001	1	6.152	1	30.938	1	38.213	1	26.338	1		9		9
									2009-08-08T09:00:00.000	1	0001	1	12.012	1	46.406	1	38.301	1	27.461	1		9		9
									2009-08-08T12:00:00.000	1	0001	1	16.406	1	49.570	1	38.252	1	27.681	1		9		9
									2009-08-08T15:00:00.000	1	0001	1	15.527	1	72.422	1	38.311	1	27.754	1		9		9
