
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2008-06-01T00:00:00.000	+21.596000	+36.825500	GN36200806PYL_00020_269_D90	269	1681.0	2008-06-01T00:00:00.000	1	0020	1		9		9		9	38.467	1	16.426	1		9		9		9
									2008-06-01T03:00:00.000	1	0020	1		9		9		9	38.486	1	16.206	1		9		9		9
									2008-06-01T06:00:00.000	1	0020	1		9		9		9	38.496	1	16.377	1		9		9		9
									2008-06-01T09:00:00.000	1	0020	1		9		9		9	38.457	1	16.646	1		9		9		9
									2008-06-01T12:00:00.000	1	0020	1		9		9		9	38.467	1	16.646	1		9		9		9
									2008-06-01T15:00:00.000	1	0020	1		9		9		9	38.496	1	17.012	1		9		9		9
									2008-06-01T18:00:00.000	1	0020	1		9		9		9	38.486	1	16.621	1		9		9		9
									2008-06-01T21:00:00.000	1	0020	1		9		9		9	38.496	1	15.962	1		9		9		9
									2008-06-02T00:00:00.000	1	0020	1		9		9		9	38.477	1	17.085	1		9		9		9
									2008-06-02T03:00:00.000	1	0020	1		9		9		9	38.496	1	16.621	1		9		9		9
									2008-06-02T06:00:00.000	1	0020	1		9		9		9	38.506	1	16.450	1		9		9		9
									2008-06-02T09:00:00.000	1	0020	1		9		9		9	38.457	1	16.816	1		9		9		9
									2008-06-02T12:00:00.000	1	0020	1		9		9		9	38.496	1	17.036	1		9		9		9
									2008-06-02T15:00:00.000	1	0020	1		9		9		9	38.496	1	17.329	1		9		9		9
									2008-06-02T18:00:00.000	1	0020	1		9		9		9	38.506	1	17.646	1		9		9		9
									2008-06-02T21:00:00.000	1	0020	1		9		9		9	38.506	1	17.598	1		9		9		9
									2008-06-03T00:00:00.000	1	0020	1		9		9		9	38.496	1	16.450	1		9		9		9
									2008-06-03T03:00:00.000	1	0020	1		9		9		9	38.496	1	16.890	1		9		9		9
									2008-06-03T06:00:00.000	1	0020	1		9		9		9	38.506	1	17.549	1		9		9		9
									2008-06-03T09:00:00.000	1	0020	1		9		9		9	38.516	1	18.135	1		9		9		9
									2008-06-03T12:00:00.000	1	0020	1		9		9		9	38.535	1	17.915	1		9		9		9
									2008-06-03T15:00:00.000	1	0020	1		9		9		9	38.496	1	16.816	1		9		9		9
									2008-06-03T18:00:00.000	1	0020	1		9		9		9	38.506	1	17.329	1		9		9		9
									2008-06-03T21:00:00.000	1	0020	1		9		9		9	38.496	1	17.451	1		9		9		9
									2008-06-04T00:00:00.000	1	0020	1		9		9		9	38.496	1	18.477	1		9		9		9
									2008-06-04T03:00:00.000	1	0020	1		9		9		9	38.486	1	17.354	1		9		9		9
									2008-06-04T06:00:00.000	1	0020	1		9		9		9	38.418	1	19.526	1		9		9		9
									2008-06-04T09:00:00.000	1	0020	1		9		9		9	38.496	1	17.744	1		9		9		9
									2008-06-04T12:00:00.000	1	0020	1		9		9		9	38.506	1	18.110	1		9		9		9
									2008-06-04T15:00:00.000	1	0020	1		9		9		9	38.467	1	17.891	1		9		9		9
									2008-06-04T18:00:00.000	1	0020	1		9		9		9	38.467	1	18.184	1		9		9		9
									2008-06-04T21:00:00.000	1	0020	1		9		9		9	38.486	1	18.062	1		9		9		9
									2008-06-05T00:00:00.000	1	0020	1		9		9		9	38.506	1	19.038	1		9		9		9
									2008-06-05T03:00:00.000	1	0020	1		9		9		9	38.506	1	18.916	1		9		9		9
									2008-06-05T06:00:00.000	1	0020	1		9		9		9	38.447	1	17.891	1		9		9		9
									2008-06-05T09:00:00.000	1	0020	1		9		9		9	38.496	1	17.720	1		9		9		9
									2008-06-05T12:00:00.000	1	0020	1		9		9		9	38.496	1	16.694	1		9		9		9
									2008-06-05T15:00:00.000	1	0020	1		9		9		9	38.496	1	17.085	1		9		9		9
									2008-06-05T18:00:00.000	1	0020	1		9		9		9	38.467	1	16.938	1		9		9		9
									2008-06-05T21:00:00.000	1	0020	1		9		9		9	38.438	1	17.622	1		9		9		9
									2008-06-06T00:00:00.000	1	0020	1		9		9		9	38.516	1	17.988	1		9		9		9
									2008-06-06T03:00:00.000	1	0020	1		9		9		9	38.516	1	17.598	1		9		9		9
									2008-06-06T06:00:00.000	1	0020	1		9		9		9	38.496	1	16.987	1		9		9		9
									2008-06-06T09:00:00.000	1	0020	1		9		9		9	38.506	1	16.865	1		9		9		9
									2008-06-06T12:00:00.000	1	0020	1		9		9		9	38.467	1	17.378	1		9		9		9
									2008-06-06T15:00:00.000	1	0020	1		9		9		9	38.516	1	17.842	1		9		9		9
									2008-06-06T18:00:00.000	1	0020	1		9		9		9	38.496	1	18.501	1		9		9		9
									2008-06-06T21:00:00.000	1	0020	1		9		9		9	38.506	1	17.720	1		9		9		9
									2008-06-07T00:00:00.000	1	0020	1		9		9		9	38.496	1	17.378	1		9		9		9
									2008-06-07T03:00:00.000	1	0020	1		9		9		9	38.477	1	17.573	1		9		9		9
									2008-06-07T06:00:00.000	1	0020	1		9		9		9	38.477	1	16.841	1		9		9		9
									2008-06-07T09:00:00.000	1	0020	1		9		9		9	38.486	1	16.938	1		9		9		9
									2008-06-07T12:00:00.000	1	0020	1		9		9		9	38.496	1	17.769	1		9		9		9
									2008-06-07T15:00:00.000	1	0020	1		9		9		9	38.506	1	18.037	1		9		9		9
									2008-06-07T18:00:00.000	1	0020	1		9		9		9	38.486	1	17.207	1		9		9		9
									2008-06-07T21:00:00.000	1	0020	1		9		9		9	38.486	1	16.841	1		9		9		9
									2008-06-08T00:00:00.000	1	0020	1		9		9		9	38.486	1	17.012	1		9		9		9
									2008-06-08T03:00:00.000	1	0020	1		9		9		9	38.496	1	16.914	1		9		9		9
									2008-06-08T06:00:00.000	1	0020	1		9		9		9	38.486	1	16.865	1		9		9		9
									2008-06-08T09:00:00.000	1	0020	1		9		9		9	38.506	1	17.451	1		9		9		9
									2008-06-08T12:00:00.000	1	0020	1		9		9		9	38.486	1	17.329	1		9		9		9
									2008-06-08T15:00:00.000	1	0020	1		9		9		9	38.496	1	16.865	1		9		9		9
									2008-06-08T18:00:00.000	1	0020	1		9		9		9	38.486	1	16.719	1		9		9		9
									2008-06-08T21:00:00.000	1	0020	1		9		9		9	38.525	1	17.134	1		9		9		9
									2008-06-09T00:00:00.000	1	0020	1		9		9		9	38.496	1	16.890	1		9		9		9
									2008-06-09T03:00:00.000	1	0020	1		9		9		9	38.477	1	16.646	1		9		9		9
									2008-06-09T06:00:00.000	1	0020	1		9		9		9	38.486	1	16.890	1		9		9		9
									2008-06-09T09:00:00.000	1	0020	1		9		9		9	38.496	1	16.450	1		9		9		9
									2008-06-09T12:00:00.000	1	0020	1		9		9		9	38.477	1	16.475	1		9		9		9
									2008-06-09T15:00:00.000	1	0020	1		9		9		9	38.516	1	16.328	1		9		9		9
									2008-06-09T18:00:00.000	1	0020	1		9		9		9	38.486	1	16.621	1		9		9		9
									2008-06-09T21:00:00.000	1	0020	1		9		9		9	38.477	1	17.158	1		9		9		9
									2008-06-10T00:00:00.000	1	0020	1		9		9		9	38.496	1	16.597	1		9		9		9
									2008-06-10T03:00:00.000	1	0020	1		9		9		9	38.496	1	16.646	1		9		9		9
									2008-06-10T06:00:00.000	1	0020	1		9		9		9	38.496	1	16.572	1		9		9		9
									2008-06-10T09:00:00.000	1	0020	1		9		9		9	38.457	1	16.694	1		9		9		9
									2008-06-10T12:00:00.000	1	0020	1		9		9		9	38.486	1	16.841	1		9		9		9
									2008-06-10T15:00:00.000	1	0020	1		9		9		9	38.486	1	16.865	1		9		9		9
									2008-06-10T18:00:00.000	1	0020	1		9		9		9	38.496	1	17.183	1		9		9		9
									2008-06-10T21:00:00.000	1	0020	1		9		9		9	38.496	1	16.890	1		9		9		9
									2008-06-11T00:00:00.000	1	0020	1		9		9		9	38.506	1	16.914	1		9		9		9
									2008-06-11T03:00:00.000	1	0020	1		9		9		9	38.496	1	16.743	1		9		9		9
									2008-06-11T06:00:00.000	1	0020	1		9		9		9	38.496	1	17.134	1		9		9		9
									2008-06-11T09:00:00.000	1	0020	1		9		9		9	38.496	1	17.646	1		9		9		9
									2008-06-11T12:00:00.000	1	0020	1		9		9		9	38.496	3	17.817	1		9		9		9
									2008-06-11T15:00:00.000	1	0020	1		9		9		9	38.496	3	17.305	1		9		9		9
									2008-06-11T18:00:00.000	1	0020	1		9		9		9	38.496	3	17.427	1		9		9		9
									2008-06-11T21:00:00.000	1	0020	1		9		9		9	38.496	3	17.207	1		9		9		9
									2008-06-12T00:00:00.000	1	0020	1		9		9		9	38.506	1	16.865	1		9		9		9
									2008-06-12T03:00:00.000	1	0020	1		9		9		9	38.496	1	18.013	1		9		9		9
									2008-06-12T06:00:00.000	1	0020	1		9		9		9	38.516	1	17.720	1		9		9		9
									2008-06-12T09:00:00.000	1	0020	1		9		9		9	38.496	1	17.109	1		9		9		9
									2008-06-12T12:00:00.000	1	0020	1		9		9		9	38.506	1	16.304	1		9		9		9
									2008-06-12T15:00:00.000	1	0020	1		9		9		9	38.496	1	16.987	1		9		9		9
									2008-06-12T18:00:00.000	1	0020	1		9		9		9	38.496	1	16.987	1		9		9		9
									2008-06-12T21:00:00.000	1	0020	1		9		9		9	38.506	1	17.305	1		9		9		9
