
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2009-09-01T00:00:00.000	+21.596000	+36.825500	GN36200909PYL_00001_269_D90	269	1681.0	2009-09-01T00:00:00.000	1	0001	1	15.820	1	235.195	1	38.467	1	26.899	1		9		9
									2009-09-01T03:00:00.000	1	0001	1	10.254	1	246.445	1	38.477	1	26.851	1		9		9
									2009-09-01T06:00:00.000	1	0001	1	3.516	1	341.719	3	38.477	1	26.802	1		9		9
									2009-09-01T09:00:00.000	1	0001	1	14.941	1	29.883	1	38.496	1	27.705	1		9		9
									2009-09-01T12:00:00.000	1	0001	1	10.254	1	37.969	1	38.496	1	27.656	1		9		9
									2009-09-01T15:00:00.000	1	0001	1	10.840	1	104.414	1	38.496	1	27.607	1		9		9
									2009-09-01T18:00:00.000	1	0001	1	8.203	1	155.039	1	38.496	3	27.437	1		9		9
									2009-09-01T21:00:00.000	1	0001	1	3.223	1	212.344	1	38.496	3	27.266	1		9		9
									2009-09-02T00:00:00.000	1	0001	1	4.395	1	318.867	3	38.496	3	27.144	1		9		9
									2009-09-02T03:00:00.000	1	0001	1	7.031	1	288.281	1	38.486	1	27.021	1		9		9
									2009-09-02T06:00:00.000	1	0001	1	8.203	1	281.953	1	38.486	1	26.924	1		9		9
									2009-09-02T09:00:00.000	1	0001	1	9.961	1	336.094	1	38.516	1	27.729	1		9		9
									2009-09-02T12:00:00.000	1	0001	1	11.719	1	8.789	1	38.496	1	27.461	1		9		9
									2009-09-02T15:00:00.000	1	0001	1	9.375	1	82.266	3	38.486	1	27.339	1		9		9
									2009-09-02T18:00:00.000	1	0001	1	11.133	1	153.281	1	38.477	1	26.997	1		9		9
									2009-09-02T21:00:00.000	1	0001	1	21.973	1	178.594	1	38.477	1	26.997	1		9		9
									2009-09-03T00:00:00.000	1	0001	1	23.145	1	197.578	1	38.486	1	27.144	1		9		9
									2009-09-03T03:00:00.000	1	0001	1	18.750	1	196.172	1	38.486	1	26.997	1		9		9
