
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2010-06-01T00:00:00.000	+21.596000	+36.825500	GN36201006PYL_00050_269_D90	269	1681.0	2010-06-01T00:00:00.000	1	0050	1		9		9		9	38.877	1	15.895	1		9		9		9
									2010-06-01T03:00:00.000	1	0050	1		9		9		9	38.877	1	15.999	1		9		9		9
									2010-06-01T06:00:00.000	1	0050	1		9		9		9	38.887	1	15.968	1		9		9		9
									2010-06-01T09:00:00.000	1	0050	1		9		9		9	38.887	1	16.078	1		9		9		9
									2010-06-01T12:00:00.000	1	0050	1		9		9		9	38.887	1	15.999	1		9		9		9
									2010-06-01T15:00:00.000	1	0050	1		9		9		9	38.887	3	16.096	1		9		9		9
									2010-06-01T18:00:00.000	1	0050	1		9		9		9	38.838	1	16.114	1		9		9		9
									2010-06-01T21:00:00.000	1	0050	1		9		9		9	38.789	1	15.742	1		9		9		9
									2010-06-02T00:00:00.000	1	0050	1		9		9		9	38.818	1	15.761	1		9		9		9
									2010-06-02T03:00:00.000	1	0050	1		9		9		9	38.828	1	15.858	1		9		9		9
									2010-06-02T06:00:00.000	1	0050	1		9		9		9	38.799	1	15.828	1		9		9		9
									2010-06-02T09:00:00.000	1	0050	1		9		9		9	38.848	1	15.809	1		9		9		9
									2010-06-02T12:00:00.000	1	0050	1		9		9		9	38.789	1	15.675	1		9		9		9
									2010-06-02T15:00:00.000	1	0050	1		9		9		9	38.896	1	15.992	1		9		9		9
									2010-06-02T18:00:00.000	1	0050	1		9		9		9	38.789	1	15.931	1		9		9		9
									2010-06-02T21:00:00.000	1	0050	1		9		9		9	38.809	1	15.944	1		9		9		9
									2010-06-03T00:00:00.000	1	0050	1		9		9		9	38.818	1	15.870	1		9		9		9
									2010-06-03T03:00:00.000	1	0050	1		9		9		9	38.828	1	15.919	1		9		9		9
									2010-06-03T06:00:00.000	1	0050	1		9		9		9	38.916	1	16.182	1		9		9		9
									2010-06-03T09:00:00.000	1	0050	1		9		9		9	38.896	1	16.212	1		9		9		9
									2010-06-03T12:00:00.000	1	0050	1		9		9		9	38.887	1	16.114	1		9		9		9
									2010-06-03T15:00:00.000	1	0050	1		9		9		9	38.906	1	16.011	1		9		9		9
									2010-06-03T18:00:00.000	1	0050	1		9		9		9	38.877	1	16.188	1		9		9		9
									2010-06-03T21:00:00.000	1	0050	1		9		9		9	38.887	1	16.157	1		9		9		9
									2010-06-04T00:00:00.000	1	0050	1		9		9		9	38.896	1	16.139	1		9		9		9
									2010-06-04T03:00:00.000	1	0050	1		9		9		9	38.887	1	16.176	1		9		9		9
									2010-06-04T06:00:00.000	1	0050	1		9		9		9	38.896	1	16.017	1		9		9		9
									2010-06-04T09:00:00.000	1	0050	1		9		9		9	38.887	1	16.151	1		9		9		9
									2010-06-04T12:00:00.000	1	0050	1		9		9		9	38.867	1	16.304	1		9		9		9
									2010-06-04T15:00:00.000	1	0050	1		9		9		9	38.887	1	16.255	1		9		9		9
									2010-06-04T18:00:00.000	1	0050	1		9		9		9	38.906	1	16.096	1		9		9		9
									2010-06-04T21:00:00.000	1	0050	1		9		9		9	38.896	1	16.194	1		9		9		9
									2010-06-05T00:00:00.000	1	0050	1		9		9		9	38.867	1	16.182	1		9		9		9
									2010-06-05T03:00:00.000	1	0050	1		9		9		9	38.867	1	16.188	1		9		9		9
									2010-06-05T06:00:00.000	1	0050	1		9		9		9	38.906	1	16.188	1		9		9		9
									2010-06-05T09:00:00.000	1	0050	1		9		9		9	38.877	1	16.194	1		9		9		9
									2010-06-05T12:00:00.000	1	0050	1		9		9		9	38.887	1	16.224	1		9		9		9
									2010-06-05T15:00:00.000	1	0050	1		9		9		9	38.887	1	16.243	1		9		9		9
									2010-06-05T18:00:00.000	1	0050	1		9		9		9	38.887	1	16.169	1		9		9		9
									2010-06-05T21:00:00.000	1	0050	1		9		9		9	38.887	3	16.182	1		9		9		9
									2010-06-06T00:00:00.000	1	0050	1		9		9		9	38.887	3	16.127	1		9		9		9
									2010-06-06T03:00:00.000	1	0050	1		9		9		9	38.887	3	16.072	1		9		9		9
									2010-06-06T06:00:00.000	1	0050	1		9		9		9	38.877	1	16.041	1		9		9		9
									2010-06-06T09:00:00.000	1	0050	1		9		9		9	38.896	1	16.035	1		9		9		9
									2010-06-06T12:00:00.000	1	0050	1		9		9		9	38.916	1	15.944	1		9		9		9
									2010-06-06T15:00:00.000	1	0050	1		9		9		9	38.906	1	15.883	1		9		9		9
									2010-06-06T18:00:00.000	1	0050	1		9		9		9	38.906	1	15.999	1		9		9		9
									2010-06-06T21:00:00.000	1	0050	1		9		9		9	38.887	1	15.925	1		9		9		9
									2010-06-07T00:00:00.000	1	0050	1		9		9		9	38.906	1	15.919	1		9		9		9
									2010-06-07T03:00:00.000	1	0050	1		9		9		9	38.838	1	15.834	1		9		9		9
									2010-06-07T06:00:00.000	1	0050	1		9		9		9	38.906	1	15.907	1		9		9		9
									2010-06-07T09:00:00.000	1	0050	1		9		9		9	38.896	1	15.852	1		9		9		9
									2010-06-07T12:00:00.000	1	0050	1		9		9		9	38.838	1	15.822	1		9		9		9
									2010-06-07T15:00:00.000	1	0050	1		9		9		9	38.877	1	15.876	1		9		9		9
									2010-06-07T18:00:00.000	1	0050	1		9		9		9	38.887	1	15.950	1		9		9		9
									2010-06-07T21:00:00.000	1	0050	1		9		9		9	38.896	1	15.980	1		9		9		9
									2010-06-08T00:00:00.000	1	0050	1		9		9		9	38.857	1	15.828	1		9		9		9
									2010-06-08T03:00:00.000	1	0050	1		9		9		9	38.867	1	15.864	1		9		9		9
									2010-06-08T06:00:00.000	1	0050	1		9		9		9	38.887	1	15.864	1		9		9		9
									2010-06-08T09:00:00.000	1	0050	1		9		9		9	38.877	1	15.889	1		9		9		9
