
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-08-01T00:00:00.000	+21.596000	+36.825500	GN36201108PYL_00020_269_D90	269	1681.0	2011-08-01T00:00:00.000	1	0020	1		9		9		9	38.305	1	20.244	1		9		9		9
									2011-08-01T03:00:00.000	1	0020	1		9		9		9	38.477	1	20.371	1		9		9		9
									2011-08-01T06:00:00.000	1	0020	1		9		9		9	38.529	1	20.635	1		9		9		9
									2011-08-01T09:00:00.000	1	0020	1		9		9		9	38.516	1	20.415	1		9		9		9
									2011-08-01T12:00:00.000	1	0020	1		9		9		9	38.468	1	20.234	1		9		9		9
									2011-08-01T15:00:00.000	1	0020	1		9		9		9	38.222	1	19.722	1		9		9		9
									2011-08-01T18:00:00.000	1	0020	1		9		9		9	38.254	1	19.985	1		9		9		9
									2011-08-01T21:00:00.000	1	0020	1		9		9		9	38.348	1	20.854	1		9		9		9
									2011-08-02T00:00:00.000	1	0020	1		9		9		9	38.724	1	24.229	3		9		9		9
									2011-08-02T03:00:00.000	1	0020	1		9		9		9	38.392	1	20.342	1		9		9		9
									2011-08-02T06:00:00.000	1	0020	1		9		9		9	38.348	1	20.645	1		9		9		9
									2011-08-02T09:00:00.000	1	0020	1		9		9		9	38.282	1	20.273	1		9		9		9
									2011-08-02T12:00:00.000	1	0020	1		9		9		9	38.559	1	21.519	1		9		9		9
									2011-08-02T15:00:00.000	1	0020	1		9		9		9	38.607	1	21.157	1		9		9		9
									2011-08-02T18:00:00.000	1	0020	1		9		9		9	38.730	1	23.301	1		9		9		9
									2011-08-02T21:00:00.000	1	0020	1		9		9		9	38.685	1	23.613	1		9		9		9
									2011-08-03T00:00:00.000	1	0020	1		9		9		9	38.682	1	22.080	1		9		9		9
									2011-08-03T03:00:00.000	1	0020	1		9		9		9	38.425	1	21.113	1		9		9		9
									2011-08-03T06:00:00.000	1	0020	1		9		9		9	38.531	1	20.728	1		9		9		9
									2011-08-03T09:00:00.000	1	0020	1		9		9		9	38.444	1	20.747	1		9		9		9
									2011-08-03T12:00:00.000	1	0020	1		9		9		9	38.428	1	21.758	1		9		9		9
									2011-08-03T15:00:00.000	1	0020	1		9		9		9	38.441	1	21.821	1		9		9		9
									2011-08-03T18:00:00.000	1	0020	1		9		9		9	38.481	1	21.973	1		9		9		9
									2011-08-03T21:00:00.000	1	0020	1		9		9		9	38.460	1	21.187	1		9		9		9
									2011-08-04T00:00:00.000	1	0020	1		9		9		9	38.460	1	20.845	1		9		9		9
									2011-08-04T03:00:00.000	1	0020	1		9		9		9	38.459	1	21.250	1		9		9		9
