
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2009-02-01T00:00:00.000	+21.596000	+36.825500	GN36200902PYL_00050_269_D90	269	1681.0	2009-02-01T00:00:00.000	1	0050	1		9		9		9	38.760	1	16.377	1		9		9		9
									2009-02-01T03:00:00.000	1	0050	1		9		9		9	38.770	1	16.426	1		9		9		9
									2009-02-01T06:00:00.000	1	0050	1		9		9		9	38.799	1	16.475	1		9		9		9
									2009-02-01T09:00:00.000	1	0050	1		9		9		9	38.750	1	16.328	1		9		9		9
									2009-02-01T12:00:00.000	1	0050	1		9		9		9	38.760	1	16.304	1		9		9		9
									2009-02-01T15:00:00.000	1	0050	1		9		9		9	38.711	1	16.182	1		9		9		9
									2009-02-01T18:00:00.000	1	0050	1		9		9		9	38.643	1	16.084	1		9		9		9
									2009-02-01T21:00:00.000	1	0050	1		9		9		9	38.613	1	16.035	1		9		9		9
									2009-02-02T00:00:00.000	1	0050	1		9		9		9	38.613	1	16.035	1		9		9		9
									2009-02-02T03:00:00.000	1	0050	1		9		9		9	38.652	1	16.084	1		9		9		9
									2009-02-02T06:00:00.000	1	0050	1		9		9		9	38.691	1	16.157	1		9		9		9
									2009-02-02T09:00:00.000	1	0050	1		9		9		9	38.691	1	16.157	1		9		9		9
									2009-02-02T12:00:00.000	1	0050	1		9		9		9	38.662	1	16.108	1		9		9		9
									2009-02-02T15:00:00.000	1	0050	1		9		9		9	38.662	1	16.133	1		9		9		9
									2009-02-02T18:00:00.000	1	0050	1		9		9		9	38.633	1	16.035	1		9		9		9
									2009-02-02T21:00:00.000	1	0050	1		9		9		9	38.604	1	15.986	1		9		9		9
									2009-02-03T00:00:00.000	1	0050	1		9		9		9	38.604	1	15.962	1		9		9		9
									2009-02-03T03:00:00.000	1	0050	1		9		9		9	38.604	1	15.986	1		9		9		9
									2009-02-03T06:00:00.000	1	0050	1		9		9		9	38.604	3	15.962	1		9		9		9
									2009-02-03T09:00:00.000	1	0050	1		9		9		9	38.613	1	15.962	1		9		9		9
									2009-02-03T12:00:00.000	1	0050	1		9		9		9	38.604	1	15.962	1		9		9		9
									2009-02-03T15:00:00.000	1	0050	1		9		9		9	38.613	1	15.962	3		9		9		9
									2009-02-03T18:00:00.000	1	0050	1		9		9		9	38.701	1	16.182	1		9		9		9
									2009-02-03T21:00:00.000	1	0050	1		9		9		9	38.721	1	16.230	1		9		9		9
									2009-02-04T00:00:00.000	1	0050	1		9		9		9	38.721	1	16.230	1		9		9		9
									2009-02-04T03:00:00.000	1	0050	1		9		9		9	38.721	1	16.230	1		9		9		9
