
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-04-02T00:00:00.000	+20.601000	+37.948833	GN36200804ZAK_00003_269_D90	269	313.0	2008-04-02T00:00:00.000	1	0003	1	29.883	1	288.633	1		9	36.260	1	15.376	1	8.687	1		9
									2008-04-02T03:00:00.000	1	0003	1	22.266	1	303.047	1		9	36.016	1	15.327	1	8.760	1		9
									2008-04-02T06:00:00.000	1	0003	1	15.820	1	310.781	1		9	35.879	1	15.352	1	8.657	1		9
									2008-04-02T09:00:00.000	1	0003	1	7.324	1	291.094	1		9	35.957	1	15.327	1	8.716	1		9
									2008-04-02T12:00:00.000	1	0003	1	11.719	1	317.812	1		9	35.088	1	15.303	1	8.774	1		9
									2008-04-02T15:00:00.000	1	0003	1	4.102	1	310.078	1		9	34.785	1	15.303	1	8.818	1		9
									2008-04-02T18:00:00.000	1	0003	1	8.789	1	229.219	1		9	35.537	1	15.278	1	8.789	1		9
									2008-04-02T21:00:00.000	1	0003	1	8.496	1	239.062	1		9	35.967	1	15.303	1	8.760	1		9
									2008-04-03T00:00:00.000	1	0003	1	4.688	1	215.508	1		9	35.967	1	15.278	1	8.789	1		9
									2008-04-03T03:00:00.000	1	0003	1	13.184	1	187.734	1		9	35.889	1	15.278	1	8.774	1		9
									2008-04-03T06:00:00.000	1	0003	1	12.891	1	217.969	1		9	35.312	1	15.278	1	8.789	1		9
									2008-04-03T09:00:00.000	1	0003	1	7.617	1	251.719	3		9	35.410	1	15.327	1	8.716	1		9
									2008-04-03T12:00:00.000	1	0003	1	2.930	1	123.750	3		9	34.961	1	15.449	1	8.540	1		9
									2008-04-03T15:00:00.000	1	0003	1	6.152	1	128.672	1		9	35.195	1	15.449	1	8.760	1		9
									2008-04-03T18:00:00.000	1	0003	1	16.992	1	156.797	1		9	35.479	1	15.400	1	8.760	1		9
									2008-04-03T21:00:00.000	1	0003	1	14.941	1	183.516	1		9	34.883	1	15.303	1	8.818	1		9
									2008-04-04T00:00:00.000	1	0003	1	21.094	1	177.539	1		9	35.430	1	15.254	1	8.877	1		9
									2008-04-04T03:00:00.000	1	0003	1	18.457	1	209.883	1		9	35.869	1	15.205	1	8.804	1		9
									2008-04-04T06:00:00.000	1	0003	1	16.992	1	213.750	1		9	35.146	1	15.181	1	8.789	1		9
									2008-04-04T09:00:00.000	1	0003	1	13.184	1	227.109	1		9	35.459	1	15.254	1	8.730	1		9
									2008-04-04T12:00:00.000	1	0003	1	12.305	1	196.875	1		9	35.244	1	15.278	1	8.745	1		9
									2008-04-04T15:00:00.000	1	0003	1	14.941	1	204.258	1		9	35.664	1	15.522	1	8.687	1		9
									2008-04-04T18:00:00.000	1	0003	1	13.770	1	211.289	1		9	36.035	1	15.522	1	8.701	1		9
									2008-04-04T21:00:00.000	1	0003	1	6.738	1	269.297	1		9	35.703	1	15.645	1	8.701	1		9
									2008-04-05T00:00:00.000	1	0003	1	6.445	1	263.672	1		9	35.586	1	15.449	1	8.774	1		9
									2008-04-05T03:00:00.000	1	0003	1	9.961	1	292.500	1		9	35.234	1	15.303	1	8.760	1		9
									2008-04-05T06:00:00.000	1	0003	1	15.527	1	335.039	3		9	35.312	1	15.254	1	8.745	1		9
									2008-04-05T09:00:00.000	1	0003	1	13.770	1	74.531	3		9	35.098	1	15.303	1	8.774	1		9
									2008-04-05T12:00:00.000	1	0003	1	25.195	1	120.586	1		9	34.824	1	15.400	1	8.716	1		9
									2008-04-05T15:00:00.000	1	0003	1	7.617	1	122.344	3		9	34.307	1	15.303	1	8.760	1		9
