
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-04-02T00:00:00.000	+21.596000	+36.825500	GN36200804PYL_00001_269_D90	269	1681.0	2008-04-02T00:00:00.000	1	0001	1	16.113	1	8.789	1	38.643	1	15.864	1		9		9
									2008-04-02T03:00:00.000	1	0001	1	18.750	1	8.789	1	38.613	1	15.767	1		9		9
									2008-04-02T06:00:00.000	1	0001	1	19.629	1	26.719	1	38.584	1	15.547	1		9		9
									2008-04-02T09:00:00.000	1	0001	1	17.871	1		9	38.594	1	15.596	1		9		9
									2008-04-02T12:00:00.000	1	0001	1	38.965	1	326.602	1	38.613	1	15.571	1		9		9
									2008-04-02T15:00:00.000	1	0001	1	32.812	1	350.508	3	38.604	1	15.547	1		9		9
									2008-04-02T18:00:00.000	1	0001	1	25.781	1	28.477	3	38.594	1	15.620	1		9		9
									2008-04-02T21:00:00.000	1	0001	1		9		9	38.574	1	15.498	1		9		9
									2008-04-03T00:00:00.000	1	0001	1	4.395	1	331.875	1	38.564	1	15.400	1		9		9
									2008-04-03T03:00:00.000	1	0001	1	10.840	1	307.969	1	38.574	1	15.376	1		9		9
									2008-04-03T06:00:00.000	1	0001	1	15.234	1	329.766	1	38.555	1	15.352	1		9		9
									2008-04-03T09:00:00.000	1	0001	1	24.316	1	343.125	1	38.545	1	15.547	1		9		9
									2008-04-03T12:00:00.000	1	0001	1	27.246	1	14.414	3	38.506	1	16.035	1		9		9
									2008-04-03T15:00:00.000	1	0001	1	17.871	1	45.000	1	38.477	1	16.011	1		9		9
									2008-04-03T18:00:00.000	1	0001	1	12.598	1	63.984	1	38.447	1	15.669	1		9		9
									2008-04-03T21:00:00.000	1	0001	1	8.496	1	39.727	1	38.506	1	15.522	1		9		9
									2008-04-04T00:00:00.000	1	0001	1	13.477	1	326.602	3	38.467	1	15.498	1		9		9
									2008-04-04T03:00:00.000	1	0001	1	13.477	1	342.773	1	38.438	1	15.400	1		9		9
