
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-08-01T00:00:00.000	+20.601000	+37.948833	GN36200808ZAK_00003_269_D90	269	313.0	2008-08-01T00:00:00.000	1	0003	1	13.184	1	287.227	1		9	38.496	1	24.067	1		9		9
									2008-08-01T03:00:00.000	1	0003	1	12.598	1	271.758	1		9	38.525	1	23.628	1		9		9
									2008-08-01T06:00:00.000	1	0003	1	13.184	1	266.836	3		9	38.535	1	23.555	1		9		9
									2008-08-01T09:00:00.000	1	0003	1	11.719	1	47.812	3		9	38.516	1	23.433	1		9		9
									2008-08-01T12:00:00.000	1	0003	1	10.547	1	101.953	1		9	38.506	1	23.481	1		9		9
									2008-08-01T15:00:00.000	1	0003	1	10.547	1	144.844	1		9	38.496	1	23.604	1		9		9
									2008-08-01T18:00:00.000	1	0003	1	7.910	1	156.445	3		9	38.564	1	24.067	1		9		9
									2008-08-01T21:00:00.000	1	0003	1	14.355	1	46.758	3		9	38.525	1	23.896	1		9		9
									2008-08-02T00:00:00.000	1	0003	1	11.426	1	349.453	1		9	38.486	1	23.262	1		9		9
									2008-08-02T03:00:00.000	1	0003	1	7.910	1	1.406	1		9	38.506	1	22.920	1		9		9
									2008-08-02T06:00:00.000	1	0003	1	6.152	1	355.430	1		9	38.506	1	22.700	1		9		9
									2008-08-02T09:00:00.000	1	0003	1	13.184	1	76.289	1		9	38.506	1	22.871	1		9		9
									2008-08-02T12:00:00.000	1	0003	1	16.406	1	102.656	1		9	38.516	3	23.042	1		9		9
									2008-08-02T15:00:00.000	1	0003	1	7.617	1	100.547	1		9	38.564	1	23.408	1		9		9
									2008-08-02T18:00:00.000	1	0003	1	11.719	1	161.367	3		9	38.535	1	23.555	1		9		9
									2008-08-02T21:00:00.000	1	0003	1	6.152	1	251.719	3		9	38.525	1	23.530	1		9		9
									2008-08-03T00:00:00.000	1	0003	1	7.031	1	358.242	3		9	38.516	1	23.237	1		9		9
									2008-08-03T03:00:00.000	1	0003	1	5.273	1	336.094	1		9	38.516	1	23.042	1		9		9
									2008-08-03T06:00:00.000	1	0003	1	6.738	1	318.516	3		9	38.525	3	22.896	1		9		9
									2008-08-03T09:00:00.000	1	0003	1	7.617	1	81.562	3		9	38.525	3	22.944	1		9		9
									2008-08-03T12:00:00.000	1	0003	1	7.324	1	142.734	1		9	38.525	3	23.115	1		9		9
									2008-08-03T15:00:00.000	1	0003	1	7.031	1	150.820	1		9	38.545	1	23.335	1		9		9
									2008-08-03T18:00:00.000	1	0003	1	5.273	1	132.539	1		9	38.545	1	23.335	1		9		9
									2008-08-03T21:00:00.000	1	0003	1	5.566	1	156.094	1		9	38.535	3	23.213	1		9		9
									2008-08-04T00:00:00.000	1	0003	1	4.980	1	204.961	3		9	38.535	3	23.286	1		9		9
									2008-08-04T03:00:00.000	1	0003	1	3.223	1	75.234	3		9	38.535	3	23.262	1		9		9
									2008-08-04T06:00:00.000	1	0003	1	5.273	1	34.453	1		9	38.535	3	23.359	1		9		9
									2008-08-04T09:00:00.000	1	0003	1	3.516	1	348.047	3		9	38.545	3	23.433	1		9		9
									2008-08-04T12:00:00.000	1	0003	1	8.496	1	89.297	1		9	38.516	1	23.457	1		9		9
									2008-08-04T15:00:00.000	1	0003	1	17.285	1	73.125	1		9	38.545	1	23.677	1		9		9
									2008-08-04T18:00:00.000	1	0003	1	20.215	1	125.156	3		9	38.535	1	24.312	1		9		9
									2008-08-04T21:00:00.000	1	0003	1	1.758	1	215.508	3		9	38.535	1	24.214	1		9		9
									2008-08-05T00:00:00.000	1	0003	1	8.203	1	78.750	3		9	38.535	3	24.092	1		9		9
									2008-08-05T03:00:00.000	1	0003	1	11.719	1	75.938	1		9	38.535	3	24.043	1		9		9
									2008-08-05T06:00:00.000	1	0003	1	7.324	1	77.344	1		9	38.535	3	24.116	1		9		9
									2008-08-05T09:00:00.000	1	0003	1	11.133	1	47.109	1		9	38.535	3	24.141	1		9		9
									2008-08-05T12:00:00.000	1	0003	1	12.891	1	125.859	1		9	38.555	1	24.238	1		9		9
									2008-08-05T15:00:00.000	1	0003	1	9.668	1	139.219	1		9	38.525	1	24.409	1		9		9
									2008-08-05T18:00:00.000	1	0003	1	14.062	1	154.336	1		9	38.535	1	24.653	1		9		9
									2008-08-05T21:00:00.000	1	0003	1	9.082	1	171.914	1		9	38.525	1	24.580	1		9		9
									2008-08-06T00:00:00.000	1	0003	1	2.051	1	188.086	1		9	38.525	3	24.458	1		9		9
									2008-08-06T03:00:00.000	1	0003	1	3.809	1	109.336	3		9	38.535	3	24.434	1		9		9
									2008-08-06T06:00:00.000	1	0003	1	4.980	1	47.461	1		9	38.535	3	24.385	1		9		9
									2008-08-06T09:00:00.000	1	0003	1	1.465	1	352.266	3		9	38.535	3	24.409	1		9		9
									2008-08-06T12:00:00.000	1	0003	1	5.273	1	108.281	3		9	38.525	3	24.214	1		9		9
