
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2011-04-01T00:00:00.000	+21.596000	+36.825500	GN36201104PYL_00001_269_D90	269	1681.0	2011-04-01T00:00:00.000	1	0001	1	6.445	1	150.117	3	37.837	1	16.015	1		9		9
									2011-04-01T03:00:00.000	1	0001	1	11.426	1	271.406	3	38.428	1	16.153	1		9		9
									2011-04-01T06:00:00.000	1	0001	1	19.922	1	313.594	1	38.425	1	16.074	1		9		9
									2011-04-01T09:00:00.000	1	0001	1	20.215	1	337.852	1	38.452	1	16.199	1		9		9
									2011-04-01T12:00:00.000	1	0001	1	23.438	1	13.008	3	38.386	1	16.246	1		9		9
									2011-04-01T15:00:00.000	1	0001	1	9.961	1	130.430	3	38.420	1	16.285	1		9		9
									2011-04-01T18:00:00.000	1	0001	1	11.719	1	208.828	1	38.423	1	16.252	1		9		9
									2011-04-01T21:00:00.000	1	0001	1	24.316	1	239.414	1	38.433	1	16.127	1		9		9
									2011-04-02T00:00:00.000	1	0001	1	25.781	1	299.883	1	38.459	1	16.160	1		9		9
									2011-04-02T03:00:00.000	1	0001	1	16.699	1	318.516	1	38.416	1	16.081	1		9		9
									2011-04-02T06:00:00.000	1	0001	1	14.355	1	30.234	1	38.462	1	16.101	1		9		9
									2011-04-02T09:00:00.000	1	0001	1	12.012	1	52.383	1	38.469	1	16.522	1		9		9
									2011-04-02T12:00:00.000	1	0001	1	7.910	1	62.578	3	38.438	1	17.037	1		9		9
									2011-04-02T15:00:00.000	1	0001	1	5.566	1	292.852	3	38.418	1	16.641	1		9		9
									2011-04-02T18:00:00.000	1	0001	1	22.266	1	341.719	1	38.411	1	16.417	1		9		9
									2011-04-02T21:00:00.000	1	0001	1	22.559	1	358.594	1	38.447	1	16.166	1		9		9
									2011-04-03T00:00:00.000	1	0001	1	15.820	1	19.688	1	38.562	1	16.206	1		9		9
									2011-04-03T03:00:00.000	1	0001	1	9.375	1	48.516	1	38.770	1	16.443	1		9		9
									2011-04-03T06:00:00.000	1	0001	1	1.465	1	348.750	1	38.777	1	16.391	1		9		9
									2011-04-03T09:00:00.000	1	0001	1	25.781	1	309.375	1	38.616	1	16.424	1		9		9
									2011-04-03T12:00:00.000	1	0001	1	18.750	1	331.523	1	38.779	1	16.819	1		9		9
									2011-04-03T15:00:00.000	1	0001	1	9.961	1	0.703	1	38.740	1	16.562	1		9		9
									2011-04-03T18:00:00.000	1	0001	1	16.406	1	53.086	1	38.484	1	16.450	1		9		9
									2011-04-03T21:00:00.000	1	0001	1	25.488	1	48.516	1	38.450	1	16.147	1		9		9
									2011-04-04T00:00:00.000	1	0001	1	20.801	1	42.539	1	38.420	1	16.173	1		9		9
									2011-04-04T03:00:00.000	1	0001	1	19.043	1	46.758	1	38.413	1	16.292	1		9		9
									2011-04-04T06:00:00.000	1	0001	1	12.012	1	26.016	1	38.418	1	16.213	1		9		9
									2011-04-04T09:00:00.000	1	0001	1	15.527	1	359.648	1	38.433	1	16.595	1		9		9
									2011-04-04T12:00:00.000	1	0001	1	31.934	1	6.680	1	38.440	1	16.905	1		9		9
									2011-04-04T15:00:00.000	1	0001	1	28.711	1	51.328	1	38.442	1	17.010	1		9		9
									2011-04-04T18:00:00.000	1	0001	1	20.508	1	102.656	3	38.445	1	16.832	1		9		9
									2011-04-04T21:00:00.000	1	0001	1	0.879	1	339.609	3	38.452	1	16.575	1		9		9
									2011-04-05T00:00:00.000	1	0001	1	13.184	1	329.062	1	38.450	1	16.443	1		9		9
									2011-04-05T03:00:00.000	1	0001	1	18.164	1	346.992	1	38.464	1	16.377	1		9		9
									2011-04-05T06:00:00.000	1	0001	1	20.508	1	11.250	1	38.494	1	16.391	1		9		9
									2011-04-05T09:00:00.000	1	0001	1	15.527	1	47.461	1	38.523	1	17.333	1		9		9
									2011-04-05T12:00:00.000	1	0001	1	13.184	1	79.453	1	38.481	1	17.973	1		9		9
									2011-04-05T15:00:00.000	1	0001	1	12.305	1	107.578	1	38.469	1	17.511	1		9		9
									2011-04-05T18:00:00.000	1	0001	1	6.152	1	163.828	3	38.503	1	17.399	1		9		9
									2011-04-05T21:00:00.000	1	0001	1	4.395	1	65.391	3	38.501	1	17.274	1		9		9
									2011-04-06T00:00:00.000	1	0001	1	5.273	1	35.859	1	38.496	1	16.931	1		9		9
									2011-04-06T03:00:00.000	1	0001	1	8.203	1	28.477	1	38.464	1	16.681	1		9		9
									2011-04-06T06:00:00.000	1	0001	1	12.012	1	31.992	1	38.438	1	16.476	1		9		9
									2011-04-06T09:00:00.000	1	0001	1	17.285	1	90.703	1	38.418	1	16.635	1		9		9
									2011-04-06T12:00:00.000	1	0001	1	14.062	1	92.812	1	38.516	1	16.997	1		9		9
									2011-04-06T15:00:00.000	1	0001	1	15.527	1	197.930	1	38.499	1	17.030	1		9		9
									2011-04-06T18:00:00.000	1	0001	1	14.648	1	189.141	1	38.484	1	16.740	1		9		9
									2011-04-06T21:00:00.000	1	0001	1	20.215	1	261.562	3	38.398	1	16.503	1		9		9
									2011-04-07T00:00:00.000	1	0001	1	13.770	1	289.688	1	38.391	1	16.364	1		9		9
									2011-04-07T03:00:00.000	1	0001	1	10.547	1	325.195	1	38.459	1	16.377	1		9		9
									2011-04-07T06:00:00.000	1	0001	1	2.930	1	248.555	3	38.521	1	16.371	1		9		9
									2011-04-07T09:00:00.000	1	0001	1	9.668	1	202.148	1	38.538	1	16.509	1		9		9
									2011-04-07T12:00:00.000	1	0001	1	10.254	1	159.609	1	38.518	1	16.588	1		9		9
									2011-04-07T15:00:00.000	1	0001	1	10.254	1	151.523	1	38.528	1	16.621	1		9		9
									2011-04-07T18:00:00.000	1	0001	1	14.648	1	193.359	1	38.540	1	16.536	1		9		9
									2011-04-07T21:00:00.000	1	0001	1	9.961	1	239.414	1	38.555	1	16.417	1		9		9
									2011-04-08T00:00:00.000	1	0001	1	16.406	1	299.180	1	38.528	1	16.272	1		9		9
									2011-04-08T03:00:00.000	1	0001	1	14.941	1		9	38.557	1	16.298	1		9		9
									2011-04-08T06:00:00.000	1	0001	1	19.922	1	70.312	1	38.596	1	16.562	1		9		9
									2011-04-08T09:00:00.000	1	0001	1	16.406	1	126.211	1	38.669	1	16.760	1		9		9
									2011-04-08T12:00:00.000	1	0001	1	21.387	1	160.664	1	38.682	1	16.990	1		9		9
									2011-04-08T15:00:00.000	1	0001	1	20.508	1	201.445	1	38.608	1	16.859	1		9		9
									2011-04-08T18:00:00.000	1	0001	1	21.094	1	243.633	1	38.579	1	16.700	1		9		9
									2011-04-08T21:00:00.000	1	0001	1	8.496	1	281.602	1	38.564	1	16.516	1		9		9
