
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-11-01T00:00:00.000	+21.596000	+36.825500	GN36201111PYL_00020_269_D90	269	1681.0	2011-11-01T00:00:00.000	1	0020	1		9		9		9	38.991	1	21.865	1		9		9		9
									2011-11-01T03:00:00.000	1	0020	1		9		9		9	38.988	1	21.841	1		9		9		9
									2011-11-01T06:00:00.000	1	0020	1		9		9		9	38.988	1	21.831	1		9		9		9
									2011-11-01T09:00:00.000	1	0020	1		9		9		9	38.985	1	21.802	1		9		9		9
									2011-11-01T12:00:00.000	1	0020	1		9		9		9	38.973	1	21.772	1		9		9		9
									2011-11-01T15:00:00.000	1	0020	1		9		9		9	38.917	1	21.602	1		9		9		9
									2011-11-01T18:00:00.000	1	0020	1		9		9		9	38.982	1	21.763	1		9		9		9
									2011-11-01T21:00:00.000	1	0020	1		9		9		9	38.961	1	21.704	1		9		9		9
									2011-11-02T00:00:00.000	1	0020	1		9		9		9	38.967	1	21.714	1		9		9		9
									2011-11-02T03:00:00.000	1	0020	1		9		9		9	38.978	1	21.738	1		9		9		9
									2011-11-02T06:00:00.000	1	0020	1		9		9		9	38.960	1	21.714	1		9		9		9
									2011-11-02T09:00:00.000	1	0020	1		9		9		9	38.980	1	21.665	1		9		9		9
									2011-11-02T12:00:00.000	1	0020	1		9		9		9	39.008	1	21.646	1		9		9		9
									2011-11-02T15:00:00.000	1	0020	1		9		9		9	38.983	1	21.553	1		9		9		9
									2011-11-02T18:00:00.000	1	0020	1		9		9		9	38.988	1	21.582	1		9		9		9
									2011-11-02T21:00:00.000	1	0020	1		9		9		9	38.982	1	21.548	1		9		9		9
									2011-11-03T00:00:00.000	1	0020	1		9		9		9	39.007	1	21.567	1		9		9		9
									2011-11-03T03:00:00.000	1	0020	1		9		9		9	38.960	1	21.396	1		9		9		9
									2011-11-03T06:00:00.000	1	0020	1		9		9		9	38.885	1	21.348	1		9		9		9
									2011-11-03T09:00:00.000	1	0020	1		9		9		9	38.912	1	21.362	1		9		9		9
									2011-11-03T12:00:00.000	1	0020	1		9		9		9	38.929	1	21.333	1		9		9		9
									2011-11-03T15:00:00.000	1	0020	1		9		9		9	38.954	1	21.328	1		9		9		9
									2011-11-03T18:00:00.000	1	0020	1		9		9		9	38.928	1	21.323	1		9		9		9
