
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2011-09-01T00:00:00.000	+21.596000	+36.825500	GN36201109PYL_00001_269_D90	269	1681.0	2011-09-01T00:00:00.000	1	0001	1	18.457	1	262.617	1	38.987	1	27.129	1		9		9
									2011-09-01T03:00:00.000	1	0001	1	23.730	1	281.250	1	38.960	1	26.977	1		9		9
									2011-09-01T06:00:00.000	1	0001	1	18.750	1	281.602	1	38.962	1	26.984	1		9		9
									2011-09-01T09:00:00.000	1	0001	1	12.891	1	239.766	1	38.977	1	27.010	1		9		9
									2011-09-01T12:00:00.000	1	0001	1	13.184	1	209.883	1	38.975	1	27.102	1		9		9
									2011-09-01T15:00:00.000	1	0001	1	5.859	1	233.086	1	38.967	1	27.010	1		9		9
									2011-09-01T18:00:00.000	1	0001	1	6.445	1	272.812	1	38.975	1	26.924	1		9		9
									2011-09-01T21:00:00.000	1	0001	1	8.789	1	307.969	1	38.984	1	26.858	1		9		9
									2011-09-02T00:00:00.000	1	0001	1	13.477	1	310.078	1	38.992	1	26.694	1		9		9
									2011-09-02T03:00:00.000	1	0001	1	16.699	1	304.453	1	38.997	1	26.522	1		9		9
									2011-09-02T06:00:00.000	1	0001	1	15.820	1	281.953	1	38.997	1	26.417	1		9		9
									2011-09-02T09:00:00.000	1	0001	1	5.566	1	186.328	3	39.006	1	26.885	1		9		9
									2011-09-02T12:00:00.000	1	0001	1	3.516	1	101.602	3	39.001	1	26.938	1		9		9
									2011-09-02T15:00:00.000	1	0001	1	5.273	1	309.023	3	38.982	1	26.384	1		9		9
									2011-09-02T18:00:00.000	1	0001	1	7.324	1	257.344	1	38.918	1	26.311	1		9		9
									2011-09-02T21:00:00.000	1	0001	1	16.992	1	245.742	1	38.945	1	26.654	1		9		9
									2011-09-03T00:00:00.000	1	0001	1	15.234	1	233.086	1	38.987	1	26.938	1		9		9
									2011-09-03T03:00:00.000	1	0001	1	15.527	1	233.438	1	39.009	1	26.984	1		9		9
									2011-09-03T06:00:00.000	1	0001	1	18.457	1	226.055	1	38.999	1	26.839	1		9		9
									2011-09-03T09:00:00.000	1	0001	1	16.992	1	214.102	1	38.989	1	26.727	1		9		9
									2011-09-03T12:00:00.000	1	0001	1	10.840	1	257.344	1	38.994	1	27.162	1		9		9
									2011-09-03T15:00:00.000	1	0001	1	10.254	1	234.492	1	38.999	1	27.313	1		9		9
									2011-09-03T18:00:00.000	1	0001	1	20.801	1	327.305	1	38.989	1	27.122	1		9		9
									2011-09-03T21:00:00.000	1	0001	1	25.195	1	349.805	1	38.989	1	27.089	1		9		9
									2011-09-04T00:00:00.000	1	0001	1	27.246	1	347.695	1	38.977	1	26.812	1		9		9
									2011-09-04T03:00:00.000	1	0001	1	31.641	1	339.609	1	38.970	1	26.951	1		9		9
									2011-09-04T06:00:00.000	1	0001	1	28.711	1	330.820	1	38.984	1	26.984	1		9		9
									2011-09-04T09:00:00.000	1	0001	1	26.367	1	6.328	3	39.004	1	27.452	1		9		9
									2011-09-04T12:00:00.000	1	0001	1	24.609	1	179.297	3	39.014	1	27.373	1		9		9
									2011-09-04T15:00:00.000	1	0001	1	18.457	1	193.711	3	39.004	1	27.386	1		9		9
									2011-09-04T18:00:00.000	1	0001	1	26.367	1	340.312	3	38.982	1	26.872	1		9		9
									2011-09-04T21:00:00.000	1	0001	1	14.062	1	242.578	3	39.006	1	27.148	1		9		9
									2011-09-05T00:00:00.000	1	0001	1	14.648	1	330.820	1	39.001	1	27.036	1		9		9
									2011-09-05T03:00:00.000	1	0001	1	13.184	1	344.883	1	38.999	1	26.964	1		9		9
									2011-09-05T06:00:00.000	1	0001	1	21.680	1	336.797	1	38.997	1	26.905	1		9		9
									2011-09-05T09:00:00.000	1	0001	1	16.406	1	229.219	3	39.016	1	27.485	1		9		9
									2011-09-05T12:00:00.000	1	0001	1	1.758	1	244.688	1	39.011	1	27.623	1		9		9
									2011-09-05T15:00:00.000	1	0001	1	6.445	1	318.867	1	39.004	1	27.577	1		9		9
									2011-09-05T18:00:00.000	1	0001	1	9.375	1	329.062	1	39.006	1	27.293	1		9		9
									2011-09-05T21:00:00.000	1	0001	1	15.527	1	332.227	1	39.001	1	27.115	1		9		9
									2011-09-06T00:00:00.000	1	0001	1	20.801	1	337.852	1	38.999	1	26.964	1		9		9
									2011-09-06T03:00:00.000	1	0001	1	21.680	1	346.641	1	38.994	1	26.964	1		9		9
									2011-09-06T06:00:00.000	1	0001	1	27.539	1	336.445	1	38.987	1	26.918	1		9		9
									2011-09-06T09:00:00.000	1	0001	1	24.316	1	307.969	1	38.999	1	27.261	1		9		9
									2011-09-06T12:00:00.000	1	0001	1	16.992	1	303.047	1	38.999	1	27.392	1		9		9
									2011-09-06T15:00:00.000	1	0001	1	15.527	1	316.406	1	38.992	1	27.208	1		9		9
									2011-09-06T18:00:00.000	1	0001	1	19.336	1	333.281	1	39.001	1	27.261	1		9		9
									2011-09-06T21:00:00.000	1	0001	1	27.832	1	335.742	1	38.999	1	27.214	1		9		9
									2011-09-07T00:00:00.000	1	0001	1	24.023	1	348.398	1	38.999	1	27.135	1		9		9
									2011-09-07T03:00:00.000	1	0001	1	18.457	1	333.984	1	38.999	1	27.043	1		9		9
									2011-09-07T06:00:00.000	1	0001	1	17.285	1	351.914	1	39.023	1	27.228	1		9		9
									2011-09-07T09:00:00.000	1	0001	1	17.871	1	336.797	3	39.099	1	28.045	1		9		9
									2011-09-07T12:00:00.000	1	0001	1	16.699	1	156.445	3	39.048	1	27.788	1		9		9
									2011-09-07T15:00:00.000	1	0001	1	13.770	1	180.352	1	39.036	1	27.491	1		9		9
									2011-09-07T18:00:00.000	1	0001	1	14.355	1	130.430	3	39.001	1	27.326	1		9		9
									2011-09-07T21:00:00.000	1	0001	1	15.820	1	330.117	3	39.016	1	27.274	1		9		9
									2011-09-08T00:00:00.000	1	0001	1	15.820	1	271.406	1	39.016	1	27.201	1		9		9
									2011-09-08T03:00:00.000	1	0001	1	9.961	1	239.766	1	39.014	1	27.096	1		9		9
									2011-09-08T06:00:00.000	1	0001	1	12.305	1	268.242	1	39.016	1	27.010	1		9		9
									2011-09-08T09:00:00.000	1	0001	1	19.043	1	331.172	3	39.028	1	27.254	1		9		9
									2011-09-08T12:00:00.000	1	0001	1	13.770	1	235.195	3	39.033	1	27.729	1		9		9
									2011-09-08T15:00:00.000	1	0001	1	7.031	1	274.219	1	39.031	1	27.498	1		9		9
									2011-09-08T18:00:00.000	1	0001	1	11.133	1	291.797	1	39.009	1	27.043	1		9		9
									2011-09-08T21:00:00.000	1	0001	1	20.215	1	315.000	1	39.011	1	27.003	1		9		9
									2011-09-09T00:00:00.000	1	0001	1	28.125	1	337.500	1	39.004	1	26.753	1		9		9
									2011-09-09T03:00:00.000	1	0001	1	28.418	1	325.547	1	38.984	1	26.957	1		9		9
									2011-09-09T06:00:00.000	1	0001	1	22.266	1	284.414	1	38.979	1	26.997	1		9		9
									2011-09-09T09:00:00.000	1	0001	1	18.457	1	272.109	1	38.987	1	27.155	1		9		9
									2011-09-09T12:00:00.000	1	0001	1	12.891	1	269.648	1	39.009	1	27.162	1		9		9
									2011-09-09T15:00:00.000	1	0001	1	12.891	1	262.266	1	39.004	1	27.050	1		9		9
									2011-09-09T18:00:00.000	1	0001	1	10.547	1	343.125	1	39.004	1	26.944	1		9		9
									2011-09-09T21:00:00.000	1	0001	1	13.770	1	314.648	1	39.006	1	26.621	1		9		9
									2011-09-10T00:00:00.000	1	0001	1	10.840	1	307.266	1	39.009	1	26.575	1		9		9
									2011-09-10T03:00:00.000	1	0001	1	9.082	1	323.086	1	39.011	1	26.476	1		9		9
									2011-09-10T06:00:00.000	1	0001	1	7.617	1	334.688	1	39.009	1	26.331	1		9		9
									2011-09-10T09:00:00.000	1	0001	1	9.375	1	241.172	3	39.011	1	26.918	1		9		9
									2011-09-10T12:00:00.000	1	0001	1	1.758	1	344.531	3	39.023	1	27.175	1		9		9
									2011-09-10T15:00:00.000	1	0001	1	7.324	1	11.953	1	39.023	1	27.142	1		9		9
									2011-09-10T18:00:00.000	1	0001	1	13.477	1	345.938	1	39.028	1	27.017	1		9		9
