
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2011-07-01T00:00:00.000	+21.596000	+36.825500	GN36201107PYL_00001_269_D90	269	1681.0	2011-07-01T00:00:00.000	1	0001	1	4.688	1	108.281	1	38.738	1	23.879	1		9		9
									2011-07-01T03:00:00.000	1	0001	1	8.203	1	127.266	1	38.735	1	23.826	1		9		9
									2011-07-01T06:00:00.000	1	0001	1	13.477	1	117.070	1	38.740	1	23.866	1		9		9
									2011-07-01T09:00:00.000	1	0001	1	17.578	1	129.375	1	38.787	1	24.630	1		9		9
									2011-07-01T12:00:00.000	1	0001	1	19.336	1	135.000	1	38.757	1	24.940	1		9		9
									2011-07-01T15:00:00.000	1	0001	1	24.023	1	148.008	1	38.752	1	24.617	1		9		9
									2011-07-01T18:00:00.000	1	0001	1	23.730	1	159.961	1	38.745	1	24.340	1		9		9
									2011-07-01T21:00:00.000	1	0001	1	17.285	1	182.812	1	38.738	1	24.156	1		9		9
									2011-07-02T00:00:00.000	1	0001	1	13.770	1	159.258	1	38.740	1	24.110	1		9		9
									2011-07-02T03:00:00.000	1	0001	1	11.719	1	151.172	1	38.738	1	24.017	1		9		9
									2011-07-02T06:00:00.000	1	0001	1	19.922	1	142.383	1	38.743	1	23.971	1		9		9
									2011-07-02T09:00:00.000	1	0001	1	16.992	1	161.719	1	38.743	1	24.136	1		9		9
									2011-07-02T12:00:00.000	1	0001	1	16.406	1	160.312	1	38.755	1	24.466	1		9		9
									2011-07-02T15:00:00.000	1	0001	1	13.184	1	149.414	1	38.750	1	24.525	1		9		9
									2011-07-02T18:00:00.000	1	0001	1	9.961	1	152.578	1	38.752	1	24.439	1		9		9
									2011-07-02T21:00:00.000	1	0001	1	2.051	1	148.711	1	38.750	1	24.367	1		9		9
									2011-07-03T00:00:00.000	1	0001	1	3.516	1	138.516	1	38.752	1	24.314	1		9		9
									2011-07-03T03:00:00.000	1	0001	1	3.516	1	30.938	3	38.757	1	24.241	1		9		9
									2011-07-03T06:00:00.000	1	0001	1	2.344	1	127.969	3	38.757	1	24.261	1		9		9
									2011-07-03T09:00:00.000	1	0001	1	3.223	1	20.039	3	38.818	1	24.657	1		9		9
									2011-07-03T12:00:00.000	1	0001	1	12.012	1	96.680	1	38.777	1	24.874	1		9		9
									2011-07-03T15:00:00.000	1	0001	1	17.578	1	127.617	1	38.779	1	24.749	1		9		9
									2011-07-03T18:00:00.000	1	0001	1	19.629	1	146.953	1	38.774	1	24.571	1		9		9
									2011-07-03T21:00:00.000	1	0001	1	19.336	1	163.125	1	38.777	1	24.446	1		9		9
									2011-07-04T00:00:00.000	1	0001	1	17.871	1	192.656	1	38.779	1	24.340	1		9		9
									2011-07-04T03:00:00.000	1	0001	1	15.820	1	156.445	1	38.779	1	24.169	1		9		9
									2011-07-04T06:00:00.000	1	0001	1	14.062	1	145.195	1	38.779	1	24.143	1		9		9
									2011-07-04T09:00:00.000	1	0001	1	23.438	1	159.258	1	38.787	1	24.169	1		9		9
									2011-07-04T12:00:00.000	1	0001	1	22.852	1	155.039	1	38.787	1	24.209	1		9		9
									2011-07-04T15:00:00.000	1	0001	1	21.973	1	149.062	1	38.784	1	24.195	1		9		9
									2011-07-04T18:00:00.000	1	0001	1	28.711	1	129.375	1	38.779	1	24.156	1		9		9
									2011-07-04T21:00:00.000	1	0001	1	29.883	1	145.547	1	38.787	1	24.129	1		9		9
									2011-07-05T00:00:00.000	1	0001	1	22.852	1	147.305	1	38.794	1	24.077	1		9		9
									2011-07-05T03:00:00.000	1	0001	1	10.840	1	140.977	1	38.799	1	23.978	1		9		9
									2011-07-05T06:00:00.000	1	0001	1	8.203	1	140.273	1	38.806	1	23.965	1		9		9
									2011-07-05T09:00:00.000	1	0001	1	18.164	1	117.070	1	38.813	1	24.090	1		9		9
									2011-07-05T12:00:00.000	1	0001	1	31.934	1	129.375	1	38.826	1	24.321	1		9		9
									2011-07-05T15:00:00.000	1	0001	1	29.297	1	148.008	1	38.835	1	24.400	1		9		9
									2011-07-05T18:00:00.000	1	0001	1	24.023	1	158.203	1	38.840	1	24.321	1		9		9
									2011-07-05T21:00:00.000	1	0001	1	15.527	1	132.539	1	38.843	1	24.274	1		9		9
									2011-07-06T00:00:00.000	1	0001	1	8.789	1	119.883	1	38.843	1	24.268	1		9		9
									2011-07-06T03:00:00.000	1	0001	1	10.547	1	93.867	1	38.840	1	24.274	1		9		9
									2011-07-06T06:00:00.000	1	0001	1	21.094	1	119.531	1	38.828	1	24.334	1		9		9
									2011-07-06T09:00:00.000	1	0001	1	23.438	1	131.836	1	38.809	1	24.696	1		9		9
									2011-07-06T12:00:00.000	1	0001	1	30.762	1	142.031	1	38.787	1	25.085	1		9		9
									2011-07-06T15:00:00.000	1	0001	1	26.367	1	157.148	1	38.787	1	25.224	1		9		9
									2011-07-06T18:00:00.000	1	0001	1	15.234	1	148.711	1	38.784	1	24.874	1		9		9
									2011-07-06T21:00:00.000	1	0001	1	9.082	1	139.570	1	38.784	1	24.749	1		9		9
