
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2008-04-02T00:00:00.000	+22.093667	+36.971333	GN36200804KAL_00003_269_D90	269	340.0	2008-04-02T00:00:00.000	1	0003	1	10.254	1	160.664	1		9	36.807	1	15.693	1		9	0.312	1
									2008-04-02T03:00:00.000	1	0003	1	11.426	1	196.875	1		9	36.396	1	15.742	1		9	0.312	1
									2008-04-02T06:00:00.000	1	0003	1	6.738	1	235.195	1		9	36.484	1	15.669	1		9	0.342	1
									2008-04-02T09:00:00.000	1	0003	1	5.273	1	281.602	3		9	36.406	1	15.645	1		9	0.391	1
									2008-04-02T12:00:00.000	1	0003	1	9.082	1	81.914	3		9	36.191	1	15.669	1		9	0.371	1
									2008-04-02T15:00:00.000	1	0003	1	4.395	1	356.133	3		9	36.914	1	15.693	1		9	0.361	1
									2008-04-02T18:00:00.000	1	0003	1	1.465	1	107.227	3		9	36.357	1	15.693	1		9	0.381	1
									2008-04-02T21:00:00.000	1	0003	1	6.738	1	71.016	1		9	36.816	1	15.669	1		9	0.361	1
									2008-04-03T00:00:00.000	1	0003	1	7.617	1	70.664	3		9	36.680	1	15.620	1		9	0.381	1
									2008-04-03T03:00:00.000	1	0003	1	2.930	1	207.422	3		9	36.406	1	15.645	1		9	0.400	1
									2008-04-03T06:00:00.000	1	0003	1	9.082	1	256.289	1		9	36.016	1	15.596	1		9	0.430	1
									2008-04-03T09:00:00.000	1	0003	1	3.516	1	278.438	1		9	36.162	1	15.645	1		9	0.498	1
									2008-04-03T12:00:00.000	1	0003	1	0.586	1	9.492	3		9	35.898	1	15.767	1		9	0.488	1
									2008-04-03T15:00:00.000	1	0003	1	0.586	1	206.719	3		9	36.641	1	15.913	1		9	0.391	1
									2008-04-03T18:00:00.000	1	0003	1	8.496	1	43.594	3		9	36.562	1	15.742	1		9	0.410	1
									2008-04-03T21:00:00.000	1	0003	1	7.324	1	127.266	3		9	36.631	1	15.693	1		9	0.371	1
									2008-04-04T00:00:00.000	1	0003	1	6.152	1	152.930	1		9	36.104	1	15.669	1		9	0.400	1
									2008-04-04T03:00:00.000	1	0003	1	3.223	1	196.875	1		9	35.918	1	15.645	1		9	0.391	1
									2008-04-04T06:00:00.000	1	0003	1	0.586	1	270.000	3		9	37.139	1	15.669	1		9	0.488	1
									2008-04-04T09:00:00.000	1	0003	1	2.930	1	202.148	1		9	36.318	1	15.718	1		9	0.469	1
									2008-04-04T12:00:00.000	1	0003	1	3.809	1	197.578	3		9	36.562	1	15.767	1		9	0.498	1
									2008-04-04T15:00:00.000	1	0003	1	7.031	1	53.789	3		9	36.602	1	15.986	1		9	0.371	1
									2008-04-04T18:00:00.000	1	0003	1	6.738	1	85.781	1		9	36.426	1	15.864	1		9	0.352	1
									2008-04-04T21:00:00.000	1	0003	1	5.273	1	131.133	1		9	37.207	1	15.767	1		9	0.371	1
									2008-04-05T00:00:00.000	1	0003	1	5.566	1	187.031	1		9	36.934	1	15.791	1		9	0.420	1
									2008-04-05T03:00:00.000	1	0003	1	6.445	1	177.188	1		9	36.240	1	15.767	1		9	0.400	1
									2008-04-05T06:00:00.000	1	0003	1	0.586	1	180.000	1		9	36.973	1	15.767	1		9	0.459	1
									2008-04-05T09:00:00.000	1	0003	1	2.637	1	135.000	3		9	36.816	1	15.742	1		9	0.479	1
									2008-04-05T12:00:00.000	1	0003	1	5.273	1	14.414	3		9	36.953	1	15.742	1		9	0.479	1
									2008-04-05T15:00:00.000	1	0003	1	4.395	1	227.812	3		9	36.738	1	15.767	1		9	0.449	1
									2008-04-05T18:00:00.000	1	0003	1	2.930	1	297.422	3		9	36.367	1	15.767	1		9	0.420	1
									2008-04-05T21:00:00.000	1	0003	1	0.586	1	63.281	3		9	36.641	1	15.547	1		9	0.430	1
									2008-04-06T00:00:00.000	1	0003	1	4.102	1	215.859	3		9	35.752	1	15.522	1		9	0.459	1
									2008-04-06T03:00:00.000	1	0003	1	9.668	1	232.734	3		9	36.475	1	15.547	1		9	0.439	1
									2008-04-06T06:00:00.000	1	0003	1	1.172	1	344.883	3		9	36.064	1	15.645	1		9	0.488	1
									2008-04-06T09:00:00.000	1	0003	1	2.637	1	4.219	3		9	36.846	1	15.474	1		9	0.498	1
									2008-04-06T12:00:00.000	1	0003	1	7.031	1	243.281	3		9	36.104	1	15.742	1		9	0.488	1
									2008-04-06T15:00:00.000	1	0003	1	1.172	1	294.609	1		9	36.152	1	15.693	1		9	0.410	1
									2008-04-06T18:00:00.000	1	0003	1		9		9		9	36.768	1	15.620	1		9	0.371	1
									2008-04-06T21:00:00.000	1	0003	1	10.547	3	141.328	3		9	37.031	1	15.645	1		9	0.342	1
									2008-04-07T00:00:00.000	1	0003	1	5.566	1	184.219	3		9	36.572	1	15.620	1		9	0.361	1
									2008-04-07T03:00:00.000	1	0003	1	1.465	1	262.266	3		9	36.309	1	15.596	1		9	0.420	1
