
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2009-09-01T00:00:00.000	+22.093667	+36.971333	GN36200909KAL_00003_269_D90	269	340.0	2009-09-01T00:00:00.000	1	0003	1	14.648	1	199.688	1		9	38.066	1	27.290	1		9		9
									2009-09-01T03:00:00.000	1	0003	1	7.617	1	180.703	1		9	38.105	1	27.241	1		9		9
									2009-09-01T06:00:00.000	1	0003	1	10.840	1	181.758	1		9	38.223	1	27.192	1		9		9
									2009-09-01T09:00:00.000	1	0003	1	4.980	1	100.547	3		9	38.174	1	27.290	1		9		9
									2009-09-01T12:00:00.000	1	0003	1	18.164	1	43.242	1		9	38.223	1	27.534	1		9		9
									2009-09-01T15:00:00.000	1	0003	1	22.559	1	51.680	1		9	38.232	1	27.485	1		9		9
									2009-09-01T18:00:00.000	1	0003	1	25.195	1	95.977	3		9	38.125	1	27.339	1		9		9
									2009-09-01T21:00:00.000	1	0003	1	13.477	1	203.203	3		9	38.223	1	27.266	1		9		9
									2009-09-02T00:00:00.000	1	0003	1	11.133	1	200.742	1		9	38.066	1	27.363	1		9		9
									2009-09-02T03:00:00.000	1	0003	1	13.770	1	219.375	1		9	38.057	1	27.363	1		9		9
									2009-09-02T06:00:00.000	1	0003	1	4.980	1	182.461	1		9	38.057	1	27.314	1		9		9
									2009-09-02T09:00:00.000	1	0003	1	1.758	1	238.008	3		9	38.047	1	27.388	1		9		9
									2009-09-02T12:00:00.000	1	0003	1	24.316	1	62.227	3		9	38.076	1	27.534	1		9		9
									2009-09-02T15:00:00.000	1	0003	1	20.215	1	49.570	3		9	38.066	1	27.461	1		9		9
