
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00001	*	2008-02-01T00:00:00.000	+21.596000	+36.825500	GN36200802PYL_00001_269_D90	269	1681.0	2008-02-01T00:00:00.000	1	0001	1	2.344	1	59.062	3	36.094	1	15.474	1		9		9
									2008-02-01T03:00:00.000	1	0001	1	3.809	1	152.578	3	34.141	1	15.474	1		9		9
									2008-02-01T06:00:00.000	1	0001	1	1.172	1	122.344	3	33.525	1	15.474	3		9		9
									2008-02-01T09:00:00.000	1	0001	1	2.637	1	83.320	3	31.201	2	15.474	3		9		9
									2008-02-01T12:00:00.000	1	0001	1	7.910	1	61.875	1	31.270	2	15.693	1		9		9
									2008-02-01T15:00:00.000	1	0001	1	9.668	1	96.680	1	32.295	2	15.767	1		9		9
									2008-02-01T18:00:00.000	1	0001	1	7.617	1	118.828	1	36.006	3	15.620	1		9		9
									2008-02-01T21:00:00.000	1	0001	1	4.980	1	99.141	1	35.449	1	15.547	1		9		9
									2008-02-02T00:00:00.000	1	0001	1	3.223	1	189.141	3	34.150	1	15.498	1		9		9
									2008-02-02T03:00:00.000	1	0001	1	4.395	1	174.727	3	35.713	1	15.474	1		9		9
									2008-02-02T06:00:00.000	1	0001	1	0.879	1	126.914	3	33.545	3	15.498	1		9		9
									2008-02-02T09:00:00.000	1	0001	1	1.758	1	74.531	3	31.699	2	15.522	1		9		9
									2008-02-02T12:00:00.000	1	0001	1	2.051	1	42.891	1	31.592	2	15.718	1		9		9
									2008-02-02T15:00:00.000	1	0001	1	4.980	1	68.203	3	32.686	2	15.669	1		9		9
									2008-02-02T18:00:00.000	1	0001	1	3.516	1	113.555	3	35.117	1	15.596	1		9		9
									2008-02-02T21:00:00.000	1	0001	1	2.051	1	238.711	3	35.928	1	15.547	1		9		9
									2008-02-03T00:00:00.000	1	0001	1	2.930	1	304.805	3	35.996	1	15.498	1		9		9
									2008-02-03T03:00:00.000	1	0001	1	5.859	1	315.703	1	35.723	1	15.474	1		9		9
									2008-02-03T06:00:00.000	1	0001	1		9		9	32.832	2	15.498	1		9		9
									2008-02-03T09:00:00.000	1	0001	1	3.516	1	278.086	1	32.539	2	15.571	1		9		9
									2008-02-03T12:00:00.000	1	0001	1	7.617	1	305.859	1	30.840	2	15.645	1		9		9
									2008-02-03T15:00:00.000	1	0001	1	14.648	1	309.375	1	33.682	1	15.669	1		9		9
									2008-02-03T18:00:00.000	1	0001	1	15.527	1	313.242	1	33.184	1	15.693	1		9		9
									2008-02-03T21:00:00.000	1	0001	1	10.840	1	295.312	1	35.928	3	15.645	1		9		9
									2008-02-04T00:00:00.000	1	0001	1	7.617	1	293.555	1	35.908	1	15.498	1		9		9
									2008-02-04T03:00:00.000	1	0001	1	12.012	1	311.133	1	35.361	1	15.449	1		9		9
									2008-02-04T06:00:00.000	1	0001	1	12.305	1	307.266	1	32.158	2	15.449	1		9		9
									2008-02-04T09:00:00.000	1	0001	1	4.395	1	330.469	1	30.254	2	15.474	1		9		9
									2008-02-04T12:00:00.000	1	0001	1	11.426	1	309.727	1	30.996	2	15.571	1		9		9
									2008-02-04T15:00:00.000	1	0001	1	13.477	1	336.797	1	31.738	2	15.596	1		9		9
									2008-02-04T18:00:00.000	1	0001	1	6.445	1	348.398	3	35.342	3	15.571	1		9		9
									2008-02-04T21:00:00.000	1	0001	1	0.293	1	116.719	3	36.006	1	15.522	1		9		9
									2008-02-05T00:00:00.000	1	0001	1	2.637	1	289.688	3	35.986	1	15.522	1		9		9
									2008-02-05T03:00:00.000	1	0001	1	2.637	1	280.898	1	36.045	1	15.522	3		9		9
									2008-02-05T06:00:00.000	1	0001	1	4.395	1	259.805	3	33.066	3	15.498	1		9		9
									2008-02-05T09:00:00.000	1	0001	1	5.859	1	317.109	3	31.777	2	15.547	1		9		9
									2008-02-05T12:00:00.000	1	0001	1	12.012	1	325.898	1	31.074	2	15.669	1		9		9
									2008-02-05T15:00:00.000	1	0001	1	7.324	1	354.375	3	33.057	3	15.669	1		9		9
									2008-02-05T18:00:00.000	1	0001	1	3.809	1	36.562	3	36.123	1	15.596	1		9		9
									2008-02-05T21:00:00.000	1	0001	1	0.293	1		9	35.469	1	15.571	1		9		9
									2008-02-06T00:00:00.000	1	0001	1	6.445	1	193.711	3	34.424	1	15.547	1		9		9
									2008-02-06T03:00:00.000	1	0001	1	7.031	1	194.766	3	34.932	1	15.522	1		9		9
									2008-02-06T06:00:00.000	1	0001	1	7.324	1	258.398	3	34.160	1	15.522	1		9		9
									2008-02-06T09:00:00.000	1	0001	1	4.395	1	223.945	3	31.465	2	15.547	1		9		9
									2008-02-06T12:00:00.000	1	0001	1	7.617	1	184.570	1	31.709	2	15.596	1		9		9
									2008-02-06T15:00:00.000	1	0001	1	9.082	1	182.461	1	33.174	3	15.620	1		9		9
									2008-02-06T18:00:00.000	1	0001	1	12.305	1	188.438	1	35.752	1	15.547	1		9		9
									2008-02-06T21:00:00.000	1	0001	1	12.305	1	227.109	3	35.244	1	15.522	1		9		9
									2008-02-07T00:00:00.000	1	0001	1		9		9	35.420	1	15.522	1		9		9
									2008-02-07T03:00:00.000	1	0001	1	4.688	1	246.797	3	35.488	1	15.522	3		9		9
									2008-02-07T06:00:00.000	1	0001	1	6.738	1	287.227	3	33.447	1	15.498	1		9		9
									2008-02-07T09:00:00.000	1	0001	1	2.051	1	259.102	1	32.695	2	15.547	1		9		9
									2008-02-07T12:00:00.000	1	0001	1	3.223	1	239.414	1	31.436	2	15.718	1		9		9
									2008-02-07T15:00:00.000	1	0001	1	3.809	1	232.383	1	31.748	2	15.742	1		9		9
									2008-02-07T18:00:00.000	1	0001	1	8.203	1	229.922	1	35.635	3	15.669	1		9		9
									2008-02-07T21:00:00.000	1	0001	1	7.910	1	254.180	1	35.195	1	15.571	1		9		9
									2008-02-08T00:00:00.000	1	0001	1	7.324	1	287.930	1	34.863	1	15.522	1		9		9
									2008-02-08T03:00:00.000	1	0001	1	2.930	1	258.398	3	34.756	1	15.522	1		9		9
									2008-02-08T06:00:00.000	1	0001	1	5.859	1	217.969	3	33.721	1	15.474	1		9		9
									2008-02-08T09:00:00.000	1	0001	1	9.668	1	238.008	1	32.129	2	15.449	1		9		9
									2008-02-08T12:00:00.000	1	0001	1	13.184	1	212.344	1	32.451	2	15.449	1		9		9
									2008-02-08T15:00:00.000	1	0001	1	9.668	1	226.758	1	33.018	1	15.449	3		9		9
									2008-02-08T18:00:00.000	1	0001	1	7.910	1	202.852	1	35.068	1	15.425	1		9		9
									2008-02-08T21:00:00.000	1	0001	1	9.375	1	211.992	1	35.166	1	15.400	1		9		9
									2008-02-09T00:00:00.000	1	0001	1	9.961	1	224.297	1	35.098	1	15.400	1		9		9
									2008-02-09T03:00:00.000	1	0001	1	8.789	1	211.992	1	35.605	1	15.400	3		9		9
									2008-02-09T06:00:00.000	1	0001	1	5.859	1	207.422	1	32.119	2	15.352	1		9		9
									2008-02-09T09:00:00.000	1	0001	1	8.496	1	211.992	1	31.670	2	15.352	1		9		9
									2008-02-09T12:00:00.000	1	0001	1	12.012	1	206.719	1	31.611	2	15.327	1		9		9
									2008-02-09T15:00:00.000	1	0001	1	10.840	1	252.070	3	32.285	2	15.327	1		9		9
									2008-02-09T18:00:00.000	1	0001	1	7.324	1	225.703	1	35.400	1	15.327	3		9		9
									2008-02-09T21:00:00.000	1	0001	1	8.496	1	227.461	1	35.557	1	15.327	3		9		9
									2008-02-10T00:00:00.000	1	0001	1	10.547	1	241.875	1	35.547	1	15.278	1		9		9
									2008-02-10T03:00:00.000	1	0001	1	6.738	1	216.562	1	35.723	3	15.327	1		9		9
									2008-02-10T06:00:00.000	1	0001	1	7.617	1	215.508	3	31.270	2	15.327	1		9		9
									2008-02-10T09:00:00.000	1	0001	1	7.031	1	291.797	3	31.553	2	15.352	1		9		9
									2008-02-10T12:00:00.000	1	0001	1	6.152	1	316.406	1	31.113	2	15.474	1		9		9
									2008-02-10T15:00:00.000	1	0001	1	6.445	1	326.602	1	32.061	2	15.522	1		9		9
									2008-02-10T18:00:00.000	1	0001	1	4.688	1	346.641	3	35.713	1	15.425	1		9		9
									2008-02-10T21:00:00.000	1	0001	1	3.223	1	226.406	3	35.430	1	15.352	1		9		9
									2008-02-11T00:00:00.000	1	0001	1	9.375	1	279.141	3	35.469	1	15.352	1		9		9
									2008-02-11T03:00:00.000	1	0001	1	6.445	1	250.664	1	35.752	3	15.352	3		9		9
									2008-02-11T06:00:00.000	1	0001	1	4.688	1	257.344	3	31.768	2	15.376	1		9		9
									2008-02-11T09:00:00.000	1	0001	1	4.980	1	167.344	3	31.396	2	15.352	1		9		9
									2008-02-11T12:00:00.000	1	0001	1	9.082	1	128.672	3	32.080	2	15.400	1		9		9
									2008-02-11T15:00:00.000	1	0001	1	4.980	1	67.852	3	33.906	1	15.376	1		9		9
									2008-02-11T18:00:00.000	1	0001	1	6.738	1	73.828	1	35.811	1	15.327	1		9		9
