
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2010-03-01T00:00:00.000	+21.596000	+36.825500	GN36201003PYL_00050_269_D90	269	1681.0	2010-03-01T00:00:00.000	1	0050	1		9		9		9	38.838	3	15.669	1		9		9		9
									2010-03-01T03:00:00.000	1	0050	1		9		9		9	38.848	1	15.687	1		9		9		9
									2010-03-01T06:00:00.000	1	0050	1		9		9		9	38.848	1	15.687	1		9		9		9
									2010-03-01T09:00:00.000	1	0050	1		9		9		9	38.848	1	15.687	1		9		9		9
									2010-03-01T12:00:00.000	1	0050	1		9		9		9	38.857	1	15.712	1		9		9		9
									2010-03-01T15:00:00.000	1	0050	1		9		9		9	38.838	1	15.669	1		9		9		9
									2010-03-01T18:00:00.000	1	0050	1		9		9		9	38.828	1	15.626	1		9		9		9
									2010-03-01T21:00:00.000	1	0050	1		9		9		9	38.818	1	15.602	1		9		9		9
									2010-03-02T00:00:00.000	1	0050	1		9		9		9	38.818	1	15.602	1		9		9		9
									2010-03-02T03:00:00.000	1	0050	1		9		9		9	38.818	1	15.596	1		9		9		9
									2010-03-02T06:00:00.000	1	0050	1		9		9		9	38.818	3	15.596	1		9		9		9
									2010-03-02T09:00:00.000	1	0050	1		9		9		9	38.818	3	15.596	1		9		9		9
