
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00050	*	2011-09-01T00:00:00.000	+21.596000	+36.825500	GN36201109PYL_00050_269_D90	269	1681.0	2011-09-01T00:00:00.000	1	0050	1		9		9		9	38.594	1	18.862	1		9		9		9
									2011-09-01T03:00:00.000	1	0050	1		9		9		9	38.578	1	18.643	1		9		9		9
									2011-09-01T06:00:00.000	1	0050	1		9		9		9	38.408	1	18.237	1		9		9		9
									2011-09-01T09:00:00.000	1	0050	1		9		9		9	38.396	1	18.115	1		9		9		9
									2011-09-01T12:00:00.000	1	0050	1		9		9		9	38.564	1	18.691	1		9		9		9
									2011-09-01T15:00:00.000	1	0050	1		9		9		9	38.474	1	18.428	1		9		9		9
									2011-09-01T18:00:00.000	1	0050	1		9		9		9	38.412	1	18.184	1		9		9		9
									2011-09-01T21:00:00.000	1	0050	1		9		9		9	38.424	1	18.320	1		9		9		9
									2011-09-02T00:00:00.000	1	0050	1		9		9		9	38.400	1	18.247	1		9		9		9
									2011-09-02T03:00:00.000	1	0050	1		9		9		9	38.295	1	17.656	1		9		9		9
									2011-09-02T06:00:00.000	1	0050	1		9		9		9	38.223	1	17.393	1		9		9		9
									2011-09-02T09:00:00.000	1	0050	1		9		9		9	38.408	1	17.900	1		9		9		9
									2011-09-02T12:00:00.000	1	0050	1		9		9		9	38.337	1	18.071	1		9		9		9
									2011-09-02T15:00:00.000	1	0050	1		9		9		9	38.367	1	18.418	1		9		9		9
									2011-09-02T18:00:00.000	1	0050	1		9		9		9	38.396	1	18.262	1		9		9		9
									2011-09-02T21:00:00.000	1	0050	1		9		9		9	38.459	1	18.462	1		9		9		9
									2011-09-03T00:00:00.000	1	0050	1		9		9		9	38.494	1	18.247	1		9		9		9
									2011-09-03T03:00:00.000	1	0050	1		9		9		9	38.620	1	18.281	1		9		9		9
									2011-09-03T06:00:00.000	1	0050	1		9		9		9	38.399	1	18.447	1		9		9		9
									2011-09-03T09:00:00.000	1	0050	1		9		9		9	38.374	1	18.389	1		9		9		9
									2011-09-03T12:00:00.000	1	0050	1		9		9		9	38.285	1	18.110	1		9		9		9
									2011-09-03T15:00:00.000	1	0050	1		9		9		9	38.285	1	18.110	1		9		9		9
									2011-09-03T18:00:00.000	1	0050	1		9		9		9	38.304	1	17.939	1		9		9		9
									2011-09-03T21:00:00.000	1	0050	1		9		9		9	38.312	1	18.110	1		9		9		9
									2011-09-04T00:00:00.000	1	0050	1		9		9		9	38.314	1	18.159	1		9		9		9
									2011-09-04T03:00:00.000	1	0050	1		9		9		9	38.333	1	18.091	1		9		9		9
									2011-09-04T06:00:00.000	1	0050	1		9		9		9	38.365	1	18.242	1		9		9		9
									2011-09-04T09:00:00.000	1	0050	1		9		9		9	38.402	1	18.477	1		9		9		9
									2011-09-04T12:00:00.000	1	0050	1		9		9		9	38.462	1	18.730	1		9		9		9
									2011-09-04T15:00:00.000	1	0050	1		9		9		9	38.446	1	18.540	1		9		9		9
									2011-09-04T18:00:00.000	1	0050	1		9		9		9	38.428	1	18.188	1		9		9		9
									2011-09-04T21:00:00.000	1	0050	1		9		9		9	38.444	1	18.184	1		9		9		9
									2011-09-05T00:00:00.000	1	0050	1		9		9		9	38.455	1	18.320	1		9		9		9
									2011-09-05T03:00:00.000	1	0050	1		9		9		9	38.422	1	18.267	1		9		9		9
									2011-09-05T06:00:00.000	1	0050	1		9		9		9	38.409	1	18.232	1		9		9		9
									2011-09-05T09:00:00.000	1	0050	1		9		9		9	38.397	1	18.389	1		9		9		9
									2011-09-05T12:00:00.000	1	0050	1		9		9		9	38.387	1	18.135	1		9		9		9
									2011-09-05T15:00:00.000	1	0050	1		9		9		9	38.380	1	17.964	1		9		9		9
									2011-09-05T18:00:00.000	1	0050	1		9		9		9	38.383	1	17.939	1		9		9		9
									2011-09-05T21:00:00.000	1	0050	1		9		9		9	38.390	1	18.252	1		9		9		9
									2011-09-06T00:00:00.000	1	0050	1		9		9		9	38.414	1	18.174	1		9		9		9
									2011-09-06T03:00:00.000	1	0050	1		9		9		9	38.408	1	18.125	1		9		9		9
									2011-09-06T06:00:00.000	1	0050	1		9		9		9	38.430	1	18.301	1		9		9		9
									2011-09-06T09:00:00.000	1	0050	1		9		9		9	38.487	1	18.315	1		9		9		9
									2011-09-06T12:00:00.000	1	0050	1		9		9		9	38.462	1	18.486	1		9		9		9
									2011-09-06T15:00:00.000	1	0050	1		9		9		9	38.474	1	18.081	1		9		9		9
									2011-09-06T18:00:00.000	1	0050	1		9		9		9	38.497	1	18.213	1		9		9		9
									2011-09-06T21:00:00.000	1	0050	1		9		9		9	38.478	1	18.286	1		9		9		9
									2011-09-07T00:00:00.000	1	0050	1		9		9		9	38.471	1	18.242	1		9		9		9
									2011-09-07T03:00:00.000	1	0050	1		9		9		9	38.516	1	18.203	1		9		9		9
									2011-09-07T06:00:00.000	1	0050	1		9		9		9	38.460	1	18.296	1		9		9		9
									2011-09-07T09:00:00.000	1	0050	1		9		9		9	38.460	1	18.521	1		9		9		9
									2011-09-07T12:00:00.000	1	0050	1		9		9		9	38.491	1	18.516	1		9		9		9
									2011-09-07T15:00:00.000	1	0050	1		9		9		9	38.499	1	18.462	1		9		9		9
									2011-09-07T18:00:00.000	1	0050	1		9		9		9	38.405	1	18.125	1		9		9		9
									2011-09-07T21:00:00.000	1	0050	1		9		9		9	38.441	1	17.837	1		9		9		9
									2011-09-08T00:00:00.000	1	0050	1		9		9		9	38.425	1	17.827	1		9		9		9
									2011-09-08T03:00:00.000	1	0050	1		9		9		9	38.431	1	17.690	1		9		9		9
									2011-09-08T06:00:00.000	1	0050	1		9		9		9	38.472	1	17.749	1		9		9		9
									2011-09-08T09:00:00.000	1	0050	1		9		9		9	38.572	1	18.013	1		9		9		9
									2011-09-08T12:00:00.000	1	0050	1		9		9		9	38.567	1	18.091	1		9		9		9
									2011-09-08T15:00:00.000	1	0050	1		9		9		9	38.526	1	18.203	1		9		9		9
									2011-09-08T18:00:00.000	1	0050	1		9		9		9	38.540	1	18.096	1		9		9		9
									2011-09-08T21:00:00.000	1	0050	1		9		9		9	38.504	1	18.159	1		9		9		9
									2011-09-09T00:00:00.000	1	0050	1		9		9		9	38.553	1	18.174	1		9		9		9
