
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	PRES [decibar=10000 pascals]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	TUR4 [N.T.U Nephelo Turb. Unit]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00020	*	2011-09-01T00:00:00.000	+21.596000	+36.825500	GN36201109PYL_00020_269_D90	269	1681.0	2011-09-01T00:00:00.000	1	0020	1		9		9		9	39.017	1	25.835	1		9		9		9
									2011-09-01T03:00:00.000	1	0020	1		9		9		9	39.011	1	26.064	1		9		9		9
									2011-09-01T06:00:00.000	1	0020	1		9		9		9	38.953	1	26.094	1		9		9		9
									2011-09-01T09:00:00.000	1	0020	1		9		9		9	38.915	1	26.191	1		9		9		9
									2011-09-01T12:00:00.000	1	0020	1		9		9		9	38.957	1	26.846	1		9		9		9
									2011-09-01T15:00:00.000	1	0020	1		9		9		9	38.953	1	26.636	1		9		9		9
									2011-09-01T18:00:00.000	1	0020	1		9		9		9	39.014	1	26.060	1		9		9		9
									2011-09-01T21:00:00.000	1	0020	1		9		9		9	38.963	1	26.611	1		9		9		9
									2011-09-02T00:00:00.000	1	0020	1		9		9		9	38.986	1	26.377	1		9		9		9
									2011-09-02T03:00:00.000	1	0020	1		9		9		9	38.973	1	26.484	1		9		9		9
									2011-09-02T06:00:00.000	1	0020	1		9		9		9	38.969	1	26.431	1		9		9		9
									2011-09-02T09:00:00.000	1	0020	1		9		9		9	38.983	1	26.421	1		9		9		9
									2011-09-02T12:00:00.000	1	0020	1		9		9		9	38.986	1	26.362	1		9		9		9
									2011-09-02T15:00:00.000	1	0020	1		9		9		9	38.978	1	26.260	1		9		9		9
									2011-09-02T18:00:00.000	1	0020	1		9		9		9	38.857	1	26.040	1		9		9		9
									2011-09-02T21:00:00.000	1	0020	1		9		9		9	38.903	1	26.069	1		9		9		9
									2011-09-03T00:00:00.000	1	0020	1		9		9		9	38.768	1	25.806	1		9		9		9
									2011-09-03T03:00:00.000	1	0020	1		9		9		9	38.891	1	26.211	1		9		9		9
									2011-09-03T06:00:00.000	1	0020	1		9		9		9	38.898	1	26.089	1		9		9		9
									2011-09-03T09:00:00.000	1	0020	1		9		9		9	38.919	1	26.328	1		9		9		9
									2011-09-03T12:00:00.000	1	0020	1		9		9		9	38.973	1	26.641	1		9		9		9
									2011-09-03T15:00:00.000	1	0020	1		9		9		9	38.980	1	26.587	1		9		9		9
									2011-09-03T18:00:00.000	1	0020	1		9		9		9	38.920	1	26.035	1		9		9		9
									2011-09-03T21:00:00.000	1	0020	1		9		9		9	38.903	1	26.045	1		9		9		9
									2011-09-04T00:00:00.000	1	0020	1		9		9		9	38.917	1	26.353	1		9		9		9
									2011-09-04T03:00:00.000	1	0020	1		9		9		9	38.887	1	25.664	1		9		9		9
									2011-09-04T06:00:00.000	1	0020	1		9		9		9	38.840	1	25.537	1		9		9		9
									2011-09-04T09:00:00.000	1	0020	1		9		9		9	38.950	1	25.967	1		9		9		9
									2011-09-04T12:00:00.000	1	0020	1		9		9		9	38.963	1	26.006	1		9		9		9
									2011-09-04T15:00:00.000	1	0020	1		9		9		9	38.980	1	26.265	1		9		9		9
									2011-09-04T18:00:00.000	1	0020	1		9		9		9	39.055	1	26.079	1		9		9		9
									2011-09-04T21:00:00.000	1	0020	1		9		9		9	38.975	1	26.294	1		9		9		9
									2011-09-05T00:00:00.000	1	0020	1		9		9		9	38.969	1	26.592	1		9		9		9
									2011-09-05T03:00:00.000	1	0020	1		9		9		9	38.967	1	26.592	1		9		9		9
									2011-09-05T06:00:00.000	1	0020	1		9		9		9	38.964	1	26.724	1		9		9		9
									2011-09-05T09:00:00.000	1	0020	1		9		9		9	38.991	1	26.934	1		9		9		9
									2011-09-05T12:00:00.000	1	0020	1		9		9		9	38.989	1	26.987	1		9		9		9
									2011-09-05T15:00:00.000	1	0020	1		9		9		9	38.970	1	26.616	1		9		9		9
									2011-09-05T18:00:00.000	1	0020	1		9		9		9	38.969	1	26.392	1		9		9		9
									2011-09-05T21:00:00.000	1	0020	1		9		9		9	38.964	1	26.489	1		9		9		9
									2011-09-06T00:00:00.000	1	0020	1		9		9		9	38.950	1	26.445	1		9		9		9
									2011-09-06T03:00:00.000	1	0020	1		9		9		9	38.954	1	26.426	1		9		9		9
									2011-09-06T06:00:00.000	1	0020	1		9		9		9	38.948	1	26.294	1		9		9		9
									2011-09-06T09:00:00.000	1	0020	1		9		9		9	38.947	1	26.328	1		9		9		9
									2011-09-06T12:00:00.000	1	0020	1		9		9		9	38.938	1	26.172	1		9		9		9
									2011-09-06T15:00:00.000	1	0020	1		9		9		9	38.934	1	26.074	1		9		9		9
									2011-09-06T18:00:00.000	1	0020	1		9		9		9	38.945	1	26.021	1		9		9		9
									2011-09-06T21:00:00.000	1	0020	1		9		9		9	38.947	1	26.338	1		9		9		9
									2011-09-07T00:00:00.000	1	0020	1		9		9		9	38.964	1	26.284	1		9		9		9
									2011-09-07T03:00:00.000	1	0020	1		9		9		9	38.995	1	26.084	1		9		9		9
									2011-09-07T06:00:00.000	1	0020	1		9		9		9	38.970	1	26.206	1		9		9		9
									2011-09-07T09:00:00.000	1	0020	1		9		9		9	38.945	1	26.309	1		9		9		9
									2011-09-07T12:00:00.000	1	0020	1		9		9		9	38.923	1	26.665	1		9		9		9
									2011-09-07T15:00:00.000	1	0020	1		9		9		9	38.964	1	26.494	1		9		9		9
									2011-09-07T18:00:00.000	1	0020	1		9		9		9	38.978	1	27.041	1		9		9		9
									2011-09-07T21:00:00.000	1	0020	1		9		9		9	38.980	1	26.616	1		9		9		9
									2011-09-08T00:00:00.000	1	0020	1		9		9		9	38.906	1	26.045	1		9		9		9
									2011-09-08T03:00:00.000	1	0020	1		9		9		9	38.919	1	25.786	1		9		9		9
									2011-09-08T06:00:00.000	1	0020	1		9		9		9	38.976	1	26.123	1		9		9		9
									2011-09-08T09:00:00.000	1	0020	1		9		9		9	39.049	1	26.729	1		9		9		9
									2011-09-08T12:00:00.000	1	0020	1		9		9		9	39.005	1	26.948	1		9		9		9
									2011-09-08T15:00:00.000	1	0020	1		9		9		9	38.976	1	26.787	1		9		9		9
									2011-09-08T18:00:00.000	1	0020	1		9		9		9	38.982	1	26.665	1		9		9		9
									2011-09-08T21:00:00.000	1	0020	1		9		9		9	38.988	1	26.646	1		9		9		9
									2011-09-09T00:00:00.000	1	0020	1		9		9		9	38.991	1	26.841	1		9		9		9
									2011-09-09T03:00:00.000	1	0020	1		9		9		9	38.978	1	26.641	1		9		9		9
									2011-09-09T06:00:00.000	1	0020	1		9		9		9	38.850	1	25.845	1		9		9		9
									2011-09-09T09:00:00.000	1	0020	1		9		9		9	38.816	1	26.074	1		9		9		9
									2011-09-09T12:00:00.000	1	0020	1		9		9		9	38.982	1	25.327	1		9		9		9
									2011-09-09T15:00:00.000	1	0020	1		9		9		9	38.976	1	25.713	1		9		9		9
									2011-09-09T18:00:00.000	1	0020	1		9		9		9	38.945	1	26.050	1		9		9		9
									2011-09-09T21:00:00.000	1	0020	1		9		9		9	38.960	1	26.631	1		9		9		9
									2011-09-10T00:00:00.000	1	0020	1		9		9		9	38.991	1	26.621	1		9		9		9
									2011-09-10T03:00:00.000	1	0020	1		9		9		9	38.985	1	26.543	1		9		9		9
									2011-09-10T06:00:00.000	1	0020	1		9		9		9	38.988	1	26.387	1		9		9		9
									2011-09-10T09:00:00.000	1	0020	1		9		9		9	38.989	1	26.328	1		9		9		9
									2011-09-10T12:00:00.000	1	0020	1		9		9		9	38.995	1	26.396	1		9		9		9
									2011-09-10T15:00:00.000	1	0020	1		9		9		9	38.994	1	26.304	1		9		9		9
									2011-09-10T18:00:00.000	1	0020	1		9		9		9	38.998	1	25.913	1		9		9		9
									2011-09-10T21:00:00.000	1	0020	1		9		9		9	38.985	1	25.684	1		9		9		9
									2011-09-11T00:00:00.000	1	0020	1		9		9		9	38.991	1	25.815	1		9		9		9
									2011-09-11T03:00:00.000	1	0020	1		9		9		9	38.982	1	25.405	1		9		9		9
									2011-09-11T06:00:00.000	1	0020	1		9		9		9	38.978	1	25.308	1		9		9		9
									2011-09-11T09:00:00.000	1	0020	1		9		9		9	38.983	1	25.806	1		9		9		9
									2011-09-11T12:00:00.000	1	0020	1		9		9		9	38.979	1	25.405	1		9		9		9
									2011-09-11T15:00:00.000	1	0020	1		9		9		9	39.030	1	25.547	1		9		9		9
									2011-09-11T18:00:00.000	1	0020	1		9		9		9	38.994	1	26.143	1		9		9		9
									2011-09-11T21:00:00.000	1	0020	1		9		9		9	38.994	1	26.167	1		9		9		9
									2011-09-12T00:00:00.000	1	0020	1		9		9		9	38.972	1	25.400	1		9		9		9
									2011-09-12T03:00:00.000	1	0020	1		9		9		9	38.961	1	25.288	1		9		9		9
									2011-09-12T06:00:00.000	1	0020	1		9		9		9	38.964	1	25.591	1		9		9		9
									2011-09-12T09:00:00.000	1	0020	1		9		9		9	38.948	1	25.649	1		9		9		9
									2011-09-12T12:00:00.000	1	0020	1		9		9		9	38.961	1	25.386	1		9		9		9
									2011-09-12T15:00:00.000	1	0020	1		9		9		9	38.969	1	25.479	1		9		9		9
									2011-09-12T18:00:00.000	1	0020	1		9		9		9	38.975	1	25.527	1		9		9		9
									2011-09-12T21:00:00.000	1	0020	1		9		9		9	38.982	1	25.400	1		9		9		9
									2011-09-13T00:00:00.000	1	0020	1		9		9		9	39.020	1	25.112	1		9		9		9
									2011-09-13T03:00:00.000	1	0020	1		9		9		9	38.985	1	25.288	1		9		9		9
									2011-09-13T06:00:00.000	1	0020	1		9		9		9	38.982	1	25.205	1		9		9		9
									2011-09-13T09:00:00.000	1	0020	1		9		9		9	38.991	1	25.396	1		9		9		9
									2011-09-13T12:00:00.000	1	0020	1		9		9		9	38.986	1	25.405	1		9		9		9
									2011-09-13T15:00:00.000	1	0020	1		9		9		9	38.991	1	25.225	1		9		9		9
									2011-09-13T18:00:00.000	1	0020	1		9		9		9	38.935	1	24.932	1		9		9		9
									2011-09-13T21:00:00.000	1	0020	1		9		9		9	38.964	1	25.112	1		9		9		9
									2011-09-14T00:00:00.000	1	0020	1		9		9		9	38.938	1	25.288	1		9		9		9
									2011-09-14T03:00:00.000	1	0020	1		9		9		9	38.967	1	25.684	1		9		9		9
									2011-09-14T06:00:00.000	1	0020	1		9		9		9	38.948	1	25.586	1		9		9		9
									2011-09-14T09:00:00.000	1	0020	1		9		9		9	38.953	1	25.688	1		9		9		9
									2011-09-14T12:00:00.000	1	0020	1		9		9		9	38.960	1	25.776	1		9		9		9
									2011-09-14T15:00:00.000	1	0020	1		9		9		9	38.963	1	25.435	1		9		9		9
									2011-09-14T18:00:00.000	1	0020	1		9		9		9	38.975	1	25.693	1		9		9		9
									2011-09-14T21:00:00.000	1	0020	1		9		9		9	38.986	1	25.737	1		9		9		9
									2011-09-15T00:00:00.000	1	0020	1		9		9		9	38.979	1	25.942	1		9		9		9
									2011-09-15T03:00:00.000	1	0020	1		9		9		9	38.982	1	26.045	1		9		9		9
									2011-09-15T06:00:00.000	1	0020	1		9		9		9	38.985	1	25.542	1		9		9		9
									2011-09-15T09:00:00.000	1	0020	1		9		9		9	38.964	1	25.449	1		9		9		9
									2011-09-15T12:00:00.000	1	0020	1		9		9		9	38.980	1	25.620	1		9		9		9
									2011-09-15T15:00:00.000	1	0020	1		9		9		9	38.976	1	25.806	1		9		9		9
									2011-09-15T18:00:00.000	1	0020	1		9		9		9	38.995	1	25.747	1		9		9		9
									2011-09-15T21:00:00.000	1	0020	1		9		9		9	39.002	1	25.786	1		9		9		9
									2011-09-16T00:00:00.000	1	0020	1		9		9		9	38.998	1	25.674	1		9		9		9
									2011-09-16T03:00:00.000	1	0020	1		9		9		9	39.001	1	25.757	1		9		9		9
									2011-09-16T06:00:00.000	1	0020	1		9		9		9	38.979	1	25.796	1		9		9		9
									2011-09-16T09:00:00.000	1	0020	1		9		9		9	39.001	1	25.684	1		9		9		9
									2011-09-16T12:00:00.000	1	0020	1		9		9		9	38.989	1	25.654	1		9		9		9
									2011-09-16T15:00:00.000	1	0020	1		9		9		9	38.988	1	25.820	1		9		9		9
									2011-09-16T18:00:00.000	1	0020	1		9		9		9	38.976	1	25.693	1		9		9		9
									2011-09-16T21:00:00.000	1	0020	1		9		9		9	38.932	1	25.615	1		9		9		9
									2011-09-17T00:00:00.000	1	0020	1		9		9		9	38.983	1	26.621	1		9		9		9
									2011-09-17T03:00:00.000	1	0020	1		9		9		9	38.894	1	25.908	1		9		9		9
									2011-09-17T06:00:00.000	1	0020	1		9		9		9	38.923	1	26.182	1		9		9		9
									2011-09-17T09:00:00.000	1	0020	1		9		9		9	38.995	1	26.860	1		9		9		9
									2011-09-17T12:00:00.000	1	0020	1		9		9		9	39.004	1	26.919	1		9		9		9
									2011-09-17T15:00:00.000	1	0020	1		9		9		9	39.005	1	26.943	1		9		9		9
									2011-09-17T18:00:00.000	1	0020	1		9		9		9	39.005	1	26.938	1		9		9		9
									2011-09-17T21:00:00.000	1	0020	1		9		9		9	38.985	1	26.885	1		9		9		9
									2011-09-18T00:00:00.000	1	0020	1		9		9		9	39.007	1	26.953	1		9		9		9
									2011-09-18T03:00:00.000	1	0020	1		9		9		9	39.001	1	26.997	1		9		9		9
									2011-09-18T06:00:00.000	1	0020	1		9		9		9	39.007	1	26.948	1		9		9		9
									2011-09-18T09:00:00.000	1	0020	1		9		9		9	39.007	1	26.948	1		9		9		9
									2011-09-18T12:00:00.000	1	0020	1		9		9		9	39.005	1	26.987	1		9		9		9
									2011-09-18T15:00:00.000	1	0020	1		9		9		9	39.007	1	26.968	1		9		9		9
									2011-09-18T18:00:00.000	1	0020	1		9		9		9	38.995	1	27.100	1		9		9		9
									2011-09-18T21:00:00.000	1	0020	1		9		9		9	38.988	1	27.129	1		9		9		9
									2011-09-19T00:00:00.000	1	0020	1		9		9		9	38.983	1	27.129	1		9		9		9
									2011-09-19T03:00:00.000	1	0020	1		9		9		9	38.982	1	27.139	1		9		9		9
									2011-09-19T06:00:00.000	1	0020	1		9		9		9	38.982	1	27.144	1		9		9		9
									2011-09-19T09:00:00.000	1	0020	1		9		9		9	38.978	1	27.139	1		9		9		9
									2011-09-19T12:00:00.000	1	0020	1		9		9		9	38.988	1	27.173	1		9		9		9
									2011-09-19T15:00:00.000	1	0020	1		9		9		9	38.963	1	27.012	1		9		9		9
									2011-09-19T18:00:00.000	1	0020	1		9		9		9	38.964	1	26.938	1		9		9		9
									2011-09-19T21:00:00.000	1	0020	1		9		9		9	38.960	1	26.929	1		9		9		9
									2011-09-20T00:00:00.000	1	0020	1		9		9		9	38.948	1	26.826	1		9		9		9
									2011-09-20T03:00:00.000	1	0020	1		9		9		9	38.947	1	26.704	1		9		9		9
									2011-09-20T06:00:00.000	1	0020	1		9		9		9	38.986	1	26.567	1		9		9		9
									2011-09-20T09:00:00.000	1	0020	1		9		9		9	38.994	1	26.528	1		9		9		9
									2011-09-20T12:00:00.000	1	0020	1		9		9		9	38.957	1	26.577	1		9		9		9
									2011-09-20T15:00:00.000	1	0020	1		9		9		9	38.963	1	26.880	1		9		9		9
									2011-09-20T18:00:00.000	1	0020	1		9		9		9	38.960	1	27.002	1		9		9		9
									2011-09-20T21:00:00.000	1	0020	1		9		9		9	38.944	1	26.797	1		9		9		9
									2011-09-21T00:00:00.000	1	0020	1		9		9		9	38.953	1	26.948	1		9		9		9
									2011-09-21T03:00:00.000	1	0020	1		9		9		9	38.942	1	26.841	1		9		9		9
									2011-09-21T06:00:00.000	1	0020	1		9		9		9	38.934	1	26.792	1		9		9		9
									2011-09-21T09:00:00.000	1	0020	1		9		9		9	38.948	1	26.763	1		9		9		9
									2011-09-21T12:00:00.000	1	0020	1		9		9		9	38.939	1	26.699	1		9		9		9
									2011-09-21T15:00:00.000	1	0020	1		9		9		9	38.939	1	26.694	1		9		9		9
									2011-09-21T18:00:00.000	1	0020	1		9		9		9	38.950	1	26.714	1		9		9		9
									2011-09-21T21:00:00.000	1	0020	1		9		9		9	38.950	1	26.675	1		9		9		9
									2011-09-22T00:00:00.000	1	0020	1		9		9		9	38.950	1	26.621	1		9		9		9
									2011-09-22T03:00:00.000	1	0020	1		9		9		9	38.950	3	26.567	1		9		9		9
									2011-09-22T06:00:00.000	1	0020	1		9		9		9	38.941	1	26.499	1		9		9		9
									2011-09-22T09:00:00.000	1	0020	1		9		9		9	38.948	1	26.470	1		9		9		9
									2011-09-22T12:00:00.000	1	0020	1		9		9		9	38.950	1	26.455	1		9		9		9
									2011-09-22T15:00:00.000	1	0020	1		9		9		9	38.947	1	26.421	1		9		9		9
									2011-09-22T18:00:00.000	1	0020	1		9		9		9	38.938	1	26.416	1		9		9		9
									2011-09-22T21:00:00.000	1	0020	1		9		9		9	38.944	1	26.401	1		9		9		9
									2011-09-23T00:00:00.000	1	0020	1		9		9		9	38.945	1	26.377	1		9		9		9
									2011-09-23T03:00:00.000	1	0020	1		9		9		9	38.948	1	26.357	1		9		9		9
									2011-09-23T06:00:00.000	1	0020	1		9		9		9	38.947	1	26.318	1		9		9		9
									2011-09-23T09:00:00.000	1	0020	1		9		9		9	38.950	1	26.299	1		9		9		9
									2011-09-23T12:00:00.000	1	0020	1		9		9		9	38.948	1	26.309	1		9		9		9
									2011-09-23T15:00:00.000	1	0020	1		9		9		9	38.945	1	26.333	1		9		9		9
									2011-09-23T18:00:00.000	1	0020	1		9		9		9	38.942	1	26.357	1		9		9		9
									2011-09-23T21:00:00.000	1	0020	1		9		9		9	38.939	1	26.372	1		9		9		9
									2011-09-24T00:00:00.000	1	0020	1		9		9		9	38.963	1	26.313	1		9		9		9
									2011-09-24T03:00:00.000	1	0020	1		9		9		9	38.973	1	26.284	1		9		9		9
									2011-09-24T06:00:00.000	1	0020	1		9		9		9	38.970	1	26.265	1		9		9		9
									2011-09-24T09:00:00.000	1	0020	1		9		9		9	38.960	1	26.270	1		9		9		9
									2011-09-24T12:00:00.000	1	0020	1		9		9		9	38.979	1	26.255	1		9		9		9
									2011-09-24T15:00:00.000	1	0020	1		9		9		9	38.982	1	26.250	1		9		9		9
									2011-09-24T18:00:00.000	1	0020	1		9		9		9	38.975	1	26.279	1		9		9		9
									2011-09-24T21:00:00.000	1	0020	1		9		9		9	38.954	1	26.299	1		9		9		9
									2011-09-25T00:00:00.000	1	0020	1		9		9		9	38.966	1	26.401	1		9		9		9
									2011-09-25T03:00:00.000	1	0020	1		9		9		9	38.980	1	26.455	1		9		9		9
									2011-09-25T06:00:00.000	1	0020	1		9		9		9	38.975	1	26.421	1		9		9		9
									2011-09-25T09:00:00.000	1	0020	1		9		9		9	38.976	1	26.416	1		9		9		9
									2011-09-25T12:00:00.000	1	0020	1		9		9		9	38.979	1	26.426	1		9		9		9
									2011-09-25T15:00:00.000	1	0020	1		9		9		9	38.979	1	26.436	1		9		9		9
									2011-09-25T18:00:00.000	1	0020	1		9		9		9	38.967	1	26.396	1		9		9		9
									2011-09-25T21:00:00.000	1	0020	1		9		9		9	38.931	1	26.299	1		9		9		9
									2011-09-26T00:00:00.000	1	0020	1		9		9		9	38.939	1	26.318	1		9		9		9
									2011-09-26T03:00:00.000	1	0020	1		9		9		9	38.945	1	26.333	1		9		9		9
									2011-09-26T06:00:00.000	1	0020	1		9		9		9	38.957	1	26.313	1		9		9		9
									2011-09-26T09:00:00.000	1	0020	1		9		9		9	38.963	1	26.299	1		9		9		9
									2011-09-26T12:00:00.000	1	0020	1		9		9		9	38.972	1	26.333	1		9		9		9
									2011-09-26T15:00:00.000	1	0020	1		9		9		9	38.969	1	26.353	1		9		9		9
									2011-09-26T18:00:00.000	1	0020	1		9		9		9	38.950	1	26.382	1		9		9		9
									2011-09-26T21:00:00.000	1	0020	1		9		9		9	38.896	1	26.328	1		9		9		9
									2011-09-27T00:00:00.000	1	0020	1		9		9		9	38.853	1	26.196	1		9		9		9
									2011-09-27T03:00:00.000	1	0020	1		9		9		9	38.919	1	26.328	1		9		9		9
									2011-09-27T06:00:00.000	1	0020	1		9		9		9	38.928	1	26.294	1		9		9		9
									2011-09-27T09:00:00.000	1	0020	1		9		9		9	38.900	1	26.187	1		9		9		9
									2011-09-27T12:00:00.000	1	0020	1		9		9		9	38.926	1	26.221	1		9		9		9
									2011-09-27T15:00:00.000	1	0020	1		9		9		9	38.935	1	26.235	1		9		9		9
									2011-09-27T18:00:00.000	1	0020	1		9		9		9	38.919	1	26.216	1		9		9		9
									2011-09-27T21:00:00.000	1	0020	1		9		9		9	38.879	1	26.094	1		9		9		9
									2011-09-28T00:00:00.000	1	0020	1		9		9		9	38.859	1	26.108	1		9		9		9
									2011-09-28T03:00:00.000	1	0020	1		9		9		9	38.871	1	26.084	1		9		9		9
									2011-09-28T06:00:00.000	1	0020	1		9		9		9	38.862	1	26.035	1		9		9		9
									2011-09-28T09:00:00.000	1	0020	1		9		9		9	38.863	1	25.991	1		9		9		9
									2011-09-28T12:00:00.000	1	0020	1		9		9		9	38.896	1	25.991	1		9		9		9
									2011-09-28T15:00:00.000	1	0020	1		9		9		9	38.953	1	25.996	1		9		9		9
									2011-09-28T18:00:00.000	1	0020	1		9		9		9	38.950	1	25.894	1		9		9		9
									2011-09-28T21:00:00.000	1	0020	1		9		9		9	38.935	1	25.889	1		9		9		9
									2011-09-29T00:00:00.000	1	0020	1		9		9		9	38.931	1	25.889	1		9		9		9
									2011-09-29T03:00:00.000	1	0020	1		9		9		9	38.932	1	25.894	1		9		9		9
									2011-09-29T06:00:00.000	1	0020	1		9		9		9	38.973	1	25.928	1		9		9		9
									2011-09-29T09:00:00.000	1	0020	1		9		9		9	38.975	1	25.903	1		9		9		9
									2011-09-29T12:00:00.000	1	0020	1		9		9		9	39.021	1	26.001	1		9		9		9
									2011-09-29T15:00:00.000	1	0020	1		9		9		9	39.042	1	26.050	1		9		9		9
									2011-09-29T18:00:00.000	1	0020	1		9		9		9	39.027	1	26.030	1		9		9		9
									2011-09-29T21:00:00.000	1	0020	1		9		9		9	38.970	1	25.928	1		9		9		9
									2011-09-30T00:00:00.000	1	0020	1		9		9		9	38.967	1	25.894	1		9		9		9
									2011-09-30T03:00:00.000	1	0020	1		9		9		9	38.953	1	25.830	1		9		9		9
									2011-09-30T06:00:00.000	1	0020	1		9		9		9	38.928	1	25.767	1		9		9		9
									2011-09-30T09:00:00.000	1	0020	1		9		9		9	38.931	1	25.771	1		9		9		9
									2011-09-30T12:00:00.000	1	0020	1		9		9		9	38.942	1	25.820	1		9		9		9
									2011-09-30T15:00:00.000	1	0020	1		9		9		9	38.907	1	25.747	1		9		9		9
									2011-09-30T18:00:00.000	1	0020	1		9		9		9	38.939	1	25.796	1		9		9		9
									2011-09-30T21:00:00.000	1	0020	1		9		9		9	38.948	1	25.791	1		9		9		9
