
Cruise	Station	Type	YYYY-MM-DDThh:mm:ss.sss	Longitude [degrees_east]	Latitude [degrees_north]	LOCAL_CDI_ID	EDMO_code	Bot. Depth [m]	time_ISO8601 [YYYY-MM-DDThh:mm:ss.sss]	QV:SEADATANET	DEPH [meter]	QV:SEADATANET	HCSP [meter/second]	QV:SEADATANET	HCDT [degree]	QV:SEADATANET	CNDC [mho/meter]	QV:SEADATANET	PSAL [P.S.U.]	QV:SEADATANET	TEMP [Celsius degree]	QV:SEADATANET	DOX1 [ml/l]	QV:SEADATANET	CPH1 [milligram/m3]	QV:SEADATANET
POSEIDON	00003	*	2009-12-01T00:00:00.000	+22.093667	+36.971333	GN36200912KAL_00003_269_D90	269	340.0	2009-12-01T00:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T03:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T09:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T12:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T15:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T18:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-01T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T00:00:00.000	1	0003	1	25.488	1	45.703	1		9	38.643	1	19.355	1		9		9
									2009-12-02T03:00:00.000	1	0003	1	26.953	1	60.117	1		9	38.633	1	19.355	1		9		9
									2009-12-02T06:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-02T09:00:00.000	1	0003	1	3.809	1	347.695	3		9	38.594	1	19.258	1		9		9
									2009-12-02T12:00:00.000	1	0003	1	4.102	1	261.562	1		9	38.594	1	19.282	1		9		9
									2009-12-02T15:00:00.000	1	0003	1	3.516	1	245.742	3		9	38.604	1	19.282	1		9		9
									2009-12-02T18:00:00.000	1	0003	1	12.598	1	49.922	3		9	38.574	3	19.185	3		9		9
									2009-12-02T21:00:00.000	1	0003	1	10.547	1	162.070	3		9	30.000	4	5.000	4		9		9
									2009-12-04T00:00:00.000	1	0003	1	21.973	1	163.125	3		9	38.408	1	18.818	1		9		9
									2009-12-04T03:00:00.000	1	0003	1	14.648	1	353.672	3		9	38.535	1	19.087	1		9		9
									2009-12-04T06:00:00.000	1	0003	1	10.254	1	354.375	3		9	38.662	1	19.062	1		9		9
									2009-12-04T09:00:00.000	1	0003	1	28.711	1	148.359	3		9	38.477	1	19.014	1		9		9
									2009-12-04T12:00:00.000	1	0003	1	30.762	1	65.039	1		9	38.428	1	18.965	1		9		9
									2009-12-04T15:00:00.000	1	0003	1	26.953	1	63.633	3		9	38.438	1	19.062	1		9		9
									2009-12-04T18:00:00.000	1	0003	1	16.113	1	215.508	3		9	38.203	1	18.696	1		9		9
									2009-12-04T21:00:00.000	1	0003	1		9		9		9		9		9		9		9
									2009-12-05T00:00:00.000	1	0003	1	7.324	3	137.109	3		9	38.184	3	18.525	3		9		9
									2009-12-05T03:00:00.000	1	0003	1	18.457	1	328.008	3		9	38.271	1	18.696	1		9		9
									2009-12-05T06:00:00.000	1	0003	1	37.207	3	124.805	3		9	38.281	1	18.501	1		9		9
									2009-12-05T09:00:00.000	1	0003	1	15.820	1	316.758	3		9	38.359	1	18.672	1		9		9
									2009-12-05T12:00:00.000	1	0003	1	27.832	1	82.266	3		9	38.428	1	18.940	1		9		9
